Year,N_Initial,States_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,93;7;0|93;7;0|,93;7;0|93;7;0|,91;7;2|91;7;2|,91;7;2|91;7;2|,100|100|,0;0;0|0;0;0|,100|100|,91;7;2|91;7;2|,91;7;2|91;7;2|,100|100|,100|100|
1,100|100|,91;7;2|91;7;2|,91;7;2|91;7;2|,89;10;1|89;10;1|,89;10;1|89;10;1|,100|100|,0;0;0|0;0;0|,100|100|,89;10;1|89;10;1|,89;10;1|89;10;1|,100|100|,100|100|
2,100|100|,89;10;1|89;10;1|,89;10;1|89;10;1|,84;12;4|84;12;4|,84;12;4|84;12;4|,100|100|,0;0;0|0;0;0|,100|100|,84;12;4|84;12;4|,84;12;4|84;12;4|,100|100|,100|100|
3,100|100|,84;12;4|84;12;4|,84;12;4|84;12;4|,76;18;6|76;18;6|,76;18;6|76;18;6|,100|100|,0;0;0|0;0;0|,100|100|,76;18;6|76;18;6|,76;18;6|76;18;6|,100|100|,100|100|
4,100|100|,76;18;6|76;18;6|,76;18;6|76;18;6|,71;16;13|71;16;13|,71;16;13|71;16;13|,100|100|,0;0;0|0;0;0|,100|100|,71;16;13|71;16;13|,71;16;13|71;16;13|,100|100|,100|100|
5,100|100|,71;16;13|71;16;13|,71;16;13|71;16;13|,67;20;13|67;20;13|,67;20;13|67;20;13|,100|100|,0;0;0|0;0;0|,100|100|,67;20;13|67;20;13|,67;20;13|67;20;13|,100|100|,100|100|
6,100|100|,67;20;13|67;20;13|,67;20;13|67;20;13|,60;28;12|60;28;12|,60;28;12|60;28;12|,100|100|,0;0;0|0;0;0|,100|100|,60;28;12|60;28;12|,60;28;12|60;28;12|,100|100|,100|100|
7,100|100|,60;28;12|60;28;12|,60;28;12|60;28;12|,52;33;15|52;33;15|,52;33;15|52;33;15|,100|100|,0;0;0|0;0;0|,100|100|,52;33;15|52;33;15|,52;33;15|52;33;15|,100|100|,100|100|
8,100|100|,52;33;15|52;33;15|,52;33;15|52;33;15|,41;40;19|41;40;19|,41;40;19|41;40;19|,100|100|,0;0;0|0;0;0|,100|100|,41;40;19|41;40;19|,41;40;19|41;40;19|,100|100|,100|100|
9,100|100|,41;40;19|41;40;19|,41;40;19|41;40;19|,40;41;19|40;41;19|,40;41;19|40;41;19|,100|100|,0;0;0|0;0;0|,100|100|,40;41;19|40;41;19|,40;41;19|40;41;19|,100|100|,100|100|
