Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,93;7;0|93;7;0|,0.0|0.0|,93;7;0|93;7;0|,90;8;2|90;8;2|,90;8;2|90;8;2|,100|100|,0;0;0|0;0;0|,100|100|,90;8;2|90;8;2|,90;8;2|90;8;2|,100|100|,100|100|
1,100|100|,90;8;2|90;8;2|,0.0|0.0|,90;8;2|90;8;2|,86;9;5|86;9;5|,86;9;5|86;9;5|,100|100|,0;0;0|0;0;0|,100|100|,86;9;5|86;9;5|,86;9;5|86;9;5|,100|100|,100|100|
2,100|100|,86;9;5|86;9;5|,0.0|0.0|,86;9;5|86;9;5|,82;7;11|82;7;11|,82;7;11|82;7;11|,100|100|,0;0;0|0;0;0|,100|100|,82;7;11|82;7;11|,82;7;11|82;7;11|,100|100|,100|100|
3,100|100|,82;7;11|82;7;11|,0.0|0.0|,82;7;11|82;7;11|,81;5;14|81;5;14|,81;5;14|81;5;14|,100|100|,0;0;0|0;0;0|,100|100|,81;5;14|81;5;14|,81;5;14|81;5;14|,100|100|,100|100|
4,100|100|,81;5;14|81;5;14|,0.0|0.0|,81;5;14|81;5;14|,78;7;15|78;7;15|,78;7;15|78;7;15|,100|100|,0;0;0|0;0;0|,100|100|,78;7;15|78;7;15|,78;7;15|78;7;15|,100|100|,100|100|
5,100|100|,78;7;15|78;7;15|,0.0|0.0|,78;7;15|78;7;15|,76;8;16|76;8;16|,76;8;16|76;8;16|,100|100|,0;0;0|0;0;0|,100|100|,76;8;16|76;8;16|,76;8;16|76;8;16|,100|100|,100|100|
6,100|100|,76;8;16|76;8;16|,0.0|0.0|,76;8;16|76;8;16|,71;11;18|71;11;18|,71;11;18|71;11;18|,100|100|,0;0;0|0;0;0|,100|100|,71;11;18|71;11;18|,71;11;18|71;11;18|,100|100|,100|100|
7,100|100|,71;11;18|71;11;18|,0.0|0.0|,71;11;18|71;11;18|,64;13;23|64;13;23|,64;13;23|64;13;23|,100|100|,0;0;0|0;0;0|,100|100|,64;13;23|64;13;23|,64;13;23|64;13;23|,100|100|,100|100|
8,100|100|,64;13;23|64;13;23|,0.0|0.0|,64;13;23|64;13;23|,60;16;24|60;16;24|,60;16;24|60;16;24|,100|100|,0;0;0|0;0;0|,100|100|,60;16;24|60;16;24|,60;16;24|60;16;24|,100|100|,100|100|
9,100|100|,60;16;24|60;16;24|,0.0|0.0|,60;16;24|60;16;24|,56;19;25|56;19;25|,56;19;25|56;19;25|,100|100|,0;0;0|0;0;0|,100|100|,56;19;25|56;19;25|,56;19;25|56;19;25|,100|100|,100|100|
10,100|100|,56;19;25|56;19;25|,0.0|0.0|,56;19;25|56;19;25|,53;12;35|53;12;35|,53;12;35|53;12;35|,100|100|,0;0;0|0;0;0|,100|100|,53;12;35|53;12;35|,53;12;35|53;12;35|,100|100|,100|100|
11,100|100|,53;12;35|53;12;35|,0.0|0.0|,53;12;35|53;12;35|,51;11;38|51;11;38|,51;11;38|51;11;38|,100|100|,0;0;0|0;0;0|,100|100|,51;11;38|51;11;38|,51;11;38|51;11;38|,100|100|,100|100|
12,100|100|,51;11;38|51;11;38|,0.0|0.0|,51;11;38|51;11;38|,49;8;43|49;8;43|,49;8;43|49;8;43|,100|100|,0;0;0|0;0;0|,100|100|,49;8;43|49;8;43|,49;8;43|49;8;43|,100|100|,100|100|
13,100|100|,49;8;43|49;8;43|,0.0|0.0|,49;8;43|49;8;43|,47;10;43|47;10;43|,47;10;43|47;10;43|,100|100|,0;0;0|0;0;0|,100|100|,47;10;43|47;10;43|,47;10;43|47;10;43|,100|100|,100|100|
14,100|100|,47;10;43|47;10;43|,0.0|0.0|,47;10;43|47;10;43|,44;9;47|44;9;47|,44;9;47|44;9;47|,100|100|,0;0;0|0;0;0|,100|100|,44;9;47|44;9;47|,44;9;47|44;9;47|,100|100|,100|100|
15,100|100|,44;9;47|44;9;47|,0.0|0.0|,44;9;47|44;9;47|,42;11;47|42;11;47|,42;11;47|42;11;47|,100|100|,0;0;0|0;0;0|,100|100|,42;11;47|42;11;47|,42;11;47|42;11;47|,100|100|,100|100|
16,100|100|,42;11;47|42;11;47|,0.0|0.0|,42;11;47|42;11;47|,40;11;49|40;11;49|,40;11;49|40;11;49|,100|100|,0;0;0|0;0;0|,100|100|,40;11;49|40;11;49|,40;11;49|40;11;49|,100|100|,100|100|
17,100|100|,40;11;49|40;11;49|,0.0|0.0|,40;11;49|40;11;49|,38;12;50|38;12;50|,38;12;50|38;12;50|,100|100|,0;0;0|0;0;0|,100|100|,38;12;50|38;12;50|,38;12;50|38;12;50|,100|100|,100|100|
18,100|100|,38;12;50|38;12;50|,0.0|0.0|,38;12;50|38;12;50|,38;9;53|38;9;53|,38;9;53|38;9;53|,100|100|,0;0;0|0;0;0|,100|100|,38;9;53|38;9;53|,38;9;53|38;9;53|,100|100|,100|100|
19,100|100|,38;9;53|38;9;53|,0.0|0.0|,38;9;53|38;9;53|,35;12;53|35;12;53|,35;12;53|35;12;53|,100|100|,0;0;0|0;0;0|,100|100|,35;12;53|35;12;53|,35;12;53|35;12;53|,100|100|,100|100|
20,100|100|,35;12;53|35;12;53|,0.0|0.0|,35;12;53|35;12;53|,33;13;54|33;13;54|,33;13;54|33;13;54|,100|100|,0;0;0|0;0;0|,100|100|,33;13;54|33;13;54|,33;13;54|33;13;54|,100|100|,100|100|
21,100|100|,33;13;54|33;13;54|,0.0|0.0|,33;13;54|33;13;54|,30;14;56|30;14;56|,30;14;56|30;14;56|,100|100|,0;0;0|0;0;0|,100|100|,30;14;56|30;14;56|,30;14;56|30;14;56|,100|100|,100|100|
22,100|100|,30;14;56|30;14;56|,0.0|0.0|,30;14;56|30;14;56|,27;13;60|27;13;60|,27;13;60|27;13;60|,100|100|,0;0;0|0;0;0|,100|100|,27;13;60|27;13;60|,27;13;60|27;13;60|,100|100|,100|100|
23,100|100|,27;13;60|27;13;60|,0.0|0.0|,27;13;60|27;13;60|,25;13;62|25;13;62|,25;13;62|25;13;62|,100|100|,0;0;0|0;0;0|,100|100|,25;13;62|25;13;62|,25;13;62|25;13;62|,100|100|,100|100|
24,100|100|,25;13;62|25;13;62|,0.0|0.0|,25;13;62|25;13;62|,23;10;67|23;10;67|,23;10;67|23;10;67|,100|100|,0;0;0|0;0;0|,100|100|,23;10;67|23;10;67|,23;10;67|23;10;67|,100|100|,100|100|
25,100|100|,23;10;67|23;10;67|,0.0|0.0|,23;10;67|23;10;67|,20;12;68|20;12;68|,20;12;68|20;12;68|,100|100|,0;0;0|0;0;0|,100|100|,20;12;68|20;12;68|,20;12;68|20;12;68|,100|100|,100|100|
