Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,89;11;0|89;11;0|,0.0|0.0|,89;11;0|89;11;0|,85;13;2|85;13;2|,85;13;2|85;13;2|,100|100|,0;0;0|0;0;0|,100|100|,85;13;2|85;13;2|,85;13;2|85;13;2|,100|100|,100|100|
1,100|100|,85;13;2|85;13;2|,0.0|0.0|,85;13;2|85;13;2|,82;13;5|82;13;5|,82;13;5|82;13;5|,100|100|,0;0;0|0;0;0|,100|100|,82;13;5|82;13;5|,82;13;5|82;13;5|,100|100|,100|100|
2,100|100|,82;13;5|82;13;5|,0.0|0.0|,82;13;5|82;13;5|,78;12;10|78;12;10|,78;12;10|78;12;10|,100|100|,0;0;0|0;0;0|,100|100|,78;12;10|78;12;10|,78;12;10|78;12;10|,100|100|,100|100|
3,100|100|,78;12;10|78;12;10|,0.0|0.0|,78;12;10|78;12;10|,72;16;12|72;16;12|,72;16;12|72;16;12|,100|100|,0;0;0|0;0;0|,100|100|,72;16;12|72;16;12|,72;16;12|72;16;12|,100|100|,100|100|
4,100|100|,72;16;12|72;16;12|,0.0|0.0|,72;16;12|72;16;12|,63;20;17|63;20;17|,63;20;17|63;20;17|,100|100|,0;0;0|0;0;0|,100|100|,63;20;17|63;20;17|,63;20;17|63;20;17|,100|100|,100|100|
5,100|100|,63;20;17|63;20;17|,0.0|0.0|,63;20;17|63;20;17|,57;26;17|57;26;17|,57;26;17|57;26;17|,100|100|,0;0;0|0;0;0|,100|100|,57;26;17|57;26;17|,57;26;17|57;26;17|,100|100|,100|100|
6,100|100|,57;26;17|57;26;17|,0.0|0.0|,57;26;17|57;26;17|,50;29;21|50;29;21|,50;29;21|50;29;21|,100|100|,0;0;0|0;0;0|,100|100|,50;29;21|50;29;21|,50;29;21|50;29;21|,100|100|,100|100|
7,100|100|,50;29;21|50;29;21|,0.0|0.0|,50;29;21|50;29;21|,41;33;26|41;33;26|,41;33;26|41;33;26|,100|100|,0;0;0|0;0;0|,100|100|,41;33;26|41;33;26|,41;33;26|41;33;26|,100|100|,100|100|
8,100|100|,41;33;26|41;33;26|,0.0|0.0|,41;33;26|41;33;26|,35;36;29|35;36;29|,35;36;29|35;36;29|,100|100|,0;0;0|0;0;0|,100|100|,35;36;29|35;36;29|,35;36;29|35;36;29|,100|100|,100|100|
9,100|100|,35;36;29|35;36;29|,0.0|0.0|,35;36;29|35;36;29|,29;35;36|29;35;36|,29;35;36|29;35;36|,100|100|,0;0;0|0;0;0|,100|100|,29;35;36|29;35;36|,29;35;36|29;35;36|,100|100|,100|100|
10,100|100|,29;35;36|29;35;36|,0.0|0.0|,29;35;36|29;35;36|,24;33;43|24;33;43|,24;33;43|24;33;43|,100|100|,0;0;0|0;0;0|,100|100|,24;33;43|24;33;43|,24;33;43|24;33;43|,100|100|,100|100|
11,100|100|,24;33;43|24;33;43|,0.0|0.0|,24;33;43|24;33;43|,21;31;48|21;31;48|,21;31;48|21;31;48|,100|100|,0;0;0|0;0;0|,100|100|,21;31;48|21;31;48|,21;31;48|21;31;48|,100|100|,100|100|
12,100|100|,21;31;48|21;31;48|,0.0|0.0|,21;31;48|21;31;48|,20;23;57|20;23;57|,20;23;57|20;23;57|,100|100|,0;0;0|0;0;0|,100|100|,20;23;57|20;23;57|,20;23;57|20;23;57|,100|100|,100|100|
13,100|100|,20;23;57|20;23;57|,0.0|0.0|,20;23;57|20;23;57|,18;20;62|18;20;62|,18;20;62|18;20;62|,100|100|,0;0;0|0;0;0|,100|100|,18;20;62|18;20;62|,18;20;62|18;20;62|,100|100|,100|100|
14,100|100|,18;20;62|18;20;62|,0.0|0.0|,18;20;62|18;20;62|,18;17;65|18;17;65|,18;17;65|18;17;65|,100|100|,0;0;0|0;0;0|,100|100|,18;17;65|18;17;65|,18;17;65|18;17;65|,100|100|,100|100|
15,100|100|,18;17;65|18;17;65|,0.0|0.0|,18;17;65|18;17;65|,16;15;69|16;15;69|,16;15;69|16;15;69|,100|100|,0;0;0|0;0;0|,100|100|,16;15;69|16;15;69|,16;15;69|16;15;69|,100|100|,100|100|
16,100|100|,16;15;69|16;15;69|,0.0|0.0|,16;15;69|16;15;69|,14;16;70|14;16;70|,14;16;70|14;16;70|,100|100|,0;0;0|0;0;0|,100|100|,14;16;70|14;16;70|,14;16;70|14;16;70|,100|100|,100|100|
17,100|100|,14;16;70|14;16;70|,0.0|0.0|,14;16;70|14;16;70|,13;12;75|13;12;75|,13;12;75|13;12;75|,100|100|,0;0;0|0;0;0|,100|100|,13;12;75|13;12;75|,13;12;75|13;12;75|,100|100|,100|100|
18,100|100|,13;12;75|13;12;75|,0.0|0.0|,13;12;75|13;12;75|,12;10;78|12;10;78|,12;10;78|12;10;78|,100|100|,0;0;0|0;0;0|,100|100|,12;10;78|12;10;78|,12;10;78|12;10;78|,100|100|,100|100|
19,100|100|,12;10;78|12;10;78|,0.0|0.0|,12;10;78|12;10;78|,12;6;82|12;6;82|,12;6;82|12;6;82|,100|100|,0;0;0|0;0;0|,100|100|,12;6;82|12;6;82|,12;6;82|12;6;82|,100|100|,100|100|
20,100|100|,12;6;82|12;6;82|,0.0|0.0|,12;6;82|12;6;82|,11;6;83|11;6;83|,11;6;83|11;6;83|,100|100|,0;0;0|0;0;0|,100|100|,11;6;83|11;6;83|,11;6;83|11;6;83|,100|100|,100|100|
21,100|100|,11;6;83|11;6;83|,0.0|0.0|,11;6;83|11;6;83|,10;7;83|10;7;83|,10;7;83|10;7;83|,100|100|,0;0;0|0;0;0|,100|100|,10;7;83|10;7;83|,10;7;83|10;7;83|,100|100|,100|100|
22,100|100|,10;7;83|10;7;83|,0.0|0.0|,10;7;83|10;7;83|,10;5;85|10;5;85|,10;5;85|10;5;85|,100|100|,0;0;0|0;0;0|,100|100|,10;5;85|10;5;85|,10;5;85|10;5;85|,100|100|,100|100|
23,100|100|,10;5;85|10;5;85|,0.0|0.0|,10;5;85|10;5;85|,9;5;86|9;5;86|,9;5;86|9;5;86|,100|100|,0;0;0|0;0;0|,100|100|,9;5;86|9;5;86|,9;5;86|9;5;86|,100|100|,100|100|
24,100|100|,9;5;86|9;5;86|,0.0|0.0|,9;5;86|9;5;86|,8;6;86|8;6;86|,8;6;86|8;6;86|,100|100|,0;0;0|0;0;0|,100|100|,8;6;86|8;6;86|,8;6;86|8;6;86|,100|100|,100|100|
25,100|100|,8;6;86|8;6;86|,0.0|0.0|,8;6;86|8;6;86|,8;5;87|8;5;87|,8;5;87|8;5;87|,100|100|,0;0;0|0;0;0|,100|100|,8;5;87|8;5;87|,8;5;87|8;5;87|,100|100|,100|100|
26,100|100|,8;5;87|8;5;87|,0.0|0.0|,8;5;87|8;5;87|,8;3;89|8;3;89|,8;3;89|8;3;89|,100|100|,0;0;0|0;0;0|,100|100|,8;3;89|8;3;89|,8;3;89|8;3;89|,100|100|,100|100|
27,100|100|,8;3;89|8;3;89|,0.0|0.0|,8;3;89|8;3;89|,8;3;89|8;3;89|,8;3;89|8;3;89|,100|100|,0;0;0|0;0;0|,100|100|,8;3;89|8;3;89|,8;3;89|8;3;89|,100|100|,100|100|
28,100|100|,8;3;89|8;3;89|,0.0|0.0|,8;3;89|8;3;89|,8;3;89|8;3;89|,8;3;89|8;3;89|,100|100|,0;0;0|0;0;0|,100|100|,8;3;89|8;3;89|,8;3;89|8;3;89|,100|100|,100|100|
29,100|100|,8;3;89|8;3;89|,0.0|0.0|,8;3;89|8;3;89|,8;2;90|8;2;90|,8;2;90|8;2;90|,100|100|,0;0;0|0;0;0|,100|100|,8;2;90|8;2;90|,8;2;90|8;2;90|,100|100|,100|100|
30,100|100|,8;2;90|8;2;90|,0.0|0.0|,8;2;90|8;2;90|,8;1;91|8;1;91|,8;1;91|8;1;91|,100|100|,0;0;0|0;0;0|,100|100|,8;1;91|8;1;91|,8;1;91|8;1;91|,100|100|,100|100|
31,100|100|,8;1;91|8;1;91|,0.0|0.0|,8;1;91|8;1;91|,8;1;91|8;1;91|,8;1;91|8;1;91|,100|100|,0;0;0|0;0;0|,100|100|,8;1;91|8;1;91|,8;1;91|8;1;91|,100|100|,100|100|
32,100|100|,8;1;91|8;1;91|,0.0|0.0|,8;1;91|8;1;91|,8;1;91|8;1;91|,8;1;91|8;1;91|,100|100|,0;0;0|0;0;0|,100|100|,8;1;91|8;1;91|,8;1;91|8;1;91|,100|100|,100|100|
33,100|100|,8;1;91|8;1;91|,0.0|0.0|,8;1;91|8;1;91|,8;1;91|8;1;91|,8;1;91|8;1;91|,100|100|,0;0;0|0;0;0|,100|100|,8;1;91|8;1;91|,8;1;91|8;1;91|,100|100|,100|100|
34,100|100|,8;1;91|8;1;91|,0.0|0.0|,8;1;91|8;1;91|,8;1;91|8;1;91|,8;1;91|8;1;91|,100|100|,0;0;0|0;0;0|,100|100|,8;1;91|8;1;91|,8;1;91|8;1;91|,100|100|,100|100|
35,100|100|,8;1;91|8;1;91|,0.0|0.0|,8;1;91|8;1;91|,8;1;91|8;1;91|,8;1;91|8;1;91|,100|100|,0;0;0|0;0;0|,100|100|,8;1;91|8;1;91|,8;1;91|8;1;91|,100|100|,100|100|
36,100|100|,8;1;91|8;1;91|,0.0|0.0|,8;1;91|8;1;91|,8;1;91|8;1;91|,8;1;91|8;1;91|,100|100|,0;0;0|0;0;0|,100|100|,8;1;91|8;1;91|,8;1;91|8;1;91|,100|100|,100|100|
37,100|100|,8;1;91|8;1;91|,0.0|0.0|,8;1;91|8;1;91|,8;0;92|8;0;92|,8;0;92|8;0;92|,100|100|,0;0;0|0;0;0|,100|100|,8;0;92|8;0;92|,8;0;92|8;0;92|,100|100|,100|100|
38,100|100|,8;0;92|8;0;92|,0.0|0.0|,8;0;92|8;0;92|,8;0;92|8;0;92|,8;0;92|8;0;92|,100|100|,0;0;0|0;0;0|,100|100|,8;0;92|8;0;92|,8;0;92|8;0;92|,100|100|,100|100|
39,100|100|,8;0;92|8;0;92|,0.0|0.0|,8;0;92|8;0;92|,8;0;92|8;0;92|,8;0;92|8;0;92|,100|100|,0;0;0|0;0;0|,100|100|,8;0;92|8;0;92|,8;0;92|8;0;92|,100|100|,100|100|
40,100|100|,8;0;92|8;0;92|,0.0|0.0|,8;0;92|8;0;92|,8;0;92|8;0;92|,8;0;92|8;0;92|,100|100|,0;0;0|0;0;0|,100|100|,8;0;92|8;0;92|,8;0;92|8;0;92|,100|100|,100|100|
41,100|100|,8;0;92|8;0;92|,0.0|0.0|,8;0;92|8;0;92|,8;0;92|8;0;92|,8;0;92|8;0;92|,100|100|,0;0;0|0;0;0|,100|100|,8;0;92|8;0;92|,8;0;92|8;0;92|,100|100|,100|100|
42,100|100|,8;0;92|8;0;92|,0.0|0.0|,8;0;92|8;0;92|,8;0;92|8;0;92|,8;0;92|8;0;92|,100|100|,0;0;0|0;0;0|,100|100|,8;0;92|8;0;92|,8;0;92|8;0;92|,100|100|,100|100|
43,100|100|,8;0;92|8;0;92|,0.0|0.0|,8;0;92|8;0;92|,8;0;92|8;0;92|,8;0;92|8;0;92|,100|100|,0;0;0|0;0;0|,100|100|,8;0;92|8;0;92|,8;0;92|8;0;92|,100|100|,100|100|
44,100|100|,8;0;92|8;0;92|,0.0|0.0|,8;0;92|8;0;92|,8;0;92|8;0;92|,8;0;92|8;0;92|,100|100|,0;0;0|0;0;0|,100|100|,8;0;92|8;0;92|,8;0;92|8;0;92|,100|100|,100|100|
45,100|100|,8;0;92|8;0;92|,0.0|0.0|,8;0;92|8;0;92|,8;0;92|8;0;92|,8;0;92|8;0;92|,100|100|,0;0;0|0;0;0|,100|100|,8;0;92|8;0;92|,8;0;92|8;0;92|,100|100|,100|100|
46,100|100|,8;0;92|8;0;92|,0.0|0.0|,8;0;92|8;0;92|,8;0;92|8;0;92|,8;0;92|8;0;92|,100|100|,0;0;0|0;0;0|,100|100|,8;0;92|8;0;92|,8;0;92|8;0;92|,100|100|,100|100|
47,100|100|,8;0;92|8;0;92|,0.0|0.0|,8;0;92|8;0;92|,8;0;92|8;0;92|,8;0;92|8;0;92|,100|100|,0;0;0|0;0;0|,100|100|,8;0;92|8;0;92|,8;0;92|8;0;92|,100|100|,100|100|
48,100|100|,8;0;92|8;0;92|,0.0|0.0|,8;0;92|8;0;92|,8;0;92|8;0;92|,8;0;92|8;0;92|,100|100|,0;0;0|0;0;0|,100|100|,8;0;92|8;0;92|,8;0;92|8;0;92|,100|100|,100|100|
