Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,92;8;0|92;8;0|,0.0|0.0|,92;8;0|92;8;0|,88;12;0|88;12;0|,88;12;0|88;12;0|,100|100|,0;0;0|0;0;0|,100|100|,88;12;0|88;12;0|,88;12;0|88;12;0|,100|100|,100|100|
1,100|100|,88;12;0|88;12;0|,0.0|0.0|,88;12;0|88;12;0|,84;16;0|84;16;0|,84;16;0|84;16;0|,100|100|,0;0;0|0;0;0|,100|100|,84;16;0|84;16;0|,84;16;0|84;16;0|,100|100|,100|100|
2,100|100|,84;16;0|84;16;0|,0.0|0.0|,84;16;0|84;16;0|,75;22;3|75;22;3|,75;22;3|75;22;3|,100|100|,0;0;0|0;0;0|,100|100|,75;22;3|75;22;3|,75;22;3|75;22;3|,100|100|,100|100|
3,100|100|,75;22;3|75;22;3|,0.0|0.0|,75;22;3|75;22;3|,67;23;10|67;23;10|,67;23;10|67;23;10|,100|100|,0;0;0|0;0;0|,100|100|,67;23;10|67;23;10|,67;23;10|67;23;10|,100|100|,100|100|
4,100|100|,67;23;10|67;23;10|,0.0|0.0|,67;23;10|67;23;10|,58;26;16|58;26;16|,58;26;16|58;26;16|,100|100|,0;0;0|0;0;0|,100|100|,58;26;16|58;26;16|,58;26;16|58;26;16|,100|100|,100|100|
5,100|100|,58;26;16|58;26;16|,0.0|0.0|,58;26;16|58;26;16|,50;33;17|50;33;17|,50;33;17|50;33;17|,100|100|,0;0;0|0;0;0|,100|100|,50;33;17|50;33;17|,50;33;17|50;33;17|,100|100|,100|100|
6,100|100|,50;33;17|50;33;17|,0.0|0.0|,50;33;17|50;33;17|,42;39;19|42;39;19|,42;39;19|42;39;19|,100|100|,0;0;0|0;0;0|,100|100|,42;39;19|42;39;19|,42;39;19|42;39;19|,100|100|,100|100|
7,100|100|,42;39;19|42;39;19|,0.0|0.0|,42;39;19|42;39;19|,40;34;26|40;34;26|,40;34;26|40;34;26|,100|100|,0;0;0|0;0;0|,100|100|,40;34;26|40;34;26|,40;34;26|40;34;26|,100|100|,100|100|
8,100|100|,40;34;26|40;34;26|,0.0|0.0|,40;34;26|40;34;26|,36;34;30|36;34;30|,36;34;30|36;34;30|,100|100|,0;0;0|0;0;0|,100|100|,36;34;30|36;34;30|,36;34;30|36;34;30|,100|100|,100|100|
9,100|100|,36;34;30|36;34;30|,0.0|0.0|,36;34;30|36;34;30|,38;37;25|38;37;25|,38;37;25|38;37;25|,100|100|,0;0;0|0;0;0|,100|100|,38;37;25|38;37;25|,38;37;25|38;37;25|,100|100|,100|100|
10,100|100|,38;37;25|38;37;25|,0.0|0.0|,38;37;25|38;37;25|,35;41;24|35;41;24|,35;41;24|35;41;24|,100|100|,0;0;0|0;0;0|,100|100|,35;41;24|35;41;24|,35;41;24|35;41;24|,100|100|,100|100|
11,100|100|,35;41;24|35;41;24|,0.0|0.0|,35;41;24|35;41;24|,28;48;24|28;48;24|,28;48;24|28;48;24|,100|100|,0;0;0|0;0;0|,100|100|,28;48;24|28;48;24|,28;48;24|28;48;24|,100|100|,100|100|
