Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,89;11;0|89;11;0|,0.0|0.0|,89;11;0|89;11;0|,86;12;2|86;12;2|,86;12;2|86;12;2|,100|100|,0;0;0|0;0;0|,100|100|,86;12;2|86;12;2|,86;12;2|86;12;2|,100|100|,100|100|
1,100|100|,86;12;2|86;12;2|,0.0|0.0|,86;12;2|86;12;2|,80;14;6|80;14;6|,80;14;6|80;14;6|,100|100|,0;0;0|0;0;0|,100|100|,80;14;6|80;14;6|,80;14;6|80;14;6|,100|100|,100|100|
2,100|100|,80;14;6|80;14;6|,0.0|0.0|,80;14;6|80;14;6|,72;19;9|72;19;9|,72;19;9|72;19;9|,100|100|,0;0;0|0;0;0|,100|100|,72;19;9|72;19;9|,72;19;9|72;19;9|,100|100|,100|100|
3,100|100|,72;19;9|72;19;9|,0.0|0.0|,72;19;9|72;19;9|,62;27;11|62;27;11|,62;27;11|62;27;11|,100|100|,0;0;0|0;0;0|,100|100|,62;27;11|62;27;11|,62;27;11|62;27;11|,100|100|,100|100|
4,100|100|,62;27;11|62;27;11|,0.0|0.0|,62;27;11|62;27;11|,55;32;13|55;32;13|,55;32;13|55;32;13|,100|100|,0;0;0|0;0;0|,100|100|,55;32;13|55;32;13|,55;32;13|55;32;13|,100|100|,100|100|
5,100|100|,55;32;13|55;32;13|,0.0|0.0|,55;32;13|55;32;13|,49;32;19|49;32;19|,49;32;19|49;32;19|,100|100|,0;0;0|0;0;0|,100|100|,49;32;19|49;32;19|,49;32;19|49;32;19|,100|100|,100|100|
6,100|100|,49;32;19|49;32;19|,0.0|0.0|,49;32;19|49;32;19|,41;30;29|41;30;29|,41;30;29|41;30;29|,100|100|,0;0;0|0;0;0|,100|100|,41;30;29|41;30;29|,41;30;29|41;30;29|,100|100|,100|100|
7,100|100|,41;30;29|41;30;29|,0.0|0.0|,41;30;29|41;30;29|,31;35;34|31;35;34|,31;35;34|31;35;34|,100|100|,0;0;0|0;0;0|,100|100|,31;35;34|31;35;34|,31;35;34|31;35;34|,100|100|,100|100|
8,100|100|,31;35;34|31;35;34|,0.0|0.0|,31;35;34|31;35;34|,26;32;42|26;32;42|,26;32;42|26;32;42|,100|100|,0;0;0|0;0;0|,100|100|,26;32;42|26;32;42|,26;32;42|26;32;42|,100|100|,100|100|
9,100|100|,26;32;42|26;32;42|,0.0|0.0|,26;32;42|26;32;42|,24;29;47|24;29;47|,24;29;47|24;29;47|,100|100|,0;0;0|0;0;0|,100|100|,24;29;47|24;29;47|,24;29;47|24;29;47|,100|100|,100|100|
10,100|100|,24;29;47|24;29;47|,0.0|0.0|,24;29;47|24;29;47|,18;29;53|18;29;53|,18;29;53|18;29;53|,100|100|,0;0;0|0;0;0|,100|100|,18;29;53|18;29;53|,18;29;53|18;29;53|,100|100|,100|100|
