Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,93;7;0|93;7;0|,10.0|10.0|,93;7;0|93;7;0|,83;17;0|83;17;0|,83;17;0|83;17;0|,100|100|,0;0;0|0;0;0|,100|100|,83;17;0|83;17;0|,83;17;0|83;17;0|,100|100|,100|100|
1,100|100|,83;17;0|83;17;0|,9.2|9.2|,83;17;0|83;17;0|,79;20;1|79;20;1|,79;20;1|79;20;1|,100|100|,0;0;0|0;0;0|,100|100|,79;20;1|79;20;1|,79;20;1|79;20;1|,100|100|,100|100|
2,100|100|,79;20;1|79;20;1|,9.52|9.52|,79;20;1|79;20;1|,67;31;2|67;31;2|,67;31;2|67;31;2|,100|100|,0;0;0|0;0;0|,100|100|,67;31;2|67;31;2|,67;31;2|67;31;2|,100|100|,100|100|
3,100|100|,67;31;2|67;31;2|,10.09|10.09|,67;31;2|67;31;2|,62;35;3|62;35;3|,62;35;3|62;35;3|,100|100|,0;0;0|0;0;0|,100|100|,62;35;3|62;35;3|,62;35;3|62;35;3|,100|100|,100|100|
4,100|100|,62;35;3|62;35;3|,11.68|11.68|,62;35;3|62;35;3|,54;43;3|54;43;3|,54;43;3|54;43;3|,100|100|,0;0;0|0;0;0|,100|100|,54;43;3|54;43;3|,54;43;3|54;43;3|,100|100|,100|100|
5,100|100|,54;43;3|54;43;3|,13.43|13.43|,54;43;3|54;43;3|,46;46;8|46;46;8|,46;46;8|46;46;8|,100|100|,0;0;0|0;0;0|,100|100|,46;46;8|46;46;8|,46;46;8|46;46;8|,100|100|,100|100|
6,100|100|,46;46;8|46;46;8|,15.71|15.71|,46;46;8|46;46;8|,37;55;8|37;55;8|,37;55;8|37;55;8|,100|100|,0;0;0|0;0;0|,100|100|,37;55;8|37;55;8|,37;55;8|37;55;8|,100|100|,100|100|
7,100|100|,37;55;8|37;55;8|,17.96|17.96|,37;55;8|37;55;8|,33;57;10|33;57;10|,33;57;10|33;57;10|,100|100|,0;0;0|0;0;0|,100|100|,33;57;10|33;57;10|,33;57;10|33;57;10|,100|100|,100|100|
8,100|100|,33;57;10|33;57;10|,20.76|20.76|,33;57;10|33;57;10|,26;62;12|26;62;12|,26;62;12|26;62;12|,100|100|,0;0;0|0;0;0|,100|100|,26;62;12|26;62;12|,26;62;12|26;62;12|,100|100|,100|100|
9,100|100|,26;62;12|26;62;12|,23.35|23.35|,26;62;12|26;62;12|,24;62;14|24;62;14|,24;62;14|24;62;14|,100|100|,0;0;0|0;0;0|,100|100|,24;62;14|24;62;14|,24;62;14|24;62;14|,100|100|,100|100|
10,100|100|,24;62;14|24;62;14|,26.05|26.05|,24;62;14|24;62;14|,18;63;19|18;63;19|,18;63;19|18;63;19|,100|100|,0;0;0|0;0;0|,100|100|,18;63;19|18;63;19|,18;63;19|18;63;19|,100|100|,100|100|
11,100|100|,18;63;19|18;63;19|,28.34|28.34|,18;63;19|18;63;19|,11;69;20|11;69;20|,11;69;20|11;69;20|,100|100|,0;0;0|0;0;0|,100|100|,11;69;20|11;69;20|,11;69;20|11;69;20|,100|100|,100|100|
12,100|100|,11;69;20|11;69;20|,30.39|30.39|,11;69;20|11;69;20|,5;67;28|5;67;28|,5;67;28|5;67;28|,100|100|,0;0;0|0;0;0|,100|100|,5;67;28|5;67;28|,5;67;28|5;67;28|,100|100|,100|100|
13,100|100|,5;67;28|5;67;28|,32.73|32.73|,5;67;28|5;67;28|,3;66;31|3;66;31|,3;66;31|3;66;31|,100|100|,0;0;0|0;0;0|,100|100|,3;66;31|3;66;31|,3;66;31|3;66;31|,100|100|,100|100|
14,100|100|,3;66;31|3;66;31|,34.52|34.52|,3;66;31|3;66;31|,2;63;35|2;63;35|,2;63;35|2;63;35|,100|100|,0;0;0|0;0;0|,100|100|,2;63;35|2;63;35|,2;63;35|2;63;35|,100|100|,100|100|
15,100|100|,2;63;35|2;63;35|,35.94|35.94|,2;63;35|2;63;35|,1;58;41|1;58;41|,1;58;41|1;58;41|,100|100|,0;0;0|0;0;0|,100|100|,1;58;41|1;58;41|,1;58;41|1;58;41|,100|100|,100|100|
16,100|100|,1;58;41|1;58;41|,36.85|36.85|,1;58;41|1;58;41|,1;55;44|1;55;44|,1;55;44|1;55;44|,100|100|,0;0;0|0;0;0|,100|100|,1;55;44|1;55;44|,1;55;44|1;55;44|,100|100|,100|100|
17,100|100|,1;55;44|1;55;44|,37.12|37.12|,1;55;44|1;55;44|,1;53;46|1;53;46|,1;53;46|1;53;46|,100|100|,0;0;0|0;0;0|,100|100|,1;53;46|1;53;46|,1;53;46|1;53;46|,100|100|,100|100|
18,100|100|,1;53;46|1;53;46|,37.05|37.05|,1;53;46|1;53;46|,1;50;49|1;50;49|,1;50;49|1;50;49|,100|100|,0;0;0|0;0;0|,100|100|,1;50;49|1;50;49|,1;50;49|1;50;49|,100|100|,100|100|
19,100|100|,1;50;49|1;50;49|,36.8|36.8|,1;50;49|1;50;49|,1;48;51|1;48;51|,1;48;51|1;48;51|,100|100|,0;0;0|0;0;0|,100|100|,1;48;51|1;48;51|,1;48;51|1;48;51|,100|100|,100|100|
20,100|100|,1;48;51|1;48;51|,36.28|36.28|,1;48;51|1;48;51|,0;46;54|0;46;54|,0;46;54|0;46;54|,100|100|,0;0;0|0;0;0|,100|100|,0;46;54|0;46;54|,0;46;54|0;46;54|,100|100|,100|100|
21,100|100|,0;46;54|0;46;54|,35.64|35.64|,0;46;54|0;46;54|,0;42;58|0;42;58|,0;42;58|0;42;58|,100|100|,0;0;0|0;0;0|,100|100|,0;42;58|0;42;58|,0;42;58|0;42;58|,100|100|,100|100|
22,100|100|,0;42;58|0;42;58|,34.89|34.89|,0;42;58|0;42;58|,0;40;60|0;40;60|,0;40;60|0;40;60|,100|100|,0;0;0|0;0;0|,100|100|,0;40;60|0;40;60|,0;40;60|0;40;60|,100|100|,100|100|
23,100|100|,0;40;60|0;40;60|,33.86|33.86|,0;40;60|0;40;60|,0;38;62|0;38;62|,0;38;62|0;38;62|,100|100|,0;0;0|0;0;0|,100|100|,0;38;62|0;38;62|,0;38;62|0;38;62|,100|100|,100|100|
24,100|100|,0;38;62|0;38;62|,32.78|32.78|,0;38;62|0;38;62|,0;36;64|0;36;64|,0;36;64|0;36;64|,100|100|,0;0;0|0;0;0|,100|100|,0;36;64|0;36;64|,0;36;64|0;36;64|,100|100|,100|100|
25,100|100|,0;36;64|0;36;64|,31.66|31.66|,0;36;64|0;36;64|,0;35;65|0;35;65|,0;35;65|0;35;65|,100|100|,0;0;0|0;0;0|,100|100|,0;35;65|0;35;65|,0;35;65|0;35;65|,100|100|,100|100|
26,100|100|,0;35;65|0;35;65|,30.51|30.51|,0;35;65|0;35;65|,0;32;68|0;32;68|,0;32;68|0;32;68|,100|100|,0;0;0|0;0;0|,100|100|,0;32;68|0;32;68|,0;32;68|0;32;68|,100|100|,100|100|
27,100|100|,0;32;68|0;32;68|,29.44|29.44|,0;32;68|0;32;68|,0;30;70|0;30;70|,0;30;70|0;30;70|,100|100|,0;0;0|0;0;0|,100|100|,0;30;70|0;30;70|,0;30;70|0;30;70|,100|100|,100|100|
28,100|100|,0;30;70|0;30;70|,28.22|28.22|,0;30;70|0;30;70|,0;30;70|0;30;70|,0;30;70|0;30;70|,100|100|,0;0;0|0;0;0|,100|100|,0;30;70|0;30;70|,0;30;70|0;30;70|,100|100|,100|100|
29,100|100|,0;30;70|0;30;70|,26.99|26.99|,0;30;70|0;30;70|,0;29;71|0;29;71|,0;29;71|0;29;71|,100|100|,0;0;0|0;0;0|,100|100|,0;29;71|0;29;71|,0;29;71|0;29;71|,100|100|,100|100|
30,100|100|,0;29;71|0;29;71|,25.94|25.94|,0;29;71|0;29;71|,0;26;74|0;26;74|,0;26;74|0;26;74|,100|100|,0;0;0|0;0;0|,100|100|,0;26;74|0;26;74|,0;26;74|0;26;74|,100|100|,100|100|
31,100|100|,0;26;74|0;26;74|,24.95|24.95|,0;26;74|0;26;74|,0;26;74|0;26;74|,0;26;74|0;26;74|,100|100|,0;0;0|0;0;0|,100|100|,0;26;74|0;26;74|,0;26;74|0;26;74|,100|100|,100|100|
32,100|100|,0;26;74|0;26;74|,23.81|23.81|,0;26;74|0;26;74|,0;23;77|0;23;77|,0;23;77|0;23;77|,100|100|,0;0;0|0;0;0|,100|100|,0;23;77|0;23;77|,0;23;77|0;23;77|,100|100|,100|100|
33,100|100|,0;23;77|0;23;77|,22.84|22.84|,0;23;77|0;23;77|,0;20;80|0;20;80|,0;20;80|0;20;80|,100|100|,0;0;0|0;0;0|,100|100|,0;20;80|0;20;80|,0;20;80|0;20;80|,100|100|,100|100|
34,100|100|,0;20;80|0;20;80|,21.71|21.71|,0;20;80|0;20;80|,0;20;80|0;20;80|,0;20;80|0;20;80|,100|100|,0;0;0|0;0;0|,100|100|,0;20;80|0;20;80|,0;20;80|0;20;80|,100|100|,100|100|
35,100|100|,0;20;80|0;20;80|,20.45|20.45|,0;20;80|0;20;80|,0;19;81|0;19;81|,0;19;81|0;19;81|,100|100|,0;0;0|0;0;0|,100|100|,0;19;81|0;19;81|,0;19;81|0;19;81|,100|100|,100|100|
36,100|100|,0;19;81|0;19;81|,19.39|19.39|,0;19;81|0;19;81|,0;18;82|0;18;82|,0;18;82|0;18;82|,100|100|,0;0;0|0;0;0|,100|100|,0;18;82|0;18;82|,0;18;82|0;18;82|,100|100|,100|100|
37,100|100|,0;18;82|0;18;82|,18.38|18.38|,0;18;82|0;18;82|,0;18;82|0;18;82|,0;18;82|0;18;82|,100|100|,0;0;0|0;0;0|,100|100|,0;18;82|0;18;82|,0;18;82|0;18;82|,100|100|,100|100|
38,100|100|,0;18;82|0;18;82|,17.42|17.42|,0;18;82|0;18;82|,0;16;84|0;16;84|,0;16;84|0;16;84|,100|100|,0;0;0|0;0;0|,100|100|,0;16;84|0;16;84|,0;16;84|0;16;84|,100|100|,100|100|
39,100|100|,0;16;84|0;16;84|,16.61|16.61|,0;16;84|0;16;84|,0;15;85|0;15;85|,0;15;85|0;15;85|,100|100|,0;0;0|0;0;0|,100|100|,0;15;85|0;15;85|,0;15;85|0;15;85|,100|100|,100|100|
40,100|100|,0;15;85|0;15;85|,15.72|15.72|,0;15;85|0;15;85|,0;13;87|0;13;87|,0;13;87|0;13;87|,100|100|,0;0;0|0;0;0|,100|100|,0;13;87|0;13;87|,0;13;87|0;13;87|,100|100|,100|100|
41,100|100|,0;13;87|0;13;87|,14.86|14.86|,0;13;87|0;13;87|,0;13;87|0;13;87|,0;13;87|0;13;87|,100|100|,0;0;0|0;0;0|,100|100|,0;13;87|0;13;87|,0;13;87|0;13;87|,100|100|,100|100|
42,100|100|,0;13;87|0;13;87|,13.93|13.93|,0;13;87|0;13;87|,0;12;88|0;12;88|,0;12;88|0;12;88|,100|100|,0;0;0|0;0;0|,100|100|,0;12;88|0;12;88|,0;12;88|0;12;88|,100|100|,100|100|
43,100|100|,0;12;88|0;12;88|,13.14|13.14|,0;12;88|0;12;88|,0;12;88|0;12;88|,0;12;88|0;12;88|,100|100|,0;0;0|0;0;0|,100|100|,0;12;88|0;12;88|,0;12;88|0;12;88|,100|100|,100|100|
44,100|100|,0;12;88|0;12;88|,12.37|12.37|,0;12;88|0;12;88|,0;10;90|0;10;90|,0;10;90|0;10;90|,100|100|,0;0;0|0;0;0|,100|100|,0;10;90|0;10;90|,0;10;90|0;10;90|,100|100|,100|100|
45,100|100|,0;10;90|0;10;90|,11.71|11.71|,0;10;90|0;10;90|,0;10;90|0;10;90|,0;10;90|0;10;90|,100|100|,0;0;0|0;0;0|,100|100|,0;10;90|0;10;90|,0;10;90|0;10;90|,100|100|,100|100|
46,100|100|,0;10;90|0;10;90|,10.96|10.96|,0;10;90|0;10;90|,0;10;90|0;10;90|,0;10;90|0;10;90|,100|100|,0;0;0|0;0;0|,100|100|,0;10;90|0;10;90|,0;10;90|0;10;90|,100|100|,100|100|
