Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,91;0;9;0|91;0;9;0|,0.0|0.0|,91;0;9;0|91;0;9;0|,89;2;8;1|89;2;8;1|,89;2;8;1|89;2;8;1|,100|100|,0;0;0;0|0;0;0;0|,100|100|,89;2;8;1|89;2;8;1|,89;2;8;1|89;2;8;1|,100|100|,100|100|
1,100|100|,89;2;8;1|89;2;8;1|,0.0|0.0|,89;2;8;1|89;2;8;1|,84;5;8;3|84;5;8;3|,84;5;8;3|84;5;8;3|,100|100|,0;0;0;0|0;0;0;0|,100|100|,84;5;8;3|84;5;8;3|,84;5;8;3|84;5;8;3|,100|100|,100|100|
2,100|100|,84;5;8;3|84;5;8;3|,0.0|0.0|,84;5;8;3|84;5;8;3|,81;4;9;6|81;4;9;6|,81;4;9;6|81;4;9;6|,100|100|,0;0;0;0|0;0;0;0|,100|100|,81;4;9;6|81;4;9;6|,81;4;9;6|81;4;9;6|,100|100|,100|100|
3,100|100|,81;4;9;6|81;4;9;6|,0.0|0.0|,81;4;9;6|81;4;9;6|,76;9;6;9|76;9;6;9|,76;9;6;9|76;9;6;9|,100|100|,0;0;0;0|0;0;0;0|,100|100|,76;9;6;9|76;9;6;9|,76;9;6;9|76;9;6;9|,100|100|,100|100|
4,100|100|,76;9;6;9|76;9;6;9|,0.0|0.0|,76;9;6;9|76;9;6;9|,76;6;8;10|76;6;8;10|,76;6;8;10|76;6;8;10|,100|100|,0;0;0;0|0;0;0;0|,100|100|,76;6;8;10|76;6;8;10|,76;6;8;10|76;6;8;10|,100|100|,100|100|
5,100|100|,76;6;8;10|76;6;8;10|,0.0|0.0|,76;6;8;10|76;6;8;10|,74;5;8;13|74;5;8;13|,74;5;8;13|74;5;8;13|,100|100|,0;0;0;0|0;0;0;0|,100|100|,74;5;8;13|74;5;8;13|,74;5;8;13|74;5;8;13|,100|100|,100|100|
6,100|100|,74;5;8;13|74;5;8;13|,0.0|0.0|,74;5;8;13|74;5;8;13|,73;5;6;16|73;5;6;16|,73;5;6;16|73;5;6;16|,100|100|,0;0;0;0|0;0;0;0|,100|100|,73;5;6;16|73;5;6;16|,73;5;6;16|73;5;6;16|,100|100|,100|100|
7,100|100|,73;5;6;16|73;5;6;16|,0.0|0.0|,73;5;6;16|73;5;6;16|,73;3;6;18|73;3;6;18|,73;3;6;18|73;3;6;18|,100|100|,0;0;0;0|0;0;0;0|,100|100|,73;3;6;18|73;3;6;18|,73;3;6;18|73;3;6;18|,100|100|,100|100|
8,100|100|,73;3;6;18|73;3;6;18|,0.0|0.0|,73;3;6;18|73;3;6;18|,69;7;5;19|69;7;5;19|,69;7;5;19|69;7;5;19|,100|100|,0;0;0;0|0;0;0;0|,100|100|,69;7;5;19|69;7;5;19|,69;7;5;19|69;7;5;19|,100|100|,100|100|
9,100|100|,69;7;5;19|69;7;5;19|,0.0|0.0|,69;7;5;19|69;7;5;19|,66;8;7;19|66;8;7;19|,66;8;7;19|66;8;7;19|,100|100|,0;0;0;0|0;0;0;0|,100|100|,66;8;7;19|66;8;7;19|,66;8;7;19|66;8;7;19|,100|100|,100|100|
