Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,89;11;0|89;11;0|,0.0|0.0|,89;11;0|89;11;0|,82;14;4|82;14;4|,82;14;4|82;14;4|,100|100|,0;0;0|0;0;0|,100|100|,82;14;4|82;14;4|,82;14;4|82;14;4|,100|100|,100|100|
1,100|100|,82;14;4|82;14;4|,0.0|0.0|,82;14;4|82;14;4|,73;21;6|73;21;6|,73;21;6|73;21;6|,100|100|,0;0;0|0;0;0|,100|100|,73;21;6|73;21;6|,73;21;6|73;21;6|,100|100|,100|100|
2,100|100|,73;21;6|73;21;6|,0.0|0.0|,73;21;6|73;21;6|,60;28;12|60;28;12|,60;28;12|60;28;12|,100|100|,0;0;0|0;0;0|,100|100|,60;28;12|60;28;12|,60;28;12|60;28;12|,100|100|,100|100|
3,100|100|,60;28;12|60;28;12|,0.0|0.0|,60;28;12|60;28;12|,57;27;16|57;27;16|,57;27;16|57;27;16|,100|100|,0;0;0|0;0;0|,100|100|,57;27;16|57;27;16|,57;27;16|57;27;16|,100|100|,100|100|
4,100|100|,57;27;16|57;27;16|,0.0|0.0|,57;27;16|57;27;16|,51;31;18|51;31;18|,51;31;18|51;31;18|,100|100|,0;0;0|0;0;0|,100|100|,51;31;18|51;31;18|,51;31;18|51;31;18|,100|100|,100|100|
5,100|100|,51;31;18|51;31;18|,0.0|0.0|,51;31;18|51;31;18|,43;38;19|43;38;19|,43;38;19|43;38;19|,100|100|,0;0;0|0;0;0|,100|100|,43;38;19|43;38;19|,43;38;19|43;38;19|,100|100|,100|100|
6,100|100|,43;38;19|43;38;19|,0.0|0.0|,43;38;19|43;38;19|,41;34;25|41;34;25|,41;34;25|41;34;25|,100|100|,0;0;0|0;0;0|,100|100|,41;34;25|41;34;25|,41;34;25|41;34;25|,100|100|,100|100|
7,100|100|,41;34;25|41;34;25|,0.0|0.0|,41;34;25|41;34;25|,43;34;23|43;34;23|,43;34;23|43;34;23|,100|100|,0;0;0|0;0;0|,100|100|,43;34;23|43;34;23|,43;34;23|43;34;23|,100|100|,100|100|
8,100|100|,43;34;23|43;34;23|,0.0|0.0|,43;34;23|43;34;23|,40;34;26|40;34;26|,40;34;26|40;34;26|,100|100|,0;0;0|0;0;0|,100|100|,40;34;26|40;34;26|,40;34;26|40;34;26|,100|100|,100|100|
9,100|100|,40;34;26|40;34;26|,0.0|0.0|,40;34;26|40;34;26|,41;35;24|41;35;24|,41;35;24|41;35;24|,100|100|,0;0;0|0;0;0|,100|100|,41;35;24|41;35;24|,41;35;24|41;35;24|,100|100|,100|100|
10,100|100|,41;35;24|41;35;24|,0.0|0.0|,41;35;24|41;35;24|,36;39;25|36;39;25|,36;39;25|36;39;25|,100|100|,0;0;0|0;0;0|,100|100|,36;39;25|36;39;25|,36;39;25|36;39;25|,100|100|,100|100|
11,100|100|,36;39;25|36;39;25|,0.0|0.0|,36;39;25|36;39;25|,39;35;26|39;35;26|,39;35;26|39;35;26|,100|100|,0;0;0|0;0;0|,100|100|,39;35;26|39;35;26|,39;35;26|39;35;26|,100|100|,100|100|
12,100|100|,39;35;26|39;35;26|,0.0|0.0|,39;35;26|39;35;26|,40;32;28|40;32;28|,40;32;28|40;32;28|,100|100|,0;0;0|0;0;0|,100|100|,40;32;28|40;32;28|,40;32;28|40;32;28|,100|100|,100|100|
13,100|100|,40;32;28|40;32;28|,0.0|0.0|,40;32;28|40;32;28|,40;33;27|40;33;27|,40;33;27|40;33;27|,100|100|,0;0;0|0;0;0|,100|100|,40;33;27|40;33;27|,40;33;27|40;33;27|,100|100|,100|100|
14,100|100|,40;33;27|40;33;27|,0.0|0.0|,40;33;27|40;33;27|,39;34;27|39;34;27|,39;34;27|39;34;27|,100|100|,0;0;0|0;0;0|,100|100|,39;34;27|39;34;27|,39;34;27|39;34;27|,100|100|,100|100|
15,100|100|,39;34;27|39;34;27|,0.0|0.0|,39;34;27|39;34;27|,36;39;25|36;39;25|,36;39;25|36;39;25|,100|100|,0;0;0|0;0;0|,100|100|,36;39;25|36;39;25|,36;39;25|36;39;25|,100|100|,100|100|
16,100|100|,36;39;25|36;39;25|,0.0|0.0|,36;39;25|36;39;25|,37;38;25|37;38;25|,37;38;25|37;38;25|,100|100|,0;0;0|0;0;0|,100|100|,37;38;25|37;38;25|,37;38;25|37;38;25|,100|100|,100|100|
17,100|100|,37;38;25|37;38;25|,0.0|0.0|,37;38;25|37;38;25|,41;33;26|41;33;26|,41;33;26|41;33;26|,100|100|,0;0;0|0;0;0|,100|100|,41;33;26|41;33;26|,41;33;26|41;33;26|,100|100|,100|100|
18,100|100|,41;33;26|41;33;26|,0.0|0.0|,41;33;26|41;33;26|,43;27;30|43;27;30|,43;27;30|43;27;30|,100|100|,0;0;0|0;0;0|,100|100|,43;27;30|43;27;30|,43;27;30|43;27;30|,100|100|,100|100|
19,100|100|,43;27;30|43;27;30|,0.0|0.0|,43;27;30|43;27;30|,44;25;31|44;25;31|,44;25;31|44;25;31|,100|100|,0;0;0|0;0;0|,100|100|,44;25;31|44;25;31|,44;25;31|44;25;31|,100|100|,100|100|
20,100|100|,44;25;31|44;25;31|,0.0|0.0|,44;25;31|44;25;31|,43;25;32|43;25;32|,43;25;32|43;25;32|,100|100|,0;0;0|0;0;0|,100|100|,43;25;32|43;25;32|,43;25;32|43;25;32|,100|100|,100|100|
21,100|100|,43;25;32|43;25;32|,0.0|0.0|,43;25;32|43;25;32|,44;27;29|44;27;29|,44;27;29|44;27;29|,100|100|,0;0;0|0;0;0|,100|100|,44;27;29|44;27;29|,44;27;29|44;27;29|,100|100|,100|100|
22,100|100|,44;27;29|44;27;29|,0.0|0.0|,44;27;29|44;27;29|,45;22;33|45;22;33|,45;22;33|45;22;33|,100|100|,0;0;0|0;0;0|,100|100|,45;22;33|45;22;33|,45;22;33|45;22;33|,100|100|,100|100|
23,100|100|,45;22;33|45;22;33|,0.0|0.0|,45;22;33|45;22;33|,49;20;31|49;20;31|,49;20;31|49;20;31|,100|100|,0;0;0|0;0;0|,100|100|,49;20;31|49;20;31|,49;20;31|49;20;31|,100|100|,100|100|
24,100|100|,49;20;31|49;20;31|,0.0|0.0|,49;20;31|49;20;31|,43;20;37|43;20;37|,43;20;37|43;20;37|,100|100|,0;0;0|0;0;0|,100|100|,43;20;37|43;20;37|,43;20;37|43;20;37|,100|100|,100|100|
25,100|100|,43;20;37|43;20;37|,0.0|0.0|,43;20;37|43;20;37|,45;20;35|45;20;35|,45;20;35|45;20;35|,100|100|,0;0;0|0;0;0|,100|100|,45;20;35|45;20;35|,45;20;35|45;20;35|,100|100|,100|100|
26,100|100|,45;20;35|45;20;35|,0.0|0.0|,45;20;35|45;20;35|,48;18;34|48;18;34|,48;18;34|48;18;34|,100|100|,0;0;0|0;0;0|,100|100|,48;18;34|48;18;34|,48;18;34|48;18;34|,100|100|,100|100|
27,100|100|,48;18;34|48;18;34|,0.0|0.0|,48;18;34|48;18;34|,49;16;35|49;16;35|,49;16;35|49;16;35|,100|100|,0;0;0|0;0;0|,100|100|,49;16;35|49;16;35|,49;16;35|49;16;35|,100|100|,100|100|
28,100|100|,49;16;35|49;16;35|,0.0|0.0|,49;16;35|49;16;35|,52;17;31|52;17;31|,52;17;31|52;17;31|,100|100|,0;0;0|0;0;0|,100|100|,52;17;31|52;17;31|,52;17;31|52;17;31|,100|100|,100|100|
29,100|100|,52;17;31|52;17;31|,0.0|0.0|,52;17;31|52;17;31|,54;19;27|54;19;27|,54;19;27|54;19;27|,100|100|,0;0;0|0;0;0|,100|100|,54;19;27|54;19;27|,54;19;27|54;19;27|,100|100|,100|100|
30,100|100|,54;19;27|54;19;27|,0.0|0.0|,54;19;27|54;19;27|,52;27;21|52;27;21|,52;27;21|52;27;21|,100|100|,0;0;0|0;0;0|,100|100|,52;27;21|52;27;21|,52;27;21|52;27;21|,100|100|,100|100|
