Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,95;0;5;0|95;0;5;0|,0.0|0.0|,95;0;5;0|95;0;5;0|,94;1;4;1|94;1;4;1|,94;1;4;1|94;1;4;1|,100|100|,0;0;0;0|0;0;0;0|,100|100|,94;1;4;1|94;1;4;1|,94;1;4;1|94;1;4;1|,100|100|,100|100|
1,100|100|,94;1;4;1|94;1;4;1|,0.0|0.0|,94;1;4;1|94;1;4;1|,92;2;5;1|92;2;5;1|,92;2;5;1|92;2;5;1|,100|100|,0;0;0;0|0;0;0;0|,100|100|,92;2;5;1|92;2;5;1|,92;2;5;1|92;2;5;1|,100|100|,100|100|
2,100|100|,92;2;5;1|92;2;5;1|,0.0|0.0|,92;2;5;1|92;2;5;1|,91;3;4;2|91;3;4;2|,91;3;4;2|91;3;4;2|,100|100|,0;0;0;0|0;0;0;0|,100|100|,91;3;4;2|91;3;4;2|,91;3;4;2|91;3;4;2|,100|100|,100|100|
3,100|100|,91;3;4;2|91;3;4;2|,0.0|0.0|,91;3;4;2|91;3;4;2|,91;3;3;3|91;3;3;3|,91;3;3;3|91;3;3;3|,100|100|,0;0;0;0|0;0;0;0|,100|100|,91;3;3;3|91;3;3;3|,91;3;3;3|91;3;3;3|,100|100|,100|100|
4,100|100|,91;3;3;3|91;3;3;3|,0.0|0.0|,91;3;3;3|91;3;3;3|,89;4;2;5|89;4;2;5|,89;4;2;5|89;4;2;5|,100|100|,0;0;0;0|0;0;0;0|,100|100|,89;4;2;5|89;4;2;5|,89;4;2;5|89;4;2;5|,100|100|,100|100|
5,100|100|,89;4;2;5|89;4;2;5|,0.0|0.0|,89;4;2;5|89;4;2;5|,88;2;5;5|88;2;5;5|,88;2;5;5|88;2;5;5|,100|100|,0;0;0;0|0;0;0;0|,100|100|,88;2;5;5|88;2;5;5|,88;2;5;5|88;2;5;5|,100|100|,100|100|
6,100|100|,88;2;5;5|88;2;5;5|,0.0|0.0|,88;2;5;5|88;2;5;5|,84;6;4;6|84;6;4;6|,84;6;4;6|84;6;4;6|,100|100|,0;0;0;0|0;0;0;0|,100|100|,84;6;4;6|84;6;4;6|,84;6;4;6|84;6;4;6|,100|100|,100|100|
7,100|100|,84;6;4;6|84;6;4;6|,0.0|0.0|,84;6;4;6|84;6;4;6|,82;4;8;6|82;4;8;6|,82;4;8;6|82;4;8;6|,100|100|,0;0;0;0|0;0;0;0|,100|100|,82;4;8;6|82;4;8;6|,82;4;8;6|82;4;8;6|,100|100|,100|100|
8,100|100|,82;4;8;6|82;4;8;6|,0.0|0.0|,82;4;8;6|82;4;8;6|,80;4;9;7|80;4;9;7|,80;4;9;7|80;4;9;7|,100|100|,0;0;0;0|0;0;0;0|,100|100|,80;4;9;7|80;4;9;7|,80;4;9;7|80;4;9;7|,100|100|,100|100|
9,100|100|,80;4;9;7|80;4;9;7|,0.0|0.0|,80;4;9;7|80;4;9;7|,74;8;6;12|74;8;6;12|,74;8;6;12|74;8;6;12|,100|100|,0;0;0;0|0;0;0;0|,100|100|,74;8;6;12|74;8;6;12|,74;8;6;12|74;8;6;12|,100|100|,100|100|
