Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,92;0;8;0|92;0;8;0|,0.0|0.0|,92;0;8;0|92;0;8;0|,86;6;7;1|86;6;7;1|,86;6;7;1|86;6;7;1|,100|100|,0;0;0;0|0;0;0;0|,100|100|,86;6;7;1|86;6;7;1|,86;6;7;1|86;6;7;1|,100|100|,100|100|
1,100|100|,86;6;7;1|86;6;7;1|,0.0|0.0|,86;6;7;1|86;6;7;1|,83;6;6;5|83;6;6;5|,83;6;6;5|83;6;6;5|,100|100|,0;0;0;0|0;0;0;0|,100|100|,83;6;6;5|83;6;6;5|,83;6;6;5|83;6;6;5|,100|100|,100|100|
2,100|100|,83;6;6;5|83;6;6;5|,0.0|0.0|,83;6;6;5|83;6;6;5|,80;5;7;8|80;5;7;8|,80;5;7;8|80;5;7;8|,100|100|,0;0;0;0|0;0;0;0|,100|100|,80;5;7;8|80;5;7;8|,80;5;7;8|80;5;7;8|,100|100|,100|100|
3,100|100|,80;5;7;8|80;5;7;8|,0.0|0.0|,80;5;7;8|80;5;7;8|,77;5;8;10|77;5;8;10|,77;5;8;10|77;5;8;10|,100|100|,0;0;0;0|0;0;0;0|,100|100|,77;5;8;10|77;5;8;10|,77;5;8;10|77;5;8;10|,100|100|,100|100|
4,100|100|,77;5;8;10|77;5;8;10|,0.0|0.0|,77;5;8;10|77;5;8;10|,75;4;10;11|75;4;10;11|,75;4;10;11|75;4;10;11|,100|100|,0;0;0;0|0;0;0;0|,100|100|,75;4;10;11|75;4;10;11|,75;4;10;11|75;4;10;11|,100|100|,100|100|
5,100|100|,75;4;10;11|75;4;10;11|,0.0|0.0|,75;4;10;11|75;4;10;11|,71;5;9;15|71;5;9;15|,71;5;9;15|71;5;9;15|,100|100|,0;0;0;0|0;0;0;0|,100|100|,71;5;9;15|71;5;9;15|,71;5;9;15|71;5;9;15|,100|100|,100|100|
6,100|100|,71;5;9;15|71;5;9;15|,0.0|0.0|,71;5;9;15|71;5;9;15|,64;9;12;15|64;9;12;15|,64;9;12;15|64;9;12;15|,100|100|,0;0;0;0|0;0;0;0|,100|100|,64;9;12;15|64;9;12;15|,64;9;12;15|64;9;12;15|,100|100|,100|100|
7,100|100|,64;9;12;15|64;9;12;15|,0.0|0.0|,64;9;12;15|64;9;12;15|,63;8;10;19|63;8;10;19|,63;8;10;19|63;8;10;19|,100|100|,0;0;0;0|0;0;0;0|,100|100|,63;8;10;19|63;8;10;19|,63;8;10;19|63;8;10;19|,100|100|,100|100|
8,100|100|,63;8;10;19|63;8;10;19|,0.0|0.0|,63;8;10;19|63;8;10;19|,60;5;12;23|60;5;12;23|,60;5;12;23|60;5;12;23|,100|100|,0;0;0;0|0;0;0;0|,100|100|,60;5;12;23|60;5;12;23|,60;5;12;23|60;5;12;23|,100|100|,100|100|
9,100|100|,60;5;12;23|60;5;12;23|,0.0|0.0|,60;5;12;23|60;5;12;23|,57;6;12;25|57;6;12;25|,57;6;12;25|57;6;12;25|,100|100|,0;0;0;0|0;0;0;0|,100|100|,57;6;12;25|57;6;12;25|,57;6;12;25|57;6;12;25|,100|100|,100|100|
