Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,91;9;0|91;9;0|,0.0|0.0|,91;9;0|91;9;0|,88;8;4|88;8;4|,88;8;4|88;8;4|,100|100|,0;0;0|0;0;0|,100|100|,88;8;4|88;8;4|,88;8;4|88;8;4|,100|100|,100|100|
1,100|100|,88;8;4|88;8;4|,0.0|0.0|,88;8;4|88;8;4|,85;9;6|85;9;6|,85;9;6|85;9;6|,100|100|,0;0;0|0;0;0|,100|100|,85;9;6|85;9;6|,85;9;6|85;9;6|,100|100|,100|100|
2,100|100|,85;9;6|85;9;6|,0.0|0.0|,85;9;6|85;9;6|,83;9;8|83;9;8|,83;9;8|83;9;8|,100|100|,0;0;0|0;0;0|,100|100|,83;9;8|83;9;8|,83;9;8|83;9;8|,100|100|,100|100|
3,100|100|,83;9;8|83;9;8|,0.0|0.0|,83;9;8|83;9;8|,80;8;12|80;8;12|,80;8;12|80;8;12|,100|100|,0;0;0|0;0;0|,100|100|,80;8;12|80;8;12|,80;8;12|80;8;12|,100|100|,100|100|
4,100|100|,80;8;12|80;8;12|,0.0|0.0|,80;8;12|80;8;12|,78;9;13|78;9;13|,78;9;13|78;9;13|,100|100|,0;0;0|0;0;0|,100|100|,78;9;13|78;9;13|,78;9;13|78;9;13|,100|100|,100|100|
5,100|100|,78;9;13|78;9;13|,0.0|0.0|,78;9;13|78;9;13|,71;14;15|71;14;15|,71;14;15|71;14;15|,100|100|,0;0;0|0;0;0|,100|100|,71;14;15|71;14;15|,71;14;15|71;14;15|,100|100|,100|100|
6,100|100|,71;14;15|71;14;15|,0.0|0.0|,71;14;15|71;14;15|,65;17;18|65;17;18|,65;17;18|65;17;18|,100|100|,0;0;0|0;0;0|,100|100|,65;17;18|65;17;18|,65;17;18|65;17;18|,100|100|,100|100|
7,100|100|,65;17;18|65;17;18|,0.0|0.0|,65;17;18|65;17;18|,57;23;20|57;23;20|,57;23;20|57;23;20|,100|100|,0;0;0|0;0;0|,100|100|,57;23;20|57;23;20|,57;23;20|57;23;20|,100|100|,100|100|
8,100|100|,57;23;20|57;23;20|,0.0|0.0|,57;23;20|57;23;20|,41;34;25|41;34;25|,41;34;25|41;34;25|,100|100|,0;0;0|0;0;0|,100|100|,41;34;25|41;34;25|,41;34;25|41;34;25|,100|100|,100|100|
9,100|100|,41;34;25|41;34;25|,0.0|0.0|,41;34;25|41;34;25|,33;37;30|33;37;30|,33;37;30|33;37;30|,100|100|,0;0;0|0;0;0|,100|100|,33;37;30|33;37;30|,33;37;30|33;37;30|,100|100|,100|100|
10,100|100|,33;37;30|33;37;30|,0.0|0.0|,33;37;30|33;37;30|,30;35;35|30;35;35|,30;35;35|30;35;35|,100|100|,0;0;0|0;0;0|,100|100|,30;35;35|30;35;35|,30;35;35|30;35;35|,100|100|,100|100|
