Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,92;0;8;0|92;0;8;0|,0.0|0.0|,92;0;8;0|92;0;8;0|,87;5;7;1|87;5;7;1|,87;5;7;1|87;5;7;1|,100|100|,0;0;0;0|0;0;0;0|,100|100|,87;5;7;1|87;5;7;1|,87;5;7;1|87;5;7;1|,100|100|,100|100|
1,100|100|,87;5;7;1|87;5;7;1|,0.0|0.0|,87;5;7;1|87;5;7;1|,85;5;7;3|85;5;7;3|,85;5;7;3|85;5;7;3|,100|100|,0;0;0;0|0;0;0;0|,100|100|,85;5;7;3|85;5;7;3|,85;5;7;3|85;5;7;3|,100|100|,100|100|
2,100|100|,85;5;7;3|85;5;7;3|,0.0|0.0|,85;5;7;3|85;5;7;3|,82;6;9;3|82;6;9;3|,82;6;9;3|82;6;9;3|,100|100|,0;0;0;0|0;0;0;0|,100|100|,82;6;9;3|82;6;9;3|,82;6;9;3|82;6;9;3|,100|100|,100|100|
3,100|100|,82;6;9;3|82;6;9;3|,0.0|0.0|,82;6;9;3|82;6;9;3|,80;7;7;6|80;7;7;6|,80;7;7;6|80;7;7;6|,100|100|,0;0;0;0|0;0;0;0|,100|100|,80;7;7;6|80;7;7;6|,80;7;7;6|80;7;7;6|,100|100|,100|100|
4,100|100|,80;7;7;6|80;7;7;6|,0.0|0.0|,80;7;7;6|80;7;7;6|,77;6;8;9|77;6;8;9|,77;6;8;9|77;6;8;9|,100|100|,0;0;0;0|0;0;0;0|,100|100|,77;6;8;9|77;6;8;9|,77;6;8;9|77;6;8;9|,100|100|,100|100|
5,100|100|,77;6;8;9|77;6;8;9|,0.0|0.0|,77;6;8;9|77;6;8;9|,77;2;11;10|77;2;11;10|,77;2;11;10|77;2;11;10|,100|100|,0;0;0;0|0;0;0;0|,100|100|,77;2;11;10|77;2;11;10|,77;2;11;10|77;2;11;10|,100|100|,100|100|
6,100|100|,77;2;11;10|77;2;11;10|,0.0|0.0|,77;2;11;10|77;2;11;10|,75;4;7;14|75;4;7;14|,75;4;7;14|75;4;7;14|,100|100|,0;0;0;0|0;0;0;0|,100|100|,75;4;7;14|75;4;7;14|,75;4;7;14|75;4;7;14|,100|100|,100|100|
7,100|100|,75;4;7;14|75;4;7;14|,0.0|0.0|,75;4;7;14|75;4;7;14|,74;3;9;14|74;3;9;14|,74;3;9;14|74;3;9;14|,100|100|,0;0;0;0|0;0;0;0|,100|100|,74;3;9;14|74;3;9;14|,74;3;9;14|74;3;9;14|,100|100|,100|100|
8,100|100|,74;3;9;14|74;3;9;14|,0.0|0.0|,74;3;9;14|74;3;9;14|,71;6;6;17|71;6;6;17|,71;6;6;17|71;6;6;17|,100|100|,0;0;0;0|0;0;0;0|,100|100|,71;6;6;17|71;6;6;17|,71;6;6;17|71;6;6;17|,100|100|,100|100|
9,100|100|,71;6;6;17|71;6;6;17|,0.0|0.0|,71;6;6;17|71;6;6;17|,68;7;6;19|68;7;6;19|,68;7;6;19|68;7;6;19|,100|100|,0;0;0;0|0;0;0;0|,100|100|,68;7;6;19|68;7;6;19|,68;7;6;19|68;7;6;19|,100|100|,100|100|
10,100|100|,68;7;6;19|68;7;6;19|,0.0|0.0|,68;7;6;19|68;7;6;19|,65;5;10;20|65;5;10;20|,65;5;10;20|65;5;10;20|,100|100|,0;0;0;0|0;0;0;0|,100|100|,65;5;10;20|65;5;10;20|,65;5;10;20|65;5;10;20|,100|100|,100|100|
11,100|100|,65;5;10;20|65;5;10;20|,0.0|0.0|,65;5;10;20|65;5;10;20|,58;10;10;22|58;10;10;22|,58;10;10;22|58;10;10;22|,100|100|,0;0;0;0|0;0;0;0|,100|100|,58;10;10;22|58;10;10;22|,58;10;10;22|58;10;10;22|,100|100|,100|100|
12,100|100|,58;10;10;22|58;10;10;22|,0.0|0.0|,58;10;10;22|58;10;10;22|,57;5;13;25|57;5;13;25|,57;5;13;25|57;5;13;25|,100|100|,0;0;0;0|0;0;0;0|,100|100|,57;5;13;25|57;5;13;25|,57;5;13;25|57;5;13;25|,100|100|,100|100|
13,100|100|,57;5;13;25|57;5;13;25|,0.0|0.0|,57;5;13;25|57;5;13;25|,53;4;16;27|53;4;16;27|,53;4;16;27|53;4;16;27|,100|100|,0;0;0;0|0;0;0;0|,100|100|,53;4;16;27|53;4;16;27|,53;4;16;27|53;4;16;27|,100|100|,100|100|
14,100|100|,53;4;16;27|53;4;16;27|,0.0|0.0|,53;4;16;27|53;4;16;27|,49;6;14;31|49;6;14;31|,49;6;14;31|49;6;14;31|,100|100|,0;0;0;0|0;0;0;0|,100|100|,49;6;14;31|49;6;14;31|,49;6;14;31|49;6;14;31|,100|100|,100|100|
15,100|100|,49;6;14;31|49;6;14;31|,0.0|0.0|,49;6;14;31|49;6;14;31|,45;6;15;34|45;6;15;34|,45;6;15;34|45;6;15;34|,100|100|,0;0;0;0|0;0;0;0|,100|100|,45;6;15;34|45;6;15;34|,45;6;15;34|45;6;15;34|,100|100|,100|100|
16,100|100|,45;6;15;34|45;6;15;34|,0.0|0.0|,45;6;15;34|45;6;15;34|,43;6;16;35|43;6;16;35|,43;6;16;35|43;6;16;35|,100|100|,0;0;0;0|0;0;0;0|,100|100|,43;6;16;35|43;6;16;35|,43;6;16;35|43;6;16;35|,100|100|,100|100|
17,100|100|,43;6;16;35|43;6;16;35|,0.0|0.0|,43;6;16;35|43;6;16;35|,40;4;18;38|40;4;18;38|,40;4;18;38|40;4;18;38|,100|100|,0;0;0;0|0;0;0;0|,100|100|,40;4;18;38|40;4;18;38|,40;4;18;38|40;4;18;38|,100|100|,100|100|
