Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,96;4;0|96;4;0|,0.0|0.0|,96;4;0|96;4;0|,94;5;1|94;5;1|,94;5;1|94;5;1|,100|100|,0;0;0|0;0;0|,100|100|,94;5;1|94;5;1|,94;5;1|94;5;1|,100|100|,100|100|
1,100|100|,94;5;1|94;5;1|,0.0|0.0|,94;5;1|94;5;1|,93;3;4|93;3;4|,93;3;4|93;3;4|,100|100|,0;0;0|0;0;0|,100|100|,93;3;4|93;3;4|,93;3;4|93;3;4|,100|100|,100|100|
2,100|100|,93;3;4|93;3;4|,0.0|0.0|,93;3;4|93;3;4|,90;6;4|90;6;4|,90;6;4|90;6;4|,100|100|,0;0;0|0;0;0|,100|100|,90;6;4|90;6;4|,90;6;4|90;6;4|,100|100|,100|100|
3,100|100|,90;6;4|90;6;4|,0.0|0.0|,90;6;4|90;6;4|,90;7;3|90;7;3|,90;7;3|90;7;3|,100|100|,0;0;0|0;0;0|,100|100|,90;7;3|90;7;3|,90;7;3|90;7;3|,100|100|,100|100|
4,100|100|,90;7;3|90;7;3|,0.0|0.0|,90;7;3|90;7;3|,90;6;4|90;6;4|,90;6;4|90;6;4|,100|100|,0;0;0|0;0;0|,100|100|,90;6;4|90;6;4|,90;6;4|90;6;4|,100|100|,100|100|
5,100|100|,90;6;4|90;6;4|,0.0|0.0|,90;6;4|90;6;4|,86;12;2|86;12;2|,86;12;2|86;12;2|,100|100|,0;0;0|0;0;0|,100|100|,86;12;2|86;12;2|,86;12;2|86;12;2|,100|100|,100|100|
6,100|100|,86;12;2|86;12;2|,0.0|0.0|,86;12;2|86;12;2|,79;16;5|79;16;5|,79;16;5|79;16;5|,100|100|,0;0;0|0;0;0|,100|100|,79;16;5|79;16;5|,79;16;5|79;16;5|,100|100|,100|100|
7,100|100|,79;16;5|79;16;5|,0.0|0.0|,79;16;5|79;16;5|,77;14;9|77;14;9|,77;14;9|77;14;9|,100|100|,0;0;0|0;0;0|,100|100|,77;14;9|77;14;9|,77;14;9|77;14;9|,100|100|,100|100|
8,100|100|,77;14;9|77;14;9|,0.0|0.0|,77;14;9|77;14;9|,72;16;12|72;16;12|,72;16;12|72;16;12|,100|100|,0;0;0|0;0;0|,100|100|,72;16;12|72;16;12|,72;16;12|72;16;12|,100|100|,100|100|
9,100|100|,72;16;12|72;16;12|,0.0|0.0|,72;16;12|72;16;12|,62;23;15|62;23;15|,62;23;15|62;23;15|,100|100|,0;0;0|0;0;0|,100|100|,62;23;15|62;23;15|,62;23;15|62;23;15|,100|100|,100|100|
10,100|100|,62;23;15|62;23;15|,0.0|0.0|,62;23;15|62;23;15|,53;30;17|53;30;17|,53;30;17|53;30;17|,100|100|,0;0;0|0;0;0|,100|100|,53;30;17|53;30;17|,53;30;17|53;30;17|,100|100|,100|100|
11,100|100|,53;30;17|53;30;17|,0.0|0.0|,53;30;17|53;30;17|,53;29;18|53;29;18|,53;29;18|53;29;18|,100|100|,0;0;0|0;0;0|,100|100|,53;29;18|53;29;18|,53;29;18|53;29;18|,100|100|,100|100|
12,100|100|,53;29;18|53;29;18|,0.0|0.0|,53;29;18|53;29;18|,50;30;20|50;30;20|,50;30;20|50;30;20|,100|100|,0;0;0|0;0;0|,100|100|,50;30;20|50;30;20|,50;30;20|50;30;20|,100|100|,100|100|
13,100|100|,50;30;20|50;30;20|,0.0|0.0|,50;30;20|50;30;20|,45;34;21|45;34;21|,45;34;21|45;34;21|,100|100|,0;0;0|0;0;0|,100|100|,45;34;21|45;34;21|,45;34;21|45;34;21|,100|100|,100|100|
14,100|100|,45;34;21|45;34;21|,0.0|0.0|,45;34;21|45;34;21|,45;35;20|45;35;20|,45;35;20|45;35;20|,100|100|,0;0;0|0;0;0|,100|100|,45;35;20|45;35;20|,45;35;20|45;35;20|,100|100|,100|100|
15,100|100|,45;35;20|45;35;20|,0.0|0.0|,45;35;20|45;35;20|,45;33;22|45;33;22|,45;33;22|45;33;22|,100|100|,0;0;0|0;0;0|,100|100|,45;33;22|45;33;22|,45;33;22|45;33;22|,100|100|,100|100|
16,100|100|,45;33;22|45;33;22|,0.0|0.0|,45;33;22|45;33;22|,45;28;27|45;28;27|,45;28;27|45;28;27|,100|100|,0;0;0|0;0;0|,100|100|,45;28;27|45;28;27|,45;28;27|45;28;27|,100|100|,100|100|
17,100|100|,45;28;27|45;28;27|,0.0|0.0|,45;28;27|45;28;27|,47;29;24|47;29;24|,47;29;24|47;29;24|,100|100|,0;0;0|0;0;0|,100|100|,47;29;24|47;29;24|,47;29;24|47;29;24|,100|100|,100|100|
18,100|100|,47;29;24|47;29;24|,0.0|0.0|,47;29;24|47;29;24|,45;34;21|45;34;21|,45;34;21|45;34;21|,100|100|,0;0;0|0;0;0|,100|100|,45;34;21|45;34;21|,45;34;21|45;34;21|,100|100|,100|100|
19,100|100|,45;34;21|45;34;21|,0.0|0.0|,45;34;21|45;34;21|,36;35;29|36;35;29|,36;35;29|36;35;29|,100|100|,0;0;0|0;0;0|,100|100|,36;35;29|36;35;29|,36;35;29|36;35;29|,100|100|,100|100|
20,100|100|,36;35;29|36;35;29|,0.0|0.0|,36;35;29|36;35;29|,40;30;30|40;30;30|,40;30;30|40;30;30|,100|100|,0;0;0|0;0;0|,100|100|,40;30;30|40;30;30|,40;30;30|40;30;30|,100|100|,100|100|
21,100|100|,40;30;30|40;30;30|,0.0|0.0|,40;30;30|40;30;30|,38;31;31|38;31;31|,38;31;31|38;31;31|,100|100|,0;0;0|0;0;0|,100|100|,38;31;31|38;31;31|,38;31;31|38;31;31|,100|100|,100|100|
22,100|100|,38;31;31|38;31;31|,0.0|0.0|,38;31;31|38;31;31|,36;35;29|36;35;29|,36;35;29|36;35;29|,100|100|,0;0;0|0;0;0|,100|100|,36;35;29|36;35;29|,36;35;29|36;35;29|,100|100|,100|100|
23,100|100|,36;35;29|36;35;29|,0.0|0.0|,36;35;29|36;35;29|,34;35;31|34;35;31|,34;35;31|34;35;31|,100|100|,0;0;0|0;0;0|,100|100|,34;35;31|34;35;31|,34;35;31|34;35;31|,100|100|,100|100|
24,100|100|,34;35;31|34;35;31|,0.0|0.0|,34;35;31|34;35;31|,37;32;31|37;32;31|,37;32;31|37;32;31|,100|100|,0;0;0|0;0;0|,100|100|,37;32;31|37;32;31|,37;32;31|37;32;31|,100|100|,100|100|
25,100|100|,37;32;31|37;32;31|,0.0|0.0|,37;32;31|37;32;31|,38;31;31|38;31;31|,38;31;31|38;31;31|,100|100|,0;0;0|0;0;0|,100|100|,38;31;31|38;31;31|,38;31;31|38;31;31|,100|100|,100|100|
26,100|100|,38;31;31|38;31;31|,0.0|0.0|,38;31;31|38;31;31|,38;31;31|38;31;31|,38;31;31|38;31;31|,100|100|,0;0;0|0;0;0|,100|100|,38;31;31|38;31;31|,38;31;31|38;31;31|,100|100|,100|100|
