Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,94;6;0|94;6;0|,10.0|10.0|,94;6;0|94;6;0|,89;11;0|89;11;0|,89;11;0|89;11;0|,100|100|,0;0;0|0;0;0|,100|100|,89;11;0|89;11;0|,89;11;0|89;11;0|,100|100|,100|100|
1,100|100|,89;11;0|89;11;0|,9.1|9.1|,89;11;0|89;11;0|,84;16;0|84;16;0|,84;16;0|84;16;0|,100|100|,0;0;0|0;0;0|,100|100|,84;16;0|84;16;0|,84;16;0|84;16;0|,100|100|,100|100|
2,100|100|,84;16;0|84;16;0|,8.83|8.83|,84;16;0|84;16;0|,75;25;0|75;25;0|,75;25;0|75;25;0|,100|100|,0;0;0|0;0;0|,100|100|,75;25;0|75;25;0|,75;25;0|75;25;0|,100|100|,100|100|
3,100|100|,75;25;0|75;25;0|,9.11|9.11|,75;25;0|75;25;0|,72;27;1|72;27;1|,72;27;1|72;27;1|,100|100|,0;0;0|0;0;0|,100|100|,72;27;1|72;27;1|,72;27;1|72;27;1|,100|100|,100|100|
4,100|100|,72;27;1|72;27;1|,10.24|10.24|,72;27;1|72;27;1|,64;31;5|64;31;5|,64;31;5|64;31;5|,100|100|,0;0;0|0;0;0|,100|100|,64;31;5|64;31;5|,64;31;5|64;31;5|,100|100|,100|100|
5,100|100|,64;31;5|64;31;5|,11.41|11.41|,64;31;5|64;31;5|,57;36;7|57;36;7|,57;36;7|57;36;7|,100|100|,0;0;0|0;0;0|,100|100|,57;36;7|57;36;7|,57;36;7|57;36;7|,100|100|,100|100|
6,100|100|,57;36;7|57;36;7|,12.8|12.8|,57;36;7|57;36;7|,45;46;9|45;46;9|,45;46;9|45;46;9|,100|100|,0;0;0|0;0;0|,100|100|,45;46;9|45;46;9|,45;46;9|45;46;9|,100|100|,100|100|
7,100|100|,45;46;9|45;46;9|,14.48|14.48|,45;46;9|45;46;9|,37;52;11|37;52;11|,37;52;11|37;52;11|,100|100|,0;0;0|0;0;0|,100|100|,37;52;11|37;52;11|,37;52;11|37;52;11|,100|100|,100|100|
8,100|100|,37;52;11|37;52;11|,16.9|16.9|,37;52;11|37;52;11|,33;51;16|33;51;16|,33;51;16|33;51;16|,100|100|,0;0;0|0;0;0|,100|100|,33;51;16|33;51;16|,33;51;16|33;51;16|,100|100|,100|100|
9,100|100|,33;51;16|33;51;16|,19.57|19.57|,33;51;16|33;51;16|,30;52;18|30;52;18|,30;52;18|30;52;18|,100|100|,0;0;0|0;0;0|,100|100|,30;52;18|30;52;18|,30;52;18|30;52;18|,100|100|,100|100|
10,100|100|,30;52;18|30;52;18|,21.73|21.73|,30;52;18|30;52;18|,25;54;21|25;54;21|,25;54;21|25;54;21|,100|100|,0;0;0|0;0;0|,100|100|,25;54;21|25;54;21|,25;54;21|25;54;21|,100|100|,100|100|
11,100|100|,25;54;21|25;54;21|,23.67|23.67|,25;54;21|25;54;21|,20;57;23|20;57;23|,20;57;23|20;57;23|,100|100|,0;0;0|0;0;0|,100|100|,20;57;23|20;57;23|,20;57;23|20;57;23|,100|100|,100|100|
12,100|100|,20;57;23|20;57;23|,25.52|25.52|,20;57;23|20;57;23|,18;53;29|18;53;29|,18;53;29|18;53;29|,100|100|,0;0;0|0;0;0|,100|100|,18;53;29|18;53;29|,18;53;29|18;53;29|,100|100|,100|100|
13,100|100|,18;53;29|18;53;29|,27.39|27.39|,18;53;29|18;53;29|,12;55;33|12;55;33|,12;55;33|12;55;33|,100|100|,0;0;0|0;0;0|,100|100|,12;55;33|12;55;33|,12;55;33|12;55;33|,100|100|,100|100|
14,100|100|,12;55;33|12;55;33|,28.59|28.59|,12;55;33|12;55;33|,10;54;36|10;54;36|,10;54;36|10;54;36|,100|100|,0;0;0|0;0;0|,100|100|,10;54;36|10;54;36|,10;54;36|10;54;36|,100|100|,100|100|
15,100|100|,10;54;36|10;54;36|,29.8|29.8|,10;54;36|10;54;36|,4;59;37|4;59;37|,4;59;37|4;59;37|,100|100|,0;0;0|0;0;0|,100|100|,4;59;37|4;59;37|,4;59;37|4;59;37|,100|100|,100|100|
16,100|100|,4;59;37|4;59;37|,30.73|30.73|,4;59;37|4;59;37|,2;59;39|2;59;39|,2;59;39|2;59;39|,100|100|,0;0;0|0;0;0|,100|100|,2;59;39|2;59;39|,2;59;39|2;59;39|,100|100|,100|100|
17,100|100|,2;59;39|2;59;39|,32.02|32.02|,2;59;39|2;59;39|,2;55;43|2;55;43|,2;55;43|2;55;43|,100|100|,0;0;0|0;0;0|,100|100|,2;55;43|2;55;43|,2;55;43|2;55;43|,100|100|,100|100|
18,100|100|,2;55;43|2;55;43|,33.12|33.12|,2;55;43|2;55;43|,2;54;44|2;54;44|,2;54;44|2;54;44|,100|100|,0;0;0|0;0;0|,100|100|,2;54;44|2;54;44|,2;54;44|2;54;44|,100|100|,100|100|
19,100|100|,2;54;44|2;54;44|,33.65|33.65|,2;54;44|2;54;44|,1;51;48|1;51;48|,1;51;48|1;51;48|,100|100|,0;0;0|0;0;0|,100|100|,1;51;48|1;51;48|,1;51;48|1;51;48|,100|100|,100|100|
20,100|100|,1;51;48|1;51;48|,34.0|34.0|,1;51;48|1;51;48|,1;50;49|1;50;49|,1;50;49|1;50;49|,100|100|,0;0;0|0;0;0|,100|100|,1;50;49|1;50;49|,1;50;49|1;50;49|,100|100|,100|100|
21,100|100|,1;50;49|1;50;49|,34.0|34.0|,1;50;49|1;50;49|,0;49;51|0;49;51|,0;49;51|0;49;51|,100|100|,0;0;0|0;0;0|,100|100|,0;49;51|0;49;51|,0;49;51|0;49;51|,100|100|,100|100|
22,100|100|,0;49;51|0;49;51|,33.9|33.9|,0;49;51|0;49;51|,0;48;52|0;48;52|,0;48;52|0;48;52|,100|100|,0;0;0|0;0;0|,100|100|,0;48;52|0;48;52|,0;48;52|0;48;52|,100|100|,100|100|
23,100|100|,0;48;52|0;48;52|,33.72|33.72|,0;48;52|0;48;52|,0;43;57|0;43;57|,0;43;57|0;43;57|,100|100|,0;0;0|0;0;0|,100|100|,0;43;57|0;43;57|,0;43;57|0;43;57|,100|100|,100|100|
24,100|100|,0;43;57|0;43;57|,33.46|33.46|,0;43;57|0;43;57|,0;41;59|0;41;59|,0;41;59|0;41;59|,100|100|,0;0;0|0;0;0|,100|100|,0;41;59|0;41;59|,0;41;59|0;41;59|,100|100|,100|100|
25,100|100|,0;41;59|0;41;59|,32.74|32.74|,0;41;59|0;41;59|,0;40;60|0;40;60|,0;40;60|0;40;60|,100|100|,0;0;0|0;0;0|,100|100|,0;40;60|0;40;60|,0;40;60|0;40;60|,100|100|,100|100|
26,100|100|,0;40;60|0;40;60|,31.93|31.93|,0;40;60|0;40;60|,0;39;61|0;39;61|,0;39;61|0;39;61|,100|100|,0;0;0|0;0;0|,100|100|,0;39;61|0;39;61|,0;39;61|0;39;61|,100|100|,100|100|
27,100|100|,0;39;61|0;39;61|,31.14|31.14|,0;39;61|0;39;61|,0;34;66|0;34;66|,0;34;66|0;34;66|,100|100|,0;0;0|0;0;0|,100|100|,0;34;66|0;34;66|,0;34;66|0;34;66|,100|100|,100|100|
28,100|100|,0;34;66|0;34;66|,30.37|30.37|,0;34;66|0;34;66|,0;32;68|0;32;68|,0;32;68|0;32;68|,100|100|,0;0;0|0;0;0|,100|100|,0;32;68|0;32;68|,0;32;68|0;32;68|,100|100|,100|100|
29,100|100|,0;32;68|0;32;68|,29.21|29.21|,0;32;68|0;32;68|,0;30;70|0;30;70|,0;30;70|0;30;70|,100|100|,0;0;0|0;0;0|,100|100|,0;30;70|0;30;70|,0;30;70|0;30;70|,100|100|,100|100|
30,100|100|,0;30;70|0;30;70|,28.03|28.03|,0;30;70|0;30;70|,0;26;74|0;26;74|,0;26;74|0;26;74|,100|100|,0;0;0|0;0;0|,100|100|,0;26;74|0;26;74|,0;26;74|0;26;74|,100|100|,100|100|
31,100|100|,0;26;74|0;26;74|,26.83|26.83|,0;26;74|0;26;74|,0;25;75|0;25;75|,0;25;75|0;25;75|,100|100|,0;0;0|0;0;0|,100|100|,0;25;75|0;25;75|,0;25;75|0;25;75|,100|100|,100|100|
32,100|100|,0;25;75|0;25;75|,25.4|25.4|,0;25;75|0;25;75|,0;25;75|0;25;75|,0;25;75|0;25;75|,100|100|,0;0;0|0;0;0|,100|100|,0;25;75|0;25;75|,0;25;75|0;25;75|,100|100|,100|100|
