Year,N_Initial,States_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,94;0;6;0|94;0;6;0|,94;0;6;0|94;0;6;0|,90;4;6;0|90;4;6;0|,90;4;6;0|90;4;6;0|,100|100|,0;0;0;0|0;0;0;0|,100|100|,90;4;6;0|90;4;6;0|,90;4;6;0|90;4;6;0|,100|100|,100|100|
1,100|100|,90;4;6;0|90;4;6;0|,90;4;6;0|90;4;6;0|,84;10;5;1|84;10;5;1|,84;10;5;1|84;10;5;1|,100|100|,0;0;0;0|0;0;0;0|,100|100|,84;10;5;1|84;10;5;1|,84;10;5;1|84;10;5;1|,100|100|,100|100|
2,100|100|,84;10;5;1|84;10;5;1|,84;10;5;1|84;10;5;1|,83;8;5;4|83;8;5;4|,83;8;5;4|83;8;5;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,83;8;5;4|83;8;5;4|,83;8;5;4|83;8;5;4|,100|100|,100|100|
3,100|100|,83;8;5;4|83;8;5;4|,83;8;5;4|83;8;5;4|,80;8;5;7|80;8;5;7|,80;8;5;7|80;8;5;7|,100|100|,0;0;0;0|0;0;0;0|,100|100|,80;8;5;7|80;8;5;7|,80;8;5;7|80;8;5;7|,100|100|,100|100|
4,100|100|,80;8;5;7|80;8;5;7|,80;8;5;7|80;8;5;7|,78;5;9;8|78;5;9;8|,78;5;9;8|78;5;9;8|,100|100|,0;0;0;0|0;0;0;0|,100|100|,78;5;9;8|78;5;9;8|,78;5;9;8|78;5;9;8|,100|100|,100|100|
5,100|100|,78;5;9;8|78;5;9;8|,78;5;9;8|78;5;9;8|,76;3;10;11|76;3;10;11|,76;3;10;11|76;3;10;11|,100|100|,0;0;0;0|0;0;0;0|,100|100|,76;3;10;11|76;3;10;11|,76;3;10;11|76;3;10;11|,100|100|,100|100|
6,100|100|,76;3;10;11|76;3;10;11|,76;3;10;11|76;3;10;11|,72;5;10;13|72;5;10;13|,72;5;10;13|72;5;10;13|,100|100|,0;0;0;0|0;0;0;0|,100|100|,72;5;10;13|72;5;10;13|,72;5;10;13|72;5;10;13|,100|100|,100|100|
7,100|100|,72;5;10;13|72;5;10;13|,72;5;10;13|72;5;10;13|,70;5;8;17|70;5;8;17|,70;5;8;17|70;5;8;17|,100|100|,0;0;0;0|0;0;0;0|,100|100|,70;5;8;17|70;5;8;17|,70;5;8;17|70;5;8;17|,100|100|,100|100|
8,100|100|,70;5;8;17|70;5;8;17|,70;5;8;17|70;5;8;17|,67;5;9;19|67;5;9;19|,67;5;9;19|67;5;9;19|,100|100|,0;0;0;0|0;0;0;0|,100|100|,67;5;9;19|67;5;9;19|,67;5;9;19|67;5;9;19|,100|100|,100|100|
9,100|100|,67;5;9;19|67;5;9;19|,67;5;9;19|67;5;9;19|,67;3;9;21|67;3;9;21|,67;3;9;21|67;3;9;21|,100|100|,0;0;0;0|0;0;0;0|,100|100|,67;3;9;21|67;3;9;21|,67;3;9;21|67;3;9;21|,100|100|,100|100|
10,100|100|,67;3;9;21|67;3;9;21|,67;3;9;21|67;3;9;21|,66;3;9;22|66;3;9;22|,66;3;9;22|66;3;9;22|,100|100|,0;0;0;0|0;0;0;0|,100|100|,66;3;9;22|66;3;9;22|,66;3;9;22|66;3;9;22|,100|100|,100|100|
11,100|100|,66;3;9;22|66;3;9;22|,66;3;9;22|66;3;9;22|,59;7;11;23|59;7;11;23|,59;7;11;23|59;7;11;23|,100|100|,0;0;0;0|0;0;0;0|,100|100|,59;7;11;23|59;7;11;23|,59;7;11;23|59;7;11;23|,100|100|,100|100|
12,100|100|,59;7;11;23|59;7;11;23|,59;7;11;23|59;7;11;23|,56;7;11;26|56;7;11;26|,56;7;11;26|56;7;11;26|,100|100|,0;0;0;0|0;0;0;0|,100|100|,56;7;11;26|56;7;11;26|,56;7;11;26|56;7;11;26|,100|100|,100|100|
13,100|100|,56;7;11;26|56;7;11;26|,56;7;11;26|56;7;11;26|,49;9;13;29|49;9;13;29|,49;9;13;29|49;9;13;29|,100|100|,0;0;0;0|0;0;0;0|,100|100|,49;9;13;29|49;9;13;29|,49;9;13;29|49;9;13;29|,100|100|,100|100|
14,100|100|,49;9;13;29|49;9;13;29|,49;9;13;29|49;9;13;29|,46;5;18;31|46;5;18;31|,46;5;18;31|46;5;18;31|,100|100|,0;0;0;0|0;0;0;0|,100|100|,46;5;18;31|46;5;18;31|,46;5;18;31|46;5;18;31|,100|100|,100|100|
15,100|100|,46;5;18;31|46;5;18;31|,46;5;18;31|46;5;18;31|,42;7;19;32|42;7;19;32|,42;7;19;32|42;7;19;32|,100|100|,0;0;0;0|0;0;0;0|,100|100|,42;7;19;32|42;7;19;32|,42;7;19;32|42;7;19;32|,100|100|,100|100|
16,100|100|,42;7;19;32|42;7;19;32|,42;7;19;32|42;7;19;32|,37;8;18;37|37;8;18;37|,37;8;18;37|37;8;18;37|,100|100|,0;0;0;0|0;0;0;0|,100|100|,37;8;18;37|37;8;18;37|,37;8;18;37|37;8;18;37|,100|100|,100|100|
17,100|100|,37;8;18;37|37;8;18;37|,37;8;18;37|37;8;18;37|,32;9;19;40|32;9;19;40|,32;9;19;40|32;9;19;40|,100|100|,0;0;0;0|0;0;0;0|,100|100|,32;9;19;40|32;9;19;40|,32;9;19;40|32;9;19;40|,100|100|,100|100|
18,100|100|,32;9;19;40|32;9;19;40|,32;9;19;40|32;9;19;40|,28;7;22;43|28;7;22;43|,28;7;22;43|28;7;22;43|,100|100|,0;0;0;0|0;0;0;0|,100|100|,28;7;22;43|28;7;22;43|,28;7;22;43|28;7;22;43|,100|100|,100|100|
19,100|100|,28;7;22;43|28;7;22;43|,28;7;22;43|28;7;22;43|,25;7;21;47|25;7;21;47|,25;7;21;47|25;7;21;47|,100|100|,0;0;0;0|0;0;0;0|,100|100|,25;7;21;47|25;7;21;47|,25;7;21;47|25;7;21;47|,100|100|,100|100|
20,100|100|,25;7;21;47|25;7;21;47|,25;7;21;47|25;7;21;47|,18;11;20;51|18;11;20;51|,18;11;20;51|18;11;20;51|,100|100|,0;0;0;0|0;0;0;0|,100|100|,18;11;20;51|18;11;20;51|,18;11;20;51|18;11;20;51|,100|100|,100|100|
21,100|100|,18;11;20;51|18;11;20;51|,18;11;20;51|18;11;20;51|,18;5;21;56|18;5;21;56|,18;5;21;56|18;5;21;56|,100|100|,0;0;0;0|0;0;0;0|,100|100|,18;5;21;56|18;5;21;56|,18;5;21;56|18;5;21;56|,100|100|,100|100|
22,100|100|,18;5;21;56|18;5;21;56|,18;5;21;56|18;5;21;56|,17;4;16;63|17;4;16;63|,17;4;16;63|17;4;16;63|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;4;16;63|17;4;16;63|,17;4;16;63|17;4;16;63|,100|100|,100|100|
23,100|100|,17;4;16;63|17;4;16;63|,17;4;16;63|17;4;16;63|,15;3;17;65|15;3;17;65|,15;3;17;65|15;3;17;65|,100|100|,0;0;0;0|0;0;0;0|,100|100|,15;3;17;65|15;3;17;65|,15;3;17;65|15;3;17;65|,100|100|,100|100|
24,100|100|,15;3;17;65|15;3;17;65|,15;3;17;65|15;3;17;65|,15;1;17;67|15;1;17;67|,15;1;17;67|15;1;17;67|,100|100|,0;0;0;0|0;0;0;0|,100|100|,15;1;17;67|15;1;17;67|,15;1;17;67|15;1;17;67|,100|100|,100|100|
25,100|100|,15;1;17;67|15;1;17;67|,15;1;17;67|15;1;17;67|,14;1;10;75|14;1;10;75|,14;1;10;75|14;1;10;75|,100|100|,0;0;0;0|0;0;0;0|,100|100|,14;1;10;75|14;1;10;75|,14;1;10;75|14;1;10;75|,100|100|,100|100|
26,100|100|,14;1;10;75|14;1;10;75|,14;1;10;75|14;1;10;75|,14;0;8;78|14;0;8;78|,14;0;8;78|14;0;8;78|,100|100|,0;0;0;0|0;0;0;0|,100|100|,14;0;8;78|14;0;8;78|,14;0;8;78|14;0;8;78|,100|100|,100|100|
27,100|100|,14;0;8;78|14;0;8;78|,14;0;8;78|14;0;8;78|,14;0;6;80|14;0;6;80|,14;0;6;80|14;0;6;80|,100|100|,0;0;0;0|0;0;0;0|,100|100|,14;0;6;80|14;0;6;80|,14;0;6;80|14;0;6;80|,100|100|,100|100|
28,100|100|,14;0;6;80|14;0;6;80|,14;0;6;80|14;0;6;80|,13;1;6;80|13;1;6;80|,13;1;6;80|13;1;6;80|,100|100|,0;0;0;0|0;0;0;0|,100|100|,13;1;6;80|13;1;6;80|,13;1;6;80|13;1;6;80|,100|100|,100|100|
29,100|100|,13;1;6;80|13;1;6;80|,13;1;6;80|13;1;6;80|,12;1;6;81|12;1;6;81|,12;1;6;81|12;1;6;81|,100|100|,0;0;0;0|0;0;0;0|,100|100|,12;1;6;81|12;1;6;81|,12;1;6;81|12;1;6;81|,100|100|,100|100|
30,100|100|,12;1;6;81|12;1;6;81|,12;1;6;81|12;1;6;81|,12;0;6;82|12;0;6;82|,12;0;6;82|12;0;6;82|,100|100|,0;0;0;0|0;0;0;0|,100|100|,12;0;6;82|12;0;6;82|,12;0;6;82|12;0;6;82|,100|100|,100|100|
31,100|100|,12;0;6;82|12;0;6;82|,12;0;6;82|12;0;6;82|,11;1;6;82|11;1;6;82|,11;1;6;82|11;1;6;82|,100|100|,0;0;0;0|0;0;0;0|,100|100|,11;1;6;82|11;1;6;82|,11;1;6;82|11;1;6;82|,100|100|,100|100|
