Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,91;0;9;0|91;0;9;0|,0.0|0.0|,91;0;9;0|91;0;9;0|,86;5;9;0|86;5;9;0|,86;5;9;0|86;5;9;0|,100|100|,0;0;0;0|0;0;0;0|,100|100|,86;5;9;0|86;5;9;0|,86;5;9;0|86;5;9;0|,100|100|,100|100|
1,100|100|,86;5;9;0|86;5;9;0|,0.0|0.0|,86;5;9;0|86;5;9;0|,83;6;9;2|83;6;9;2|,83;6;9;2|83;6;9;2|,100|100|,0;0;0;0|0;0;0;0|,100|100|,83;6;9;2|83;6;9;2|,83;6;9;2|83;6;9;2|,100|100|,100|100|
2,100|100|,83;6;9;2|83;6;9;2|,0.0|0.0|,83;6;9;2|83;6;9;2|,80;7;9;4|80;7;9;4|,80;7;9;4|80;7;9;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,80;7;9;4|80;7;9;4|,80;7;9;4|80;7;9;4|,100|100|,100|100|
3,100|100|,80;7;9;4|80;7;9;4|,0.0|0.0|,80;7;9;4|80;7;9;4|,78;6;11;5|78;6;11;5|,78;6;11;5|78;6;11;5|,100|100|,0;0;0;0|0;0;0;0|,100|100|,78;6;11;5|78;6;11;5|,78;6;11;5|78;6;11;5|,100|100|,100|100|
4,100|100|,78;6;11;5|78;6;11;5|,0.0|0.0|,78;6;11;5|78;6;11;5|,75;6;13;6|75;6;13;6|,75;6;13;6|75;6;13;6|,100|100|,0;0;0;0|0;0;0;0|,100|100|,75;6;13;6|75;6;13;6|,75;6;13;6|75;6;13;6|,100|100|,100|100|
5,100|100|,75;6;13;6|75;6;13;6|,0.0|0.0|,75;6;13;6|75;6;13;6|,74;4;13;9|74;4;13;9|,74;4;13;9|74;4;13;9|,100|100|,0;0;0;0|0;0;0;0|,100|100|,74;4;13;9|74;4;13;9|,74;4;13;9|74;4;13;9|,100|100|,100|100|
6,100|100|,74;4;13;9|74;4;13;9|,0.0|0.0|,74;4;13;9|74;4;13;9|,70;6;10;14|70;6;10;14|,70;6;10;14|70;6;10;14|,100|100|,0;0;0;0|0;0;0;0|,100|100|,70;6;10;14|70;6;10;14|,70;6;10;14|70;6;10;14|,100|100|,100|100|
7,100|100|,70;6;10;14|70;6;10;14|,0.0|0.0|,70;6;10;14|70;6;10;14|,64;8;11;17|64;8;11;17|,64;8;11;17|64;8;11;17|,100|100|,0;0;0;0|0;0;0;0|,100|100|,64;8;11;17|64;8;11;17|,64;8;11;17|64;8;11;17|,100|100|,100|100|
8,100|100|,64;8;11;17|64;8;11;17|,0.0|0.0|,64;8;11;17|64;8;11;17|,63;6;13;18|63;6;13;18|,63;6;13;18|63;6;13;18|,100|100|,0;0;0;0|0;0;0;0|,100|100|,63;6;13;18|63;6;13;18|,63;6;13;18|63;6;13;18|,100|100|,100|100|
9,100|100|,63;6;13;18|63;6;13;18|,0.0|0.0|,63;6;13;18|63;6;13;18|,57;8;13;22|57;8;13;22|,57;8;13;22|57;8;13;22|,100|100|,0;0;0;0|0;0;0;0|,100|100|,57;8;13;22|57;8;13;22|,57;8;13;22|57;8;13;22|,100|100|,100|100|
10,100|100|,57;8;13;22|57;8;13;22|,0.0|0.0|,57;8;13;22|57;8;13;22|,55;6;16;23|55;6;16;23|,55;6;16;23|55;6;16;23|,100|100|,0;0;0;0|0;0;0;0|,100|100|,55;6;16;23|55;6;16;23|,55;6;16;23|55;6;16;23|,100|100|,100|100|
11,100|100|,55;6;16;23|55;6;16;23|,0.0|0.0|,55;6;16;23|55;6;16;23|,52;9;15;24|52;9;15;24|,52;9;15;24|52;9;15;24|,100|100|,0;0;0;0|0;0;0;0|,100|100|,52;9;15;24|52;9;15;24|,52;9;15;24|52;9;15;24|,100|100|,100|100|
12,100|100|,52;9;15;24|52;9;15;24|,0.0|0.0|,52;9;15;24|52;9;15;24|,49;8;17;26|49;8;17;26|,49;8;17;26|49;8;17;26|,100|100|,0;0;0;0|0;0;0;0|,100|100|,49;8;17;26|49;8;17;26|,49;8;17;26|49;8;17;26|,100|100|,100|100|
13,100|100|,49;8;17;26|49;8;17;26|,0.0|0.0|,49;8;17;26|49;8;17;26|,42;10;18;30|42;10;18;30|,42;10;18;30|42;10;18;30|,100|100|,0;0;0;0|0;0;0;0|,100|100|,42;10;18;30|42;10;18;30|,42;10;18;30|42;10;18;30|,100|100|,100|100|
14,100|100|,42;10;18;30|42;10;18;30|,0.0|0.0|,42;10;18;30|42;10;18;30|,37;10;21;32|37;10;21;32|,37;10;21;32|37;10;21;32|,100|100|,0;0;0;0|0;0;0;0|,100|100|,37;10;21;32|37;10;21;32|,37;10;21;32|37;10;21;32|,100|100|,100|100|
15,100|100|,37;10;21;32|37;10;21;32|,0.0|0.0|,37;10;21;32|37;10;21;32|,33;9;21;37|33;9;21;37|,33;9;21;37|33;9;21;37|,100|100|,0;0;0;0|0;0;0;0|,100|100|,33;9;21;37|33;9;21;37|,33;9;21;37|33;9;21;37|,100|100|,100|100|
16,100|100|,33;9;21;37|33;9;21;37|,0.0|0.0|,33;9;21;37|33;9;21;37|,30;9;20;41|30;9;20;41|,30;9;20;41|30;9;20;41|,100|100|,0;0;0;0|0;0;0;0|,100|100|,30;9;20;41|30;9;20;41|,30;9;20;41|30;9;20;41|,100|100|,100|100|
17,100|100|,30;9;20;41|30;9;20;41|,0.0|0.0|,30;9;20;41|30;9;20;41|,29;4;21;46|29;4;21;46|,29;4;21;46|29;4;21;46|,100|100|,0;0;0;0|0;0;0;0|,100|100|,29;4;21;46|29;4;21;46|,29;4;21;46|29;4;21;46|,100|100|,100|100|
18,100|100|,29;4;21;46|29;4;21;46|,0.0|0.0|,29;4;21;46|29;4;21;46|,27;5;19;49|27;5;19;49|,27;5;19;49|27;5;19;49|,100|100|,0;0;0;0|0;0;0;0|,100|100|,27;5;19;49|27;5;19;49|,27;5;19;49|27;5;19;49|,100|100|,100|100|
19,100|100|,27;5;19;49|27;5;19;49|,0.0|0.0|,27;5;19;49|27;5;19;49|,20;9;18;53|20;9;18;53|,20;9;18;53|20;9;18;53|,100|100|,0;0;0;0|0;0;0;0|,100|100|,20;9;18;53|20;9;18;53|,20;9;18;53|20;9;18;53|,100|100|,100|100|
20,100|100|,20;9;18;53|20;9;18;53|,0.0|0.0|,20;9;18;53|20;9;18;53|,18;7;18;57|18;7;18;57|,18;7;18;57|18;7;18;57|,100|100|,0;0;0;0|0;0;0;0|,100|100|,18;7;18;57|18;7;18;57|,18;7;18;57|18;7;18;57|,100|100|,100|100|
