Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;0;10;0|90;0;10;0|,0.0|0.0|,90;0;10;0|90;0;10;0|,86;4;7;3|86;4;7;3|,86;4;7;3|86;4;7;3|,100|100|,0;0;0;0|0;0;0;0|,100|100|,86;4;7;3|86;4;7;3|,86;4;7;3|86;4;7;3|,100|100|,100|100|
1,100|100|,86;4;7;3|86;4;7;3|,0.0|0.0|,86;4;7;3|86;4;7;3|,84;3;9;4|84;3;9;4|,84;3;9;4|84;3;9;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,84;3;9;4|84;3;9;4|,84;3;9;4|84;3;9;4|,100|100|,100|100|
2,100|100|,84;3;9;4|84;3;9;4|,0.0|0.0|,84;3;9;4|84;3;9;4|,81;3;9;7|81;3;9;7|,81;3;9;7|81;3;9;7|,100|100|,0;0;0;0|0;0;0;0|,100|100|,81;3;9;7|81;3;9;7|,81;3;9;7|81;3;9;7|,100|100|,100|100|
3,100|100|,81;3;9;7|81;3;9;7|,0.0|0.0|,81;3;9;7|81;3;9;7|,78;5;8;9|78;5;8;9|,78;5;8;9|78;5;8;9|,100|100|,0;0;0;0|0;0;0;0|,100|100|,78;5;8;9|78;5;8;9|,78;5;8;9|78;5;8;9|,100|100|,100|100|
4,100|100|,78;5;8;9|78;5;8;9|,0.0|0.0|,78;5;8;9|78;5;8;9|,76;3;11;10|76;3;11;10|,76;3;11;10|76;3;11;10|,100|100|,0;0;0;0|0;0;0;0|,100|100|,76;3;11;10|76;3;11;10|,76;3;11;10|76;3;11;10|,100|100|,100|100|
5,100|100|,76;3;11;10|76;3;11;10|,0.0|0.0|,76;3;11;10|76;3;11;10|,72;6;9;13|72;6;9;13|,72;6;9;13|72;6;9;13|,100|100|,0;0;0;0|0;0;0;0|,100|100|,72;6;9;13|72;6;9;13|,72;6;9;13|72;6;9;13|,100|100|,100|100|
6,100|100|,72;6;9;13|72;6;9;13|,0.0|0.0|,72;6;9;13|72;6;9;13|,67;8;10;15|67;8;10;15|,67;8;10;15|67;8;10;15|,100|100|,0;0;0;0|0;0;0;0|,100|100|,67;8;10;15|67;8;10;15|,67;8;10;15|67;8;10;15|,100|100|,100|100|
7,100|100|,67;8;10;15|67;8;10;15|,0.0|0.0|,67;8;10;15|67;8;10;15|,65;6;12;17|65;6;12;17|,65;6;12;17|65;6;12;17|,100|100|,0;0;0;0|0;0;0;0|,100|100|,65;6;12;17|65;6;12;17|,65;6;12;17|65;6;12;17|,100|100|,100|100|
8,100|100|,65;6;12;17|65;6;12;17|,0.0|0.0|,65;6;12;17|65;6;12;17|,62;8;11;19|62;8;11;19|,62;8;11;19|62;8;11;19|,100|100|,0;0;0;0|0;0;0;0|,100|100|,62;8;11;19|62;8;11;19|,62;8;11;19|62;8;11;19|,100|100|,100|100|
9,100|100|,62;8;11;19|62;8;11;19|,0.0|0.0|,62;8;11;19|62;8;11;19|,59;7;11;23|59;7;11;23|,59;7;11;23|59;7;11;23|,100|100|,0;0;0;0|0;0;0;0|,100|100|,59;7;11;23|59;7;11;23|,59;7;11;23|59;7;11;23|,100|100|,100|100|
