Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,92;8;0|92;8;0|,10.0|10.0|,92;8;0|92;8;0|,87;11;2|87;11;2|,87;11;2|87;11;2|,100|100|,0;0;0|0;0;0|,100|100|,87;11;2|87;11;2|,87;11;2|87;11;2|,100|100|,100|100|
1,100|100|,87;11;2|87;11;2|,9.3|9.3|,87;11;2|87;11;2|,84;14;2|84;14;2|,84;14;2|84;14;2|,100|100|,0;0;0|0;0;0|,100|100|,84;14;2|84;14;2|,84;14;2|84;14;2|,100|100|,100|100|
2,100|100|,84;14;2|84;14;2|,9.01|9.01|,84;14;2|84;14;2|,73;25;2|73;25;2|,73;25;2|73;25;2|,100|100|,0;0;0|0;0;0|,100|100|,73;25;2|73;25;2|,73;25;2|73;25;2|,100|100|,100|100|
3,100|100|,73;25;2|73;25;2|,9.05|9.05|,73;25;2|73;25;2|,64;33;3|64;33;3|,64;33;3|64;33;3|,100|100|,0;0;0|0;0;0|,100|100|,64;33;3|64;33;3|,64;33;3|64;33;3|,100|100|,100|100|
4,100|100|,64;33;3|64;33;3|,10.2|10.2|,64;33;3|64;33;3|,55;40;5|55;40;5|,55;40;5|55;40;5|,100|100|,0;0;0|0;0;0|,100|100|,55;40;5|55;40;5|,55;40;5|55;40;5|,100|100|,100|100|
5,100|100|,55;40;5|55;40;5|,11.97|11.97|,55;40;5|55;40;5|,46;42;12|46;42;12|,46;42;12|46;42;12|,100|100|,0;0;0|0;0;0|,100|100|,46;42;12|46;42;12|,46;42;12|46;42;12|,100|100|,100|100|
6,100|100|,46;42;12|46;42;12|,14.17|14.17|,46;42;12|46;42;12|,39;49;12|39;49;12|,39;49;12|39;49;12|,100|100|,0;0;0|0;0;0|,100|100|,39;49;12|39;49;12|,39;49;12|39;49;12|,100|100|,100|100|
7,100|100|,39;49;12|39;49;12|,16.25|16.25|,39;49;12|39;49;12|,29;57;14|29;57;14|,29;57;14|29;57;14|,100|100|,0;0;0|0;0;0|,100|100|,29;57;14|29;57;14|,29;57;14|29;57;14|,100|100|,100|100|
8,100|100|,29;57;14|29;57;14|,18.71|18.71|,29;57;14|29;57;14|,27;56;17|27;56;17|,27;56;17|27;56;17|,100|100|,0;0;0|0;0;0|,100|100|,27;56;17|27;56;17|,27;56;17|27;56;17|,100|100|,100|100|
9,100|100|,27;56;17|27;56;17|,21.6|21.6|,27;56;17|27;56;17|,24;58;18|24;58;18|,24;58;18|24;58;18|,100|100|,0;0;0|0;0;0|,100|100|,24;58;18|24;58;18|,24;58;18|24;58;18|,100|100|,100|100|
10,100|100|,24;58;18|24;58;18|,23.96|23.96|,24;58;18|24;58;18|,17;62;21|17;62;21|,17;62;21|17;62;21|,100|100|,0;0;0|0;0;0|,100|100|,17;62;21|17;62;21|,17;62;21|17;62;21|,100|100|,100|100|
11,100|100|,17;62;21|17;62;21|,26.17|26.17|,17;62;21|17;62;21|,11;67;22|11;67;22|,11;67;22|11;67;22|,100|100|,0;0;0|0;0;0|,100|100|,11;67;22|11;67;22|,11;67;22|11;67;22|,100|100|,100|100|
