Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,10.0|10.0|,90;10;0|90;10;0|,85;15;0|85;15;0|,85;15;0|85;15;0|,100|100|,0;0;0|0;0;0|,100|100|,85;15;0|85;15;0|,85;15;0|85;15;0|,100|100|,100|100|
1,100|100|,85;15;0|85;15;0|,10.0|10.0|,85;15;0|85;15;0|,80;20;0|80;20;0|,80;20;0|80;20;0|,100|100|,0;0;0|0;0;0|,100|100|,80;20;0|80;20;0|,80;20;0|80;20;0|,100|100|,100|100|
2,100|100|,80;20;0|80;20;0|,10.5|10.5|,80;20;0|80;20;0|,74;25;1|74;25;1|,74;25;1|74;25;1|,100|100|,0;0;0|0;0;0|,100|100|,74;25;1|74;25;1|,74;25;1|74;25;1|,100|100|,100|100|
3,100|100|,74;25;1|74;25;1|,11.42|11.42|,74;25;1|74;25;1|,67;31;2|67;31;2|,67;31;2|67;31;2|,100|100|,0;0;0|0;0;0|,100|100|,67;31;2|67;31;2|,67;31;2|67;31;2|,100|100|,100|100|
4,100|100|,67;31;2|67;31;2|,12.81|12.81|,67;31;2|67;31;2|,58;38;4|58;38;4|,58;38;4|58;38;4|,100|100|,0;0;0|0;0;0|,100|100|,58;38;4|58;38;4|,58;38;4|58;38;4|,100|100|,100|100|
5,100|100|,58;38;4|58;38;4|,14.69|14.69|,58;38;4|58;38;4|,46;49;5|46;49;5|,46;49;5|46;49;5|,100|100|,0;0;0|0;0;0|,100|100|,46;49;5|46;49;5|,46;49;5|46;49;5|,100|100|,100|100|
6,100|100|,46;49;5|46;49;5|,17.39|17.39|,46;49;5|46;49;5|,34;58;8|34;58;8|,34;58;8|34;58;8|,100|100|,0;0;0|0;0;0|,100|100|,34;58;8|34;58;8|,34;58;8|34;58;8|,100|100|,100|100|
7,100|100|,34;58;8|34;58;8|,20.58|20.58|,34;58;8|34;58;8|,28;61;11|28;61;11|,28;61;11|28;61;11|,100|100|,0;0;0|0;0;0|,100|100|,28;61;11|28;61;11|,28;61;11|28;61;11|,100|100|,100|100|
8,100|100|,28;61;11|28;61;11|,23.59|23.59|,28;61;11|28;61;11|,20;67;13|20;67;13|,20;67;13|20;67;13|,100|100|,0;0;0|0;0;0|,100|100|,20;67;13|20;67;13|,20;67;13|20;67;13|,100|100|,100|100|
9,100|100|,20;67;13|20;67;13|,26.75|26.75|,20;67;13|20;67;13|,15;70;15|15;70;15|,15;70;15|15;70;15|,100|100|,0;0;0|0;0;0|,100|100|,15;70;15|15;70;15|,15;70;15|15;70;15|,100|100|,100|100|
10,100|100|,15;70;15|15;70;15|,29.74|29.74|,15;70;15|15;70;15|,11;71;18|11;71;18|,11;71;18|11;71;18|,100|100|,0;0;0|0;0;0|,100|100|,11;71;18|11;71;18|,11;71;18|11;71;18|,100|100|,100|100|
11,100|100|,11;71;18|11;71;18|,32.38|32.38|,11;71;18|11;71;18|,9;69;22|9;69;22|,9;69;22|9;69;22|,100|100|,0;0;0|0;0;0|,100|100|,9;69;22|9;69;22|,9;69;22|9;69;22|,100|100|,100|100|
12,100|100|,9;69;22|9;69;22|,34.42|34.42|,9;69;22|9;69;22|,6;69;25|6;69;25|,6;69;25|6;69;25|,100|100|,0;0;0|0;0;0|,100|100|,6;69;25|6;69;25|,6;69;25|6;69;25|,100|100|,100|100|
13,100|100|,6;69;25|6;69;25|,36.16|36.16|,6;69;25|6;69;25|,4;70;26|4;70;26|,4;70;26|4;70;26|,100|100|,0;0;0|0;0;0|,100|100|,4;70;26|4;70;26|,4;70;26|4;70;26|,100|100|,100|100|
14,100|100|,4;70;26|4;70;26|,37.73|37.73|,4;70;26|4;70;26|,4;67;29|4;67;29|,4;67;29|4;67;29|,100|100|,0;0;0|0;0;0|,100|100|,4;67;29|4;67;29|,4;67;29|4;67;29|,100|100|,100|100|
15,100|100|,4;67;29|4;67;29|,38.77|38.77|,4;67;29|4;67;29|,4;63;33|4;63;33|,4;63;33|4;63;33|,100|100|,0;0;0|0;0;0|,100|100|,4;63;33|4;63;33|,4;63;33|4;63;33|,100|100|,100|100|
16,100|100|,4;63;33|4;63;33|,39.26|39.26|,4;63;33|4;63;33|,2;62;36|2;62;36|,2;62;36|2;62;36|,100|100|,0;0;0|0;0;0|,100|100|,2;62;36|2;62;36|,2;62;36|2;62;36|,100|100|,100|100|
17,100|100|,2;62;36|2;62;36|,39.57|39.57|,2;62;36|2;62;36|,1;59;40|1;59;40|,1;59;40|1;59;40|,100|100|,0;0;0|0;0;0|,100|100|,1;59;40|1;59;40|,1;59;40|1;59;40|,100|100|,100|100|
18,100|100|,1;59;40|1;59;40|,39.53|39.53|,1;59;40|1;59;40|,1;55;44|1;55;44|,1;55;44|1;55;44|,100|100|,0;0;0|0;0;0|,100|100|,1;55;44|1;55;44|,1;55;44|1;55;44|,100|100|,100|100|
19,100|100|,1;55;44|1;55;44|,39.1|39.1|,1;55;44|1;55;44|,0;56;44|0;56;44|,0;56;44|0;56;44|,100|100|,0;0;0|0;0;0|,100|100|,0;56;44|0;56;44|,0;56;44|0;56;44|,100|100|,100|100|
20,100|100|,0;56;44|0;56;44|,38.84|38.84|,0;56;44|0;56;44|,0;52;48|0;52;48|,0;52;48|0;52;48|,100|100|,0;0;0|0;0;0|,100|100|,0;52;48|0;52;48|,0;52;48|0;52;48|,100|100|,100|100|
21,100|100|,0;52;48|0;52;48|,38.21|38.21|,0;52;48|0;52;48|,0;51;49|0;51;49|,0;51;49|0;51;49|,100|100|,0;0;0|0;0;0|,100|100|,0;51;49|0;51;49|,0;51;49|0;51;49|,100|100|,100|100|
22,100|100|,0;51;49|0;51;49|,37.58|37.58|,0;51;49|0;51;49|,0;48;52|0;48;52|,0;48;52|0;48;52|,100|100|,0;0;0|0;0;0|,100|100|,0;48;52|0;48;52|,0;48;52|0;48;52|,100|100|,100|100|
23,100|100|,0;48;52|0;48;52|,36.74|36.74|,0;48;52|0;48;52|,0;46;54|0;46;54|,0;46;54|0;46;54|,100|100|,0;0;0|0;0;0|,100|100|,0;46;54|0;46;54|,0;46;54|0;46;54|,100|100|,100|100|
24,100|100|,0;46;54|0;46;54|,35.83|35.83|,0;46;54|0;46;54|,0;44;56|0;44;56|,0;44;56|0;44;56|,100|100|,0;0;0|0;0;0|,100|100|,0;44;56|0;44;56|,0;44;56|0;44;56|,100|100|,100|100|
25,100|100|,0;44;56|0;44;56|,34.86|34.86|,0;44;56|0;44;56|,0;41;59|0;41;59|,0;41;59|0;41;59|,100|100|,0;0;0|0;0;0|,100|100|,0;41;59|0;41;59|,0;41;59|0;41;59|,100|100|,100|100|
26,100|100|,0;41;59|0;41;59|,33.73|33.73|,0;41;59|0;41;59|,0;37;63|0;37;63|,0;37;63|0;37;63|,100|100|,0;0;0|0;0;0|,100|100|,0;37;63|0;37;63|,0;37;63|0;37;63|,100|100|,100|100|
27,100|100|,0;37;63|0;37;63|,32.37|32.37|,0;37;63|0;37;63|,0;37;63|0;37;63|,0;37;63|0;37;63|,100|100|,0;0;0|0;0;0|,100|100|,0;37;63|0;37;63|,0;37;63|0;37;63|,100|100|,100|100|
28,100|100|,0;37;63|0;37;63|,31.21|31.21|,0;37;63|0;37;63|,0;33;67|0;33;67|,0;33;67|0;33;67|,100|100|,0;0;0|0;0;0|,100|100|,0;33;67|0;33;67|,0;33;67|0;33;67|,100|100|,100|100|
29,100|100|,0;33;67|0;33;67|,29.83|29.83|,0;33;67|0;33;67|,0;30;70|0;30;70|,0;30;70|0;30;70|,100|100|,0;0;0|0;0;0|,100|100|,0;30;70|0;30;70|,0;30;70|0;30;70|,100|100|,100|100|
30,100|100|,0;30;70|0;30;70|,28.36|28.36|,0;30;70|0;30;70|,0;30;70|0;30;70|,0;30;70|0;30;70|,100|100|,0;0;0|0;0;0|,100|100|,0;30;70|0;30;70|,0;30;70|0;30;70|,100|100|,100|100|
31,100|100|,0;30;70|0;30;70|,27.1|27.1|,0;30;70|0;30;70|,0;30;70|0;30;70|,0;30;70|0;30;70|,100|100|,0;0;0|0;0;0|,100|100|,0;30;70|0;30;70|,0;30;70|0;30;70|,100|100|,100|100|
32,100|100|,0;30;70|0;30;70|,26.04|26.04|,0;30;70|0;30;70|,0;29;71|0;29;71|,0;29;71|0;29;71|,100|100|,0;0;0|0;0;0|,100|100|,0;29;71|0;29;71|,0;29;71|0;29;71|,100|100|,100|100|
33,100|100|,0;29;71|0;29;71|,25.03|25.03|,0;29;71|0;29;71|,0;29;71|0;29;71|,0;29;71|0;29;71|,100|100|,0;0;0|0;0;0|,100|100|,0;29;71|0;29;71|,0;29;71|0;29;71|,100|100|,100|100|
34,100|100|,0;29;71|0;29;71|,24.18|24.18|,0;29;71|0;29;71|,0;27;73|0;27;73|,0;27;73|0;27;73|,100|100|,0;0;0|0;0;0|,100|100|,0;27;73|0;27;73|,0;27;73|0;27;73|,100|100|,100|100|
35,100|100|,0;27;73|0;27;73|,23.25|23.25|,0;27;73|0;27;73|,0;23;77|0;23;77|,0;23;77|0;23;77|,100|100|,0;0;0|0;0;0|,100|100|,0;23;77|0;23;77|,0;23;77|0;23;77|,100|100|,100|100|
36,100|100|,0;23;77|0;23;77|,22.06|22.06|,0;23;77|0;23;77|,0;22;78|0;22;78|,0;22;78|0;22;78|,100|100|,0;0;0|0;0;0|,100|100|,0;22;78|0;22;78|,0;22;78|0;22;78|,100|100|,100|100|
37,100|100|,0;22;78|0;22;78|,20.95|20.95|,0;22;78|0;22;78|,0;22;78|0;22;78|,0;22;78|0;22;78|,100|100|,0;0;0|0;0;0|,100|100|,0;22;78|0;22;78|,0;22;78|0;22;78|,100|100|,100|100|
38,100|100|,0;22;78|0;22;78|,20.01|20.01|,0;22;78|0;22;78|,0;21;79|0;21;79|,0;21;79|0;21;79|,100|100|,0;0;0|0;0;0|,100|100|,0;21;79|0;21;79|,0;21;79|0;21;79|,100|100|,100|100|
39,100|100|,0;21;79|0;21;79|,19.11|19.11|,0;21;79|0;21;79|,0;21;79|0;21;79|,0;21;79|0;21;79|,100|100|,0;0;0|0;0;0|,100|100|,0;21;79|0;21;79|,0;21;79|0;21;79|,100|100|,100|100|
40,100|100|,0;21;79|0;21;79|,18.34|18.34|,0;21;79|0;21;79|,0;20;80|0;20;80|,0;20;80|0;20;80|,100|100|,0;0;0|0;0;0|,100|100|,0;20;80|0;20;80|,0;20;80|0;20;80|,100|100|,100|100|
41,100|100|,0;20;80|0;20;80|,17.59|17.59|,0;20;80|0;20;80|,0;20;80|0;20;80|,0;20;80|0;20;80|,100|100|,0;0;0|0;0;0|,100|100|,0;20;80|0;20;80|,0;20;80|0;20;80|,100|100|,100|100|
42,100|100|,0;20;80|0;20;80|,16.95|16.95|,0;20;80|0;20;80|,0;18;82|0;18;82|,0;18;82|0;18;82|,100|100|,0;0;0|0;0;0|,100|100|,0;18;82|0;18;82|,0;18;82|0;18;82|,100|100|,100|100|
43,100|100|,0;18;82|0;18;82|,16.21|16.21|,0;18;82|0;18;82|,0;17;83|0;17;83|,0;17;83|0;17;83|,100|100|,0;0;0|0;0;0|,100|100|,0;17;83|0;17;83|,0;17;83|0;17;83|,100|100|,100|100|
44,100|100|,0;17;83|0;17;83|,15.48|15.48|,0;17;83|0;17;83|,0;15;85|0;15;85|,0;15;85|0;15;85|,100|100|,0;0;0|0;0;0|,100|100|,0;15;85|0;15;85|,0;15;85|0;15;85|,100|100|,100|100|
45,100|100|,0;15;85|0;15;85|,14.66|14.66|,0;15;85|0;15;85|,0;14;86|0;14;86|,0;14;86|0;14;86|,100|100|,0;0;0|0;0;0|,100|100|,0;14;86|0;14;86|,0;14;86|0;14;86|,100|100|,100|100|
