Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;0;10;0|90;0;10;0|,0.0|0.0|,90;0;10;0|90;0;10;0|,87;3;9;1|87;3;9;1|,87;3;9;1|87;3;9;1|,100|100|,0;0;0;0|0;0;0;0|,100|100|,87;3;9;1|87;3;9;1|,87;3;9;1|87;3;9;1|,100|100|,100|100|
1,100|100|,87;3;9;1|87;3;9;1|,0.0|0.0|,87;3;9;1|87;3;9;1|,86;1;11;2|86;1;11;2|,86;1;11;2|86;1;11;2|,100|100|,0;0;0;0|0;0;0;0|,100|100|,86;1;11;2|86;1;11;2|,86;1;11;2|86;1;11;2|,100|100|,100|100|
2,100|100|,86;1;11;2|86;1;11;2|,0.0|0.0|,86;1;11;2|86;1;11;2|,82;4;11;3|82;4;11;3|,82;4;11;3|82;4;11;3|,100|100|,0;0;0;0|0;0;0;0|,100|100|,82;4;11;3|82;4;11;3|,82;4;11;3|82;4;11;3|,100|100|,100|100|
3,100|100|,82;4;11;3|82;4;11;3|,0.0|0.0|,82;4;11;3|82;4;11;3|,79;4;12;5|79;4;12;5|,79;4;12;5|79;4;12;5|,100|100|,0;0;0;0|0;0;0;0|,100|100|,79;4;12;5|79;4;12;5|,79;4;12;5|79;4;12;5|,100|100|,100|100|
4,100|100|,79;4;12;5|79;4;12;5|,0.0|0.0|,79;4;12;5|79;4;12;5|,71;11;12;6|71;11;12;6|,71;11;12;6|71;11;12;6|,100|100|,0;0;0;0|0;0;0;0|,100|100|,71;11;12;6|71;11;12;6|,71;11;12;6|71;11;12;6|,100|100|,100|100|
5,100|100|,71;11;12;6|71;11;12;6|,0.0|0.0|,71;11;12;6|71;11;12;6|,69;8;14;9|69;8;14;9|,69;8;14;9|69;8;14;9|,100|100|,0;0;0;0|0;0;0;0|,100|100|,69;8;14;9|69;8;14;9|,69;8;14;9|69;8;14;9|,100|100|,100|100|
6,100|100|,69;8;14;9|69;8;14;9|,0.0|0.0|,69;8;14;9|69;8;14;9|,65;5;20;10|65;5;20;10|,65;5;20;10|65;5;20;10|,100|100|,0;0;0;0|0;0;0;0|,100|100|,65;5;20;10|65;5;20;10|,65;5;20;10|65;5;20;10|,100|100|,100|100|
7,100|100|,65;5;20;10|65;5;20;10|,0.0|0.0|,65;5;20;10|65;5;20;10|,61;7;17;15|61;7;17;15|,61;7;17;15|61;7;17;15|,100|100|,0;0;0;0|0;0;0;0|,100|100|,61;7;17;15|61;7;17;15|,61;7;17;15|61;7;17;15|,100|100|,100|100|
8,100|100|,61;7;17;15|61;7;17;15|,0.0|0.0|,61;7;17;15|61;7;17;15|,57;7;17;19|57;7;17;19|,57;7;17;19|57;7;17;19|,100|100|,0;0;0;0|0;0;0;0|,100|100|,57;7;17;19|57;7;17;19|,57;7;17;19|57;7;17;19|,100|100|,100|100|
9,100|100|,57;7;17;19|57;7;17;19|,0.0|0.0|,57;7;17;19|57;7;17;19|,52;8;17;23|52;8;17;23|,52;8;17;23|52;8;17;23|,100|100|,0;0;0;0|0;0;0;0|,100|100|,52;8;17;23|52;8;17;23|,52;8;17;23|52;8;17;23|,100|100|,100|100|
10,100|100|,52;8;17;23|52;8;17;23|,0.0|0.0|,52;8;17;23|52;8;17;23|,46;12;16;26|46;12;16;26|,46;12;16;26|46;12;16;26|,100|100|,0;0;0;0|0;0;0;0|,100|100|,46;12;16;26|46;12;16;26|,46;12;16;26|46;12;16;26|,100|100|,100|100|
11,100|100|,46;12;16;26|46;12;16;26|,0.0|0.0|,46;12;16;26|46;12;16;26|,40;10;21;29|40;10;21;29|,40;10;21;29|40;10;21;29|,100|100|,0;0;0;0|0;0;0;0|,100|100|,40;10;21;29|40;10;21;29|,40;10;21;29|40;10;21;29|,100|100|,100|100|
12,100|100|,40;10;21;29|40;10;21;29|,0.0|0.0|,40;10;21;29|40;10;21;29|,37;6;24;33|37;6;24;33|,37;6;24;33|37;6;24;33|,100|100|,0;0;0;0|0;0;0;0|,100|100|,37;6;24;33|37;6;24;33|,37;6;24;33|37;6;24;33|,100|100|,100|100|
13,100|100|,37;6;24;33|37;6;24;33|,0.0|0.0|,37;6;24;33|37;6;24;33|,31;8;22;39|31;8;22;39|,31;8;22;39|31;8;22;39|,100|100|,0;0;0;0|0;0;0;0|,100|100|,31;8;22;39|31;8;22;39|,31;8;22;39|31;8;22;39|,100|100|,100|100|
14,100|100|,31;8;22;39|31;8;22;39|,0.0|0.0|,31;8;22;39|31;8;22;39|,27;8;21;44|27;8;21;44|,27;8;21;44|27;8;21;44|,100|100|,0;0;0;0|0;0;0;0|,100|100|,27;8;21;44|27;8;21;44|,27;8;21;44|27;8;21;44|,100|100|,100|100|
15,100|100|,27;8;21;44|27;8;21;44|,0.0|0.0|,27;8;21;44|27;8;21;44|,26;6;20;48|26;6;20;48|,26;6;20;48|26;6;20;48|,100|100|,0;0;0;0|0;0;0;0|,100|100|,26;6;20;48|26;6;20;48|,26;6;20;48|26;6;20;48|,100|100|,100|100|
16,100|100|,26;6;20;48|26;6;20;48|,0.0|0.0|,26;6;20;48|26;6;20;48|,20;8;23;49|20;8;23;49|,20;8;23;49|20;8;23;49|,100|100|,0;0;0;0|0;0;0;0|,100|100|,20;8;23;49|20;8;23;49|,20;8;23;49|20;8;23;49|,100|100|,100|100|
17,100|100|,20;8;23;49|20;8;23;49|,0.0|0.0|,20;8;23;49|20;8;23;49|,17;7;20;56|17;7;20;56|,17;7;20;56|17;7;20;56|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;7;20;56|17;7;20;56|,17;7;20;56|17;7;20;56|,100|100|,100|100|
18,100|100|,17;7;20;56|17;7;20;56|,0.0|0.0|,17;7;20;56|17;7;20;56|,13;6;21;60|13;6;21;60|,13;6;21;60|13;6;21;60|,100|100|,0;0;0;0|0;0;0;0|,100|100|,13;6;21;60|13;6;21;60|,13;6;21;60|13;6;21;60|,100|100|,100|100|
19,100|100|,13;6;21;60|13;6;21;60|,0.0|0.0|,13;6;21;60|13;6;21;60|,13;2;20;65|13;2;20;65|,13;2;20;65|13;2;20;65|,100|100|,0;0;0;0|0;0;0;0|,100|100|,13;2;20;65|13;2;20;65|,13;2;20;65|13;2;20;65|,100|100|,100|100|
20,100|100|,13;2;20;65|13;2;20;65|,0.0|0.0|,13;2;20;65|13;2;20;65|,11;3;15;71|11;3;15;71|,11;3;15;71|11;3;15;71|,100|100|,0;0;0;0|0;0;0;0|,100|100|,11;3;15;71|11;3;15;71|,11;3;15;71|11;3;15;71|,100|100|,100|100|
