Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,93;0;7;0|93;0;7;0|,0.0|0.0|,93;0;7;0|93;0;7;0|,89;4;6;1|89;4;6;1|,89;4;6;1|89;4;6;1|,100|100|,0;0;0;0|0;0;0;0|,100|100|,89;4;6;1|89;4;6;1|,89;4;6;1|89;4;6;1|,100|100|,100|100|
1,100|100|,89;4;6;1|89;4;6;1|,0.0|0.0|,89;4;6;1|89;4;6;1|,86;5;7;2|86;5;7;2|,86;5;7;2|86;5;7;2|,100|100|,0;0;0;0|0;0;0;0|,100|100|,86;5;7;2|86;5;7;2|,86;5;7;2|86;5;7;2|,100|100|,100|100|
2,100|100|,86;5;7;2|86;5;7;2|,0.0|0.0|,86;5;7;2|86;5;7;2|,84;3;10;3|84;3;10;3|,84;3;10;3|84;3;10;3|,100|100|,0;0;0;0|0;0;0;0|,100|100|,84;3;10;3|84;3;10;3|,84;3;10;3|84;3;10;3|,100|100|,100|100|
3,100|100|,84;3;10;3|84;3;10;3|,0.0|0.0|,84;3;10;3|84;3;10;3|,82;3;10;5|82;3;10;5|,82;3;10;5|82;3;10;5|,100|100|,0;0;0;0|0;0;0;0|,100|100|,82;3;10;5|82;3;10;5|,82;3;10;5|82;3;10;5|,100|100|,100|100|
4,100|100|,82;3;10;5|82;3;10;5|,0.0|0.0|,82;3;10;5|82;3;10;5|,79;4;10;7|79;4;10;7|,79;4;10;7|79;4;10;7|,100|100|,0;0;0;0|0;0;0;0|,100|100|,79;4;10;7|79;4;10;7|,79;4;10;7|79;4;10;7|,100|100|,100|100|
5,100|100|,79;4;10;7|79;4;10;7|,0.0|0.0|,79;4;10;7|79;4;10;7|,76;5;9;10|76;5;9;10|,76;5;9;10|76;5;9;10|,100|100|,0;0;0;0|0;0;0;0|,100|100|,76;5;9;10|76;5;9;10|,76;5;9;10|76;5;9;10|,100|100|,100|100|
6,100|100|,76;5;9;10|76;5;9;10|,0.0|0.0|,76;5;9;10|76;5;9;10|,75;3;8;14|75;3;8;14|,75;3;8;14|75;3;8;14|,100|100|,0;0;0;0|0;0;0;0|,100|100|,75;3;8;14|75;3;8;14|,75;3;8;14|75;3;8;14|,100|100|,100|100|
7,100|100|,75;3;8;14|75;3;8;14|,0.0|0.0|,75;3;8;14|75;3;8;14|,73;3;9;15|73;3;9;15|,73;3;9;15|73;3;9;15|,100|100|,0;0;0;0|0;0;0;0|,100|100|,73;3;9;15|73;3;9;15|,73;3;9;15|73;3;9;15|,100|100|,100|100|
8,100|100|,73;3;9;15|73;3;9;15|,0.0|0.0|,73;3;9;15|73;3;9;15|,70;4;8;18|70;4;8;18|,70;4;8;18|70;4;8;18|,100|100|,0;0;0;0|0;0;0;0|,100|100|,70;4;8;18|70;4;8;18|,70;4;8;18|70;4;8;18|,100|100|,100|100|
9,100|100|,70;4;8;18|70;4;8;18|,0.0|0.0|,70;4;8;18|70;4;8;18|,68;4;8;20|68;4;8;20|,68;4;8;20|68;4;8;20|,100|100|,0;0;0;0|0;0;0;0|,100|100|,68;4;8;20|68;4;8;20|,68;4;8;20|68;4;8;20|,100|100|,100|100|
10,100|100|,68;4;8;20|68;4;8;20|,0.0|0.0|,68;4;8;20|68;4;8;20|,68;3;9;20|68;3;9;20|,68;3;9;20|68;3;9;20|,100|100|,0;0;0;0|0;0;0;0|,100|100|,68;3;9;20|68;3;9;20|,68;3;9;20|68;3;9;20|,100|100|,100|100|
