Year,N_Initial,States_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,88;0;12;0|88;0;12;0|,88;0;12;0|88;0;12;0|,83;5;12;0|83;5;12;0|,83;5;12;0|83;5;12;0|,100|100|,0;0;0;0|0;0;0;0|,100|100|,83;5;12;0|83;5;12;0|,83;5;12;0|83;5;12;0|,100|100|,100|100|
1,100|100|,83;5;12;0|83;5;12;0|,83;5;12;0|83;5;12;0|,78;7;12;3|78;7;12;3|,78;7;12;3|78;7;12;3|,100|100|,0;0;0;0|0;0;0;0|,100|100|,78;7;12;3|78;7;12;3|,78;7;12;3|78;7;12;3|,100|100|,100|100|
2,100|100|,78;7;12;3|78;7;12;3|,78;7;12;3|78;7;12;3|,72;9;13;6|72;9;13;6|,72;9;13;6|72;9;13;6|,100|100|,0;0;0;0|0;0;0;0|,100|100|,72;9;13;6|72;9;13;6|,72;9;13;6|72;9;13;6|,100|100|,100|100|
3,100|100|,72;9;13;6|72;9;13;6|,72;9;13;6|72;9;13;6|,65;9;14;12|65;9;14;12|,65;9;14;12|65;9;14;12|,100|100|,0;0;0;0|0;0;0;0|,100|100|,65;9;14;12|65;9;14;12|,65;9;14;12|65;9;14;12|,100|100|,100|100|
4,100|100|,65;9;14;12|65;9;14;12|,65;9;14;12|65;9;14;12|,60;10;15;15|60;10;15;15|,60;10;15;15|60;10;15;15|,100|100|,0;0;0;0|0;0;0;0|,100|100|,60;10;15;15|60;10;15;15|,60;10;15;15|60;10;15;15|,100|100|,100|100|
5,100|100|,60;10;15;15|60;10;15;15|,60;10;15;15|60;10;15;15|,53;13;16;18|53;13;16;18|,53;13;16;18|53;13;16;18|,100|100|,0;0;0;0|0;0;0;0|,100|100|,53;13;16;18|53;13;16;18|,53;13;16;18|53;13;16;18|,100|100|,100|100|
6,100|100|,53;13;16;18|53;13;16;18|,53;13;16;18|53;13;16;18|,47;14;17;22|47;14;17;22|,47;14;17;22|47;14;17;22|,100|100|,0;0;0;0|0;0;0;0|,100|100|,47;14;17;22|47;14;17;22|,47;14;17;22|47;14;17;22|,100|100|,100|100|
7,100|100|,47;14;17;22|47;14;17;22|,47;14;17;22|47;14;17;22|,43;12;19;26|43;12;19;26|,43;12;19;26|43;12;19;26|,100|100|,0;0;0;0|0;0;0;0|,100|100|,43;12;19;26|43;12;19;26|,43;12;19;26|43;12;19;26|,100|100|,100|100|
8,100|100|,43;12;19;26|43;12;19;26|,43;12;19;26|43;12;19;26|,41;4;24;31|41;4;24;31|,41;4;24;31|41;4;24;31|,100|100|,0;0;0;0|0;0;0;0|,100|100|,41;4;24;31|41;4;24;31|,41;4;24;31|41;4;24;31|,100|100|,100|100|
9,100|100|,41;4;24;31|41;4;24;31|,41;4;24;31|41;4;24;31|,34;9;18;39|34;9;18;39|,34;9;18;39|34;9;18;39|,100|100|,0;0;0;0|0;0;0;0|,100|100|,34;9;18;39|34;9;18;39|,34;9;18;39|34;9;18;39|,100|100|,100|100|
10,100|100|,34;9;18;39|34;9;18;39|,34;9;18;39|34;9;18;39|,30;10;18;42|30;10;18;42|,30;10;18;42|30;10;18;42|,100|100|,0;0;0;0|0;0;0;0|,100|100|,30;10;18;42|30;10;18;42|,30;10;18;42|30;10;18;42|,100|100|,100|100|
11,100|100|,30;10;18;42|30;10;18;42|,30;10;18;42|30;10;18;42|,29;7;19;45|29;7;19;45|,29;7;19;45|29;7;19;45|,100|100|,0;0;0;0|0;0;0;0|,100|100|,29;7;19;45|29;7;19;45|,29;7;19;45|29;7;19;45|,100|100|,100|100|
12,100|100|,29;7;19;45|29;7;19;45|,29;7;19;45|29;7;19;45|,27;3;25;45|27;3;25;45|,27;3;25;45|27;3;25;45|,100|100|,0;0;0;0|0;0;0;0|,100|100|,27;3;25;45|27;3;25;45|,27;3;25;45|27;3;25;45|,100|100|,100|100|
13,100|100|,27;3;25;45|27;3;25;45|,27;3;25;45|27;3;25;45|,22;5;20;53|22;5;20;53|,22;5;20;53|22;5;20;53|,100|100|,0;0;0;0|0;0;0;0|,100|100|,22;5;20;53|22;5;20;53|,22;5;20;53|22;5;20;53|,100|100|,100|100|
