Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,93;7;0|93;7;0|,0.0|0.0|,93;7;0|93;7;0|,88;10;2|88;10;2|,88;10;2|88;10;2|,100|100|,0;0;0|0;0;0|,100|100|,88;10;2|88;10;2|,88;10;2|88;10;2|,100|100|,100|100|
1,100|100|,88;10;2|88;10;2|,0.0|0.0|,88;10;2|88;10;2|,81;16;3|81;16;3|,81;16;3|81;16;3|,100|100|,0;0;0|0;0;0|,100|100|,81;16;3|81;16;3|,81;16;3|81;16;3|,100|100|,100|100|
2,100|100|,81;16;3|81;16;3|,0.0|0.0|,81;16;3|81;16;3|,77;18;5|77;18;5|,77;18;5|77;18;5|,100|100|,0;0;0|0;0;0|,100|100|,77;18;5|77;18;5|,77;18;5|77;18;5|,100|100|,100|100|
3,100|100|,77;18;5|77;18;5|,0.0|0.0|,77;18;5|77;18;5|,68;22;10|68;22;10|,68;22;10|68;22;10|,100|100|,0;0;0|0;0;0|,100|100|,68;22;10|68;22;10|,68;22;10|68;22;10|,100|100|,100|100|
4,100|100|,68;22;10|68;22;10|,0.0|0.0|,68;22;10|68;22;10|,58;31;11|58;31;11|,58;31;11|58;31;11|,100|100|,0;0;0|0;0;0|,100|100|,58;31;11|58;31;11|,58;31;11|58;31;11|,100|100|,100|100|
5,100|100|,58;31;11|58;31;11|,0.0|0.0|,58;31;11|58;31;11|,47;31;22|47;31;22|,47;31;22|47;31;22|,100|100|,0;0;0|0;0;0|,100|100|,47;31;22|47;31;22|,47;31;22|47;31;22|,100|100|,100|100|
6,100|100|,47;31;22|47;31;22|,0.0|0.0|,47;31;22|47;31;22|,41;31;28|41;31;28|,41;31;28|41;31;28|,100|100|,0;0;0|0;0;0|,100|100|,41;31;28|41;31;28|,41;31;28|41;31;28|,100|100|,100|100|
7,100|100|,41;31;28|41;31;28|,0.0|0.0|,41;31;28|41;31;28|,33;36;31|33;36;31|,33;36;31|33;36;31|,100|100|,0;0;0|0;0;0|,100|100|,33;36;31|33;36;31|,33;36;31|33;36;31|,100|100|,100|100|
8,100|100|,33;36;31|33;36;31|,0.0|0.0|,33;36;31|33;36;31|,25;39;36|25;39;36|,25;39;36|25;39;36|,100|100|,0;0;0|0;0;0|,100|100|,25;39;36|25;39;36|,25;39;36|25;39;36|,100|100|,100|100|
9,100|100|,25;39;36|25;39;36|,0.0|0.0|,25;39;36|25;39;36|,18;40;42|18;40;42|,18;40;42|18;40;42|,100|100|,0;0;0|0;0;0|,100|100|,18;40;42|18;40;42|,18;40;42|18;40;42|,100|100|,100|100|
10,100|100|,18;40;42|18;40;42|,0.0|0.0|,18;40;42|18;40;42|,15;35;50|15;35;50|,15;35;50|15;35;50|,100|100|,0;0;0|0;0;0|,100|100|,15;35;50|15;35;50|,15;35;50|15;35;50|,100|100|,100|100|
