Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,91;0;9;0|91;0;9;0|,0.0|0.0|,91;0;9;0|91;0;9;0|,87;4;4;5|87;4;4;5|,87;4;4;5|87;4;4;5|,100|100|,0;0;0;0|0;0;0;0|,100|100|,87;4;4;5|87;4;4;5|,87;4;4;5|87;4;4;5|,100|100|,100|100|
1,100|100|,87;4;4;5|87;4;4;5|,0.0|0.0|,87;4;4;5|87;4;4;5|,80;9;6;5|80;9;6;5|,80;9;6;5|80;9;6;5|,100|100|,0;0;0;0|0;0;0;0|,100|100|,80;9;6;5|80;9;6;5|,80;9;6;5|80;9;6;5|,100|100|,100|100|
2,100|100|,80;9;6;5|80;9;6;5|,0.0|0.0|,80;9;6;5|80;9;6;5|,76;10;8;6|76;10;8;6|,76;10;8;6|76;10;8;6|,100|100|,0;0;0;0|0;0;0;0|,100|100|,76;10;8;6|76;10;8;6|,76;10;8;6|76;10;8;6|,100|100|,100|100|
3,100|100|,76;10;8;6|76;10;8;6|,0.0|0.0|,76;10;8;6|76;10;8;6|,75;6;12;7|75;6;12;7|,75;6;12;7|75;6;12;7|,100|100|,0;0;0;0|0;0;0;0|,100|100|,75;6;12;7|75;6;12;7|,75;6;12;7|75;6;12;7|,100|100|,100|100|
4,100|100|,75;6;12;7|75;6;12;7|,0.0|0.0|,75;6;12;7|75;6;12;7|,72;8;8;12|72;8;8;12|,72;8;8;12|72;8;8;12|,100|100|,0;0;0;0|0;0;0;0|,100|100|,72;8;8;12|72;8;8;12|,72;8;8;12|72;8;8;12|,100|100|,100|100|
5,100|100|,72;8;8;12|72;8;8;12|,0.0|0.0|,72;8;8;12|72;8;8;12|,69;6;11;14|69;6;11;14|,69;6;11;14|69;6;11;14|,100|100|,0;0;0;0|0;0;0;0|,100|100|,69;6;11;14|69;6;11;14|,69;6;11;14|69;6;11;14|,100|100|,100|100|
6,100|100|,69;6;11;14|69;6;11;14|,0.0|0.0|,69;6;11;14|69;6;11;14|,66;8;8;18|66;8;8;18|,66;8;8;18|66;8;8;18|,100|100|,0;0;0;0|0;0;0;0|,100|100|,66;8;8;18|66;8;8;18|,66;8;8;18|66;8;8;18|,100|100|,100|100|
7,100|100|,66;8;8;18|66;8;8;18|,0.0|0.0|,66;8;8;18|66;8;8;18|,63;7;11;19|63;7;11;19|,63;7;11;19|63;7;11;19|,100|100|,0;0;0;0|0;0;0;0|,100|100|,63;7;11;19|63;7;11;19|,63;7;11;19|63;7;11;19|,100|100|,100|100|
8,100|100|,63;7;11;19|63;7;11;19|,0.0|0.0|,63;7;11;19|63;7;11;19|,59;8;12;21|59;8;12;21|,59;8;12;21|59;8;12;21|,100|100|,0;0;0;0|0;0;0;0|,100|100|,59;8;12;21|59;8;12;21|,59;8;12;21|59;8;12;21|,100|100|,100|100|
9,100|100|,59;8;12;21|59;8;12;21|,0.0|0.0|,59;8;12;21|59;8;12;21|,56;5;18;21|56;5;18;21|,56;5;18;21|56;5;18;21|,100|100|,0;0;0;0|0;0;0;0|,100|100|,56;5;18;21|56;5;18;21|,56;5;18;21|56;5;18;21|,100|100|,100|100|
10,100|100|,56;5;18;21|56;5;18;21|,0.0|0.0|,56;5;18;21|56;5;18;21|,51;10;15;24|51;10;15;24|,51;10;15;24|51;10;15;24|,100|100|,0;0;0;0|0;0;0;0|,100|100|,51;10;15;24|51;10;15;24|,51;10;15;24|51;10;15;24|,100|100|,100|100|
11,100|100|,51;10;15;24|51;10;15;24|,0.0|0.0|,51;10;15;24|51;10;15;24|,48;7;18;27|48;7;18;27|,48;7;18;27|48;7;18;27|,100|100|,0;0;0;0|0;0;0;0|,100|100|,48;7;18;27|48;7;18;27|,48;7;18;27|48;7;18;27|,100|100|,100|100|
12,100|100|,48;7;18;27|48;7;18;27|,0.0|0.0|,48;7;18;27|48;7;18;27|,45;3;21;31|45;3;21;31|,45;3;21;31|45;3;21;31|,100|100|,0;0;0;0|0;0;0;0|,100|100|,45;3;21;31|45;3;21;31|,45;3;21;31|45;3;21;31|,100|100|,100|100|
13,100|100|,45;3;21;31|45;3;21;31|,0.0|0.0|,45;3;21;31|45;3;21;31|,40;7;19;34|40;7;19;34|,40;7;19;34|40;7;19;34|,100|100|,0;0;0;0|0;0;0;0|,100|100|,40;7;19;34|40;7;19;34|,40;7;19;34|40;7;19;34|,100|100|,100|100|
14,100|100|,40;7;19;34|40;7;19;34|,0.0|0.0|,40;7;19;34|40;7;19;34|,37;5;17;41|37;5;17;41|,37;5;17;41|37;5;17;41|,100|100|,0;0;0;0|0;0;0;0|,100|100|,37;5;17;41|37;5;17;41|,37;5;17;41|37;5;17;41|,100|100|,100|100|
15,100|100|,37;5;17;41|37;5;17;41|,0.0|0.0|,37;5;17;41|37;5;17;41|,33;6;12;49|33;6;12;49|,33;6;12;49|33;6;12;49|,100|100|,0;0;0;0|0;0;0;0|,100|100|,33;6;12;49|33;6;12;49|,33;6;12;49|33;6;12;49|,100|100|,100|100|
16,100|100|,33;6;12;49|33;6;12;49|,0.0|0.0|,33;6;12;49|33;6;12;49|,30;8;8;54|30;8;8;54|,30;8;8;54|30;8;8;54|,100|100|,0;0;0;0|0;0;0;0|,100|100|,30;8;8;54|30;8;8;54|,30;8;8;54|30;8;8;54|,100|100|,100|100|
17,100|100|,30;8;8;54|30;8;8;54|,0.0|0.0|,30;8;8;54|30;8;8;54|,28;8;9;55|28;8;9;55|,28;8;9;55|28;8;9;55|,100|100|,0;0;0;0|0;0;0;0|,100|100|,28;8;9;55|28;8;9;55|,28;8;9;55|28;8;9;55|,100|100|,100|100|
18,100|100|,28;8;9;55|28;8;9;55|,0.0|0.0|,28;8;9;55|28;8;9;55|,27;6;9;58|27;6;9;58|,27;6;9;58|27;6;9;58|,100|100|,0;0;0;0|0;0;0;0|,100|100|,27;6;9;58|27;6;9;58|,27;6;9;58|27;6;9;58|,100|100|,100|100|
19,100|100|,27;6;9;58|27;6;9;58|,0.0|0.0|,27;6;9;58|27;6;9;58|,23;8;10;59|23;8;10;59|,23;8;10;59|23;8;10;59|,100|100|,0;0;0;0|0;0;0;0|,100|100|,23;8;10;59|23;8;10;59|,23;8;10;59|23;8;10;59|,100|100|,100|100|
20,100|100|,23;8;10;59|23;8;10;59|,0.0|0.0|,23;8;10;59|23;8;10;59|,22;4;11;63|22;4;11;63|,22;4;11;63|22;4;11;63|,100|100|,0;0;0;0|0;0;0;0|,100|100|,22;4;11;63|22;4;11;63|,22;4;11;63|22;4;11;63|,100|100|,100|100|
