Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,10.0|10.0|,90;10;0|90;10;0|,84;16;0|84;16;0|,84;16;0|84;16;0|,100|100|,0;0;0|0;0;0|,100|100|,84;16;0|84;16;0|,84;16;0|84;16;0|,100|100|,100|100|
1,100|100|,84;16;0|84;16;0|,10.1|10.1|,84;16;0|84;16;0|,79;20;1|79;20;1|,79;20;1|79;20;1|,100|100|,0;0;0|0;0;0|,100|100|,79;20;1|79;20;1|,79;20;1|79;20;1|,100|100|,100|100|
2,100|100|,79;20;1|79;20;1|,10.58|10.58|,79;20;1|79;20;1|,72;25;3|72;25;3|,72;25;3|72;25;3|,100|100|,0;0;0|0;0;0|,100|100|,72;25;3|72;25;3|,72;25;3|72;25;3|,100|100|,100|100|
3,100|100|,72;25;3|72;25;3|,11.5|11.5|,72;25;3|72;25;3|,68;27;5|68;27;5|,68;27;5|68;27;5|,100|100|,0;0;0|0;0;0|,100|100|,68;27;5|68;27;5|,68;27;5|68;27;5|,100|100|,100|100|
4,100|100|,68;27;5|68;27;5|,12.47|12.47|,68;27;5|68;27;5|,55;39;6|55;39;6|,55;39;6|55;39;6|,100|100|,0;0;0|0;0;0|,100|100|,55;39;6|55;39;6|,55;39;6|55;39;6|,100|100|,100|100|
5,100|100|,55;39;6|55;39;6|,14.5|14.5|,55;39;6|55;39;6|,47;46;7|47;46;7|,47;46;7|47;46;7|,100|100|,0;0;0|0;0;0|,100|100|,47;46;7|47;46;7|,47;46;7|47;46;7|,100|100|,100|100|
6,100|100|,47;46;7|47;46;7|,16.93|16.93|,47;46;7|47;46;7|,40;50;10|40;50;10|,40;50;10|40;50;10|,100|100|,0;0;0|0;0;0|,100|100|,40;50;10|40;50;10|,40;50;10|40;50;10|,100|100|,100|100|
7,100|100|,40;50;10|40;50;10|,19.39|19.39|,40;50;10|40;50;10|,33;54;13|33;54;13|,33;54;13|33;54;13|,100|100|,0;0;0|0;0;0|,100|100|,33;54;13|33;54;13|,33;54;13|33;54;13|,100|100|,100|100|
8,100|100|,33;54;13|33;54;13|,21.88|21.88|,33;54;13|33;54;13|,24;62;14|24;62;14|,24;62;14|24;62;14|,100|100|,0;0;0|0;0;0|,100|100|,24;62;14|24;62;14|,24;62;14|24;62;14|,100|100|,100|100|
9,100|100|,24;62;14|24;62;14|,24.8|24.8|,24;62;14|24;62;14|,17;69;14|17;69;14|,17;69;14|17;69;14|,100|100|,0;0;0|0;0;0|,100|100|,17;69;14|17;69;14|,17;69;14|17;69;14|,100|100|,100|100|
10,100|100|,17;69;14|17;69;14|,27.98|27.98|,17;69;14|17;69;14|,14;66;20|14;66;20|,14;66;20|14;66;20|,100|100|,0;0;0|0;0;0|,100|100|,14;66;20|14;66;20|,14;66;20|14;66;20|,100|100|,100|100|
11,100|100|,14;66;20|14;66;20|,30.38|30.38|,14;66;20|14;66;20|,11;67;22|11;67;22|,11;67;22|11;67;22|,100|100|,0;0;0|0;0;0|,100|100|,11;67;22|11;67;22|,11;67;22|11;67;22|,100|100|,100|100|
12,100|100|,11;67;22|11;67;22|,32.52|32.52|,11;67;22|11;67;22|,6;70;24|6;70;24|,6;70;24|6;70;24|,100|100|,0;0;0|0;0;0|,100|100|,6;70;24|6;70;24|,6;70;24|6;70;24|,100|100|,100|100|
13,100|100|,6;70;24|6;70;24|,34.65|34.65|,6;70;24|6;70;24|,5;67;28|5;67;28|,5;67;28|5;67;28|,100|100|,0;0;0|0;0;0|,100|100|,5;67;28|5;67;28|,5;67;28|5;67;28|,100|100|,100|100|
14,100|100|,5;67;28|5;67;28|,36.15|36.15|,5;67;28|5;67;28|,4;65;31|4;65;31|,4;65;31|4;65;31|,100|100|,0;0;0|0;0;0|,100|100|,4;65;31|4;65;31|,4;65;31|4;65;31|,100|100|,100|100|
15,100|100|,4;65;31|4;65;31|,37.23|37.23|,4;65;31|4;65;31|,2;64;34|2;64;34|,2;64;34|2;64;34|,100|100|,0;0;0|0;0;0|,100|100|,2;64;34|2;64;34|,2;64;34|2;64;34|,100|100|,100|100|
16,100|100|,2;64;34|2;64;34|,38.04|38.04|,2;64;34|2;64;34|,2;59;39|2;59;39|,2;59;39|2;59;39|,100|100|,0;0;0|0;0;0|,100|100|,2;59;39|2;59;39|,2;59;39|2;59;39|,100|100|,100|100|
17,100|100|,2;59;39|2;59;39|,38.24|38.24|,2;59;39|2;59;39|,2;57;41|2;57;41|,2;57;41|2;57;41|,100|100|,0;0;0|0;0;0|,100|100|,2;57;41|2;57;41|,2;57;41|2;57;41|,100|100|,100|100|
18,100|100|,2;57;41|2;57;41|,38.2|38.2|,2;57;41|2;57;41|,1;55;44|1;55;44|,1;55;44|1;55;44|,100|100|,0;0;0|0;0;0|,100|100|,1;55;44|1;55;44|,1;55;44|1;55;44|,100|100|,100|100|
19,100|100|,1;55;44|1;55;44|,37.97|37.97|,1;55;44|1;55;44|,1;52;47|1;52;47|,1;52;47|1;52;47|,100|100|,0;0;0|0;0;0|,100|100|,1;52;47|1;52;47|,1;52;47|1;52;47|,100|100|,100|100|
20,100|100|,1;52;47|1;52;47|,37.47|37.47|,1;52;47|1;52;47|,1;49;50|1;49;50|,1;49;50|1;49;50|,100|100|,0;0;0|0;0;0|,100|100|,1;49;50|1;49;50|,1;49;50|1;49;50|,100|100|,100|100|
21,100|100|,1;49;50|1;49;50|,36.75|36.75|,1;49;50|1;49;50|,1;48;51|1;48;51|,1;48;51|1;48;51|,100|100|,0;0;0|0;0;0|,100|100|,1;48;51|1;48;51|,1;48;51|1;48;51|,100|100|,100|100|
22,100|100|,1;48;51|1;48;51|,36.04|36.04|,1;48;51|1;48;51|,1;45;54|1;45;54|,1;45;54|1;45;54|,100|100|,0;0;0|0;0;0|,100|100|,1;45;54|1;45;54|,1;45;54|1;45;54|,100|100|,100|100|
23,100|100|,1;45;54|1;45;54|,35.13|35.13|,1;45;54|1;45;54|,1;43;56|1;43;56|,1;43;56|1;43;56|,100|100|,0;0;0|0;0;0|,100|100|,1;43;56|1;43;56|,1;43;56|1;43;56|,100|100|,100|100|
24,100|100|,1;43;56|1;43;56|,34.16|34.16|,1;43;56|1;43;56|,1;41;58|1;41;58|,1;41;58|1;41;58|,100|100|,0;0;0|0;0;0|,100|100|,1;41;58|1;41;58|,1;41;58|1;41;58|,100|100|,100|100|
