Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,91;9;0|91;9;0|,0.0|0.0|,91;9;0|91;9;0|,87;11;2|87;11;2|,87;11;2|87;11;2|,100|100|,0;0;0|0;0;0|,100|100|,87;11;2|87;11;2|,87;11;2|87;11;2|,100|100|,100|100|
1,100|100|,87;11;2|87;11;2|,0.0|0.0|,87;11;2|87;11;2|,79;18;3|79;18;3|,79;18;3|79;18;3|,100|100|,0;0;0|0;0;0|,100|100|,79;18;3|79;18;3|,79;18;3|79;18;3|,100|100|,100|100|
2,100|100|,79;18;3|79;18;3|,0.0|0.0|,79;18;3|79;18;3|,73;23;4|73;23;4|,73;23;4|73;23;4|,100|100|,0;0;0|0;0;0|,100|100|,73;23;4|73;23;4|,73;23;4|73;23;4|,100|100|,100|100|
3,100|100|,73;23;4|73;23;4|,0.0|0.0|,73;23;4|73;23;4|,62;29;9|62;29;9|,62;29;9|62;29;9|,100|100|,0;0;0|0;0;0|,100|100|,62;29;9|62;29;9|,62;29;9|62;29;9|,100|100|,100|100|
4,100|100|,62;29;9|62;29;9|,0.0|0.0|,62;29;9|62;29;9|,52;34;14|52;34;14|,52;34;14|52;34;14|,100|100|,0;0;0|0;0;0|,100|100|,52;34;14|52;34;14|,52;34;14|52;34;14|,100|100|,100|100|
5,100|100|,52;34;14|52;34;14|,0.0|0.0|,52;34;14|52;34;14|,41;37;22|41;37;22|,41;37;22|41;37;22|,100|100|,0;0;0|0;0;0|,100|100|,41;37;22|41;37;22|,41;37;22|41;37;22|,100|100|,100|100|
6,100|100|,41;37;22|41;37;22|,0.0|0.0|,41;37;22|41;37;22|,35;32;33|35;32;33|,35;32;33|35;32;33|,100|100|,0;0;0|0;0;0|,100|100|,35;32;33|35;32;33|,35;32;33|35;32;33|,100|100|,100|100|
7,100|100|,35;32;33|35;32;33|,0.0|0.0|,35;32;33|35;32;33|,31;26;43|31;26;43|,31;26;43|31;26;43|,100|100|,0;0;0|0;0;0|,100|100|,31;26;43|31;26;43|,31;26;43|31;26;43|,100|100|,100|100|
8,100|100|,31;26;43|31;26;43|,0.0|0.0|,31;26;43|31;26;43|,24;28;48|24;28;48|,24;28;48|24;28;48|,100|100|,0;0;0|0;0;0|,100|100|,24;28;48|24;28;48|,24;28;48|24;28;48|,100|100|,100|100|
9,100|100|,24;28;48|24;28;48|,0.0|0.0|,24;28;48|24;28;48|,22;23;55|22;23;55|,22;23;55|22;23;55|,100|100|,0;0;0|0;0;0|,100|100|,22;23;55|22;23;55|,22;23;55|22;23;55|,100|100|,100|100|
10,100|100|,22;23;55|22;23;55|,0.0|0.0|,22;23;55|22;23;55|,20;21;59|20;21;59|,20;21;59|20;21;59|,100|100|,0;0;0|0;0;0|,100|100|,20;21;59|20;21;59|,20;21;59|20;21;59|,100|100|,100|100|
11,100|100|,20;21;59|20;21;59|,0.0|0.0|,20;21;59|20;21;59|,17;21;62|17;21;62|,17;21;62|17;21;62|,100|100|,0;0;0|0;0;0|,100|100|,17;21;62|17;21;62|,17;21;62|17;21;62|,100|100|,100|100|
