Year,N_Initial,States_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,95;5;0|95;5;0|,95;5;0|95;5;0|,93;7;0|93;7;0|,93;7;0|93;7;0|,100|100|,0;0;0|0;0;0|,100|100|,93;7;0|93;7;0|,93;7;0|93;7;0|,100|100|,100|100|
1,100|100|,93;7;0|93;7;0|,93;7;0|93;7;0|,91;8;1|91;8;1|,91;8;1|91;8;1|,100|100|,0;0;0|0;0;0|,100|100|,91;8;1|91;8;1|,91;8;1|91;8;1|,100|100|,100|100|
2,100|100|,91;8;1|91;8;1|,91;8;1|91;8;1|,88;10;2|88;10;2|,88;10;2|88;10;2|,100|100|,0;0;0|0;0;0|,100|100|,88;10;2|88;10;2|,88;10;2|88;10;2|,100|100|,100|100|
3,100|100|,88;10;2|88;10;2|,88;10;2|88;10;2|,85;11;4|85;11;4|,85;11;4|85;11;4|,100|100|,0;0;0|0;0;0|,100|100|,85;11;4|85;11;4|,85;11;4|85;11;4|,100|100|,100|100|
4,100|100|,85;11;4|85;11;4|,85;11;4|85;11;4|,78;16;6|78;16;6|,78;16;6|78;16;6|,100|100|,0;0;0|0;0;0|,100|100|,78;16;6|78;16;6|,78;16;6|78;16;6|,100|100|,100|100|
5,100|100|,78;16;6|78;16;6|,78;16;6|78;16;6|,75;15;10|75;15;10|,75;15;10|75;15;10|,100|100|,0;0;0|0;0;0|,100|100|,75;15;10|75;15;10|,75;15;10|75;15;10|,100|100|,100|100|
6,100|100|,75;15;10|75;15;10|,75;15;10|75;15;10|,72;16;12|72;16;12|,72;16;12|72;16;12|,100|100|,0;0;0|0;0;0|,100|100|,72;16;12|72;16;12|,72;16;12|72;16;12|,100|100|,100|100|
7,100|100|,72;16;12|72;16;12|,72;16;12|72;16;12|,72;15;13|72;15;13|,72;15;13|72;15;13|,100|100|,0;0;0|0;0;0|,100|100|,72;15;13|72;15;13|,72;15;13|72;15;13|,100|100|,100|100|
8,100|100|,72;15;13|72;15;13|,72;15;13|72;15;13|,67;11;22|67;11;22|,67;11;22|67;11;22|,100|100|,0;0;0|0;0;0|,100|100|,67;11;22|67;11;22|,67;11;22|67;11;22|,100|100|,100|100|
9,100|100|,67;11;22|67;11;22|,67;11;22|67;11;22|,67;17;16|67;17;16|,67;17;16|67;17;16|,100|100|,0;0;0|0;0;0|,100|100|,67;17;16|67;17;16|,67;17;16|67;17;16|,100|100|,100|100|
