Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,87;13;0|87;13;0|,10.0|10.0|,87;13;0|87;13;0|,82;18;0|82;18;0|,82;18;0|82;18;0|,100|100|,0;0;0|0;0;0|,100|100|,82;18;0|82;18;0|,82;18;0|82;18;0|,100|100|,100|100|
1,100|100|,82;18;0|82;18;0|,9.8|9.8|,82;18;0|82;18;0|,73;25;2|73;25;2|,73;25;2|73;25;2|,100|100|,0;0;0|0;0;0|,100|100|,73;25;2|73;25;2|,73;25;2|73;25;2|,100|100|,100|100|
2,100|100|,73;25;2|73;25;2|,10.13|10.13|,73;25;2|73;25;2|,66;30;4|66;30;4|,66;30;4|66;30;4|,100|100|,0;0;0|0;0;0|,100|100|,66;30;4|66;30;4|,66;30;4|66;30;4|,100|100|,100|100|
3,100|100|,66;30;4|66;30;4|,11.11|11.11|,66;30;4|66;30;4|,58;36;6|58;36;6|,58;36;6|58;36;6|,100|100|,0;0;0|0;0;0|,100|100|,58;36;6|58;36;6|,58;36;6|58;36;6|,100|100|,100|100|
4,100|100|,58;36;6|58;36;6|,12.44|12.44|,58;36;6|58;36;6|,49;43;8|49;43;8|,49;43;8|49;43;8|,100|100|,0;0;0|0;0;0|,100|100|,49;43;8|49;43;8|,49;43;8|49;43;8|,100|100|,100|100|
5,100|100|,49;43;8|49;43;8|,14.18|14.18|,49;43;8|49;43;8|,42;47;11|42;47;11|,42;47;11|42;47;11|,100|100|,0;0;0|0;0;0|,100|100|,42;47;11|42;47;11|,42;47;11|42;47;11|,100|100|,100|100|
6,100|100|,42;47;11|42;47;11|,16.35|16.35|,42;47;11|42;47;11|,34;55;11|34;55;11|,34;55;11|34;55;11|,100|100|,0;0;0|0;0;0|,100|100|,34;55;11|34;55;11|,34;55;11|34;55;11|,100|100|,100|100|
7,100|100|,34;55;11|34;55;11|,18.6|18.6|,34;55;11|34;55;11|,28;58;14|28;58;14|,28;58;14|28;58;14|,100|100|,0;0;0|0;0;0|,100|100|,28;58;14|28;58;14|,28;58;14|28;58;14|,100|100|,100|100|
8,100|100|,28;58;14|28;58;14|,21.31|21.31|,28;58;14|28;58;14|,21;65;14|21;65;14|,21;65;14|21;65;14|,100|100|,0;0;0|0;0;0|,100|100|,21;65;14|21;65;14|,21;65;14|21;65;14|,100|100|,100|100|
9,100|100|,21;65;14|21;65;14|,23.91|23.91|,21;65;14|21;65;14|,16;68;16|16;68;16|,16;68;16|16;68;16|,100|100|,0;0;0|0;0;0|,100|100|,16;68;16|16;68;16|,16;68;16|16;68;16|,100|100|,100|100|
