Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,88;12;0|88;12;0|,0.0|0.0|,88;12;0|88;12;0|,84;15;1|84;15;1|,84;15;1|84;15;1|,100|100|,0;0;0|0;0;0|,100|100|,84;15;1|84;15;1|,84;15;1|84;15;1|,100|100|,100|100|
1,100|100|,84;15;1|84;15;1|,0.0|0.0|,84;15;1|84;15;1|,73;22;5|73;22;5|,73;22;5|73;22;5|,100|100|,0;0;0|0;0;0|,100|100|,73;22;5|73;22;5|,73;22;5|73;22;5|,100|100|,100|100|
2,100|100|,73;22;5|73;22;5|,0.0|0.0|,73;22;5|73;22;5|,64;28;8|64;28;8|,64;28;8|64;28;8|,100|100|,0;0;0|0;0;0|,100|100|,64;28;8|64;28;8|,64;28;8|64;28;8|,100|100|,100|100|
3,100|100|,64;28;8|64;28;8|,0.0|0.0|,64;28;8|64;28;8|,55;36;9|55;36;9|,55;36;9|55;36;9|,100|100|,0;0;0|0;0;0|,100|100|,55;36;9|55;36;9|,55;36;9|55;36;9|,100|100|,100|100|
4,100|100|,55;36;9|55;36;9|,0.0|0.0|,55;36;9|55;36;9|,45;39;16|45;39;16|,45;39;16|45;39;16|,100|100|,0;0;0|0;0;0|,100|100|,45;39;16|45;39;16|,45;39;16|45;39;16|,100|100|,100|100|
5,100|100|,45;39;16|45;39;16|,0.0|0.0|,45;39;16|45;39;16|,39;35;26|39;35;26|,39;35;26|39;35;26|,100|100|,0;0;0|0;0;0|,100|100|,39;35;26|39;35;26|,39;35;26|39;35;26|,100|100|,100|100|
6,100|100|,39;35;26|39;35;26|,0.0|0.0|,39;35;26|39;35;26|,31;37;32|31;37;32|,31;37;32|31;37;32|,100|100|,0;0;0|0;0;0|,100|100|,31;37;32|31;37;32|,31;37;32|31;37;32|,100|100|,100|100|
7,100|100|,31;37;32|31;37;32|,0.0|0.0|,31;37;32|31;37;32|,26;37;37|26;37;37|,26;37;37|26;37;37|,100|100|,0;0;0|0;0;0|,100|100|,26;37;37|26;37;37|,26;37;37|26;37;37|,100|100|,100|100|
8,100|100|,26;37;37|26;37;37|,0.0|0.0|,26;37;37|26;37;37|,19;36;45|19;36;45|,19;36;45|19;36;45|,100|100|,0;0;0|0;0;0|,100|100|,19;36;45|19;36;45|,19;36;45|19;36;45|,100|100|,100|100|
9,100|100|,19;36;45|19;36;45|,0.0|0.0|,19;36;45|19;36;45|,17;27;56|17;27;56|,17;27;56|17;27;56|,100|100|,0;0;0|0;0;0|,100|100|,17;27;56|17;27;56|,17;27;56|17;27;56|,100|100|,100|100|
10,100|100|,17;27;56|17;27;56|,0.0|0.0|,17;27;56|17;27;56|,13;28;59|13;28;59|,13;28;59|13;28;59|,100|100|,0;0;0|0;0;0|,100|100|,13;28;59|13;28;59|,13;28;59|13;28;59|,100|100|,100|100|
11,100|100|,13;28;59|13;28;59|,0.0|0.0|,13;28;59|13;28;59|,11;25;64|11;25;64|,11;25;64|11;25;64|,100|100|,0;0;0|0;0;0|,100|100|,11;25;64|11;25;64|,11;25;64|11;25;64|,100|100|,100|100|
12,100|100|,11;25;64|11;25;64|,0.0|0.0|,11;25;64|11;25;64|,11;20;69|11;20;69|,11;20;69|11;20;69|,100|100|,0;0;0|0;0;0|,100|100|,11;20;69|11;20;69|,11;20;69|11;20;69|,100|100|,100|100|
13,100|100|,11;20;69|11;20;69|,0.0|0.0|,11;20;69|11;20;69|,11;15;74|11;15;74|,11;15;74|11;15;74|,100|100|,0;0;0|0;0;0|,100|100|,11;15;74|11;15;74|,11;15;74|11;15;74|,100|100|,100|100|
14,100|100|,11;15;74|11;15;74|,0.0|0.0|,11;15;74|11;15;74|,11;13;76|11;13;76|,11;13;76|11;13;76|,100|100|,0;0;0|0;0;0|,100|100|,11;13;76|11;13;76|,11;13;76|11;13;76|,100|100|,100|100|
15,100|100|,11;13;76|11;13;76|,0.0|0.0|,11;13;76|11;13;76|,11;13;76|11;13;76|,11;13;76|11;13;76|,100|100|,0;0;0|0;0;0|,100|100|,11;13;76|11;13;76|,11;13;76|11;13;76|,100|100|,100|100|
16,100|100|,11;13;76|11;13;76|,0.0|0.0|,11;13;76|11;13;76|,10;13;77|10;13;77|,10;13;77|10;13;77|,100|100|,0;0;0|0;0;0|,100|100|,10;13;77|10;13;77|,10;13;77|10;13;77|,100|100|,100|100|
17,100|100|,10;13;77|10;13;77|,0.0|0.0|,10;13;77|10;13;77|,10;11;79|10;11;79|,10;11;79|10;11;79|,100|100|,0;0;0|0;0;0|,100|100|,10;11;79|10;11;79|,10;11;79|10;11;79|,100|100|,100|100|
18,100|100|,10;11;79|10;11;79|,0.0|0.0|,10;11;79|10;11;79|,10;8;82|10;8;82|,10;8;82|10;8;82|,100|100|,0;0;0|0;0;0|,100|100|,10;8;82|10;8;82|,10;8;82|10;8;82|,100|100|,100|100|
19,100|100|,10;8;82|10;8;82|,0.0|0.0|,10;8;82|10;8;82|,10;7;83|10;7;83|,10;7;83|10;7;83|,100|100|,0;0;0|0;0;0|,100|100|,10;7;83|10;7;83|,10;7;83|10;7;83|,100|100|,100|100|
