Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,87;0;13;0|87;0;13;0|,0.0|0.0|,87;0;13;0|87;0;13;0|,81;6;10;3|81;6;10;3|,81;6;10;3|81;6;10;3|,100|100|,0;0;0;0|0;0;0;0|,100|100|,81;6;10;3|81;6;10;3|,81;6;10;3|81;6;10;3|,100|100|,100|100|
1,100|100|,81;6;10;3|81;6;10;3|,0.0|0.0|,81;6;10;3|81;6;10;3|,75;7;10;8|75;7;10;8|,75;7;10;8|75;7;10;8|,100|100|,0;0;0;0|0;0;0;0|,100|100|,75;7;10;8|75;7;10;8|,75;7;10;8|75;7;10;8|,100|100|,100|100|
2,100|100|,75;7;10;8|75;7;10;8|,0.0|0.0|,75;7;10;8|75;7;10;8|,70;8;12;10|70;8;12;10|,70;8;12;10|70;8;12;10|,100|100|,0;0;0;0|0;0;0;0|,100|100|,70;8;12;10|70;8;12;10|,70;8;12;10|70;8;12;10|,100|100|,100|100|
3,100|100|,70;8;12;10|70;8;12;10|,0.0|0.0|,70;8;12;10|70;8;12;10|,68;7;13;12|68;7;13;12|,68;7;13;12|68;7;13;12|,100|100|,0;0;0;0|0;0;0;0|,100|100|,68;7;13;12|68;7;13;12|,68;7;13;12|68;7;13;12|,100|100|,100|100|
4,100|100|,68;7;13;12|68;7;13;12|,0.0|0.0|,68;7;13;12|68;7;13;12|,64;8;14;14|64;8;14;14|,64;8;14;14|64;8;14;14|,100|100|,0;0;0;0|0;0;0;0|,100|100|,64;8;14;14|64;8;14;14|,64;8;14;14|64;8;14;14|,100|100|,100|100|
5,100|100|,64;8;14;14|64;8;14;14|,0.0|0.0|,64;8;14;14|64;8;14;14|,59;7;15;19|59;7;15;19|,59;7;15;19|59;7;15;19|,100|100|,0;0;0;0|0;0;0;0|,100|100|,59;7;15;19|59;7;15;19|,59;7;15;19|59;7;15;19|,100|100|,100|100|
6,100|100|,59;7;15;19|59;7;15;19|,0.0|0.0|,59;7;15;19|59;7;15;19|,54;7;19;20|54;7;19;20|,54;7;19;20|54;7;19;20|,100|100|,0;0;0;0|0;0;0;0|,100|100|,54;7;19;20|54;7;19;20|,54;7;19;20|54;7;19;20|,100|100|,100|100|
7,100|100|,54;7;19;20|54;7;19;20|,0.0|0.0|,54;7;19;20|54;7;19;20|,49;8;22;21|49;8;22;21|,49;8;22;21|49;8;22;21|,100|100|,0;0;0;0|0;0;0;0|,100|100|,49;8;22;21|49;8;22;21|,49;8;22;21|49;8;22;21|,100|100|,100|100|
8,100|100|,49;8;22;21|49;8;22;21|,0.0|0.0|,49;8;22;21|49;8;22;21|,43;9;17;31|43;9;17;31|,43;9;17;31|43;9;17;31|,100|100|,0;0;0;0|0;0;0;0|,100|100|,43;9;17;31|43;9;17;31|,43;9;17;31|43;9;17;31|,100|100|,100|100|
9,100|100|,43;9;17;31|43;9;17;31|,0.0|0.0|,43;9;17;31|43;9;17;31|,40;7;16;37|40;7;16;37|,40;7;16;37|40;7;16;37|,100|100|,0;0;0;0|0;0;0;0|,100|100|,40;7;16;37|40;7;16;37|,40;7;16;37|40;7;16;37|,100|100|,100|100|
10,100|100|,40;7;16;37|40;7;16;37|,0.0|0.0|,40;7;16;37|40;7;16;37|,35;8;17;40|35;8;17;40|,35;8;17;40|35;8;17;40|,100|100|,0;0;0;0|0;0;0;0|,100|100|,35;8;17;40|35;8;17;40|,35;8;17;40|35;8;17;40|,100|100|,100|100|
11,100|100|,35;8;17;40|35;8;17;40|,0.0|0.0|,35;8;17;40|35;8;17;40|,30;9;19;42|30;9;19;42|,30;9;19;42|30;9;19;42|,100|100|,0;0;0;0|0;0;0;0|,100|100|,30;9;19;42|30;9;19;42|,30;9;19;42|30;9;19;42|,100|100|,100|100|
12,100|100|,30;9;19;42|30;9;19;42|,0.0|0.0|,30;9;19;42|30;9;19;42|,28;8;18;46|28;8;18;46|,28;8;18;46|28;8;18;46|,100|100|,0;0;0;0|0;0;0;0|,100|100|,28;8;18;46|28;8;18;46|,28;8;18;46|28;8;18;46|,100|100|,100|100|
13,100|100|,28;8;18;46|28;8;18;46|,0.0|0.0|,28;8;18;46|28;8;18;46|,25;9;18;48|25;9;18;48|,25;9;18;48|25;9;18;48|,100|100|,0;0;0;0|0;0;0;0|,100|100|,25;9;18;48|25;9;18;48|,25;9;18;48|25;9;18;48|,100|100|,100|100|
14,100|100|,25;9;18;48|25;9;18;48|,0.0|0.0|,25;9;18;48|25;9;18;48|,22;6;21;51|22;6;21;51|,22;6;21;51|22;6;21;51|,100|100|,0;0;0;0|0;0;0;0|,100|100|,22;6;21;51|22;6;21;51|,22;6;21;51|22;6;21;51|,100|100|,100|100|
15,100|100|,22;6;21;51|22;6;21;51|,0.0|0.0|,22;6;21;51|22;6;21;51|,18;9;14;59|18;9;14;59|,18;9;14;59|18;9;14;59|,100|100|,0;0;0;0|0;0;0;0|,100|100|,18;9;14;59|18;9;14;59|,18;9;14;59|18;9;14;59|,100|100|,100|100|
16,100|100|,18;9;14;59|18;9;14;59|,0.0|0.0|,18;9;14;59|18;9;14;59|,17;5;15;63|17;5;15;63|,17;5;15;63|17;5;15;63|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;5;15;63|17;5;15;63|,17;5;15;63|17;5;15;63|,100|100|,100|100|
17,100|100|,17;5;15;63|17;5;15;63|,0.0|0.0|,17;5;15;63|17;5;15;63|,15;3;15;67|15;3;15;67|,15;3;15;67|15;3;15;67|,100|100|,0;0;0;0|0;0;0;0|,100|100|,15;3;15;67|15;3;15;67|,15;3;15;67|15;3;15;67|,100|100|,100|100|
18,100|100|,15;3;15;67|15;3;15;67|,0.0|0.0|,15;3;15;67|15;3;15;67|,15;1;15;69|15;1;15;69|,15;1;15;69|15;1;15;69|,100|100|,0;0;0;0|0;0;0;0|,100|100|,15;1;15;69|15;1;15;69|,15;1;15;69|15;1;15;69|,100|100|,100|100|
19,100|100|,15;1;15;69|15;1;15;69|,0.0|0.0|,15;1;15;69|15;1;15;69|,12;4;14;70|12;4;14;70|,12;4;14;70|12;4;14;70|,100|100|,0;0;0;0|0;0;0;0|,100|100|,12;4;14;70|12;4;14;70|,12;4;14;70|12;4;14;70|,100|100|,100|100|
20,100|100|,12;4;14;70|12;4;14;70|,0.0|0.0|,12;4;14;70|12;4;14;70|,8;7;13;72|8;7;13;72|,8;7;13;72|8;7;13;72|,100|100|,0;0;0;0|0;0;0;0|,100|100|,8;7;13;72|8;7;13;72|,8;7;13;72|8;7;13;72|,100|100|,100|100|
