Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,92;0;8;0|92;0;8;0|,0.0|0.0|,92;0;8;0|92;0;8;0|,89;3;8;0|89;3;8;0|,89;3;8;0|89;3;8;0|,100|100|,0;0;0;0|0;0;0;0|,100|100|,89;3;8;0|89;3;8;0|,89;3;8;0|89;3;8;0|,100|100|,100|100|
1,100|100|,89;3;8;0|89;3;8;0|,0.0|0.0|,89;3;8;0|89;3;8;0|,87;3;8;2|87;3;8;2|,87;3;8;2|87;3;8;2|,100|100|,0;0;0;0|0;0;0;0|,100|100|,87;3;8;2|87;3;8;2|,87;3;8;2|87;3;8;2|,100|100|,100|100|
2,100|100|,87;3;8;2|87;3;8;2|,0.0|0.0|,87;3;8;2|87;3;8;2|,81;8;8;3|81;8;8;3|,81;8;8;3|81;8;8;3|,100|100|,0;0;0;0|0;0;0;0|,100|100|,81;8;8;3|81;8;8;3|,81;8;8;3|81;8;8;3|,100|100|,100|100|
3,100|100|,81;8;8;3|81;8;8;3|,0.0|0.0|,81;8;8;3|81;8;8;3|,74;11;11;4|74;11;11;4|,74;11;11;4|74;11;11;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,74;11;11;4|74;11;11;4|,74;11;11;4|74;11;11;4|,100|100|,100|100|
4,100|100|,74;11;11;4|74;11;11;4|,0.0|0.0|,74;11;11;4|74;11;11;4|,71;9;15;5|71;9;15;5|,71;9;15;5|71;9;15;5|,100|100|,0;0;0;0|0;0;0;0|,100|100|,71;9;15;5|71;9;15;5|,71;9;15;5|71;9;15;5|,100|100|,100|100|
5,100|100|,71;9;15;5|71;9;15;5|,0.0|0.0|,71;9;15;5|71;9;15;5|,64;10;18;8|64;10;18;8|,64;10;18;8|64;10;18;8|,100|100|,0;0;0;0|0;0;0;0|,100|100|,64;10;18;8|64;10;18;8|,64;10;18;8|64;10;18;8|,100|100|,100|100|
6,100|100|,64;10;18;8|64;10;18;8|,0.0|0.0|,64;10;18;8|64;10;18;8|,58;12;20;10|58;12;20;10|,58;12;20;10|58;12;20;10|,100|100|,0;0;0;0|0;0;0;0|,100|100|,58;12;20;10|58;12;20;10|,58;12;20;10|58;12;20;10|,100|100|,100|100|
7,100|100|,58;12;20;10|58;12;20;10|,0.0|0.0|,58;12;20;10|58;12;20;10|,55;8;22;15|55;8;22;15|,55;8;22;15|55;8;22;15|,100|100|,0;0;0;0|0;0;0;0|,100|100|,55;8;22;15|55;8;22;15|,55;8;22;15|55;8;22;15|,100|100|,100|100|
8,100|100|,55;8;22;15|55;8;22;15|,0.0|0.0|,55;8;22;15|55;8;22;15|,52;5;22;21|52;5;22;21|,52;5;22;21|52;5;22;21|,100|100|,0;0;0;0|0;0;0;0|,100|100|,52;5;22;21|52;5;22;21|,52;5;22;21|52;5;22;21|,100|100|,100|100|
9,100|100|,52;5;22;21|52;5;22;21|,0.0|0.0|,52;5;22;21|52;5;22;21|,43;12;19;26|43;12;19;26|,43;12;19;26|43;12;19;26|,100|100|,0;0;0;0|0;0;0;0|,100|100|,43;12;19;26|43;12;19;26|,43;12;19;26|43;12;19;26|,100|100|,100|100|
10,100|100|,43;12;19;26|43;12;19;26|,0.0|0.0|,43;12;19;26|43;12;19;26|,38;12;18;32|38;12;18;32|,38;12;18;32|38;12;18;32|,100|100|,0;0;0;0|0;0;0;0|,100|100|,38;12;18;32|38;12;18;32|,38;12;18;32|38;12;18;32|,100|100|,100|100|
11,100|100|,38;12;18;32|38;12;18;32|,0.0|0.0|,38;12;18;32|38;12;18;32|,33;12;22;33|33;12;22;33|,33;12;22;33|33;12;22;33|,100|100|,0;0;0;0|0;0;0;0|,100|100|,33;12;22;33|33;12;22;33|,33;12;22;33|33;12;22;33|,100|100|,100|100|
12,100|100|,33;12;22;33|33;12;22;33|,0.0|0.0|,33;12;22;33|33;12;22;33|,26;13;23;38|26;13;23;38|,26;13;23;38|26;13;23;38|,100|100|,0;0;0;0|0;0;0;0|,100|100|,26;13;23;38|26;13;23;38|,26;13;23;38|26;13;23;38|,100|100|,100|100|
13,100|100|,26;13;23;38|26;13;23;38|,0.0|0.0|,26;13;23;38|26;13;23;38|,23;10;27;40|23;10;27;40|,23;10;27;40|23;10;27;40|,100|100|,0;0;0;0|0;0;0;0|,100|100|,23;10;27;40|23;10;27;40|,23;10;27;40|23;10;27;40|,100|100|,100|100|
14,100|100|,23;10;27;40|23;10;27;40|,0.0|0.0|,23;10;27;40|23;10;27;40|,17;11;30;42|17;11;30;42|,17;11;30;42|17;11;30;42|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;11;30;42|17;11;30;42|,17;11;30;42|17;11;30;42|,100|100|,100|100|
15,100|100|,17;11;30;42|17;11;30;42|,0.0|0.0|,17;11;30;42|17;11;30;42|,15;7;29;49|15;7;29;49|,15;7;29;49|15;7;29;49|,100|100|,0;0;0;0|0;0;0;0|,100|100|,15;7;29;49|15;7;29;49|,15;7;29;49|15;7;29;49|,100|100|,100|100|
16,100|100|,15;7;29;49|15;7;29;49|,0.0|0.0|,15;7;29;49|15;7;29;49|,13;5;28;54|13;5;28;54|,13;5;28;54|13;5;28;54|,100|100|,0;0;0;0|0;0;0;0|,100|100|,13;5;28;54|13;5;28;54|,13;5;28;54|13;5;28;54|,100|100|,100|100|
17,100|100|,13;5;28;54|13;5;28;54|,0.0|0.0|,13;5;28;54|13;5;28;54|,13;1;26;60|13;1;26;60|,13;1;26;60|13;1;26;60|,100|100|,0;0;0;0|0;0;0;0|,100|100|,13;1;26;60|13;1;26;60|,13;1;26;60|13;1;26;60|,100|100|,100|100|
18,100|100|,13;1;26;60|13;1;26;60|,0.0|0.0|,13;1;26;60|13;1;26;60|,12;2;21;65|12;2;21;65|,12;2;21;65|12;2;21;65|,100|100|,0;0;0;0|0;0;0;0|,100|100|,12;2;21;65|12;2;21;65|,12;2;21;65|12;2;21;65|,100|100|,100|100|
19,100|100|,12;2;21;65|12;2;21;65|,0.0|0.0|,12;2;21;65|12;2;21;65|,11;3;17;69|11;3;17;69|,11;3;17;69|11;3;17;69|,100|100|,0;0;0;0|0;0;0;0|,100|100|,11;3;17;69|11;3;17;69|,11;3;17;69|11;3;17;69|,100|100|,100|100|
20,100|100|,11;3;17;69|11;3;17;69|,0.0|0.0|,11;3;17;69|11;3;17;69|,8;4;15;73|8;4;15;73|,8;4;15;73|8;4;15;73|,100|100|,0;0;0;0|0;0;0;0|,100|100|,8;4;15;73|8;4;15;73|,8;4;15;73|8;4;15;73|,100|100|,100|100|
21,100|100|,8;4;15;73|8;4;15;73|,0.0|0.0|,8;4;15;73|8;4;15;73|,7;5;11;77|7;5;11;77|,7;5;11;77|7;5;11;77|,100|100|,0;0;0;0|0;0;0;0|,100|100|,7;5;11;77|7;5;11;77|,7;5;11;77|7;5;11;77|,100|100|,100|100|
