Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,10.0|10.0|,90;10;0|90;10;0|,86;14;0|86;14;0|,86;14;0|86;14;0|,100|100|,0;0;0|0;0;0|,100|100|,86;14;0|86;14;0|,86;14;0|86;14;0|,100|100|,100|100|
1,100|100|,86;14;0|86;14;0|,9.9|9.9|,86;14;0|86;14;0|,79;20;1|79;20;1|,79;20;1|79;20;1|,100|100|,0;0;0|0;0;0|,100|100|,79;20;1|79;20;1|,79;20;1|79;20;1|,100|100|,100|100|
2,100|100|,79;20;1|79;20;1|,10.42|10.42|,79;20;1|79;20;1|,72;27;1|72;27;1|,72;27;1|72;27;1|,100|100|,0;0;0|0;0;0|,100|100|,72;27;1|72;27;1|,72;27;1|72;27;1|,100|100|,100|100|
3,100|100|,72;27;1|72;27;1|,11.55|11.55|,72;27;1|72;27;1|,66;32;2|66;32;2|,66;32;2|66;32;2|,100|100|,0;0;0|0;0;0|,100|100|,66;32;2|66;32;2|,66;32;2|66;32;2|,100|100|,100|100|
4,100|100|,66;32;2|66;32;2|,13.02|13.02|,66;32;2|66;32;2|,55;42;3|55;42;3|,55;42;3|55;42;3|,100|100|,0;0;0|0;0;0|,100|100|,55;42;3|55;42;3|,55;42;3|55;42;3|,100|100|,100|100|
5,100|100|,55;42;3|55;42;3|,15.27|15.27|,55;42;3|55;42;3|,48;47;5|48;47;5|,48;47;5|48;47;5|,100|100|,0;0;0|0;0;0|,100|100|,48;47;5|48;47;5|,48;47;5|48;47;5|,100|100|,100|100|
6,100|100|,48;47;5|48;47;5|,17.68|17.68|,48;47;5|48;47;5|,41;50;9|41;50;9|,41;50;9|41;50;9|,100|100|,0;0;0|0;0;0|,100|100|,41;50;9|41;50;9|,41;50;9|41;50;9|,100|100|,100|100|
7,100|100|,41;50;9|41;50;9|,20.03|20.03|,41;50;9|41;50;9|,33;55;12|33;55;12|,33;55;12|33;55;12|,100|100|,0;0;0|0;0;0|,100|100|,33;55;12|33;55;12|,33;55;12|33;55;12|,100|100|,100|100|
8,100|100|,33;55;12|33;55;12|,22.52|22.52|,33;55;12|33;55;12|,30;56;14|30;56;14|,30;56;14|30;56;14|,100|100|,0;0;0|0;0;0|,100|100|,30;56;14|30;56;14|,30;56;14|30;56;14|,100|100|,100|100|
9,100|100|,30;56;14|30;56;14|,24.74|24.74|,30;56;14|30;56;14|,21;61;18|21;61;18|,21;61;18|21;61;18|,100|100|,0;0;0|0;0;0|,100|100|,21;61;18|21;61;18|,21;61;18|21;61;18|,100|100|,100|100|
10,100|100|,21;61;18|21;61;18|,27.13|27.13|,21;61;18|21;61;18|,13;66;21|13;66;21|,13;66;21|13;66;21|,100|100|,0;0;0|0;0;0|,100|100|,13;66;21|13;66;21|,13;66;21|13;66;21|,100|100|,100|100|
11,100|100|,13;66;21|13;66;21|,29.66|29.66|,13;66;21|13;66;21|,9;65;26|9;65;26|,9;65;26|9;65;26|,100|100|,0;0;0|0;0;0|,100|100|,9;65;26|9;65;26|,9;65;26|9;65;26|,100|100|,100|100|
12,100|100|,9;65;26|9;65;26|,31.71|31.71|,9;65;26|9;65;26|,5;66;29|5;66;29|,5;66;29|5;66;29|,100|100|,0;0;0|0;0;0|,100|100|,5;66;29|5;66;29|,5;66;29|5;66;29|,100|100|,100|100|
13,100|100|,5;66;29|5;66;29|,33.56|33.56|,5;66;29|5;66;29|,1;68;31|1;68;31|,1;68;31|1;68;31|,100|100|,0;0;0|0;0;0|,100|100|,1;68;31|1;68;31|,1;68;31|1;68;31|,100|100|,100|100|
14,100|100|,1;68;31|1;68;31|,35.32|35.32|,1;68;31|1;68;31|,1;65;34|1;65;34|,1;65;34|1;65;34|,100|100|,0;0;0|0;0;0|,100|100|,1;65;34|1;65;34|,1;65;34|1;65;34|,100|100|,100|100|
15,100|100|,1;65;34|1;65;34|,36.52|36.52|,1;65;34|1;65;34|,0;60;40|0;60;40|,0;60;40|0;60;40|,100|100|,0;0;0|0;0;0|,100|100|,0;60;40|0;60;40|,0;60;40|0;60;40|,100|100|,100|100|
16,100|100|,0;60;40|0;60;40|,37.05|37.05|,0;60;40|0;60;40|,0;57;43|0;57;43|,0;57;43|0;57;43|,100|100|,0;0;0|0;0;0|,100|100|,0;57;43|0;57;43|,0;57;43|0;57;43|,100|100|,100|100|
17,100|100|,0;57;43|0;57;43|,37.19|37.19|,0;57;43|0;57;43|,0;55;45|0;55;45|,0;55;45|0;55;45|,100|100|,0;0;0|0;0;0|,100|100|,0;55;45|0;55;45|,0;55;45|0;55;45|,100|100|,100|100|
18,100|100|,0;55;45|0;55;45|,37.11|37.11|,0;55;45|0;55;45|,0;54;46|0;54;46|,0;54;46|0;54;46|,100|100|,0;0;0|0;0;0|,100|100|,0;54;46|0;54;46|,0;54;46|0;54;46|,100|100|,100|100|
19,100|100|,0;54;46|0;54;46|,36.94|36.94|,0;54;46|0;54;46|,0;52;48|0;52;48|,0;52;48|0;52;48|,100|100|,0;0;0|0;0;0|,100|100|,0;52;48|0;52;48|,0;52;48|0;52;48|,100|100|,100|100|
20,100|100|,0;52;48|0;52;48|,36.6|36.6|,0;52;48|0;52;48|,0;51;49|0;51;49|,0;51;49|0;51;49|,100|100|,0;0;0|0;0;0|,100|100|,0;51;49|0;51;49|,0;51;49|0;51;49|,100|100|,100|100|
21,100|100|,0;51;49|0;51;49|,36.21|36.21|,0;51;49|0;51;49|,0;48;52|0;48;52|,0;48;52|0;48;52|,100|100|,0;0;0|0;0;0|,100|100|,0;48;52|0;48;52|,0;48;52|0;48;52|,100|100|,100|100|
22,100|100|,0;48;52|0;48;52|,35.58|35.58|,0;48;52|0;48;52|,0;46;54|0;46;54|,0;46;54|0;46;54|,100|100|,0;0;0|0;0;0|,100|100|,0;46;54|0;46;54|,0;46;54|0;46;54|,100|100|,100|100|
23,100|100|,0;46;54|0;46;54|,34.84|34.84|,0;46;54|0;46;54|,0;45;55|0;45;55|,0;45;55|0;45;55|,100|100|,0;0;0|0;0;0|,100|100|,0;45;55|0;45;55|,0;45;55|0;45;55|,100|100|,100|100|
