Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,88;12;0|88;12;0|,0.0|0.0|,88;12;0|88;12;0|,82;15;3|82;15;3|,82;15;3|82;15;3|,100|100|,0;0;0|0;0;0|,100|100|,82;15;3|82;15;3|,82;15;3|82;15;3|,100|100|,100|100|
1,100|100|,82;15;3|82;15;3|,0.0|0.0|,82;15;3|82;15;3|,76;21;3|76;21;3|,76;21;3|76;21;3|,100|100|,0;0;0|0;0;0|,100|100|,76;21;3|76;21;3|,76;21;3|76;21;3|,100|100|,100|100|
2,100|100|,76;21;3|76;21;3|,0.0|0.0|,76;21;3|76;21;3|,70;24;6|70;24;6|,70;24;6|70;24;6|,100|100|,0;0;0|0;0;0|,100|100|,70;24;6|70;24;6|,70;24;6|70;24;6|,100|100|,100|100|
3,100|100|,70;24;6|70;24;6|,0.0|0.0|,70;24;6|70;24;6|,60;29;11|60;29;11|,60;29;11|60;29;11|,100|100|,0;0;0|0;0;0|,100|100|,60;29;11|60;29;11|,60;29;11|60;29;11|,100|100|,100|100|
4,100|100|,60;29;11|60;29;11|,0.0|0.0|,60;29;11|60;29;11|,56;31;13|56;31;13|,56;31;13|56;31;13|,100|100|,0;0;0|0;0;0|,100|100|,56;31;13|56;31;13|,56;31;13|56;31;13|,100|100|,100|100|
5,100|100|,56;31;13|56;31;13|,0.0|0.0|,56;31;13|56;31;13|,47;32;21|47;32;21|,47;32;21|47;32;21|,100|100|,0;0;0|0;0;0|,100|100|,47;32;21|47;32;21|,47;32;21|47;32;21|,100|100|,100|100|
6,100|100|,47;32;21|47;32;21|,0.0|0.0|,47;32;21|47;32;21|,44;38;18|44;38;18|,44;38;18|44;38;18|,100|100|,0;0;0|0;0;0|,100|100|,44;38;18|44;38;18|,44;38;18|44;38;18|,100|100|,100|100|
7,100|100|,44;38;18|44;38;18|,0.0|0.0|,44;38;18|44;38;18|,40;38;22|40;38;22|,40;38;22|40;38;22|,100|100|,0;0;0|0;0;0|,100|100|,40;38;22|40;38;22|,40;38;22|40;38;22|,100|100|,100|100|
8,100|100|,40;38;22|40;38;22|,0.0|0.0|,40;38;22|40;38;22|,38;36;26|38;36;26|,38;36;26|38;36;26|,100|100|,0;0;0|0;0;0|,100|100|,38;36;26|38;36;26|,38;36;26|38;36;26|,100|100|,100|100|
9,100|100|,38;36;26|38;36;26|,0.0|0.0|,38;36;26|38;36;26|,35;38;27|35;38;27|,35;38;27|35;38;27|,100|100|,0;0;0|0;0;0|,100|100|,35;38;27|35;38;27|,35;38;27|35;38;27|,100|100|,100|100|
