Year,N_Initial,States_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,85;0;15;0|85;0;15;0|,85;0;15;0|85;0;15;0|,77;8;11;4|77;8;11;4|,77;8;11;4|77;8;11;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,77;8;11;4|77;8;11;4|,77;8;11;4|77;8;11;4|,100|100|,100|100|
1,100|100|,77;8;11;4|77;8;11;4|,77;8;11;4|77;8;11;4|,76;6;11;7|76;6;11;7|,76;6;11;7|76;6;11;7|,100|100|,0;0;0;0|0;0;0;0|,100|100|,76;6;11;7|76;6;11;7|,76;6;11;7|76;6;11;7|,100|100|,100|100|
2,100|100|,76;6;11;7|76;6;11;7|,76;6;11;7|76;6;11;7|,66;13;14;7|66;13;14;7|,66;13;14;7|66;13;14;7|,100|100|,0;0;0;0|0;0;0;0|,100|100|,66;13;14;7|66;13;14;7|,66;13;14;7|66;13;14;7|,100|100|,100|100|
3,100|100|,66;13;14;7|66;13;14;7|,66;13;14;7|66;13;14;7|,62;8;20;10|62;8;20;10|,62;8;20;10|62;8;20;10|,100|100|,0;0;0;0|0;0;0;0|,100|100|,62;8;20;10|62;8;20;10|,62;8;20;10|62;8;20;10|,100|100|,100|100|
4,100|100|,62;8;20;10|62;8;20;10|,62;8;20;10|62;8;20;10|,53;13;21;13|53;13;21;13|,53;13;21;13|53;13;21;13|,100|100|,0;0;0;0|0;0;0;0|,100|100|,53;13;21;13|53;13;21;13|,53;13;21;13|53;13;21;13|,100|100|,100|100|
5,100|100|,53;13;21;13|53;13;21;13|,53;13;21;13|53;13;21;13|,40;18;28;14|40;18;28;14|,40;18;28;14|40;18;28;14|,100|100|,0;0;0;0|0;0;0;0|,100|100|,40;18;28;14|40;18;28;14|,40;18;28;14|40;18;28;14|,100|100|,100|100|
6,100|100|,40;18;28;14|40;18;28;14|,40;18;28;14|40;18;28;14|,35;12;35;18|35;12;35;18|,35;12;35;18|35;12;35;18|,100|100|,0;0;0;0|0;0;0;0|,100|100|,35;12;35;18|35;12;35;18|,35;12;35;18|35;12;35;18|,100|100|,100|100|
7,100|100|,35;12;35;18|35;12;35;18|,35;12;35;18|35;12;35;18|,30;13;28;29|30;13;28;29|,30;13;28;29|30;13;28;29|,100|100|,0;0;0;0|0;0;0;0|,100|100|,30;13;28;29|30;13;28;29|,30;13;28;29|30;13;28;29|,100|100|,100|100|
8,100|100|,30;13;28;29|30;13;28;29|,30;13;28;29|30;13;28;29|,26;12;27;35|26;12;27;35|,26;12;27;35|26;12;27;35|,100|100|,0;0;0;0|0;0;0;0|,100|100|,26;12;27;35|26;12;27;35|,26;12;27;35|26;12;27;35|,100|100|,100|100|
9,100|100|,26;12;27;35|26;12;27;35|,26;12;27;35|26;12;27;35|,24;6;31;39|24;6;31;39|,24;6;31;39|24;6;31;39|,100|100|,0;0;0;0|0;0;0;0|,100|100|,24;6;31;39|24;6;31;39|,24;6;31;39|24;6;31;39|,100|100|,100|100|
10,100|100|,24;6;31;39|24;6;31;39|,24;6;31;39|24;6;31;39|,18;7;30;45|18;7;30;45|,18;7;30;45|18;7;30;45|,100|100|,0;0;0;0|0;0;0;0|,100|100|,18;7;30;45|18;7;30;45|,18;7;30;45|18;7;30;45|,100|100|,100|100|
