Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,85;15;0|85;15;0|,10.0|10.0|,85;15;0|85;15;0|,77;22;1|77;22;1|,77;22;1|77;22;1|,100|100|,0;0;0|0;0;0|,100|100|,77;22;1|77;22;1|,77;22;1|77;22;1|,100|100|,100|100|
1,100|100|,77;22;1|77;22;1|,10.0|10.0|,77;22;1|77;22;1|,70;29;1|70;29;1|,70;29;1|70;29;1|,100|100|,0;0;0|0;0;0|,100|100|,70;29;1|70;29;1|,70;29;1|70;29;1|,100|100|,100|100|
2,100|100|,70;29;1|70;29;1|,10.7|10.7|,70;29;1|70;29;1|,65;34;1|65;34;1|,65;34;1|65;34;1|,100|100|,0;0;0|0;0;0|,100|100|,65;34;1|65;34;1|,65;34;1|65;34;1|,100|100|,100|100|
3,100|100|,65;34;1|65;34;1|,12.0|12.0|,65;34;1|65;34;1|,57;39;4|57;39;4|,57;39;4|57;39;4|,100|100|,0;0;0|0;0;0|,100|100|,57;39;4|57;39;4|,57;39;4|57;39;4|,100|100|,100|100|
4,100|100|,57;39;4|57;39;4|,13.6|13.6|,57;39;4|57;39;4|,51;43;6|51;43;6|,51;43;6|51;43;6|,100|100|,0;0;0|0;0;0|,100|100|,51;43;6|51;43;6|,51;43;6|51;43;6|,100|100|,100|100|
5,100|100|,51;43;6|51;43;6|,15.46|15.46|,51;43;6|51;43;6|,42;50;8|42;50;8|,42;50;8|42;50;8|,100|100|,0;0;0|0;0;0|,100|100|,42;50;8|42;50;8|,42;50;8|42;50;8|,100|100|,100|100|
6,100|100|,42;50;8|42;50;8|,17.44|17.44|,42;50;8|42;50;8|,37;51;12|37;51;12|,37;51;12|37;51;12|,100|100|,0;0;0|0;0;0|,100|100|,37;51;12|37;51;12|,37;51;12|37;51;12|,100|100|,100|100|
7,100|100|,37;51;12|37;51;12|,19.82|19.82|,37;51;12|37;51;12|,28;58;14|28;58;14|,28;58;14|28;58;14|,100|100|,0;0;0|0;0;0|,100|100|,28;58;14|28;58;14|,28;58;14|28;58;14|,100|100|,100|100|
8,100|100|,28;58;14|28;58;14|,21.95|21.95|,28;58;14|28;58;14|,21;62;17|21;62;17|,21;62;17|21;62;17|,100|100|,0;0;0|0;0;0|,100|100|,21;62;17|21;62;17|,21;62;17|21;62;17|,100|100|,100|100|
9,100|100|,21;62;17|21;62;17|,24.46|24.46|,21;62;17|21;62;17|,15;67;18|15;67;18|,15;67;18|15;67;18|,100|100|,0;0;0|0;0;0|,100|100|,15;67;18|15;67;18|,15;67;18|15;67;18|,100|100|,100|100|
10,100|100|,15;67;18|15;67;18|,26.99|26.99|,15;67;18|15;67;18|,11;69;20|11;69;20|,11;69;20|11;69;20|,100|100|,0;0;0|0;0;0|,100|100|,11;69;20|11;69;20|,11;69;20|11;69;20|,100|100|,100|100|
11,100|100|,11;69;20|11;69;20|,29.64|29.64|,11;69;20|11;69;20|,8;70;22|8;70;22|,8;70;22|8;70;22|,100|100|,0;0;0|0;0;0|,100|100|,8;70;22|8;70;22|,8;70;22|8;70;22|,100|100|,100|100|
12,100|100|,8;70;22|8;70;22|,32.09|32.09|,8;70;22|8;70;22|,4;71;25|4;71;25|,4;71;25|4;71;25|,100|100|,0;0;0|0;0;0|,100|100|,4;71;25|4;71;25|,4;71;25|4;71;25|,100|100|,100|100|
13,100|100|,4;71;25|4;71;25|,34.28|34.28|,4;71;25|4;71;25|,4;68;28|4;68;28|,4;68;28|4;68;28|,100|100|,0;0;0|0;0;0|,100|100|,4;68;28|4;68;28|,4;68;28|4;68;28|,100|100|,100|100|
14,100|100|,4;68;28|4;68;28|,36.24|36.24|,4;68;28|4;68;28|,3;66;31|3;66;31|,3;66;31|3;66;31|,100|100|,0;0;0|0;0;0|,100|100|,3;66;31|3;66;31|,3;66;31|3;66;31|,100|100|,100|100|
15,100|100|,3;66;31|3;66;31|,37.6|37.6|,3;66;31|3;66;31|,1;67;32|1;67;32|,1;67;32|1;67;32|,100|100|,0;0;0|0;0;0|,100|100|,1;67;32|1;67;32|,1;67;32|1;67;32|,100|100|,100|100|
16,100|100|,1;67;32|1;67;32|,38.56|38.56|,1;67;32|1;67;32|,1;65;34|1;65;34|,1;65;34|1;65;34|,100|100|,0;0;0|0;0;0|,100|100|,1;65;34|1;65;34|,1;65;34|1;65;34|,100|100|,100|100|
17,100|100|,1;65;34|1;65;34|,39.48|39.48|,1;65;34|1;65;34|,0;63;37|0;63;37|,0;63;37|0;63;37|,100|100|,0;0;0|0;0;0|,100|100|,0;63;37|0;63;37|,0;63;37|0;63;37|,100|100|,100|100|
18,100|100|,0;63;37|0;63;37|,40.06|40.06|,0;63;37|0;63;37|,0;61;39|0;61;39|,0;61;39|0;61;39|,100|100|,0;0;0|0;0;0|,100|100|,0;61;39|0;61;39|,0;61;39|0;61;39|,100|100|,100|100|
19,100|100|,0;61;39|0;61;39|,40.35|40.35|,0;61;39|0;61;39|,0;57;43|0;57;43|,0;57;43|0;57;43|,100|100|,0;0;0|0;0;0|,100|100|,0;57;43|0;57;43|,0;57;43|0;57;43|,100|100|,100|100|
