Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,95;5;0|95;5;0|,10.0|10.0|,95;5;0|95;5;0|,86;14;0|86;14;0|,86;14;0|86;14;0|,100|100|,0;0;0|0;0;0|,100|100|,86;14;0|86;14;0|,86;14;0|86;14;0|,100|100|,100|100|
1,100|100|,86;14;0|86;14;0|,9.0|9.0|,86;14;0|86;14;0|,84;15;1|84;15;1|,84;15;1|84;15;1|,100|100|,0;0;0|0;0;0|,100|100|,84;15;1|84;15;1|,84;15;1|84;15;1|,100|100|,100|100|
2,100|100|,84;15;1|84;15;1|,9.05|9.05|,84;15;1|84;15;1|,81;18;1|81;18;1|,81;18;1|81;18;1|,100|100|,0;0;0|0;0;0|,100|100|,81;18;1|81;18;1|,81;18;1|81;18;1|,100|100|,100|100|
3,100|100|,81;18;1|81;18;1|,9.19|9.19|,81;18;1|81;18;1|,72;27;1|72;27;1|,72;27;1|72;27;1|,100|100|,0;0;0|0;0;0|,100|100|,72;27;1|72;27;1|,72;27;1|72;27;1|,100|100|,100|100|
4,100|100|,72;27;1|72;27;1|,9.61|9.61|,72;27;1|72;27;1|,64;33;3|64;33;3|,64;33;3|64;33;3|,100|100|,0;0;0|0;0;0|,100|100|,64;33;3|64;33;3|,64;33;3|64;33;3|,100|100|,100|100|
5,100|100|,64;33;3|64;33;3|,10.87|10.87|,64;33;3|64;33;3|,56;40;4|56;40;4|,56;40;4|56;40;4|,100|100|,0;0;0|0;0;0|,100|100|,56;40;4|56;40;4|,56;40;4|56;40;4|,100|100|,100|100|
6,100|100|,56;40;4|56;40;4|,12.54|12.54|,56;40;4|56;40;4|,48;46;6|48;46;6|,48;46;6|48;46;6|,100|100|,0;0;0|0;0;0|,100|100|,48;46;6|48;46;6|,48;46;6|48;46;6|,100|100|,100|100|
7,100|100|,48;46;6|48;46;6|,14.66|14.66|,48;46;6|48;46;6|,41;49;10|41;49;10|,41;49;10|41;49;10|,100|100|,0;0;0|0;0;0|,100|100|,41;49;10|41;49;10|,41;49;10|41;49;10|,100|100|,100|100|
8,100|100|,41;49;10|41;49;10|,17.06|17.06|,41;49;10|41;49;10|,31;57;12|31;57;12|,31;57;12|31;57;12|,100|100|,0;0;0|0;0;0|,100|100|,31;57;12|31;57;12|,31;57;12|31;57;12|,100|100|,100|100|
9,100|100|,31;57;12|31;57;12|,19.4|19.4|,31;57;12|31;57;12|,20;64;16|20;64;16|,20;64;16|20;64;16|,100|100|,0;0;0|0;0;0|,100|100|,20;64;16|20;64;16|,20;64;16|20;64;16|,100|100|,100|100|
