Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,0.0|0.0|,90;10;0|90;10;0|,84;12;4|84;12;4|,84;12;4|84;12;4|,100|100|,0;0;0|0;0;0|,100|100|,84;12;4|84;12;4|,84;12;4|84;12;4|,100|100|,100|100|
1,100|100|,84;12;4|84;12;4|,0.0|0.0|,84;12;4|84;12;4|,76;18;6|76;18;6|,76;18;6|76;18;6|,100|100|,0;0;0|0;0;0|,100|100|,76;18;6|76;18;6|,76;18;6|76;18;6|,100|100|,100|100|
2,100|100|,76;18;6|76;18;6|,0.0|0.0|,76;18;6|76;18;6|,69;20;11|69;20;11|,69;20;11|69;20;11|,100|100|,0;0;0|0;0;0|,100|100|,69;20;11|69;20;11|,69;20;11|69;20;11|,100|100|,100|100|
3,100|100|,69;20;11|69;20;11|,0.0|0.0|,69;20;11|69;20;11|,66;20;14|66;20;14|,66;20;14|66;20;14|,100|100|,0;0;0|0;0;0|,100|100|,66;20;14|66;20;14|,66;20;14|66;20;14|,100|100|,100|100|
4,100|100|,66;20;14|66;20;14|,0.0|0.0|,66;20;14|66;20;14|,63;22;15|63;22;15|,63;22;15|63;22;15|,100|100|,0;0;0|0;0;0|,100|100|,63;22;15|63;22;15|,63;22;15|63;22;15|,100|100|,100|100|
5,100|100|,63;22;15|63;22;15|,0.0|0.0|,63;22;15|63;22;15|,61;22;17|61;22;17|,61;22;17|61;22;17|,100|100|,0;0;0|0;0;0|,100|100|,61;22;17|61;22;17|,61;22;17|61;22;17|,100|100|,100|100|
6,100|100|,61;22;17|61;22;17|,0.0|0.0|,61;22;17|61;22;17|,56;26;18|56;26;18|,56;26;18|56;26;18|,100|100|,0;0;0|0;0;0|,100|100|,56;26;18|56;26;18|,56;26;18|56;26;18|,100|100|,100|100|
7,100|100|,56;26;18|56;26;18|,0.0|0.0|,56;26;18|56;26;18|,56;25;19|56;25;19|,56;25;19|56;25;19|,100|100|,0;0;0|0;0;0|,100|100|,56;25;19|56;25;19|,56;25;19|56;25;19|,100|100|,100|100|
8,100|100|,56;25;19|56;25;19|,0.0|0.0|,56;25;19|56;25;19|,52;22;26|52;22;26|,52;22;26|52;22;26|,100|100|,0;0;0|0;0;0|,100|100|,52;22;26|52;22;26|,52;22;26|52;22;26|,100|100|,100|100|
9,100|100|,52;22;26|52;22;26|,0.0|0.0|,52;22;26|52;22;26|,51;24;25|51;24;25|,51;24;25|51;24;25|,100|100|,0;0;0|0;0;0|,100|100|,51;24;25|51;24;25|,51;24;25|51;24;25|,100|100|,100|100|
10,100|100|,51;24;25|51;24;25|,0.0|0.0|,51;24;25|51;24;25|,45;27;28|45;27;28|,45;27;28|45;27;28|,100|100|,0;0;0|0;0;0|,100|100|,45;27;28|45;27;28|,45;27;28|45;27;28|,100|100|,100|100|
11,100|100|,45;27;28|45;27;28|,0.0|0.0|,45;27;28|45;27;28|,46;25;29|46;25;29|,46;25;29|46;25;29|,100|100|,0;0;0|0;0;0|,100|100|,46;25;29|46;25;29|,46;25;29|46;25;29|,100|100|,100|100|
12,100|100|,46;25;29|46;25;29|,0.0|0.0|,46;25;29|46;25;29|,52;25;23|52;25;23|,52;25;23|52;25;23|,100|100|,0;0;0|0;0;0|,100|100|,52;25;23|52;25;23|,52;25;23|52;25;23|,100|100|,100|100|
13,100|100|,52;25;23|52;25;23|,0.0|0.0|,52;25;23|52;25;23|,50;26;24|50;26;24|,50;26;24|50;26;24|,100|100|,0;0;0|0;0;0|,100|100|,50;26;24|50;26;24|,50;26;24|50;26;24|,100|100|,100|100|
14,100|100|,50;26;24|50;26;24|,0.0|0.0|,50;26;24|50;26;24|,42;33;25|42;33;25|,42;33;25|42;33;25|,100|100|,0;0;0|0;0;0|,100|100|,42;33;25|42;33;25|,42;33;25|42;33;25|,100|100|,100|100|
15,100|100|,42;33;25|42;33;25|,0.0|0.0|,42;33;25|42;33;25|,36;33;31|36;33;31|,36;33;31|36;33;31|,100|100|,0;0;0|0;0;0|,100|100|,36;33;31|36;33;31|,36;33;31|36;33;31|,100|100|,100|100|
16,100|100|,36;33;31|36;33;31|,0.0|0.0|,36;33;31|36;33;31|,41;29;30|41;29;30|,41;29;30|41;29;30|,100|100|,0;0;0|0;0;0|,100|100|,41;29;30|41;29;30|,41;29;30|41;29;30|,100|100|,100|100|
17,100|100|,41;29;30|41;29;30|,0.0|0.0|,41;29;30|41;29;30|,41;32;27|41;32;27|,41;32;27|41;32;27|,100|100|,0;0;0|0;0;0|,100|100|,41;32;27|41;32;27|,41;32;27|41;32;27|,100|100|,100|100|
18,100|100|,41;32;27|41;32;27|,0.0|0.0|,41;32;27|41;32;27|,39;35;26|39;35;26|,39;35;26|39;35;26|,100|100|,0;0;0|0;0;0|,100|100|,39;35;26|39;35;26|,39;35;26|39;35;26|,100|100|,100|100|
19,100|100|,39;35;26|39;35;26|,0.0|0.0|,39;35;26|39;35;26|,36;37;27|36;37;27|,36;37;27|36;37;27|,100|100|,0;0;0|0;0;0|,100|100|,36;37;27|36;37;27|,36;37;27|36;37;27|,100|100|,100|100|
20,100|100|,36;37;27|36;37;27|,0.0|0.0|,36;37;27|36;37;27|,31;41;28|31;41;28|,31;41;28|31;41;28|,100|100|,0;0;0|0;0;0|,100|100|,31;41;28|31;41;28|,31;41;28|31;41;28|,100|100|,100|100|
21,100|100|,31;41;28|31;41;28|,0.0|0.0|,31;41;28|31;41;28|,30;39;31|30;39;31|,30;39;31|30;39;31|,100|100|,0;0;0|0;0;0|,100|100|,30;39;31|30;39;31|,30;39;31|30;39;31|,100|100|,100|100|
22,100|100|,30;39;31|30;39;31|,0.0|0.0|,30;39;31|30;39;31|,32;40;28|32;40;28|,32;40;28|32;40;28|,100|100|,0;0;0|0;0;0|,100|100|,32;40;28|32;40;28|,32;40;28|32;40;28|,100|100|,100|100|
23,100|100|,32;40;28|32;40;28|,0.0|0.0|,32;40;28|32;40;28|,28;42;30|28;42;30|,28;42;30|28;42;30|,100|100|,0;0;0|0;0;0|,100|100|,28;42;30|28;42;30|,28;42;30|28;42;30|,100|100|,100|100|
24,100|100|,28;42;30|28;42;30|,0.0|0.0|,28;42;30|28;42;30|,31;37;32|31;37;32|,31;37;32|31;37;32|,100|100|,0;0;0|0;0;0|,100|100|,31;37;32|31;37;32|,31;37;32|31;37;32|,100|100|,100|100|
25,100|100|,31;37;32|31;37;32|,0.0|0.0|,31;37;32|31;37;32|,29;35;36|29;35;36|,29;35;36|29;35;36|,100|100|,0;0;0|0;0;0|,100|100|,29;35;36|29;35;36|,29;35;36|29;35;36|,100|100|,100|100|
26,100|100|,29;35;36|29;35;36|,0.0|0.0|,29;35;36|29;35;36|,32;32;36|32;32;36|,32;32;36|32;32;36|,100|100|,0;0;0|0;0;0|,100|100|,32;32;36|32;32;36|,32;32;36|32;32;36|,100|100|,100|100|
