Year,N_Initial,States_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,91;0;9;0|91;0;9;0|,91;0;9;0|91;0;9;0|,89;2;7;2|89;2;7;2|,89;2;7;2|89;2;7;2|,100|100|,0;0;0;0|0;0;0;0|,100|100|,89;2;7;2|89;2;7;2|,89;2;7;2|89;2;7;2|,100|100|,100|100|
1,100|100|,89;2;7;2|89;2;7;2|,89;2;7;2|89;2;7;2|,86;3;6;5|86;3;6;5|,86;3;6;5|86;3;6;5|,100|100|,0;0;0;0|0;0;0;0|,100|100|,86;3;6;5|86;3;6;5|,86;3;6;5|86;3;6;5|,100|100|,100|100|
2,100|100|,86;3;6;5|86;3;6;5|,86;3;6;5|86;3;6;5|,84;5;5;6|84;5;5;6|,84;5;5;6|84;5;5;6|,100|100|,0;0;0;0|0;0;0;0|,100|100|,84;5;5;6|84;5;5;6|,84;5;5;6|84;5;5;6|,100|100|,100|100|
3,100|100|,84;5;5;6|84;5;5;6|,84;5;5;6|84;5;5;6|,79;8;5;8|79;8;5;8|,79;8;5;8|79;8;5;8|,100|100|,0;0;0;0|0;0;0;0|,100|100|,79;8;5;8|79;8;5;8|,79;8;5;8|79;8;5;8|,100|100|,100|100|
4,100|100|,79;8;5;8|79;8;5;8|,79;8;5;8|79;8;5;8|,78;2;11;9|78;2;11;9|,78;2;11;9|78;2;11;9|,100|100|,0;0;0;0|0;0;0;0|,100|100|,78;2;11;9|78;2;11;9|,78;2;11;9|78;2;11;9|,100|100|,100|100|
5,100|100|,78;2;11;9|78;2;11;9|,78;2;11;9|78;2;11;9|,70;8;11;11|70;8;11;11|,70;8;11;11|70;8;11;11|,100|100|,0;0;0;0|0;0;0;0|,100|100|,70;8;11;11|70;8;11;11|,70;8;11;11|70;8;11;11|,100|100|,100|100|
6,100|100|,70;8;11;11|70;8;11;11|,70;8;11;11|70;8;11;11|,68;5;14;13|68;5;14;13|,68;5;14;13|68;5;14;13|,100|100|,0;0;0;0|0;0;0;0|,100|100|,68;5;14;13|68;5;14;13|,68;5;14;13|68;5;14;13|,100|100|,100|100|
7,100|100|,68;5;14;13|68;5;14;13|,68;5;14;13|68;5;14;13|,66;7;11;16|66;7;11;16|,66;7;11;16|66;7;11;16|,100|100|,0;0;0;0|0;0;0;0|,100|100|,66;7;11;16|66;7;11;16|,66;7;11;16|66;7;11;16|,100|100|,100|100|
8,100|100|,66;7;11;16|66;7;11;16|,66;7;11;16|66;7;11;16|,59;9;15;17|59;9;15;17|,59;9;15;17|59;9;15;17|,100|100|,0;0;0;0|0;0;0;0|,100|100|,59;9;15;17|59;9;15;17|,59;9;15;17|59;9;15;17|,100|100|,100|100|
9,100|100|,59;9;15;17|59;9;15;17|,59;9;15;17|59;9;15;17|,53;12;15;20|53;12;15;20|,53;12;15;20|53;12;15;20|,100|100|,0;0;0;0|0;0;0;0|,100|100|,53;12;15;20|53;12;15;20|,53;12;15;20|53;12;15;20|,100|100|,100|100|
10,100|100|,53;12;15;20|53;12;15;20|,53;12;15;20|53;12;15;20|,50;9;18;23|50;9;18;23|,50;9;18;23|50;9;18;23|,100|100|,0;0;0;0|0;0;0;0|,100|100|,50;9;18;23|50;9;18;23|,50;9;18;23|50;9;18;23|,100|100|,100|100|
