Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,97;0;3;0|97;0;3;0|,0.0|0.0|,97;0;3;0|97;0;3;0|,96;1;3;0|96;1;3;0|,96;1;3;0|96;1;3;0|,100|100|,0;0;0;0|0;0;0;0|,100|100|,96;1;3;0|96;1;3;0|,96;1;3;0|96;1;3;0|,100|100|,100|100|
1,100|100|,96;1;3;0|96;1;3;0|,0.0|0.0|,96;1;3;0|96;1;3;0|,96;1;2;1|96;1;2;1|,96;1;2;1|96;1;2;1|,100|100|,0;0;0;0|0;0;0;0|,100|100|,96;1;2;1|96;1;2;1|,96;1;2;1|96;1;2;1|,100|100|,100|100|
2,100|100|,96;1;2;1|96;1;2;1|,0.0|0.0|,96;1;2;1|96;1;2;1|,96;1;2;1|96;1;2;1|,96;1;2;1|96;1;2;1|,100|100|,0;0;0;0|0;0;0;0|,100|100|,96;1;2;1|96;1;2;1|,96;1;2;1|96;1;2;1|,100|100|,100|100|
3,100|100|,96;1;2;1|96;1;2;1|,0.0|0.0|,96;1;2;1|96;1;2;1|,95;2;2;1|95;2;2;1|,95;2;2;1|95;2;2;1|,100|100|,0;0;0;0|0;0;0;0|,100|100|,95;2;2;1|95;2;2;1|,95;2;2;1|95;2;2;1|,100|100|,100|100|
4,100|100|,95;2;2;1|95;2;2;1|,0.0|0.0|,95;2;2;1|95;2;2;1|,95;1;3;1|95;1;3;1|,95;1;3;1|95;1;3;1|,100|100|,0;0;0;0|0;0;0;0|,100|100|,95;1;3;1|95;1;3;1|,95;1;3;1|95;1;3;1|,100|100|,100|100|
5,100|100|,95;1;3;1|95;1;3;1|,0.0|0.0|,95;1;3;1|95;1;3;1|,92;3;4;1|92;3;4;1|,92;3;4;1|92;3;4;1|,100|100|,0;0;0;0|0;0;0;0|,100|100|,92;3;4;1|92;3;4;1|,92;3;4;1|92;3;4;1|,100|100|,100|100|
6,100|100|,92;3;4;1|92;3;4;1|,0.0|0.0|,92;3;4;1|92;3;4;1|,90;3;5;2|90;3;5;2|,90;3;5;2|90;3;5;2|,100|100|,0;0;0;0|0;0;0;0|,100|100|,90;3;5;2|90;3;5;2|,90;3;5;2|90;3;5;2|,100|100|,100|100|
7,100|100|,90;3;5;2|90;3;5;2|,0.0|0.0|,90;3;5;2|90;3;5;2|,90;2;5;3|90;2;5;3|,90;2;5;3|90;2;5;3|,100|100|,0;0;0;0|0;0;0;0|,100|100|,90;2;5;3|90;2;5;3|,90;2;5;3|90;2;5;3|,100|100|,100|100|
8,100|100|,90;2;5;3|90;2;5;3|,0.0|0.0|,90;2;5;3|90;2;5;3|,89;1;7;3|89;1;7;3|,89;1;7;3|89;1;7;3|,100|100|,0;0;0;0|0;0;0;0|,100|100|,89;1;7;3|89;1;7;3|,89;1;7;3|89;1;7;3|,100|100|,100|100|
9,100|100|,89;1;7;3|89;1;7;3|,0.0|0.0|,89;1;7;3|89;1;7;3|,86;4;7;3|86;4;7;3|,86;4;7;3|86;4;7;3|,100|100|,0;0;0;0|0;0;0;0|,100|100|,86;4;7;3|86;4;7;3|,86;4;7;3|86;4;7;3|,100|100|,100|100|
10,100|100|,86;4;7;3|86;4;7;3|,0.0|0.0|,86;4;7;3|86;4;7;3|,83;5;7;5|83;5;7;5|,83;5;7;5|83;5;7;5|,100|100|,0;0;0;0|0;0;0;0|,100|100|,83;5;7;5|83;5;7;5|,83;5;7;5|83;5;7;5|,100|100|,100|100|
11,100|100|,83;5;7;5|83;5;7;5|,0.0|0.0|,83;5;7;5|83;5;7;5|,80;7;7;6|80;7;7;6|,80;7;7;6|80;7;7;6|,100|100|,0;0;0;0|0;0;0;0|,100|100|,80;7;7;6|80;7;7;6|,80;7;7;6|80;7;7;6|,100|100|,100|100|
12,100|100|,80;7;7;6|80;7;7;6|,0.0|0.0|,80;7;7;6|80;7;7;6|,76;7;10;7|76;7;10;7|,76;7;10;7|76;7;10;7|,100|100|,0;0;0;0|0;0;0;0|,100|100|,76;7;10;7|76;7;10;7|,76;7;10;7|76;7;10;7|,100|100|,100|100|
13,100|100|,76;7;10;7|76;7;10;7|,0.0|0.0|,76;7;10;7|76;7;10;7|,74;5;11;10|74;5;11;10|,74;5;11;10|74;5;11;10|,100|100|,0;0;0;0|0;0;0;0|,100|100|,74;5;11;10|74;5;11;10|,74;5;11;10|74;5;11;10|,100|100|,100|100|
14,100|100|,74;5;11;10|74;5;11;10|,0.0|0.0|,74;5;11;10|74;5;11;10|,70;7;13;10|70;7;13;10|,70;7;13;10|70;7;13;10|,100|100|,0;0;0;0|0;0;0;0|,100|100|,70;7;13;10|70;7;13;10|,70;7;13;10|70;7;13;10|,100|100|,100|100|
15,100|100|,70;7;13;10|70;7;13;10|,0.0|0.0|,70;7;13;10|70;7;13;10|,67;7;12;14|67;7;12;14|,67;7;12;14|67;7;12;14|,100|100|,0;0;0;0|0;0;0;0|,100|100|,67;7;12;14|67;7;12;14|,67;7;12;14|67;7;12;14|,100|100|,100|100|
16,100|100|,67;7;12;14|67;7;12;14|,0.0|0.0|,67;7;12;14|67;7;12;14|,64;7;10;19|64;7;10;19|,64;7;10;19|64;7;10;19|,100|100|,0;0;0;0|0;0;0;0|,100|100|,64;7;10;19|64;7;10;19|,64;7;10;19|64;7;10;19|,100|100|,100|100|
17,100|100|,64;7;10;19|64;7;10;19|,0.0|0.0|,64;7;10;19|64;7;10;19|,61;3;15;21|61;3;15;21|,61;3;15;21|61;3;15;21|,100|100|,0;0;0;0|0;0;0;0|,100|100|,61;3;15;21|61;3;15;21|,61;3;15;21|61;3;15;21|,100|100|,100|100|
18,100|100|,61;3;15;21|61;3;15;21|,0.0|0.0|,61;3;15;21|61;3;15;21|,54;9;13;24|54;9;13;24|,54;9;13;24|54;9;13;24|,100|100|,0;0;0;0|0;0;0;0|,100|100|,54;9;13;24|54;9;13;24|,54;9;13;24|54;9;13;24|,100|100|,100|100|
19,100|100|,54;9;13;24|54;9;13;24|,0.0|0.0|,54;9;13;24|54;9;13;24|,51;10;13;26|51;10;13;26|,51;10;13;26|51;10;13;26|,100|100|,0;0;0;0|0;0;0;0|,100|100|,51;10;13;26|51;10;13;26|,51;10;13;26|51;10;13;26|,100|100|,100|100|
20,100|100|,51;10;13;26|51;10;13;26|,0.0|0.0|,51;10;13;26|51;10;13;26|,50;5;18;27|50;5;18;27|,50;5;18;27|50;5;18;27|,100|100|,0;0;0;0|0;0;0;0|,100|100|,50;5;18;27|50;5;18;27|,50;5;18;27|50;5;18;27|,100|100|,100|100|
21,100|100|,50;5;18;27|50;5;18;27|,0.0|0.0|,50;5;18;27|50;5;18;27|,40;14;16;30|40;14;16;30|,40;14;16;30|40;14;16;30|,100|100|,0;0;0;0|0;0;0;0|,100|100|,40;14;16;30|40;14;16;30|,40;14;16;30|40;14;16;30|,100|100|,100|100|
22,100|100|,40;14;16;30|40;14;16;30|,0.0|0.0|,40;14;16;30|40;14;16;30|,38;10;18;34|38;10;18;34|,38;10;18;34|38;10;18;34|,100|100|,0;0;0;0|0;0;0;0|,100|100|,38;10;18;34|38;10;18;34|,38;10;18;34|38;10;18;34|,100|100|,100|100|
