Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,85;0;15;0|85;0;15;0|,0.0|0.0|,85;0;15;0|85;0;15;0|,81;4;14;1|81;4;14;1|,81;4;14;1|81;4;14;1|,100|100|,0;0;0;0|0;0;0;0|,100|100|,81;4;14;1|81;4;14;1|,81;4;14;1|81;4;14;1|,100|100|,100|100|
1,100|100|,81;4;14;1|81;4;14;1|,0.0|0.0|,81;4;14;1|81;4;14;1|,78;5;10;7|78;5;10;7|,78;5;10;7|78;5;10;7|,100|100|,0;0;0;0|0;0;0;0|,100|100|,78;5;10;7|78;5;10;7|,78;5;10;7|78;5;10;7|,100|100|,100|100|
2,100|100|,78;5;10;7|78;5;10;7|,0.0|0.0|,78;5;10;7|78;5;10;7|,73;9;8;10|73;9;8;10|,73;9;8;10|73;9;8;10|,100|100|,0;0;0;0|0;0;0;0|,100|100|,73;9;8;10|73;9;8;10|,73;9;8;10|73;9;8;10|,100|100|,100|100|
3,100|100|,73;9;8;10|73;9;8;10|,0.0|0.0|,73;9;8;10|73;9;8;10|,72;6;11;11|72;6;11;11|,72;6;11;11|72;6;11;11|,100|100|,0;0;0;0|0;0;0;0|,100|100|,72;6;11;11|72;6;11;11|,72;6;11;11|72;6;11;11|,100|100|,100|100|
4,100|100|,72;6;11;11|72;6;11;11|,0.0|0.0|,72;6;11;11|72;6;11;11|,67;9;12;12|67;9;12;12|,67;9;12;12|67;9;12;12|,100|100|,0;0;0;0|0;0;0;0|,100|100|,67;9;12;12|67;9;12;12|,67;9;12;12|67;9;12;12|,100|100|,100|100|
5,100|100|,67;9;12;12|67;9;12;12|,0.0|0.0|,67;9;12;12|67;9;12;12|,64;9;13;14|64;9;13;14|,64;9;13;14|64;9;13;14|,100|100|,0;0;0;0|0;0;0;0|,100|100|,64;9;13;14|64;9;13;14|,64;9;13;14|64;9;13;14|,100|100|,100|100|
6,100|100|,64;9;13;14|64;9;13;14|,0.0|0.0|,64;9;13;14|64;9;13;14|,60;9;14;17|60;9;14;17|,60;9;14;17|60;9;14;17|,100|100|,0;0;0;0|0;0;0;0|,100|100|,60;9;14;17|60;9;14;17|,60;9;14;17|60;9;14;17|,100|100|,100|100|
7,100|100|,60;9;14;17|60;9;14;17|,0.0|0.0|,60;9;14;17|60;9;14;17|,55;10;15;20|55;10;15;20|,55;10;15;20|55;10;15;20|,100|100|,0;0;0;0|0;0;0;0|,100|100|,55;10;15;20|55;10;15;20|,55;10;15;20|55;10;15;20|,100|100|,100|100|
8,100|100|,55;10;15;20|55;10;15;20|,0.0|0.0|,55;10;15;20|55;10;15;20|,52;6;19;23|52;6;19;23|,52;6;19;23|52;6;19;23|,100|100|,0;0;0;0|0;0;0;0|,100|100|,52;6;19;23|52;6;19;23|,52;6;19;23|52;6;19;23|,100|100|,100|100|
9,100|100|,52;6;19;23|52;6;19;23|,0.0|0.0|,52;6;19;23|52;6;19;23|,48;6;20;26|48;6;20;26|,48;6;20;26|48;6;20;26|,100|100|,0;0;0;0|0;0;0;0|,100|100|,48;6;20;26|48;6;20;26|,48;6;20;26|48;6;20;26|,100|100|,100|100|
