Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,10.0|10.0|,90;10;0|90;10;0|,87;13;0|87;13;0|,87;13;0|87;13;0|,100|100|,0;0;0|0;0;0|,100|100|,87;13;0|87;13;0|,87;13;0|87;13;0|,100|100|,100|100|
1,100|100|,87;13;0|87;13;0|,9.8|9.8|,87;13;0|87;13;0|,79;19;2|79;19;2|,79;19;2|79;19;2|,100|100|,0;0;0|0;0;0|,100|100|,79;19;2|79;19;2|,79;19;2|79;19;2|,100|100|,100|100|
2,100|100|,79;19;2|79;19;2|,10.23|10.23|,79;19;2|79;19;2|,68;27;5|68;27;5|,68;27;5|68;27;5|,100|100|,0;0;0|0;0;0|,100|100|,68;27;5|68;27;5|,68;27;5|68;27;5|,100|100|,100|100|
3,100|100|,68;27;5|68;27;5|,11.4|11.4|,68;27;5|68;27;5|,63;31;6|63;31;6|,63;31;6|63;31;6|,100|100|,0;0;0|0;0;0|,100|100|,63;31;6|63;31;6|,63;31;6|63;31;6|,100|100|,100|100|
4,100|100|,63;31;6|63;31;6|,12.79|12.79|,63;31;6|63;31;6|,57;34;9|57;34;9|,57;34;9|57;34;9|,100|100|,0;0;0|0;0;0|,100|100|,57;34;9|57;34;9|,57;34;9|57;34;9|,100|100|,100|100|
5,100|100|,57;34;9|57;34;9|,14.27|14.27|,57;34;9|57;34;9|,53;37;10|53;37;10|,53;37;10|53;37;10|,100|100|,0;0;0|0;0;0|,100|100|,53;37;10|53;37;10|,53;37;10|53;37;10|,100|100|,100|100|
6,100|100|,53;37;10|53;37;10|,15.83|15.83|,53;37;10|53;37;10|,47;39;14|47;39;14|,47;39;14|47;39;14|,100|100|,0;0;0|0;0;0|,100|100|,47;39;14|47;39;14|,47;39;14|47;39;14|,100|100|,100|100|
7,100|100|,47;39;14|47;39;14|,17.35|17.35|,47;39;14|47;39;14|,38;45;17|38;45;17|,38;45;17|38;45;17|,100|100|,0;0;0|0;0;0|,100|100|,38;45;17|38;45;17|,38;45;17|38;45;17|,100|100|,100|100|
8,100|100|,38;45;17|38;45;17|,19.25|19.25|,38;45;17|38;45;17|,31;51;18|31;51;18|,31;51;18|31;51;18|,100|100|,0;0;0|0;0;0|,100|100|,31;51;18|31;51;18|,31;51;18|31;51;18|,100|100|,100|100|
9,100|100|,31;51;18|31;51;18|,21.46|21.46|,31;51;18|31;51;18|,21;57;22|21;57;22|,21;57;22|21;57;22|,100|100|,0;0;0|0;0;0|,100|100|,21;57;22|21;57;22|,21;57;22|21;57;22|,100|100|,100|100|
10,100|100|,21;57;22|21;57;22|,23.94|23.94|,21;57;22|21;57;22|,15;60;25|15;60;25|,15;60;25|15;60;25|,100|100|,0;0;0|0;0;0|,100|100|,15;60;25|15;60;25|,15;60;25|15;60;25|,100|100|,100|100|
11,100|100|,15;60;25|15;60;25|,26.35|26.35|,15;60;25|15;60;25|,12;60;28|12;60;28|,12;60;28|12;60;28|,100|100|,0;0;0|0;0;0|,100|100|,12;60;28|12;60;28|,12;60;28|12;60;28|,100|100|,100|100|
12,100|100|,12;60;28|12;60;28|,28.4|28.4|,12;60;28|12;60;28|,9;55;36|9;55;36|,9;55;36|9;55;36|,100|100|,0;0;0|0;0;0|,100|100|,9;55;36|9;55;36|,9;55;36|9;55;36|,100|100|,100|100|
13,100|100|,9;55;36|9;55;36|,29.64|29.64|,9;55;36|9;55;36|,5;58;37|5;58;37|,5;58;37|5;58;37|,100|100|,0;0;0|0;0;0|,100|100|,5;58;37|5;58;37|,5;58;37|5;58;37|,100|100|,100|100|
14,100|100|,5;58;37|5;58;37|,30.99|30.99|,5;58;37|5;58;37|,4;57;39|4;57;39|,4;57;39|4;57;39|,100|100|,0;0;0|0;0;0|,100|100|,4;57;39|4;57;39|,4;57;39|4;57;39|,100|100|,100|100|
