Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;0;10;0|90;0;10;0|,0.0|0.0|,90;0;10;0|90;0;10;0|,85;5;9;1|85;5;9;1|,85;5;9;1|85;5;9;1|,100|100|,0;0;0;0|0;0;0;0|,100|100|,85;5;9;1|85;5;9;1|,85;5;9;1|85;5;9;1|,100|100|,100|100|
1,100|100|,85;5;9;1|85;5;9;1|,0.0|0.0|,85;5;9;1|85;5;9;1|,82;5;10;3|82;5;10;3|,82;5;10;3|82;5;10;3|,100|100|,0;0;0;0|0;0;0;0|,100|100|,82;5;10;3|82;5;10;3|,82;5;10;3|82;5;10;3|,100|100|,100|100|
2,100|100|,82;5;10;3|82;5;10;3|,0.0|0.0|,82;5;10;3|82;5;10;3|,75;11;10;4|75;11;10;4|,75;11;10;4|75;11;10;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,75;11;10;4|75;11;10;4|,75;11;10;4|75;11;10;4|,100|100|,100|100|
3,100|100|,75;11;10;4|75;11;10;4|,0.0|0.0|,75;11;10;4|75;11;10;4|,73;6;14;7|73;6;14;7|,73;6;14;7|73;6;14;7|,100|100|,0;0;0;0|0;0;0;0|,100|100|,73;6;14;7|73;6;14;7|,73;6;14;7|73;6;14;7|,100|100|,100|100|
4,100|100|,73;6;14;7|73;6;14;7|,0.0|0.0|,73;6;14;7|73;6;14;7|,65;9;16;10|65;9;16;10|,65;9;16;10|65;9;16;10|,100|100|,0;0;0;0|0;0;0;0|,100|100|,65;9;16;10|65;9;16;10|,65;9;16;10|65;9;16;10|,100|100|,100|100|
5,100|100|,65;9;16;10|65;9;16;10|,0.0|0.0|,65;9;16;10|65;9;16;10|,56;14;17;13|56;14;17;13|,56;14;17;13|56;14;17;13|,100|100|,0;0;0;0|0;0;0;0|,100|100|,56;14;17;13|56;14;17;13|,56;14;17;13|56;14;17;13|,100|100|,100|100|
6,100|100|,56;14;17;13|56;14;17;13|,0.0|0.0|,56;14;17;13|56;14;17;13|,48;17;19;16|48;17;19;16|,48;17;19;16|48;17;19;16|,100|100|,0;0;0;0|0;0;0;0|,100|100|,48;17;19;16|48;17;19;16|,48;17;19;16|48;17;19;16|,100|100|,100|100|
7,100|100|,48;17;19;16|48;17;19;16|,0.0|0.0|,48;17;19;16|48;17;19;16|,44;15;23;18|44;15;23;18|,44;15;23;18|44;15;23;18|,100|100|,0;0;0;0|0;0;0;0|,100|100|,44;15;23;18|44;15;23;18|,44;15;23;18|44;15;23;18|,100|100|,100|100|
8,100|100|,44;15;23;18|44;15;23;18|,0.0|0.0|,44;15;23;18|44;15;23;18|,40;10;26;24|40;10;26;24|,40;10;26;24|40;10;26;24|,100|100|,0;0;0;0|0;0;0;0|,100|100|,40;10;26;24|40;10;26;24|,40;10;26;24|40;10;26;24|,100|100|,100|100|
9,100|100|,40;10;26;24|40;10;26;24|,0.0|0.0|,40;10;26;24|40;10;26;24|,33;12;23;32|33;12;23;32|,33;12;23;32|33;12;23;32|,100|100|,0;0;0;0|0;0;0;0|,100|100|,33;12;23;32|33;12;23;32|,33;12;23;32|33;12;23;32|,100|100|,100|100|
10,100|100|,33;12;23;32|33;12;23;32|,0.0|0.0|,33;12;23;32|33;12;23;32|,29;13;21;37|29;13;21;37|,29;13;21;37|29;13;21;37|,100|100|,0;0;0;0|0;0;0;0|,100|100|,29;13;21;37|29;13;21;37|,29;13;21;37|29;13;21;37|,100|100|,100|100|
11,100|100|,29;13;21;37|29;13;21;37|,0.0|0.0|,29;13;21;37|29;13;21;37|,26;10;23;41|26;10;23;41|,26;10;23;41|26;10;23;41|,100|100|,0;0;0;0|0;0;0;0|,100|100|,26;10;23;41|26;10;23;41|,26;10;23;41|26;10;23;41|,100|100|,100|100|
12,100|100|,26;10;23;41|26;10;23;41|,0.0|0.0|,26;10;23;41|26;10;23;41|,25;4;28;43|25;4;28;43|,25;4;28;43|25;4;28;43|,100|100|,0;0;0;0|0;0;0;0|,100|100|,25;4;28;43|25;4;28;43|,25;4;28;43|25;4;28;43|,100|100|,100|100|
13,100|100|,25;4;28;43|25;4;28;43|,0.0|0.0|,25;4;28;43|25;4;28;43|,22;7;24;47|22;7;24;47|,22;7;24;47|22;7;24;47|,100|100|,0;0;0;0|0;0;0;0|,100|100|,22;7;24;47|22;7;24;47|,22;7;24;47|22;7;24;47|,100|100|,100|100|
14,100|100|,22;7;24;47|22;7;24;47|,0.0|0.0|,22;7;24;47|22;7;24;47|,19;5;23;53|19;5;23;53|,19;5;23;53|19;5;23;53|,100|100|,0;0;0;0|0;0;0;0|,100|100|,19;5;23;53|19;5;23;53|,19;5;23;53|19;5;23;53|,100|100|,100|100|
15,100|100|,19;5;23;53|19;5;23;53|,0.0|0.0|,19;5;23;53|19;5;23;53|,15;7;23;55|15;7;23;55|,15;7;23;55|15;7;23;55|,100|100|,0;0;0;0|0;0;0;0|,100|100|,15;7;23;55|15;7;23;55|,15;7;23;55|15;7;23;55|,100|100|,100|100|
16,100|100|,15;7;23;55|15;7;23;55|,0.0|0.0|,15;7;23;55|15;7;23;55|,13;5;22;60|13;5;22;60|,13;5;22;60|13;5;22;60|,100|100|,0;0;0;0|0;0;0;0|,100|100|,13;5;22;60|13;5;22;60|,13;5;22;60|13;5;22;60|,100|100|,100|100|
17,100|100|,13;5;22;60|13;5;22;60|,0.0|0.0|,13;5;22;60|13;5;22;60|,11;4;22;63|11;4;22;63|,11;4;22;63|11;4;22;63|,100|100|,0;0;0;0|0;0;0;0|,100|100|,11;4;22;63|11;4;22;63|,11;4;22;63|11;4;22;63|,100|100|,100|100|
18,100|100|,11;4;22;63|11;4;22;63|,0.0|0.0|,11;4;22;63|11;4;22;63|,9;3;23;65|9;3;23;65|,9;3;23;65|9;3;23;65|,100|100|,0;0;0;0|0;0;0;0|,100|100|,9;3;23;65|9;3;23;65|,9;3;23;65|9;3;23;65|,100|100|,100|100|
19,100|100|,9;3;23;65|9;3;23;65|,0.0|0.0|,9;3;23;65|9;3;23;65|,7;3;18;72|7;3;18;72|,7;3;18;72|7;3;18;72|,100|100|,0;0;0;0|0;0;0;0|,100|100|,7;3;18;72|7;3;18;72|,7;3;18;72|7;3;18;72|,100|100|,100|100|
20,100|100|,7;3;18;72|7;3;18;72|,0.0|0.0|,7;3;18;72|7;3;18;72|,7;1;18;74|7;1;18;74|,7;1;18;74|7;1;18;74|,100|100|,0;0;0;0|0;0;0;0|,100|100|,7;1;18;74|7;1;18;74|,7;1;18;74|7;1;18;74|,100|100|,100|100|
21,100|100|,7;1;18;74|7;1;18;74|,0.0|0.0|,7;1;18;74|7;1;18;74|,7;1;14;78|7;1;14;78|,7;1;14;78|7;1;14;78|,100|100|,0;0;0;0|0;0;0;0|,100|100|,7;1;14;78|7;1;14;78|,7;1;14;78|7;1;14;78|,100|100|,100|100|
