Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,10.0|10.0|,90;10;0|90;10;0|,88;12;0|88;12;0|,88;12;0|88;12;0|,100|100|,0;0;0|0;0;0|,100|100|,88;12;0|88;12;0|,88;12;0|88;12;0|,100|100|,100|100|
1,100|100|,88;12;0|88;12;0|,9.7|9.7|,88;12;0|88;12;0|,79;20;1|79;20;1|,79;20;1|79;20;1|,100|100|,0;0;0|0;0;0|,100|100|,79;20;1|79;20;1|,79;20;1|79;20;1|,100|100|,100|100|
2,100|100|,79;20;1|79;20;1|,10.24|10.24|,79;20;1|79;20;1|,73;25;2|73;25;2|,73;25;2|73;25;2|,100|100|,0;0;0|0;0;0|,100|100|,73;25;2|73;25;2|,73;25;2|73;25;2|,100|100|,100|100|
3,100|100|,73;25;2|73;25;2|,11.21|11.21|,73;25;2|73;25;2|,64;32;4|64;32;4|,64;32;4|64;32;4|,100|100|,0;0;0|0;0;0|,100|100|,64;32;4|64;32;4|,64;32;4|64;32;4|,100|100|,100|100|
4,100|100|,64;32;4|64;32;4|,12.73|12.73|,64;32;4|64;32;4|,58;36;6|58;36;6|,58;36;6|58;36;6|,100|100|,0;0;0|0;0;0|,100|100|,58;36;6|58;36;6|,58;36;6|58;36;6|,100|100|,100|100|
5,100|100|,58;36;6|58;36;6|,14.42|14.42|,58;36;6|58;36;6|,55;38;7|55;38;7|,55;38;7|55;38;7|,100|100|,0;0;0|0;0;0|,100|100|,55;38;7|55;38;7|,55;38;7|55;38;7|,100|100|,100|100|
6,100|100|,55;38;7|55;38;7|,16.06|16.06|,55;38;7|55;38;7|,46;46;8|46;46;8|,46;46;8|46;46;8|,100|100|,0;0;0|0;0;0|,100|100|,46;46;8|46;46;8|,46;46;8|46;46;8|,100|100|,100|100|
7,100|100|,46;46;8|46;46;8|,18.25|18.25|,46;46;8|46;46;8|,35;55;10|35;55;10|,35;55;10|35;55;10|,100|100|,0;0;0|0;0;0|,100|100|,35;55;10|35;55;10|,35;55;10|35;55;10|,100|100|,100|100|
8,100|100|,35;55;10|35;55;10|,21.01|21.01|,35;55;10|35;55;10|,26;62;12|26;62;12|,26;62;12|26;62;12|,100|100|,0;0;0|0;0;0|,100|100|,26;62;12|26;62;12|,26;62;12|26;62;12|,100|100|,100|100|
9,100|100|,26;62;12|26;62;12|,24.06|24.06|,26;62;12|26;62;12|,21;65;14|21;65;14|,21;65;14|21;65;14|,100|100|,0;0;0|0;0;0|,100|100|,21;65;14|21;65;14|,21;65;14|21;65;14|,100|100|,100|100|
10,100|100|,21;65;14|21;65;14|,26.95|26.95|,21;65;14|21;65;14|,14;68;18|14;68;18|,14;68;18|14;68;18|,100|100|,0;0;0|0;0;0|,100|100|,14;68;18|14;68;18|,14;68;18|14;68;18|,100|100|,100|100|
11,100|100|,14;68;18|14;68;18|,29.71|29.71|,14;68;18|14;68;18|,12;68;20|12;68;20|,12;68;20|12;68;20|,100|100|,0;0;0|0;0;0|,100|100|,12;68;20|12;68;20|,12;68;20|12;68;20|,100|100|,100|100|
12,100|100|,12;68;20|12;68;20|,32.05|32.05|,12;68;20|12;68;20|,11;67;22|11;67;22|,11;67;22|11;67;22|,100|100|,0;0;0|0;0;0|,100|100|,11;67;22|11;67;22|,11;67;22|11;67;22|,100|100|,100|100|
13,100|100|,11;67;22|11;67;22|,33.94|33.94|,11;67;22|11;67;22|,8;70;22|8;70;22|,8;70;22|8;70;22|,100|100|,0;0;0|0;0;0|,100|100|,8;70;22|8;70;22|,8;70;22|8;70;22|,100|100|,100|100|
14,100|100|,8;70;22|8;70;22|,35.85|35.85|,8;70;22|8;70;22|,3;67;30|3;67;30|,3;67;30|3;67;30|,100|100|,0;0;0|0;0;0|,100|100|,3;67;30|3;67;30|,3;67;30|3;67;30|,100|100|,100|100|
15,100|100|,3;67;30|3;67;30|,37.17|37.17|,3;67;30|3;67;30|,3;63;34|3;63;34|,3;63;34|3;63;34|,100|100|,0;0;0|0;0;0|,100|100|,3;63;34|3;63;34|,3;63;34|3;63;34|,100|100|,100|100|
16,100|100|,3;63;34|3;63;34|,37.9|37.9|,3;63;34|3;63;34|,3;57;40|3;57;40|,3;57;40|3;57;40|,100|100|,0;0;0|0;0;0|,100|100|,3;57;40|3;57;40|,3;57;40|3;57;40|,100|100|,100|100|
17,100|100|,3;57;40|3;57;40|,37.91|37.91|,3;57;40|3;57;40|,1;55;44|1;55;44|,1;55;44|1;55;44|,100|100|,0;0;0|0;0;0|,100|100|,1;55;44|1;55;44|,1;55;44|1;55;44|,100|100|,100|100|
18,100|100|,1;55;44|1;55;44|,37.73|37.73|,1;55;44|1;55;44|,1;50;49|1;50;49|,1;50;49|1;50;49|,100|100|,0;0;0|0;0;0|,100|100|,1;50;49|1;50;49|,1;50;49|1;50;49|,100|100|,100|100|
19,100|100|,1;50;49|1;50;49|,37.07|37.07|,1;50;49|1;50;49|,0;48;52|0;48;52|,0;48;52|0;48;52|,100|100|,0;0;0|0;0;0|,100|100|,0;48;52|0;48;52|,0;48;52|0;48;52|,100|100|,100|100|
20,100|100|,0;48;52|0;48;52|,36.31|36.31|,0;48;52|0;48;52|,0;46;54|0;46;54|,0;46;54|0;46;54|,100|100|,0;0;0|0;0;0|,100|100|,0;46;54|0;46;54|,0;46;54|0;46;54|,100|100|,100|100|
21,100|100|,0;46;54|0;46;54|,35.46|35.46|,0;46;54|0;46;54|,0;44;56|0;44;56|,0;44;56|0;44;56|,100|100|,0;0;0|0;0;0|,100|100|,0;44;56|0;44;56|,0;44;56|0;44;56|,100|100|,100|100|
22,100|100|,0;44;56|0;44;56|,34.54|34.54|,0;44;56|0;44;56|,0;36;64|0;36;64|,0;36;64|0;36;64|,100|100|,0;0;0|0;0;0|,100|100|,0;36;64|0;36;64|,0;36;64|0;36;64|,100|100|,100|100|
23,100|100|,0;36;64|0;36;64|,32.96|32.96|,0;36;64|0;36;64|,0;33;67|0;33;67|,0;33;67|0;33;67|,100|100|,0;0;0|0;0;0|,100|100|,0;33;67|0;33;67|,0;33;67|0;33;67|,100|100|,100|100|
24,100|100|,0;33;67|0;33;67|,31.32|31.32|,0;33;67|0;33;67|,0;30;70|0;30;70|,0;30;70|0;30;70|,100|100|,0;0;0|0;0;0|,100|100|,0;30;70|0;30;70|,0;30;70|0;30;70|,100|100|,100|100|
25,100|100|,0;30;70|0;30;70|,29.62|29.62|,0;30;70|0;30;70|,0;29;71|0;29;71|,0;29;71|0;29;71|,100|100|,0;0;0|0;0;0|,100|100|,0;29;71|0;29;71|,0;29;71|0;29;71|,100|100|,100|100|
26,100|100|,0;29;71|0;29;71|,28.08|28.08|,0;29;71|0;29;71|,0;28;72|0;28;72|,0;28;72|0;28;72|,100|100|,0;0;0|0;0;0|,100|100|,0;28;72|0;28;72|,0;28;72|0;28;72|,100|100|,100|100|
27,100|100|,0;28;72|0;28;72|,26.66|26.66|,0;28;72|0;28;72|,0;26;74|0;26;74|,0;26;74|0;26;74|,100|100|,0;0;0|0;0;0|,100|100|,0;26;74|0;26;74|,0;26;74|0;26;74|,100|100|,100|100|
28,100|100|,0;26;74|0;26;74|,25.27|25.27|,0;26;74|0;26;74|,0;24;76|0;24;76|,0;24;76|0;24;76|,100|100|,0;0;0|0;0;0|,100|100|,0;24;76|0;24;76|,0;24;76|0;24;76|,100|100|,100|100|
29,100|100|,0;24;76|0;24;76|,23.88|23.88|,0;24;76|0;24;76|,0;20;80|0;20;80|,0;20;80|0;20;80|,100|100|,0;0;0|0;0;0|,100|100|,0;20;80|0;20;80|,0;20;80|0;20;80|,100|100|,100|100|
30,100|100|,0;20;80|0;20;80|,22.29|22.29|,0;20;80|0;20;80|,0;19;81|0;19;81|,0;19;81|0;19;81|,100|100|,0;0;0|0;0;0|,100|100|,0;19;81|0;19;81|,0;19;81|0;19;81|,100|100|,100|100|
31,100|100|,0;19;81|0;19;81|,20.85|20.85|,0;19;81|0;19;81|,0;17;83|0;17;83|,0;17;83|0;17;83|,100|100|,0;0;0|0;0;0|,100|100|,0;17;83|0;17;83|,0;17;83|0;17;83|,100|100|,100|100|
32,100|100|,0;17;83|0;17;83|,19.42|19.42|,0;17;83|0;17;83|,0;17;83|0;17;83|,0;17;83|0;17;83|,100|100|,0;0;0|0;0;0|,100|100|,0;17;83|0;17;83|,0;17;83|0;17;83|,100|100|,100|100|
33,100|100|,0;17;83|0;17;83|,18.21|18.21|,0;17;83|0;17;83|,0;16;84|0;16;84|,0;16;84|0;16;84|,100|100|,0;0;0|0;0;0|,100|100|,0;16;84|0;16;84|,0;16;84|0;16;84|,100|100|,100|100|
34,100|100|,0;16;84|0;16;84|,17.08|17.08|,0;16;84|0;16;84|,0;15;85|0;15;85|,0;15;85|0;15;85|,100|100|,0;0;0|0;0;0|,100|100|,0;15;85|0;15;85|,0;15;85|0;15;85|,100|100|,100|100|
