Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,92;8;0|92;8;0|,10.0|10.0|,92;8;0|92;8;0|,86;13;1|86;13;1|,86;13;1|86;13;1|,100|100|,0;0;0|0;0;0|,100|100|,86;13;1|86;13;1|,86;13;1|86;13;1|,100|100|,100|100|
1,100|100|,86;13;1|86;13;1|,9.3|9.3|,86;13;1|86;13;1|,82;16;2|82;16;2|,82;16;2|82;16;2|,100|100|,0;0;0|0;0;0|,100|100|,82;16;2|82;16;2|,82;16;2|82;16;2|,100|100|,100|100|
2,100|100|,82;16;2|82;16;2|,9.2|9.2|,82;16;2|82;16;2|,76;22;2|76;22;2|,76;22;2|76;22;2|,100|100|,0;0;0|0;0;0|,100|100|,76;22;2|76;22;2|,76;22;2|76;22;2|,100|100|,100|100|
3,100|100|,76;22;2|76;22;2|,9.42|9.42|,76;22;2|76;22;2|,71;25;4|71;25;4|,71;25;4|71;25;4|,100|100|,0;0;0|0;0;0|,100|100|,71;25;4|71;25;4|,71;25;4|71;25;4|,100|100|,100|100|
4,100|100|,71;25;4|71;25;4|,10.21|10.21|,71;25;4|71;25;4|,63;33;4|63;33;4|,63;33;4|63;33;4|,100|100|,0;0;0|0;0;0|,100|100|,63;33;4|63;33;4|,63;33;4|63;33;4|,100|100|,100|100|
5,100|100|,63;33;4|63;33;4|,11.18|11.18|,63;33;4|63;33;4|,54;40;6|54;40;6|,54;40;6|54;40;6|,100|100|,0;0;0|0;0;0|,100|100|,54;40;6|54;40;6|,54;40;6|54;40;6|,100|100|,100|100|
6,100|100|,54;40;6|54;40;6|,12.8|12.8|,54;40;6|54;40;6|,49;43;8|49;43;8|,49;43;8|49;43;8|,100|100|,0;0;0|0;0;0|,100|100|,49;43;8|49;43;8|,49;43;8|49;43;8|,100|100|,100|100|
7,100|100|,49;43;8|49;43;8|,14.88|14.88|,49;43;8|49;43;8|,41;51;8|41;51;8|,41;51;8|41;51;8|,100|100|,0;0;0|0;0;0|,100|100|,41;51;8|41;51;8|,41;51;8|41;51;8|,100|100|,100|100|
8,100|100|,41;51;8|41;51;8|,16.95|16.95|,41;51;8|41;51;8|,34;56;10|34;56;10|,34;56;10|34;56;10|,100|100|,0;0;0|0;0;0|,100|100|,34;56;10|34;56;10|,34;56;10|34;56;10|,100|100|,100|100|
9,100|100|,34;56;10|34;56;10|,19.51|19.51|,34;56;10|34;56;10|,24;62;14|24;62;14|,24;62;14|24;62;14|,100|100|,0;0;0|0;0;0|,100|100|,24;62;14|24;62;14|,24;62;14|24;62;14|,100|100|,100|100|
