Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,92;0;8;0|92;0;8;0|,0.0|0.0|,92;0;8;0|92;0;8;0|,89;3;8;0|89;3;8;0|,89;3;8;0|89;3;8;0|,100|100|,0;0;0;0|0;0;0;0|,100|100|,89;3;8;0|89;3;8;0|,89;3;8;0|89;3;8;0|,100|100|,100|100|
1,100|100|,89;3;8;0|89;3;8;0|,0.0|0.0|,89;3;8;0|89;3;8;0|,85;5;9;1|85;5;9;1|,85;5;9;1|85;5;9;1|,100|100|,0;0;0;0|0;0;0;0|,100|100|,85;5;9;1|85;5;9;1|,85;5;9;1|85;5;9;1|,100|100|,100|100|
2,100|100|,85;5;9;1|85;5;9;1|,0.0|0.0|,85;5;9;1|85;5;9;1|,82;5;9;4|82;5;9;4|,82;5;9;4|82;5;9;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,82;5;9;4|82;5;9;4|,82;5;9;4|82;5;9;4|,100|100|,100|100|
3,100|100|,82;5;9;4|82;5;9;4|,0.0|0.0|,82;5;9;4|82;5;9;4|,77;6;12;5|77;6;12;5|,77;6;12;5|77;6;12;5|,100|100|,0;0;0;0|0;0;0;0|,100|100|,77;6;12;5|77;6;12;5|,77;6;12;5|77;6;12;5|,100|100|,100|100|
4,100|100|,77;6;12;5|77;6;12;5|,0.0|0.0|,77;6;12;5|77;6;12;5|,76;4;10;10|76;4;10;10|,76;4;10;10|76;4;10;10|,100|100|,0;0;0;0|0;0;0;0|,100|100|,76;4;10;10|76;4;10;10|,76;4;10;10|76;4;10;10|,100|100|,100|100|
5,100|100|,76;4;10;10|76;4;10;10|,0.0|0.0|,76;4;10;10|76;4;10;10|,72;5;11;12|72;5;11;12|,72;5;11;12|72;5;11;12|,100|100|,0;0;0;0|0;0;0;0|,100|100|,72;5;11;12|72;5;11;12|,72;5;11;12|72;5;11;12|,100|100|,100|100|
6,100|100|,72;5;11;12|72;5;11;12|,0.0|0.0|,72;5;11;12|72;5;11;12|,67;6;13;14|67;6;13;14|,67;6;13;14|67;6;13;14|,100|100|,0;0;0;0|0;0;0;0|,100|100|,67;6;13;14|67;6;13;14|,67;6;13;14|67;6;13;14|,100|100|,100|100|
7,100|100|,67;6;13;14|67;6;13;14|,0.0|0.0|,67;6;13;14|67;6;13;14|,64;6;15;15|64;6;15;15|,64;6;15;15|64;6;15;15|,100|100|,0;0;0;0|0;0;0;0|,100|100|,64;6;15;15|64;6;15;15|,64;6;15;15|64;6;15;15|,100|100|,100|100|
8,100|100|,64;6;15;15|64;6;15;15|,0.0|0.0|,64;6;15;15|64;6;15;15|,57;9;15;19|57;9;15;19|,57;9;15;19|57;9;15;19|,100|100|,0;0;0;0|0;0;0;0|,100|100|,57;9;15;19|57;9;15;19|,57;9;15;19|57;9;15;19|,100|100|,100|100|
9,100|100|,57;9;15;19|57;9;15;19|,0.0|0.0|,57;9;15;19|57;9;15;19|,55;7;17;21|55;7;17;21|,55;7;17;21|55;7;17;21|,100|100|,0;0;0;0|0;0;0;0|,100|100|,55;7;17;21|55;7;17;21|,55;7;17;21|55;7;17;21|,100|100|,100|100|
