Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,92;8;0|92;8;0|,0.0|0.0|,92;8;0|92;8;0|,88;12;0|88;12;0|,88;12;0|88;12;0|,100|100|,0;0;0|0;0;0|,100|100|,88;12;0|88;12;0|,88;12;0|88;12;0|,100|100|,100|100|
1,100|100|,88;12;0|88;12;0|,0.0|0.0|,88;12;0|88;12;0|,81;16;3|81;16;3|,81;16;3|81;16;3|,100|100|,0;0;0|0;0;0|,100|100|,81;16;3|81;16;3|,81;16;3|81;16;3|,100|100|,100|100|
2,100|100|,81;16;3|81;16;3|,0.0|0.0|,81;16;3|81;16;3|,73;19;8|73;19;8|,73;19;8|73;19;8|,100|100|,0;0;0|0;0;0|,100|100|,73;19;8|73;19;8|,73;19;8|73;19;8|,100|100|,100|100|
3,100|100|,73;19;8|73;19;8|,0.0|0.0|,73;19;8|73;19;8|,66;21;13|66;21;13|,66;21;13|66;21;13|,100|100|,0;0;0|0;0;0|,100|100|,66;21;13|66;21;13|,66;21;13|66;21;13|,100|100|,100|100|
4,100|100|,66;21;13|66;21;13|,0.0|0.0|,66;21;13|66;21;13|,56;29;15|56;29;15|,56;29;15|56;29;15|,100|100|,0;0;0|0;0;0|,100|100|,56;29;15|56;29;15|,56;29;15|56;29;15|,100|100|,100|100|
5,100|100|,56;29;15|56;29;15|,0.0|0.0|,56;29;15|56;29;15|,51;28;21|51;28;21|,51;28;21|51;28;21|,100|100|,0;0;0|0;0;0|,100|100|,51;28;21|51;28;21|,51;28;21|51;28;21|,100|100|,100|100|
6,100|100|,51;28;21|51;28;21|,0.0|0.0|,51;28;21|51;28;21|,43;33;24|43;33;24|,43;33;24|43;33;24|,100|100|,0;0;0|0;0;0|,100|100|,43;33;24|43;33;24|,43;33;24|43;33;24|,100|100|,100|100|
7,100|100|,43;33;24|43;33;24|,0.0|0.0|,43;33;24|43;33;24|,36;33;31|36;33;31|,36;33;31|36;33;31|,100|100|,0;0;0|0;0;0|,100|100|,36;33;31|36;33;31|,36;33;31|36;33;31|,100|100|,100|100|
8,100|100|,36;33;31|36;33;31|,0.0|0.0|,36;33;31|36;33;31|,28;34;38|28;34;38|,28;34;38|28;34;38|,100|100|,0;0;0|0;0;0|,100|100|,28;34;38|28;34;38|,28;34;38|28;34;38|,100|100|,100|100|
9,100|100|,28;34;38|28;34;38|,0.0|0.0|,28;34;38|28;34;38|,22;34;44|22;34;44|,22;34;44|22;34;44|,100|100|,0;0;0|0;0;0|,100|100|,22;34;44|22;34;44|,22;34;44|22;34;44|,100|100|,100|100|
10,100|100|,22;34;44|22;34;44|,0.0|0.0|,22;34;44|22;34;44|,17;33;50|17;33;50|,17;33;50|17;33;50|,100|100|,0;0;0|0;0;0|,100|100|,17;33;50|17;33;50|,17;33;50|17;33;50|,100|100|,100|100|
11,100|100|,17;33;50|17;33;50|,0.0|0.0|,17;33;50|17;33;50|,11;34;55|11;34;55|,11;34;55|11;34;55|,100|100|,0;0;0|0;0;0|,100|100|,11;34;55|11;34;55|,11;34;55|11;34;55|,100|100|,100|100|
12,100|100|,11;34;55|11;34;55|,0.0|0.0|,11;34;55|11;34;55|,10;25;65|10;25;65|,10;25;65|10;25;65|,100|100|,0;0;0|0;0;0|,100|100|,10;25;65|10;25;65|,10;25;65|10;25;65|,100|100|,100|100|
13,100|100|,10;25;65|10;25;65|,0.0|0.0|,10;25;65|10;25;65|,8;22;70|8;22;70|,8;22;70|8;22;70|,100|100|,0;0;0|0;0;0|,100|100|,8;22;70|8;22;70|,8;22;70|8;22;70|,100|100|,100|100|
14,100|100|,8;22;70|8;22;70|,0.0|0.0|,8;22;70|8;22;70|,7;16;77|7;16;77|,7;16;77|7;16;77|,100|100|,0;0;0|0;0;0|,100|100|,7;16;77|7;16;77|,7;16;77|7;16;77|,100|100|,100|100|
15,100|100|,7;16;77|7;16;77|,0.0|0.0|,7;16;77|7;16;77|,5;15;80|5;15;80|,5;15;80|5;15;80|,100|100|,0;0;0|0;0;0|,100|100|,5;15;80|5;15;80|,5;15;80|5;15;80|,100|100|,100|100|
16,100|100|,5;15;80|5;15;80|,0.0|0.0|,5;15;80|5;15;80|,4;14;82|4;14;82|,4;14;82|4;14;82|,100|100|,0;0;0|0;0;0|,100|100|,4;14;82|4;14;82|,4;14;82|4;14;82|,100|100|,100|100|
17,100|100|,4;14;82|4;14;82|,0.0|0.0|,4;14;82|4;14;82|,4;13;83|4;13;83|,4;13;83|4;13;83|,100|100|,0;0;0|0;0;0|,100|100|,4;13;83|4;13;83|,4;13;83|4;13;83|,100|100|,100|100|
