Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,10.0|10.0|,90;10;0|90;10;0|,84;15;1|84;15;1|,84;15;1|84;15;1|,100|100|,0;0;0|0;0;0|,100|100|,84;15;1|84;15;1|,84;15;1|84;15;1|,100|100|,100|100|
1,100|100|,84;15;1|84;15;1|,10.0|10.0|,84;15;1|84;15;1|,80;17;3|80;17;3|,80;17;3|80;17;3|,100|100|,0;0;0|0;0;0|,100|100|,80;17;3|80;17;3|,80;17;3|80;17;3|,100|100|,100|100|
2,100|100|,80;17;3|80;17;3|,10.2|10.2|,80;17;3|80;17;3|,73;22;5|73;22;5|,73;22;5|73;22;5|,100|100|,0;0;0|0;0;0|,100|100|,73;22;5|73;22;5|,73;22;5|73;22;5|,100|100|,100|100|
3,100|100|,73;22;5|73;22;5|,10.87|10.87|,73;22;5|73;22;5|,65;28;7|65;28;7|,65;28;7|65;28;7|,100|100|,0;0;0|0;0;0|,100|100|,65;28;7|65;28;7|,65;28;7|65;28;7|,100|100|,100|100|
4,100|100|,65;28;7|65;28;7|,12.04|12.04|,65;28;7|65;28;7|,51;40;9|51;40;9|,51;40;9|51;40;9|,100|100|,0;0;0|0;0;0|,100|100|,51;40;9|51;40;9|,51;40;9|51;40;9|,100|100|,100|100|
5,100|100|,51;40;9|51;40;9|,14.23|14.23|,51;40;9|51;40;9|,44;46;10|44;46;10|,44;46;10|44;46;10|,100|100|,0;0;0|0;0;0|,100|100|,44;46;10|44;46;10|,44;46;10|44;46;10|,100|100|,100|100|
6,100|100|,44;46;10|44;46;10|,16.7|16.7|,44;46;10|44;46;10|,39;50;11|39;50;11|,39;50;11|39;50;11|,100|100|,0;0;0|0;0;0|,100|100|,39;50;11|39;50;11|,39;50;11|39;50;11|,100|100|,100|100|
7,100|100|,39;50;11|39;50;11|,19.19|19.19|,39;50;11|39;50;11|,29;56;15|29;56;15|,29;56;15|29;56;15|,100|100|,0;0;0|0;0;0|,100|100|,29;56;15|29;56;15|,29;56;15|29;56;15|,100|100|,100|100|
8,100|100|,29;56;15|29;56;15|,21.91|21.91|,29;56;15|29;56;15|,24;60;16|24;60;16|,24;60;16|24;60;16|,100|100|,0;0;0|0;0;0|,100|100|,24;60;16|24;60;16|,24;60;16|24;60;16|,100|100|,100|100|
9,100|100|,24;60;16|24;60;16|,24.63|24.63|,24;60;16|24;60;16|,18;64;18|18;64;18|,18;64;18|18;64;18|,100|100|,0;0;0|0;0;0|,100|100|,18;64;18|18;64;18|,18;64;18|18;64;18|,100|100|,100|100|
10,100|100|,18;64;18|18;64;18|,27.33|27.33|,18;64;18|18;64;18|,13;66;21|13;66;21|,13;66;21|13;66;21|,100|100|,0;0;0|0;0;0|,100|100|,13;66;21|13;66;21|,13;66;21|13;66;21|,100|100|,100|100|
11,100|100|,13;66;21|13;66;21|,29.83|29.83|,13;66;21|13;66;21|,9;64;27|9;64;27|,9;64;27|9;64;27|,100|100|,0;0;0|0;0;0|,100|100|,9;64;27|9;64;27|,9;64;27|9;64;27|,100|100|,100|100|
12,100|100|,9;64;27|9;64;27|,31.76|31.76|,9;64;27|9;64;27|,6;64;30|6;64;30|,6;64;30|6;64;30|,100|100|,0;0;0|0;0;0|,100|100|,6;64;30|6;64;30|,6;64;30|6;64;30|,100|100|,100|100|
13,100|100|,6;64;30|6;64;30|,33.39|33.39|,6;64;30|6;64;30|,6;57;37|6;57;37|,6;57;37|6;57;37|,100|100|,0;0;0|0;0;0|,100|100|,6;57;37|6;57;37|,6;57;37|6;57;37|,100|100|,100|100|
14,100|100|,6;57;37|6;57;37|,34.09|34.09|,6;57;37|6;57;37|,6;55;39|6;55;39|,6;55;39|6;55;39|,100|100|,0;0;0|0;0;0|,100|100|,6;55;39|6;55;39|,6;55;39|6;55;39|,100|100|,100|100|
15,100|100|,6;55;39|6;55;39|,34.47|34.47|,6;55;39|6;55;39|,3;55;42|3;55;42|,3;55;42|3;55;42|,100|100|,0;0;0|0;0;0|,100|100|,3;55;42|3;55;42|,3;55;42|3;55;42|,100|100|,100|100|
16,100|100|,3;55;42|3;55;42|,34.8|34.8|,3;55;42|3;55;42|,3;54;43|3;54;43|,3;54;43|3;54;43|,100|100|,0;0;0|0;0;0|,100|100|,3;54;43|3;54;43|,3;54;43|3;54;43|,100|100|,100|100|
17,100|100|,3;54;43|3;54;43|,34.98|34.98|,3;54;43|3;54;43|,3;52;45|3;52;45|,3;52;45|3;52;45|,100|100|,0;0;0|0;0;0|,100|100|,3;52;45|3;52;45|,3;52;45|3;52;45|,100|100|,100|100|
18,100|100|,3;52;45|3;52;45|,34.93|34.93|,3;52;45|3;52;45|,3;52;45|3;52;45|,3;52;45|3;52;45|,100|100|,0;0;0|0;0;0|,100|100|,3;52;45|3;52;45|,3;52;45|3;52;45|,100|100|,100|100|
19,100|100|,3;52;45|3;52;45|,34.89|34.89|,3;52;45|3;52;45|,3;52;45|3;52;45|,3;52;45|3;52;45|,100|100|,0;0;0|0;0;0|,100|100|,3;52;45|3;52;45|,3;52;45|3;52;45|,100|100|,100|100|
20,100|100|,3;52;45|3;52;45|,34.86|34.86|,3;52;45|3;52;45|,3;50;47|3;50;47|,3;50;47|3;50;47|,100|100|,0;0;0|0;0;0|,100|100|,3;50;47|3;50;47|,3;50;47|3;50;47|,100|100|,100|100|
21,100|100|,3;50;47|3;50;47|,34.63|34.63|,3;50;47|3;50;47|,3;45;52|3;45;52|,3;45;52|3;45;52|,100|100|,0;0;0|0;0;0|,100|100|,3;45;52|3;45;52|,3;45;52|3;45;52|,100|100|,100|100|
22,100|100|,3;45;52|3;45;52|,33.94|33.94|,3;45;52|3;45;52|,3;44;53|3;44;53|,3;44;53|3;44;53|,100|100|,0;0;0|0;0;0|,100|100|,3;44;53|3;44;53|,3;44;53|3;44;53|,100|100|,100|100|
