Year,N_Initial,States_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,90;10;0|90;10;0|,85;14;1|85;14;1|,85;14;1|85;14;1|,100|100|,0;0;0|0;0;0|,100|100|,85;14;1|85;14;1|,85;14;1|85;14;1|,100|100|,100|100|
1,100|100|,85;14;1|85;14;1|,85;14;1|85;14;1|,82;14;4|82;14;4|,82;14;4|82;14;4|,100|100|,0;0;0|0;0;0|,100|100|,82;14;4|82;14;4|,82;14;4|82;14;4|,100|100|,100|100|
2,100|100|,82;14;4|82;14;4|,82;14;4|82;14;4|,76;17;7|76;17;7|,76;17;7|76;17;7|,100|100|,0;0;0|0;0;0|,100|100|,76;17;7|76;17;7|,76;17;7|76;17;7|,100|100|,100|100|
3,100|100|,76;17;7|76;17;7|,76;17;7|76;17;7|,69;21;10|69;21;10|,69;21;10|69;21;10|,100|100|,0;0;0|0;0;0|,100|100|,69;21;10|69;21;10|,69;21;10|69;21;10|,100|100|,100|100|
4,100|100|,69;21;10|69;21;10|,69;21;10|69;21;10|,62;27;11|62;27;11|,62;27;11|62;27;11|,100|100|,0;0;0|0;0;0|,100|100|,62;27;11|62;27;11|,62;27;11|62;27;11|,100|100|,100|100|
5,100|100|,62;27;11|62;27;11|,62;27;11|62;27;11|,56;32;12|56;32;12|,56;32;12|56;32;12|,100|100|,0;0;0|0;0;0|,100|100|,56;32;12|56;32;12|,56;32;12|56;32;12|,100|100|,100|100|
6,100|100|,56;32;12|56;32;12|,56;32;12|56;32;12|,50;36;14|50;36;14|,50;36;14|50;36;14|,100|100|,0;0;0|0;0;0|,100|100|,50;36;14|50;36;14|,50;36;14|50;36;14|,100|100|,100|100|
7,100|100|,50;36;14|50;36;14|,50;36;14|50;36;14|,42;35;23|42;35;23|,42;35;23|42;35;23|,100|100|,0;0;0|0;0;0|,100|100|,42;35;23|42;35;23|,42;35;23|42;35;23|,100|100|,100|100|
8,100|100|,42;35;23|42;35;23|,42;35;23|42;35;23|,42;31;27|42;31;27|,42;31;27|42;31;27|,100|100|,0;0;0|0;0;0|,100|100|,42;31;27|42;31;27|,42;31;27|42;31;27|,100|100|,100|100|
9,100|100|,42;31;27|42;31;27|,42;31;27|42;31;27|,40;35;25|40;35;25|,40;35;25|40;35;25|,100|100|,0;0;0|0;0;0|,100|100|,40;35;25|40;35;25|,40;35;25|40;35;25|,100|100|,100|100|
10,100|100|,40;35;25|40;35;25|,40;35;25|40;35;25|,37;33;30|37;33;30|,37;33;30|37;33;30|,100|100|,0;0;0|0;0;0|,100|100|,37;33;30|37;33;30|,37;33;30|37;33;30|,100|100|,100|100|
11,100|100|,37;33;30|37;33;30|,37;33;30|37;33;30|,33;31;36|33;31;36|,33;31;36|33;31;36|,100|100|,0;0;0|0;0;0|,100|100|,33;31;36|33;31;36|,33;31;36|33;31;36|,100|100|,100|100|
12,100|100|,33;31;36|33;31;36|,33;31;36|33;31;36|,41;25;34|41;25;34|,41;25;34|41;25;34|,100|100|,0;0;0|0;0;0|,100|100|,41;25;34|41;25;34|,41;25;34|41;25;34|,100|100|,100|100|
13,100|100|,41;25;34|41;25;34|,41;25;34|41;25;34|,43;27;30|43;27;30|,43;27;30|43;27;30|,100|100|,0;0;0|0;0;0|,100|100|,43;27;30|43;27;30|,43;27;30|43;27;30|,100|100|,100|100|
14,100|100|,43;27;30|43;27;30|,43;27;30|43;27;30|,45;27;28|45;27;28|,45;27;28|45;27;28|,100|100|,0;0;0|0;0;0|,100|100|,45;27;28|45;27;28|,45;27;28|45;27;28|,100|100|,100|100|
15,100|100|,45;27;28|45;27;28|,45;27;28|45;27;28|,54;24;22|54;24;22|,54;24;22|54;24;22|,100|100|,0;0;0|0;0;0|,100|100|,54;24;22|54;24;22|,54;24;22|54;24;22|,100|100|,100|100|
16,100|100|,54;24;22|54;24;22|,54;24;22|54;24;22|,55;25;20|55;25;20|,55;25;20|55;25;20|,100|100|,0;0;0|0;0;0|,100|100|,55;25;20|55;25;20|,55;25;20|55;25;20|,100|100|,100|100|
17,100|100|,55;25;20|55;25;20|,55;25;20|55;25;20|,55;25;20|55;25;20|,55;25;20|55;25;20|,100|100|,0;0;0|0;0;0|,100|100|,55;25;20|55;25;20|,55;25;20|55;25;20|,100|100|,100|100|
18,100|100|,55;25;20|55;25;20|,55;25;20|55;25;20|,50;29;21|50;29;21|,50;29;21|50;29;21|,100|100|,0;0;0|0;0;0|,100|100|,50;29;21|50;29;21|,50;29;21|50;29;21|,100|100|,100|100|
