Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,92;0;8;0|92;0;8;0|,0.0|0.0|,92;0;8;0|92;0;8;0|,87;5;4;4|87;5;4;4|,87;5;4;4|87;5;4;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,87;5;4;4|87;5;4;4|,87;5;4;4|87;5;4;4|,100|100|,100|100|
1,100|100|,87;5;4;4|87;5;4;4|,0.0|0.0|,87;5;4;4|87;5;4;4|,85;5;6;4|85;5;6;4|,85;5;6;4|85;5;6;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,85;5;6;4|85;5;6;4|,85;5;6;4|85;5;6;4|,100|100|,100|100|
2,100|100|,85;5;6;4|85;5;6;4|,0.0|0.0|,85;5;6;4|85;5;6;4|,84;5;5;6|84;5;5;6|,84;5;5;6|84;5;5;6|,100|100|,0;0;0;0|0;0;0;0|,100|100|,84;5;5;6|84;5;5;6|,84;5;5;6|84;5;5;6|,100|100|,100|100|
3,100|100|,84;5;5;6|84;5;5;6|,0.0|0.0|,84;5;5;6|84;5;5;6|,82;5;5;8|82;5;5;8|,82;5;5;8|82;5;5;8|,100|100|,0;0;0;0|0;0;0;0|,100|100|,82;5;5;8|82;5;5;8|,82;5;5;8|82;5;5;8|,100|100|,100|100|
4,100|100|,82;5;5;8|82;5;5;8|,0.0|0.0|,82;5;5;8|82;5;5;8|,80;5;7;8|80;5;7;8|,80;5;7;8|80;5;7;8|,100|100|,0;0;0;0|0;0;0;0|,100|100|,80;5;7;8|80;5;7;8|,80;5;7;8|80;5;7;8|,100|100|,100|100|
5,100|100|,80;5;7;8|80;5;7;8|,0.0|0.0|,80;5;7;8|80;5;7;8|,77;4;11;8|77;4;11;8|,77;4;11;8|77;4;11;8|,100|100|,0;0;0;0|0;0;0;0|,100|100|,77;4;11;8|77;4;11;8|,77;4;11;8|77;4;11;8|,100|100|,100|100|
6,100|100|,77;4;11;8|77;4;11;8|,0.0|0.0|,77;4;11;8|77;4;11;8|,72;6;14;8|72;6;14;8|,72;6;14;8|72;6;14;8|,100|100|,0;0;0;0|0;0;0;0|,100|100|,72;6;14;8|72;6;14;8|,72;6;14;8|72;6;14;8|,100|100|,100|100|
7,100|100|,72;6;14;8|72;6;14;8|,0.0|0.0|,72;6;14;8|72;6;14;8|,70;4;13;13|70;4;13;13|,70;4;13;13|70;4;13;13|,100|100|,0;0;0;0|0;0;0;0|,100|100|,70;4;13;13|70;4;13;13|,70;4;13;13|70;4;13;13|,100|100|,100|100|
8,100|100|,70;4;13;13|70;4;13;13|,0.0|0.0|,70;4;13;13|70;4;13;13|,66;7;11;16|66;7;11;16|,66;7;11;16|66;7;11;16|,100|100|,0;0;0;0|0;0;0;0|,100|100|,66;7;11;16|66;7;11;16|,66;7;11;16|66;7;11;16|,100|100|,100|100|
9,100|100|,66;7;11;16|66;7;11;16|,0.0|0.0|,66;7;11;16|66;7;11;16|,64;4;14;18|64;4;14;18|,64;4;14;18|64;4;14;18|,100|100|,0;0;0;0|0;0;0;0|,100|100|,64;4;14;18|64;4;14;18|,64;4;14;18|64;4;14;18|,100|100|,100|100|
10,100|100|,64;4;14;18|64;4;14;18|,0.0|0.0|,64;4;14;18|64;4;14;18|,61;3;14;22|61;3;14;22|,61;3;14;22|61;3;14;22|,100|100|,0;0;0;0|0;0;0;0|,100|100|,61;3;14;22|61;3;14;22|,61;3;14;22|61;3;14;22|,100|100|,100|100|
11,100|100|,61;3;14;22|61;3;14;22|,0.0|0.0|,61;3;14;22|61;3;14;22|,56;7;14;23|56;7;14;23|,56;7;14;23|56;7;14;23|,100|100|,0;0;0;0|0;0;0;0|,100|100|,56;7;14;23|56;7;14;23|,56;7;14;23|56;7;14;23|,100|100|,100|100|
12,100|100|,56;7;14;23|56;7;14;23|,0.0|0.0|,56;7;14;23|56;7;14;23|,51;9;14;26|51;9;14;26|,51;9;14;26|51;9;14;26|,100|100|,0;0;0;0|0;0;0;0|,100|100|,51;9;14;26|51;9;14;26|,51;9;14;26|51;9;14;26|,100|100|,100|100|
13,100|100|,51;9;14;26|51;9;14;26|,0.0|0.0|,51;9;14;26|51;9;14;26|,50;7;15;28|50;7;15;28|,50;7;15;28|50;7;15;28|,100|100|,0;0;0;0|0;0;0;0|,100|100|,50;7;15;28|50;7;15;28|,50;7;15;28|50;7;15;28|,100|100|,100|100|
