Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,0.0|0.0|,90;10;0|90;10;0|,90;9;1|90;9;1|,90;9;1|90;9;1|,100|100|,0;0;0|0;0;0|,100|100|,90;9;1|90;9;1|,90;9;1|90;9;1|,100|100|,100|100|
1,100|100|,90;9;1|90;9;1|,0.0|0.0|,90;9;1|90;9;1|,87;11;2|87;11;2|,87;11;2|87;11;2|,100|100|,0;0;0|0;0;0|,100|100|,87;11;2|87;11;2|,87;11;2|87;11;2|,100|100|,100|100|
2,100|100|,87;11;2|87;11;2|,0.0|0.0|,87;11;2|87;11;2|,85;12;3|85;12;3|,85;12;3|85;12;3|,100|100|,0;0;0|0;0;0|,100|100|,85;12;3|85;12;3|,85;12;3|85;12;3|,100|100|,100|100|
3,100|100|,85;12;3|85;12;3|,0.0|0.0|,85;12;3|85;12;3|,82;13;5|82;13;5|,82;13;5|82;13;5|,100|100|,0;0;0|0;0;0|,100|100|,82;13;5|82;13;5|,82;13;5|82;13;5|,100|100|,100|100|
4,100|100|,82;13;5|82;13;5|,0.0|0.0|,82;13;5|82;13;5|,77;17;6|77;17;6|,77;17;6|77;17;6|,100|100|,0;0;0|0;0;0|,100|100|,77;17;6|77;17;6|,77;17;6|77;17;6|,100|100|,100|100|
5,100|100|,77;17;6|77;17;6|,0.0|0.0|,77;17;6|77;17;6|,77;17;6|77;17;6|,77;17;6|77;17;6|,100|100|,0;0;0|0;0;0|,100|100|,77;17;6|77;17;6|,77;17;6|77;17;6|,100|100|,100|100|
6,100|100|,77;17;6|77;17;6|,0.0|0.0|,77;17;6|77;17;6|,65;26;9|65;26;9|,65;26;9|65;26;9|,100|100|,0;0;0|0;0;0|,100|100|,65;26;9|65;26;9|,65;26;9|65;26;9|,100|100|,100|100|
7,100|100|,65;26;9|65;26;9|,0.0|0.0|,65;26;9|65;26;9|,56;30;14|56;30;14|,56;30;14|56;30;14|,100|100|,0;0;0|0;0;0|,100|100|,56;30;14|56;30;14|,56;30;14|56;30;14|,100|100|,100|100|
8,100|100|,56;30;14|56;30;14|,0.0|0.0|,56;30;14|56;30;14|,50;32;18|50;32;18|,50;32;18|50;32;18|,100|100|,0;0;0|0;0;0|,100|100|,50;32;18|50;32;18|,50;32;18|50;32;18|,100|100|,100|100|
9,100|100|,50;32;18|50;32;18|,0.0|0.0|,50;32;18|50;32;18|,41;37;22|41;37;22|,41;37;22|41;37;22|,100|100|,0;0;0|0;0;0|,100|100|,41;37;22|41;37;22|,41;37;22|41;37;22|,100|100|,100|100|
10,100|100|,41;37;22|41;37;22|,0.0|0.0|,41;37;22|41;37;22|,39;38;23|39;38;23|,39;38;23|39;38;23|,100|100|,0;0;0|0;0;0|,100|100|,39;38;23|39;38;23|,39;38;23|39;38;23|,100|100|,100|100|
11,100|100|,39;38;23|39;38;23|,0.0|0.0|,39;38;23|39;38;23|,33;42;25|33;42;25|,33;42;25|33;42;25|,100|100|,0;0;0|0;0;0|,100|100|,33;42;25|33;42;25|,33;42;25|33;42;25|,100|100|,100|100|
12,100|100|,33;42;25|33;42;25|,0.0|0.0|,33;42;25|33;42;25|,25;49;26|25;49;26|,25;49;26|25;49;26|,100|100|,0;0;0|0;0;0|,100|100|,25;49;26|25;49;26|,25;49;26|25;49;26|,100|100|,100|100|
