Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,10.0|10.0|,90;10;0|90;10;0|,88;12;0|88;12;0|,88;12;0|88;12;0|,100|100|,0;0;0|0;0;0|,100|100|,88;12;0|88;12;0|,88;12;0|88;12;0|,100|100|,100|100|
1,100|100|,88;12;0|88;12;0|,9.7|9.7|,88;12;0|88;12;0|,83;17;0|83;17;0|,83;17;0|83;17;0|,100|100|,0;0;0|0;0;0|,100|100|,83;17;0|83;17;0|,83;17;0|83;17;0|,100|100|,100|100|
2,100|100|,83;17;0|83;17;0|,9.94|9.94|,83;17;0|83;17;0|,76;24;0|76;24;0|,76;24;0|76;24;0|,100|100|,0;0;0|0;0;0|,100|100|,76;24;0|76;24;0|,76;24;0|76;24;0|,100|100|,100|100|
3,100|100|,76;24;0|76;24;0|,10.85|10.85|,76;24;0|76;24;0|,72;24;4|72;24;4|,72;24;4|72;24;4|,100|100|,0;0;0|0;0;0|,100|100|,72;24;4|72;24;4|,72;24;4|72;24;4|,100|100|,100|100|
4,100|100|,72;24;4|72;24;4|,11.63|11.63|,72;24;4|72;24;4|,67;28;5|67;28;5|,67;28;5|67;28;5|,100|100|,0;0;0|0;0;0|,100|100|,67;28;5|67;28;5|,67;28;5|67;28;5|,100|100|,100|100|
5,100|100|,67;28;5|67;28;5|,12.68|12.68|,67;28;5|67;28;5|,58;34;8|58;34;8|,58;34;8|58;34;8|,100|100|,0;0;0|0;0;0|,100|100|,58;34;8|58;34;8|,58;34;8|58;34;8|,100|100|,100|100|
6,100|100|,58;34;8|58;34;8|,14.18|14.18|,58;34;8|58;34;8|,50;41;9|50;41;9|,50;41;9|50;41;9|,100|100|,0;0;0|0;0;0|,100|100|,50;41;9|50;41;9|,50;41;9|50;41;9|,100|100|,100|100|
7,100|100|,50;41;9|50;41;9|,16.15|16.15|,50;41;9|50;41;9|,39;52;9|39;52;9|,39;52;9|39;52;9|,100|100|,0;0;0|0;0;0|,100|100|,39;52;9|39;52;9|,39;52;9|39;52;9|,100|100|,100|100|
8,100|100|,39;52;9|39;52;9|,18.93|18.93|,39;52;9|39;52;9|,34;55;11|34;55;11|,34;55;11|34;55;11|,100|100|,0;0;0|0;0;0|,100|100|,34;55;11|34;55;11|,34;55;11|34;55;11|,100|100|,100|100|
9,100|100|,34;55;11|34;55;11|,21.59|21.59|,34;55;11|34;55;11|,29;57;14|29;57;14|,29;57;14|29;57;14|,100|100|,0;0;0|0;0;0|,100|100|,29;57;14|29;57;14|,29;57;14|29;57;14|,100|100|,100|100|
10,100|100|,29;57;14|29;57;14|,24.05|24.05|,29;57;14|29;57;14|,19;65;16|19;65;16|,19;65;16|19;65;16|,100|100|,0;0;0|0;0;0|,100|100|,19;65;16|19;65;16|,19;65;16|19;65;16|,100|100|,100|100|
11,100|100|,19;65;16|19;65;16|,26.94|26.94|,19;65;16|19;65;16|,16;63;21|16;63;21|,16;63;21|16;63;21|,100|100|,0;0;0|0;0;0|,100|100|,16;63;21|16;63;21|,16;63;21|16;63;21|,100|100|,100|100|
12,100|100|,16;63;21|16;63;21|,29.2|29.2|,16;63;21|16;63;21|,11;66;23|11;66;23|,11;66;23|11;66;23|,100|100|,0;0;0|0;0;0|,100|100|,11;66;23|11;66;23|,11;66;23|11;66;23|,100|100|,100|100|
13,100|100|,11;66;23|11;66;23|,31.42|31.42|,11;66;23|11;66;23|,10;64;26|10;64;26|,10;64;26|10;64;26|,100|100|,0;0;0|0;0;0|,100|100|,10;64;26|10;64;26|,10;64;26|10;64;26|,100|100|,100|100|
14,100|100|,10;64;26|10;64;26|,33.11|33.11|,10;64;26|10;64;26|,8;63;29|8;63;29|,8;63;29|8;63;29|,100|100|,0;0;0|0;0;0|,100|100|,8;63;29|8;63;29|,8;63;29|8;63;29|,100|100|,100|100|
15,100|100|,8;63;29|8;63;29|,34.44|34.44|,8;63;29|8;63;29|,7;59;34|7;59;34|,7;59;34|7;59;34|,100|100|,0;0;0|0;0;0|,100|100|,7;59;34|7;59;34|,7;59;34|7;59;34|,100|100|,100|100|
16,100|100|,7;59;34|7;59;34|,35.18|35.18|,7;59;34|7;59;34|,4;59;37|4;59;37|,4;59;37|4;59;37|,100|100|,0;0;0|0;0;0|,100|100|,4;59;37|4;59;37|,4;59;37|4;59;37|,100|100|,100|100|
17,100|100|,4;59;37|4;59;37|,35.8|35.8|,4;59;37|4;59;37|,3;59;38|3;59;38|,3;59;38|3;59;38|,100|100|,0;0;0|0;0;0|,100|100|,3;59;38|3;59;38|,3;59;38|3;59;38|,100|100|,100|100|
18,100|100|,3;59;38|3;59;38|,36.33|36.33|,3;59;38|3;59;38|,3;56;41|3;56;41|,3;56;41|3;56;41|,100|100|,0;0;0|0;0;0|,100|100|,3;56;41|3;56;41|,3;56;41|3;56;41|,100|100|,100|100|
19,100|100|,3;56;41|3;56;41|,36.48|36.48|,3;56;41|3;56;41|,3;54;43|3;54;43|,3;54;43|3;54;43|,100|100|,0;0;0|0;0;0|,100|100|,3;54;43|3;54;43|,3;54;43|3;54;43|,100|100|,100|100|
20,100|100|,3;54;43|3;54;43|,36.41|36.41|,3;54;43|3;54;43|,2;50;48|2;50;48|,2;50;48|2;50;48|,100|100|,0;0;0|0;0;0|,100|100|,2;50;48|2;50;48|,2;50;48|2;50;48|,100|100|,100|100|
21,100|100|,2;50;48|2;50;48|,35.95|35.95|,2;50;48|2;50;48|,1;49;50|1;49;50|,1;49;50|1;49;50|,100|100|,0;0;0|0;0;0|,100|100|,1;49;50|1;49;50|,1;49;50|1;49;50|,100|100|,100|100|
22,100|100|,1;49;50|1;49;50|,35.45|35.45|,1;49;50|1;49;50|,1;43;56|1;43;56|,1;43;56|1;43;56|,100|100|,0;0;0|0;0;0|,100|100|,1;43;56|1;43;56|,1;43;56|1;43;56|,100|100|,100|100|
23,100|100|,1;43;56|1;43;56|,34.44|34.44|,1;43;56|1;43;56|,1;42;57|1;42;57|,1;42;57|1;42;57|,100|100|,0;0;0|0;0;0|,100|100|,1;42;57|1;42;57|,1;42;57|1;42;57|,100|100|,100|100|
24,100|100|,1;42;57|1;42;57|,33.47|33.47|,1;42;57|1;42;57|,1;39;60|1;39;60|,1;39;60|1;39;60|,100|100|,0;0;0|0;0;0|,100|100|,1;39;60|1;39;60|,1;39;60|1;39;60|,100|100|,100|100|
25,100|100|,1;39;60|1;39;60|,32.35|32.35|,1;39;60|1;39;60|,1;35;64|1;35;64|,1;35;64|1;35;64|,100|100|,0;0;0|0;0;0|,100|100|,1;35;64|1;35;64|,1;35;64|1;35;64|,100|100|,100|100|
26,100|100|,1;35;64|1;35;64|,31.0|31.0|,1;35;64|1;35;64|,1;35;64|1;35;64|,1;35;64|1;35;64|,100|100|,0;0;0|0;0;0|,100|100|,1;35;64|1;35;64|,1;35;64|1;35;64|,100|100|,100|100|
27,100|100|,1;35;64|1;35;64|,29.85|29.85|,1;35;64|1;35;64|,1;35;64|1;35;64|,1;35;64|1;35;64|,100|100|,0;0;0|0;0;0|,100|100|,1;35;64|1;35;64|,1;35;64|1;35;64|,100|100|,100|100|
28,100|100|,1;35;64|1;35;64|,28.87|28.87|,1;35;64|1;35;64|,1;33;66|1;33;66|,1;33;66|1;33;66|,100|100|,0;0;0|0;0;0|,100|100|,1;33;66|1;33;66|,1;33;66|1;33;66|,100|100|,100|100|
