Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,10.0|10.0|,90;10;0|90;10;0|,84;16;0|84;16;0|,84;16;0|84;16;0|,100|100|,0;0;0|0;0;0|,100|100|,84;16;0|84;16;0|,84;16;0|84;16;0|,100|100|,100|100|
1,100|100|,84;16;0|84;16;0|,10.1|10.1|,84;16;0|84;16;0|,74;24;2|74;24;2|,74;24;2|74;24;2|,100|100|,0;0;0|0;0;0|,100|100|,74;24;2|74;24;2|,74;24;2|74;24;2|,100|100|,100|100|
2,100|100|,74;24;2|74;24;2|,10.98|10.98|,74;24;2|74;24;2|,64;33;3|64;33;3|,64;33;3|64;33;3|,100|100|,0;0;0|0;0;0|,100|100|,64;33;3|64;33;3|,64;33;3|64;33;3|,100|100|,100|100|
3,100|100|,64;33;3|64;33;3|,12.64|12.64|,64;33;3|64;33;3|,58;35;7|58;35;7|,58;35;7|58;35;7|,100|100|,0;0;0|0;0;0|,100|100|,58;35;7|58;35;7|,58;35;7|58;35;7|,100|100|,100|100|
4,100|100|,58;35;7|58;35;7|,14.24|14.24|,58;35;7|58;35;7|,46;46;8|46;46;8|,46;46;8|46;46;8|,100|100|,0;0;0|0;0;0|,100|100|,46;46;8|46;46;8|,46;46;8|46;46;8|,100|100|,100|100|
5,100|100|,46;46;8|46;46;8|,16.71|16.71|,46;46;8|46;46;8|,42;50;8|42;50;8|,42;50;8|42;50;8|,100|100|,0;0;0|0;0;0|,100|100|,42;50;8|42;50;8|,42;50;8|42;50;8|,100|100|,100|100|
6,100|100|,42;50;8|42;50;8|,19.2|19.2|,42;50;8|42;50;8|,31;60;9|31;60;9|,31;60;9|31;60;9|,100|100|,0;0;0|0;0;0|,100|100|,31;60;9|31;60;9|,31;60;9|31;60;9|,100|100|,100|100|
7,100|100|,31;60;9|31;60;9|,22.32|22.32|,31;60;9|31;60;9|,26;63;11|26;63;11|,26;63;11|26;63;11|,100|100|,0;0;0|0;0;0|,100|100|,26;63;11|26;63;11|,26;63;11|26;63;11|,100|100|,100|100|
8,100|100|,26;63;11|26;63;11|,25.27|25.27|,26;63;11|26;63;11|,23;64;13|23;64;13|,23;64;13|23;64;13|,100|100|,0;0;0|0;0;0|,100|100|,23;64;13|23;64;13|,23;64;13|23;64;13|,100|100|,100|100|
9,100|100|,23;64;13|23;64;13|,27.88|27.88|,23;64;13|23;64;13|,17;69;14|17;69;14|,17;69;14|17;69;14|,100|100|,0;0;0|0;0;0|,100|100|,17;69;14|17;69;14|,17;69;14|17;69;14|,100|100|,100|100|
10,100|100|,17;69;14|17;69;14|,30.6|30.6|,17;69;14|17;69;14|,10;72;18|10;72;18|,10;72;18|10;72;18|,100|100|,0;0;0|0;0;0|,100|100|,10;72;18|10;72;18|,10;72;18|10;72;18|,100|100|,100|100|
11,100|100|,10;72;18|10;72;18|,33.21|33.21|,10;72;18|10;72;18|,6;73;21|6;73;21|,6;73;21|6;73;21|,100|100|,0;0;0|0;0;0|,100|100|,6;73;21|6;73;21|,6;73;21|6;73;21|,100|100|,100|100|
12,100|100|,6;73;21|6;73;21|,35.53|35.53|,6;73;21|6;73;21|,5;72;23|5;72;23|,5;72;23|5;72;23|,100|100|,0;0;0|0;0;0|,100|100|,5;72;23|5;72;23|,5;72;23|5;72;23|,100|100|,100|100|
13,100|100|,5;72;23|5;72;23|,37.4|37.4|,5;72;23|5;72;23|,3;70;27|3;70;27|,3;70;27|3;70;27|,100|100|,0;0;0|0;0;0|,100|100|,3;70;27|3;70;27|,3;70;27|3;70;27|,100|100|,100|100|
14,100|100|,3;70;27|3;70;27|,38.79|38.79|,3;70;27|3;70;27|,2;65;33|2;65;33|,2;65;33|2;65;33|,100|100|,0;0;0|0;0;0|,100|100|,2;65;33|2;65;33|,2;65;33|2;65;33|,100|100|,100|100|
15,100|100|,2;65;33|2;65;33|,39.47|39.47|,2;65;33|2;65;33|,2;63;35|2;63;35|,2;63;35|2;63;35|,100|100|,0;0;0|0;0;0|,100|100|,2;63;35|2;63;35|,2;63;35|2;63;35|,100|100|,100|100|
16,100|100|,2;63;35|2;63;35|,39.85|39.85|,2;63;35|2;63;35|,1;58;41|1;58;41|,1;58;41|1;58;41|,100|100|,0;0;0|0;0;0|,100|100|,1;58;41|1;58;41|,1;58;41|1;58;41|,100|100|,100|100|
