Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,91;9;0|91;9;0|,0.0|0.0|,91;9;0|91;9;0|,80;19;1|80;19;1|,80;19;1|80;19;1|,100|100|,0;0;0|0;0;0|,100|100|,80;19;1|80;19;1|,80;19;1|80;19;1|,100|100|,100|100|
1,100|100|,80;19;1|80;19;1|,0.0|0.0|,80;19;1|80;19;1|,72;21;7|72;21;7|,72;21;7|72;21;7|,100|100|,0;0;0|0;0;0|,100|100|,72;21;7|72;21;7|,72;21;7|72;21;7|,100|100|,100|100|
2,100|100|,72;21;7|72;21;7|,0.0|0.0|,72;21;7|72;21;7|,63;26;11|63;26;11|,63;26;11|63;26;11|,100|100|,0;0;0|0;0;0|,100|100|,63;26;11|63;26;11|,63;26;11|63;26;11|,100|100|,100|100|
3,100|100|,63;26;11|63;26;11|,0.0|0.0|,63;26;11|63;26;11|,57;29;14|57;29;14|,57;29;14|57;29;14|,100|100|,0;0;0|0;0;0|,100|100|,57;29;14|57;29;14|,57;29;14|57;29;14|,100|100|,100|100|
4,100|100|,57;29;14|57;29;14|,0.0|0.0|,57;29;14|57;29;14|,44;38;18|44;38;18|,44;38;18|44;38;18|,100|100|,0;0;0|0;0;0|,100|100|,44;38;18|44;38;18|,44;38;18|44;38;18|,100|100|,100|100|
5,100|100|,44;38;18|44;38;18|,0.0|0.0|,44;38;18|44;38;18|,38;43;19|38;43;19|,38;43;19|38;43;19|,100|100|,0;0;0|0;0;0|,100|100|,38;43;19|38;43;19|,38;43;19|38;43;19|,100|100|,100|100|
6,100|100|,38;43;19|38;43;19|,0.0|0.0|,38;43;19|38;43;19|,37;39;24|37;39;24|,37;39;24|37;39;24|,100|100|,0;0;0|0;0;0|,100|100|,37;39;24|37;39;24|,37;39;24|37;39;24|,100|100|,100|100|
7,100|100|,37;39;24|37;39;24|,0.0|0.0|,37;39;24|37;39;24|,30;45;25|30;45;25|,30;45;25|30;45;25|,100|100|,0;0;0|0;0;0|,100|100|,30;45;25|30;45;25|,30;45;25|30;45;25|,100|100|,100|100|
8,100|100|,30;45;25|30;45;25|,0.0|0.0|,30;45;25|30;45;25|,23;45;32|23;45;32|,23;45;32|23;45;32|,100|100|,0;0;0|0;0;0|,100|100|,23;45;32|23;45;32|,23;45;32|23;45;32|,100|100|,100|100|
9,100|100|,23;45;32|23;45;32|,0.0|0.0|,23;45;32|23;45;32|,29;42;29|29;42;29|,29;42;29|29;42;29|,100|100|,0;0;0|0;0;0|,100|100|,29;42;29|29;42;29|,29;42;29|29;42;29|,100|100|,100|100|
10,100|100|,29;42;29|29;42;29|,0.0|0.0|,29;42;29|29;42;29|,28;42;30|28;42;30|,28;42;30|28;42;30|,100|100|,0;0;0|0;0;0|,100|100|,28;42;30|28;42;30|,28;42;30|28;42;30|,100|100|,100|100|
11,100|100|,28;42;30|28;42;30|,0.0|0.0|,28;42;30|28;42;30|,26;42;32|26;42;32|,26;42;32|26;42;32|,100|100|,0;0;0|0;0;0|,100|100|,26;42;32|26;42;32|,26;42;32|26;42;32|,100|100|,100|100|
12,100|100|,26;42;32|26;42;32|,0.0|0.0|,26;42;32|26;42;32|,32;37;31|32;37;31|,32;37;31|32;37;31|,100|100|,0;0;0|0;0;0|,100|100|,32;37;31|32;37;31|,32;37;31|32;37;31|,100|100|,100|100|
13,100|100|,32;37;31|32;37;31|,0.0|0.0|,32;37;31|32;37;31|,29;40;31|29;40;31|,29;40;31|29;40;31|,100|100|,0;0;0|0;0;0|,100|100|,29;40;31|29;40;31|,29;40;31|29;40;31|,100|100|,100|100|
14,100|100|,29;40;31|29;40;31|,0.0|0.0|,29;40;31|29;40;31|,32;41;27|32;41;27|,32;41;27|32;41;27|,100|100|,0;0;0|0;0;0|,100|100|,32;41;27|32;41;27|,32;41;27|32;41;27|,100|100|,100|100|
15,100|100|,32;41;27|32;41;27|,0.0|0.0|,32;41;27|32;41;27|,28;41;31|28;41;31|,28;41;31|28;41;31|,100|100|,0;0;0|0;0;0|,100|100|,28;41;31|28;41;31|,28;41;31|28;41;31|,100|100|,100|100|
16,100|100|,28;41;31|28;41;31|,0.0|0.0|,28;41;31|28;41;31|,30;45;25|30;45;25|,30;45;25|30;45;25|,100|100|,0;0;0|0;0;0|,100|100|,30;45;25|30;45;25|,30;45;25|30;45;25|,100|100|,100|100|
17,100|100|,30;45;25|30;45;25|,0.0|0.0|,30;45;25|30;45;25|,29;42;29|29;42;29|,29;42;29|29;42;29|,100|100|,0;0;0|0;0;0|,100|100|,29;42;29|29;42;29|,29;42;29|29;42;29|,100|100|,100|100|
18,100|100|,29;42;29|29;42;29|,0.0|0.0|,29;42;29|29;42;29|,25;37;38|25;37;38|,25;37;38|25;37;38|,100|100|,0;0;0|0;0;0|,100|100|,25;37;38|25;37;38|,25;37;38|25;37;38|,100|100|,100|100|
19,100|100|,25;37;38|25;37;38|,0.0|0.0|,25;37;38|25;37;38|,27;37;36|27;37;36|,27;37;36|27;37;36|,100|100|,0;0;0|0;0;0|,100|100|,27;37;36|27;37;36|,27;37;36|27;37;36|,100|100|,100|100|
20,100|100|,27;37;36|27;37;36|,0.0|0.0|,27;37;36|27;37;36|,31;37;32|31;37;32|,31;37;32|31;37;32|,100|100|,0;0;0|0;0;0|,100|100|,31;37;32|31;37;32|,31;37;32|31;37;32|,100|100|,100|100|
21,100|100|,31;37;32|31;37;32|,0.0|0.0|,31;37;32|31;37;32|,38;31;31|38;31;31|,38;31;31|38;31;31|,100|100|,0;0;0|0;0;0|,100|100|,38;31;31|38;31;31|,38;31;31|38;31;31|,100|100|,100|100|
22,100|100|,38;31;31|38;31;31|,0.0|0.0|,38;31;31|38;31;31|,39;34;27|39;34;27|,39;34;27|39;34;27|,100|100|,0;0;0|0;0;0|,100|100|,39;34;27|39;34;27|,39;34;27|39;34;27|,100|100|,100|100|
23,100|100|,39;34;27|39;34;27|,0.0|0.0|,39;34;27|39;34;27|,34;37;29|34;37;29|,34;37;29|34;37;29|,100|100|,0;0;0|0;0;0|,100|100|,34;37;29|34;37;29|,34;37;29|34;37;29|,100|100|,100|100|
24,100|100|,34;37;29|34;37;29|,0.0|0.0|,34;37;29|34;37;29|,33;39;28|33;39;28|,33;39;28|33;39;28|,100|100|,0;0;0|0;0;0|,100|100|,33;39;28|33;39;28|,33;39;28|33;39;28|,100|100|,100|100|
25,100|100|,33;39;28|33;39;28|,0.0|0.0|,33;39;28|33;39;28|,31;34;35|31;34;35|,31;34;35|31;34;35|,100|100|,0;0;0|0;0;0|,100|100|,31;34;35|31;34;35|,31;34;35|31;34;35|,100|100|,100|100|
26,100|100|,31;34;35|31;34;35|,0.0|0.0|,31;34;35|31;34;35|,34;31;35|34;31;35|,34;31;35|34;31;35|,100|100|,0;0;0|0;0;0|,100|100|,34;31;35|34;31;35|,34;31;35|34;31;35|,100|100|,100|100|
27,100|100|,34;31;35|34;31;35|,0.0|0.0|,34;31;35|34;31;35|,28;40;32|28;40;32|,28;40;32|28;40;32|,100|100|,0;0;0|0;0;0|,100|100|,28;40;32|28;40;32|,28;40;32|28;40;32|,100|100|,100|100|
28,100|100|,28;40;32|28;40;32|,0.0|0.0|,28;40;32|28;40;32|,29;28;43|29;28;43|,29;28;43|29;28;43|,100|100|,0;0;0|0;0;0|,100|100|,29;28;43|29;28;43|,29;28;43|29;28;43|,100|100|,100|100|
29,100|100|,29;28;43|29;28;43|,0.0|0.0|,29;28;43|29;28;43|,38;25;37|38;25;37|,38;25;37|38;25;37|,100|100|,0;0;0|0;0;0|,100|100|,38;25;37|38;25;37|,38;25;37|38;25;37|,100|100|,100|100|
30,100|100|,38;25;37|38;25;37|,0.0|0.0|,38;25;37|38;25;37|,44;24;32|44;24;32|,44;24;32|44;24;32|,100|100|,0;0;0|0;0;0|,100|100|,44;24;32|44;24;32|,44;24;32|44;24;32|,100|100|,100|100|
31,100|100|,44;24;32|44;24;32|,0.0|0.0|,44;24;32|44;24;32|,44;25;31|44;25;31|,44;25;31|44;25;31|,100|100|,0;0;0|0;0;0|,100|100|,44;25;31|44;25;31|,44;25;31|44;25;31|,100|100|,100|100|
32,100|100|,44;25;31|44;25;31|,0.0|0.0|,44;25;31|44;25;31|,38;28;34|38;28;34|,38;28;34|38;28;34|,100|100|,0;0;0|0;0;0|,100|100|,38;28;34|38;28;34|,38;28;34|38;28;34|,100|100|,100|100|
33,100|100|,38;28;34|38;28;34|,0.0|0.0|,38;28;34|38;28;34|,40;25;35|40;25;35|,40;25;35|40;25;35|,100|100|,0;0;0|0;0;0|,100|100|,40;25;35|40;25;35|,40;25;35|40;25;35|,100|100|,100|100|
34,100|100|,40;25;35|40;25;35|,0.0|0.0|,40;25;35|40;25;35|,47;23;30|47;23;30|,47;23;30|47;23;30|,100|100|,0;0;0|0;0;0|,100|100|,47;23;30|47;23;30|,47;23;30|47;23;30|,100|100|,100|100|
35,100|100|,47;23;30|47;23;30|,0.0|0.0|,47;23;30|47;23;30|,49;21;30|49;21;30|,49;21;30|49;21;30|,100|100|,0;0;0|0;0;0|,100|100|,49;21;30|49;21;30|,49;21;30|49;21;30|,100|100|,100|100|
36,100|100|,49;21;30|49;21;30|,0.0|0.0|,49;21;30|49;21;30|,52;21;27|52;21;27|,52;21;27|52;21;27|,100|100|,0;0;0|0;0;0|,100|100|,52;21;27|52;21;27|,52;21;27|52;21;27|,100|100|,100|100|
37,100|100|,52;21;27|52;21;27|,0.0|0.0|,52;21;27|52;21;27|,52;20;28|52;20;28|,52;20;28|52;20;28|,100|100|,0;0;0|0;0;0|,100|100|,52;20;28|52;20;28|,52;20;28|52;20;28|,100|100|,100|100|
38,100|100|,52;20;28|52;20;28|,0.0|0.0|,52;20;28|52;20;28|,53;23;24|53;23;24|,53;23;24|53;23;24|,100|100|,0;0;0|0;0;0|,100|100|,53;23;24|53;23;24|,53;23;24|53;23;24|,100|100|,100|100|
39,100|100|,53;23;24|53;23;24|,0.0|0.0|,53;23;24|53;23;24|,48;23;29|48;23;29|,48;23;29|48;23;29|,100|100|,0;0;0|0;0;0|,100|100|,48;23;29|48;23;29|,48;23;29|48;23;29|,100|100|,100|100|
40,100|100|,48;23;29|48;23;29|,0.0|0.0|,48;23;29|48;23;29|,54;21;25|54;21;25|,54;21;25|54;21;25|,100|100|,0;0;0|0;0;0|,100|100|,54;21;25|54;21;25|,54;21;25|54;21;25|,100|100|,100|100|
41,100|100|,54;21;25|54;21;25|,0.0|0.0|,54;21;25|54;21;25|,55;24;21|55;24;21|,55;24;21|55;24;21|,100|100|,0;0;0|0;0;0|,100|100|,55;24;21|55;24;21|,55;24;21|55;24;21|,100|100|,100|100|
42,100|100|,55;24;21|55;24;21|,0.0|0.0|,55;24;21|55;24;21|,51;30;19|51;30;19|,51;30;19|51;30;19|,100|100|,0;0;0|0;0;0|,100|100|,51;30;19|51;30;19|,51;30;19|51;30;19|,100|100|,100|100|
43,100|100|,51;30;19|51;30;19|,0.0|0.0|,51;30;19|51;30;19|,46;35;19|46;35;19|,46;35;19|46;35;19|,100|100|,0;0;0|0;0;0|,100|100|,46;35;19|46;35;19|,46;35;19|46;35;19|,100|100|,100|100|
44,100|100|,46;35;19|46;35;19|,0.0|0.0|,46;35;19|46;35;19|,47;35;18|47;35;18|,47;35;18|47;35;18|,100|100|,0;0;0|0;0;0|,100|100|,47;35;18|47;35;18|,47;35;18|47;35;18|,100|100|,100|100|
45,100|100|,47;35;18|47;35;18|,0.0|0.0|,47;35;18|47;35;18|,40;37;23|40;37;23|,40;37;23|40;37;23|,100|100|,0;0;0|0;0;0|,100|100|,40;37;23|40;37;23|,40;37;23|40;37;23|,100|100|,100|100|
46,100|100|,40;37;23|40;37;23|,0.0|0.0|,40;37;23|40;37;23|,37;37;26|37;37;26|,37;37;26|37;37;26|,100|100|,0;0;0|0;0;0|,100|100|,37;37;26|37;37;26|,37;37;26|37;37;26|,100|100|,100|100|
47,100|100|,37;37;26|37;37;26|,0.0|0.0|,37;37;26|37;37;26|,34;36;30|34;36;30|,34;36;30|34;36;30|,100|100|,0;0;0|0;0;0|,100|100|,34;36;30|34;36;30|,34;36;30|34;36;30|,100|100|,100|100|
48,100|100|,34;36;30|34;36;30|,0.0|0.0|,34;36;30|34;36;30|,30;42;28|30;42;28|,30;42;28|30;42;28|,100|100|,0;0;0|0;0;0|,100|100|,30;42;28|30;42;28|,30;42;28|30;42;28|,100|100|,100|100|
49,100|100|,30;42;28|30;42;28|,0.0|0.0|,30;42;28|30;42;28|,30;41;29|30;41;29|,30;41;29|30;41;29|,100|100|,0;0;0|0;0;0|,100|100|,30;41;29|30;41;29|,30;41;29|30;41;29|,100|100|,100|100|
