Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,10.0|10.0|,90;10;0|90;10;0|,85;15;0|85;15;0|,85;15;0|85;15;0|,100|100|,0;0;0|0;0;0|,100|100|,85;15;0|85;15;0|,85;15;0|85;15;0|,100|100|,100|100|
1,100|100|,85;15;0|85;15;0|,10.0|10.0|,85;15;0|85;15;0|,80;19;1|80;19;1|,80;19;1|80;19;1|,100|100|,0;0;0|0;0;0|,100|100|,80;19;1|80;19;1|,80;19;1|80;19;1|,100|100|,100|100|
2,100|100|,80;19;1|80;19;1|,10.4|10.4|,80;19;1|80;19;1|,71;27;2|71;27;2|,71;27;2|71;27;2|,100|100|,0;0;0|0;0;0|,100|100|,71;27;2|71;27;2|,71;27;2|71;27;2|,100|100|,100|100|
3,100|100|,71;27;2|71;27;2|,11.54|11.54|,71;27;2|71;27;2|,67;29;4|67;29;4|,67;29;4|67;29;4|,100|100|,0;0;0|0;0;0|,100|100|,67;29;4|67;29;4|,67;29;4|67;29;4|,100|100|,100|100|
4,100|100|,67;29;4|67;29;4|,12.71|12.71|,67;29;4|67;29;4|,62;32;6|62;32;6|,62;32;6|62;32;6|,100|100|,0;0;0|0;0;0|,100|100|,62;32;6|62;32;6|,62;32;6|62;32;6|,100|100|,100|100|
5,100|100|,62;32;6|62;32;6|,14.0|14.0|,62;32;6|62;32;6|,49;45;6|49;45;6|,49;45;6|49;45;6|,100|100|,0;0;0|0;0;0|,100|100|,49;45;6|49;45;6|,49;45;6|49;45;6|,100|100|,100|100|
6,100|100|,49;45;6|49;45;6|,16.4|16.4|,49;45;6|49;45;6|,43;48;9|43;48;9|,43;48;9|43;48;9|,100|100|,0;0;0|0;0;0|,100|100|,43;48;9|43;48;9|,43;48;9|43;48;9|,100|100|,100|100|
7,100|100|,43;48;9|43;48;9|,18.74|18.74|,43;48;9|43;48;9|,33;57;10|33;57;10|,33;57;10|33;57;10|,100|100|,0;0;0|0;0;0|,100|100|,33;57;10|33;57;10|,33;57;10|33;57;10|,100|100|,100|100|
8,100|100|,33;57;10|33;57;10|,21.63|21.63|,33;57;10|33;57;10|,25;63;12|25;63;12|,25;63;12|25;63;12|,100|100|,0;0;0|0;0;0|,100|100|,25;63;12|25;63;12|,25;63;12|25;63;12|,100|100|,100|100|
9,100|100|,25;63;12|25;63;12|,24.69|24.69|,25;63;12|25;63;12|,18;63;19|18;63;19|,18;63;19|18;63;19|,100|100|,0;0;0|0;0;0|,100|100|,18;63;19|18;63;19|,18;63;19|18;63;19|,100|100|,100|100|
10,100|100|,18;63;19|18;63;19|,27.28|27.28|,18;63;19|18;63;19|,17;61;22|17;61;22|,17;61;22|17;61;22|,100|100|,0;0;0|0;0;0|,100|100|,17;61;22|17;61;22|,17;61;22|17;61;22|,100|100|,100|100|
11,100|100|,17;61;22|17;61;22|,29.29|29.29|,17;61;22|17;61;22|,11;62;27|11;62;27|,11;62;27|11;62;27|,100|100|,0;0;0|0;0;0|,100|100|,11;62;27|11;62;27|,11;62;27|11;62;27|,100|100|,100|100|
12,100|100|,11;62;27|11;62;27|,31.1|31.1|,11;62;27|11;62;27|,10;61;29|10;61;29|,10;61;29|10;61;29|,100|100|,0;0;0|0;0;0|,100|100|,10;61;29|10;61;29|,10;61;29|10;61;29|,100|100|,100|100|
13,100|100|,10;61;29|10;61;29|,32.53|32.53|,10;61;29|10;61;29|,9;57;34|9;57;34|,9;57;34|9;57;34|,100|100|,0;0;0|0;0;0|,100|100|,9;57;34|9;57;34|,9;57;34|9;57;34|,100|100|,100|100|
14,100|100|,9;57;34|9;57;34|,33.35|33.35|,9;57;34|9;57;34|,5;59;36|5;59;36|,5;59;36|5;59;36|,100|100|,0;0;0|0;0;0|,100|100|,5;59;36|5;59;36|,5;59;36|5;59;36|,100|100|,100|100|
15,100|100|,5;59;36|5;59;36|,34.25|34.25|,5;59;36|5;59;36|,3;57;40|3;57;40|,3;57;40|3;57;40|,100|100|,0;0;0|0;0;0|,100|100|,3;57;40|3;57;40|,3;57;40|3;57;40|,100|100|,100|100|
16,100|100|,3;57;40|3;57;40|,34.81|34.81|,3;57;40|3;57;40|,1;58;41|1;58;41|,1;58;41|1;58;41|,100|100|,0;0;0|0;0;0|,100|100|,1;58;41|1;58;41|,1;58;41|1;58;41|,100|100|,100|100|
17,100|100|,1;58;41|1;58;41|,35.39|35.39|,1;58;41|1;58;41|,1;52;47|1;52;47|,1;52;47|1;52;47|,100|100|,0;0;0|0;0;0|,100|100|,1;52;47|1;52;47|,1;52;47|1;52;47|,100|100|,100|100|
18,100|100|,1;52;47|1;52;47|,35.28|35.28|,1;52;47|1;52;47|,0;51;49|0;51;49|,0;51;49|0;51;49|,100|100|,0;0;0|0;0;0|,100|100|,0;51;49|0;51;49|,0;51;49|0;51;49|,100|100|,100|100|
