Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,91;9;0|91;9;0|,0.0|0.0|,91;9;0|91;9;0|,87;12;1|87;12;1|,87;12;1|87;12;1|,100|100|,0;0;0|0;0;0|,100|100|,87;12;1|87;12;1|,87;12;1|87;12;1|,100|100|,100|100|
1,100|100|,87;12;1|87;12;1|,0.0|0.0|,87;12;1|87;12;1|,80;15;5|80;15;5|,80;15;5|80;15;5|,100|100|,0;0;0|0;0;0|,100|100|,80;15;5|80;15;5|,80;15;5|80;15;5|,100|100|,100|100|
2,100|100|,80;15;5|80;15;5|,0.0|0.0|,80;15;5|80;15;5|,72;21;7|72;21;7|,72;21;7|72;21;7|,100|100|,0;0;0|0;0;0|,100|100|,72;21;7|72;21;7|,72;21;7|72;21;7|,100|100|,100|100|
3,100|100|,72;21;7|72;21;7|,0.0|0.0|,72;21;7|72;21;7|,60;29;11|60;29;11|,60;29;11|60;29;11|,100|100|,0;0;0|0;0;0|,100|100|,60;29;11|60;29;11|,60;29;11|60;29;11|,100|100|,100|100|
4,100|100|,60;29;11|60;29;11|,0.0|0.0|,60;29;11|60;29;11|,53;30;17|53;30;17|,53;30;17|53;30;17|,100|100|,0;0;0|0;0;0|,100|100|,53;30;17|53;30;17|,53;30;17|53;30;17|,100|100|,100|100|
5,100|100|,53;30;17|53;30;17|,0.0|0.0|,53;30;17|53;30;17|,47;33;20|47;33;20|,47;33;20|47;33;20|,100|100|,0;0;0|0;0;0|,100|100|,47;33;20|47;33;20|,47;33;20|47;33;20|,100|100|,100|100|
6,100|100|,47;33;20|47;33;20|,0.0|0.0|,47;33;20|47;33;20|,37;37;26|37;37;26|,37;37;26|37;37;26|,100|100|,0;0;0|0;0;0|,100|100|,37;37;26|37;37;26|,37;37;26|37;37;26|,100|100|,100|100|
7,100|100|,37;37;26|37;37;26|,0.0|0.0|,37;37;26|37;37;26|,29;39;32|29;39;32|,29;39;32|29;39;32|,100|100|,0;0;0|0;0;0|,100|100|,29;39;32|29;39;32|,29;39;32|29;39;32|,100|100|,100|100|
8,100|100|,29;39;32|29;39;32|,0.0|0.0|,29;39;32|29;39;32|,24;34;42|24;34;42|,24;34;42|24;34;42|,100|100|,0;0;0|0;0;0|,100|100|,24;34;42|24;34;42|,24;34;42|24;34;42|,100|100|,100|100|
9,100|100|,24;34;42|24;34;42|,0.0|0.0|,24;34;42|24;34;42|,22;22;56|22;22;56|,22;22;56|22;22;56|,100|100|,0;0;0|0;0;0|,100|100|,22;22;56|22;22;56|,22;22;56|22;22;56|,100|100|,100|100|
10,100|100|,22;22;56|22;22;56|,0.0|0.0|,22;22;56|22;22;56|,18;22;60|18;22;60|,18;22;60|18;22;60|,100|100|,0;0;0|0;0;0|,100|100|,18;22;60|18;22;60|,18;22;60|18;22;60|,100|100|,100|100|
