Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,88;12;0|88;12;0|,0.0|0.0|,88;12;0|88;12;0|,80;18;2|80;18;2|,80;18;2|80;18;2|,100|100|,0;0;0|0;0;0|,100|100|,80;18;2|80;18;2|,80;18;2|80;18;2|,100|100|,100|100|
1,100|100|,80;18;2|80;18;2|,0.0|0.0|,80;18;2|80;18;2|,70;25;5|70;25;5|,70;25;5|70;25;5|,100|100|,0;0;0|0;0;0|,100|100|,70;25;5|70;25;5|,70;25;5|70;25;5|,100|100|,100|100|
2,100|100|,70;25;5|70;25;5|,0.0|0.0|,70;25;5|70;25;5|,60;30;10|60;30;10|,60;30;10|60;30;10|,100|100|,0;0;0|0;0;0|,100|100|,60;30;10|60;30;10|,60;30;10|60;30;10|,100|100|,100|100|
3,100|100|,60;30;10|60;30;10|,0.0|0.0|,60;30;10|60;30;10|,54;29;17|54;29;17|,54;29;17|54;29;17|,100|100|,0;0;0|0;0;0|,100|100|,54;29;17|54;29;17|,54;29;17|54;29;17|,100|100|,100|100|
4,100|100|,54;29;17|54;29;17|,0.0|0.0|,54;29;17|54;29;17|,44;36;20|44;36;20|,44;36;20|44;36;20|,100|100|,0;0;0|0;0;0|,100|100|,44;36;20|44;36;20|,44;36;20|44;36;20|,100|100|,100|100|
5,100|100|,44;36;20|44;36;20|,0.0|0.0|,44;36;20|44;36;20|,38;35;27|38;35;27|,38;35;27|38;35;27|,100|100|,0;0;0|0;0;0|,100|100|,38;35;27|38;35;27|,38;35;27|38;35;27|,100|100|,100|100|
6,100|100|,38;35;27|38;35;27|,0.0|0.0|,38;35;27|38;35;27|,30;34;36|30;34;36|,30;34;36|30;34;36|,100|100|,0;0;0|0;0;0|,100|100|,30;34;36|30;34;36|,30;34;36|30;34;36|,100|100|,100|100|
7,100|100|,30;34;36|30;34;36|,0.0|0.0|,30;34;36|30;34;36|,27;29;44|27;29;44|,27;29;44|27;29;44|,100|100|,0;0;0|0;0;0|,100|100|,27;29;44|27;29;44|,27;29;44|27;29;44|,100|100|,100|100|
8,100|100|,27;29;44|27;29;44|,0.0|0.0|,27;29;44|27;29;44|,23;26;51|23;26;51|,23;26;51|23;26;51|,100|100|,0;0;0|0;0;0|,100|100|,23;26;51|23;26;51|,23;26;51|23;26;51|,100|100|,100|100|
9,100|100|,23;26;51|23;26;51|,0.0|0.0|,23;26;51|23;26;51|,22;21;57|22;21;57|,22;21;57|22;21;57|,100|100|,0;0;0|0;0;0|,100|100|,22;21;57|22;21;57|,22;21;57|22;21;57|,100|100|,100|100|
10,100|100|,22;21;57|22;21;57|,0.0|0.0|,22;21;57|22;21;57|,21;16;63|21;16;63|,21;16;63|21;16;63|,100|100|,0;0;0|0;0;0|,100|100|,21;16;63|21;16;63|,21;16;63|21;16;63|,100|100|,100|100|
11,100|100|,21;16;63|21;16;63|,0.0|0.0|,21;16;63|21;16;63|,19;14;67|19;14;67|,19;14;67|19;14;67|,100|100|,0;0;0|0;0;0|,100|100|,19;14;67|19;14;67|,19;14;67|19;14;67|,100|100|,100|100|
12,100|100|,19;14;67|19;14;67|,0.0|0.0|,19;14;67|19;14;67|,19;13;68|19;13;68|,19;13;68|19;13;68|,100|100|,0;0;0|0;0;0|,100|100|,19;13;68|19;13;68|,19;13;68|19;13;68|,100|100|,100|100|
13,100|100|,19;13;68|19;13;68|,0.0|0.0|,19;13;68|19;13;68|,18;12;70|18;12;70|,18;12;70|18;12;70|,100|100|,0;0;0|0;0;0|,100|100|,18;12;70|18;12;70|,18;12;70|18;12;70|,100|100|,100|100|
14,100|100|,18;12;70|18;12;70|,0.0|0.0|,18;12;70|18;12;70|,18;11;71|18;11;71|,18;11;71|18;11;71|,100|100|,0;0;0|0;0;0|,100|100|,18;11;71|18;11;71|,18;11;71|18;11;71|,100|100|,100|100|
15,100|100|,18;11;71|18;11;71|,0.0|0.0|,18;11;71|18;11;71|,18;7;75|18;7;75|,18;7;75|18;7;75|,100|100|,0;0;0|0;0;0|,100|100|,18;7;75|18;7;75|,18;7;75|18;7;75|,100|100|,100|100|
16,100|100|,18;7;75|18;7;75|,0.0|0.0|,18;7;75|18;7;75|,18;6;76|18;6;76|,18;6;76|18;6;76|,100|100|,0;0;0|0;0;0|,100|100|,18;6;76|18;6;76|,18;6;76|18;6;76|,100|100|,100|100|
17,100|100|,18;6;76|18;6;76|,0.0|0.0|,18;6;76|18;6;76|,18;6;76|18;6;76|,18;6;76|18;6;76|,100|100|,0;0;0|0;0;0|,100|100|,18;6;76|18;6;76|,18;6;76|18;6;76|,100|100|,100|100|
18,100|100|,18;6;76|18;6;76|,0.0|0.0|,18;6;76|18;6;76|,18;5;77|18;5;77|,18;5;77|18;5;77|,100|100|,0;0;0|0;0;0|,100|100|,18;5;77|18;5;77|,18;5;77|18;5;77|,100|100|,100|100|
19,100|100|,18;5;77|18;5;77|,0.0|0.0|,18;5;77|18;5;77|,18;4;78|18;4;78|,18;4;78|18;4;78|,100|100|,0;0;0|0;0;0|,100|100|,18;4;78|18;4;78|,18;4;78|18;4;78|,100|100|,100|100|
20,100|100|,18;4;78|18;4;78|,0.0|0.0|,18;4;78|18;4;78|,18;3;79|18;3;79|,18;3;79|18;3;79|,100|100|,0;0;0|0;0;0|,100|100|,18;3;79|18;3;79|,18;3;79|18;3;79|,100|100|,100|100|
21,100|100|,18;3;79|18;3;79|,0.0|0.0|,18;3;79|18;3;79|,18;2;80|18;2;80|,18;2;80|18;2;80|,100|100|,0;0;0|0;0;0|,100|100|,18;2;80|18;2;80|,18;2;80|18;2;80|,100|100|,100|100|
22,100|100|,18;2;80|18;2;80|,0.0|0.0|,18;2;80|18;2;80|,17;2;81|17;2;81|,17;2;81|17;2;81|,100|100|,0;0;0|0;0;0|,100|100|,17;2;81|17;2;81|,17;2;81|17;2;81|,100|100|,100|100|
23,100|100|,17;2;81|17;2;81|,0.0|0.0|,17;2;81|17;2;81|,17;1;82|17;1;82|,17;1;82|17;1;82|,100|100|,0;0;0|0;0;0|,100|100|,17;1;82|17;1;82|,17;1;82|17;1;82|,100|100|,100|100|
24,100|100|,17;1;82|17;1;82|,0.0|0.0|,17;1;82|17;1;82|,17;1;82|17;1;82|,17;1;82|17;1;82|,100|100|,0;0;0|0;0;0|,100|100|,17;1;82|17;1;82|,17;1;82|17;1;82|,100|100|,100|100|
25,100|100|,17;1;82|17;1;82|,0.0|0.0|,17;1;82|17;1;82|,16;2;82|16;2;82|,16;2;82|16;2;82|,100|100|,0;0;0|0;0;0|,100|100|,16;2;82|16;2;82|,16;2;82|16;2;82|,100|100|,100|100|
26,100|100|,16;2;82|16;2;82|,0.0|0.0|,16;2;82|16;2;82|,16;2;82|16;2;82|,16;2;82|16;2;82|,100|100|,0;0;0|0;0;0|,100|100|,16;2;82|16;2;82|,16;2;82|16;2;82|,100|100|,100|100|
27,100|100|,16;2;82|16;2;82|,0.0|0.0|,16;2;82|16;2;82|,16;2;82|16;2;82|,16;2;82|16;2;82|,100|100|,0;0;0|0;0;0|,100|100|,16;2;82|16;2;82|,16;2;82|16;2;82|,100|100|,100|100|
28,100|100|,16;2;82|16;2;82|,0.0|0.0|,16;2;82|16;2;82|,15;2;83|15;2;83|,15;2;83|15;2;83|,100|100|,0;0;0|0;0;0|,100|100|,15;2;83|15;2;83|,15;2;83|15;2;83|,100|100|,100|100|
29,100|100|,15;2;83|15;2;83|,0.0|0.0|,15;2;83|15;2;83|,15;2;83|15;2;83|,15;2;83|15;2;83|,100|100|,0;0;0|0;0;0|,100|100|,15;2;83|15;2;83|,15;2;83|15;2;83|,100|100|,100|100|
30,100|100|,15;2;83|15;2;83|,0.0|0.0|,15;2;83|15;2;83|,15;2;83|15;2;83|,15;2;83|15;2;83|,100|100|,0;0;0|0;0;0|,100|100|,15;2;83|15;2;83|,15;2;83|15;2;83|,100|100|,100|100|
31,100|100|,15;2;83|15;2;83|,0.0|0.0|,15;2;83|15;2;83|,15;2;83|15;2;83|,15;2;83|15;2;83|,100|100|,0;0;0|0;0;0|,100|100|,15;2;83|15;2;83|,15;2;83|15;2;83|,100|100|,100|100|
32,100|100|,15;2;83|15;2;83|,0.0|0.0|,15;2;83|15;2;83|,15;1;84|15;1;84|,15;1;84|15;1;84|,100|100|,0;0;0|0;0;0|,100|100|,15;1;84|15;1;84|,15;1;84|15;1;84|,100|100|,100|100|
33,100|100|,15;1;84|15;1;84|,0.0|0.0|,15;1;84|15;1;84|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
34,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
35,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
36,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
37,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
38,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
39,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
40,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
41,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
42,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
43,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
44,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
45,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
46,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
47,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
48,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
49,100|100|,15;0;85|15;0;85|,0.0|0.0|,15;0;85|15;0;85|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,0;0;0|0;0;0|,100|100|,15;0;85|15;0;85|,15;0;85|15;0;85|,100|100|,100|100|
