Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,83;17;0|83;17;0|,0.0|0.0|,83;17;0|83;17;0|,77;22;1|77;22;1|,77;22;1|77;22;1|,100|100|,0;0;0|0;0;0|,100|100|,77;22;1|77;22;1|,77;22;1|77;22;1|,100|100|,100|100|
1,100|100|,77;22;1|77;22;1|,0.0|0.0|,77;22;1|77;22;1|,65;30;5|65;30;5|,65;30;5|65;30;5|,100|100|,0;0;0|0;0;0|,100|100|,65;30;5|65;30;5|,65;30;5|65;30;5|,100|100|,100|100|
2,100|100|,65;30;5|65;30;5|,0.0|0.0|,65;30;5|65;30;5|,51;36;13|51;36;13|,51;36;13|51;36;13|,100|100|,0;0;0|0;0;0|,100|100|,51;36;13|51;36;13|,51;36;13|51;36;13|,100|100|,100|100|
3,100|100|,51;36;13|51;36;13|,0.0|0.0|,51;36;13|51;36;13|,45;36;19|45;36;19|,45;36;19|45;36;19|,100|100|,0;0;0|0;0;0|,100|100|,45;36;19|45;36;19|,45;36;19|45;36;19|,100|100|,100|100|
4,100|100|,45;36;19|45;36;19|,0.0|0.0|,45;36;19|45;36;19|,34;39;27|34;39;27|,34;39;27|34;39;27|,100|100|,0;0;0|0;0;0|,100|100|,34;39;27|34;39;27|,34;39;27|34;39;27|,100|100|,100|100|
5,100|100|,34;39;27|34;39;27|,0.0|0.0|,34;39;27|34;39;27|,21;45;34|21;45;34|,21;45;34|21;45;34|,100|100|,0;0;0|0;0;0|,100|100|,21;45;34|21;45;34|,21;45;34|21;45;34|,100|100|,100|100|
6,100|100|,21;45;34|21;45;34|,0.0|0.0|,21;45;34|21;45;34|,20;38;42|20;38;42|,20;38;42|20;38;42|,100|100|,0;0;0|0;0;0|,100|100|,20;38;42|20;38;42|,20;38;42|20;38;42|,100|100|,100|100|
7,100|100|,20;38;42|20;38;42|,0.0|0.0|,20;38;42|20;38;42|,17;34;49|17;34;49|,17;34;49|17;34;49|,100|100|,0;0;0|0;0;0|,100|100|,17;34;49|17;34;49|,17;34;49|17;34;49|,100|100|,100|100|
8,100|100|,17;34;49|17;34;49|,0.0|0.0|,17;34;49|17;34;49|,15;29;56|15;29;56|,15;29;56|15;29;56|,100|100|,0;0;0|0;0;0|,100|100|,15;29;56|15;29;56|,15;29;56|15;29;56|,100|100|,100|100|
9,100|100|,15;29;56|15;29;56|,0.0|0.0|,15;29;56|15;29;56|,14;25;61|14;25;61|,14;25;61|14;25;61|,100|100|,0;0;0|0;0;0|,100|100|,14;25;61|14;25;61|,14;25;61|14;25;61|,100|100|,100|100|
10,100|100|,14;25;61|14;25;61|,0.0|0.0|,14;25;61|14;25;61|,9;25;66|9;25;66|,9;25;66|9;25;66|,100|100|,0;0;0|0;0;0|,100|100|,9;25;66|9;25;66|,9;25;66|9;25;66|,100|100|,100|100|
11,100|100|,9;25;66|9;25;66|,0.0|0.0|,9;25;66|9;25;66|,7;23;70|7;23;70|,7;23;70|7;23;70|,100|100|,0;0;0|0;0;0|,100|100|,7;23;70|7;23;70|,7;23;70|7;23;70|,100|100|,100|100|
12,100|100|,7;23;70|7;23;70|,0.0|0.0|,7;23;70|7;23;70|,7;20;73|7;20;73|,7;20;73|7;20;73|,100|100|,0;0;0|0;0;0|,100|100|,7;20;73|7;20;73|,7;20;73|7;20;73|,100|100|,100|100|
13,100|100|,7;20;73|7;20;73|,0.0|0.0|,7;20;73|7;20;73|,7;16;77|7;16;77|,7;16;77|7;16;77|,100|100|,0;0;0|0;0;0|,100|100|,7;16;77|7;16;77|,7;16;77|7;16;77|,100|100|,100|100|
14,100|100|,7;16;77|7;16;77|,0.0|0.0|,7;16;77|7;16;77|,6;14;80|6;14;80|,6;14;80|6;14;80|,100|100|,0;0;0|0;0;0|,100|100|,6;14;80|6;14;80|,6;14;80|6;14;80|,100|100|,100|100|
15,100|100|,6;14;80|6;14;80|,0.0|0.0|,6;14;80|6;14;80|,5;14;81|5;14;81|,5;14;81|5;14;81|,100|100|,0;0;0|0;0;0|,100|100|,5;14;81|5;14;81|,5;14;81|5;14;81|,100|100|,100|100|
16,100|100|,5;14;81|5;14;81|,0.0|0.0|,5;14;81|5;14;81|,3;14;83|3;14;83|,3;14;83|3;14;83|,100|100|,0;0;0|0;0;0|,100|100|,3;14;83|3;14;83|,3;14;83|3;14;83|,100|100|,100|100|
17,100|100|,3;14;83|3;14;83|,0.0|0.0|,3;14;83|3;14;83|,3;14;83|3;14;83|,3;14;83|3;14;83|,100|100|,0;0;0|0;0;0|,100|100|,3;14;83|3;14;83|,3;14;83|3;14;83|,100|100|,100|100|
18,100|100|,3;14;83|3;14;83|,0.0|0.0|,3;14;83|3;14;83|,3;13;84|3;13;84|,3;13;84|3;13;84|,100|100|,0;0;0|0;0;0|,100|100|,3;13;84|3;13;84|,3;13;84|3;13;84|,100|100|,100|100|
19,100|100|,3;13;84|3;13;84|,0.0|0.0|,3;13;84|3;13;84|,2;12;86|2;12;86|,2;12;86|2;12;86|,100|100|,0;0;0|0;0;0|,100|100|,2;12;86|2;12;86|,2;12;86|2;12;86|,100|100|,100|100|
20,100|100|,2;12;86|2;12;86|,0.0|0.0|,2;12;86|2;12;86|,2;9;89|2;9;89|,2;9;89|2;9;89|,100|100|,0;0;0|0;0;0|,100|100|,2;9;89|2;9;89|,2;9;89|2;9;89|,100|100|,100|100|
21,100|100|,2;9;89|2;9;89|,0.0|0.0|,2;9;89|2;9;89|,2;8;90|2;8;90|,2;8;90|2;8;90|,100|100|,0;0;0|0;0;0|,100|100|,2;8;90|2;8;90|,2;8;90|2;8;90|,100|100|,100|100|
22,100|100|,2;8;90|2;8;90|,0.0|0.0|,2;8;90|2;8;90|,2;3;95|2;3;95|,2;3;95|2;3;95|,100|100|,0;0;0|0;0;0|,100|100|,2;3;95|2;3;95|,2;3;95|2;3;95|,100|100|,100|100|
23,100|100|,2;3;95|2;3;95|,0.0|0.0|,2;3;95|2;3;95|,2;3;95|2;3;95|,2;3;95|2;3;95|,100|100|,0;0;0|0;0;0|,100|100|,2;3;95|2;3;95|,2;3;95|2;3;95|,100|100|,100|100|
24,100|100|,2;3;95|2;3;95|,0.0|0.0|,2;3;95|2;3;95|,2;2;96|2;2;96|,2;2;96|2;2;96|,100|100|,0;0;0|0;0;0|,100|100|,2;2;96|2;2;96|,2;2;96|2;2;96|,100|100|,100|100|
25,100|100|,2;2;96|2;2;96|,0.0|0.0|,2;2;96|2;2;96|,2;2;96|2;2;96|,2;2;96|2;2;96|,100|100|,0;0;0|0;0;0|,100|100|,2;2;96|2;2;96|,2;2;96|2;2;96|,100|100|,100|100|
26,100|100|,2;2;96|2;2;96|,0.0|0.0|,2;2;96|2;2;96|,2;1;97|2;1;97|,2;1;97|2;1;97|,100|100|,0;0;0|0;0;0|,100|100|,2;1;97|2;1;97|,2;1;97|2;1;97|,100|100|,100|100|
27,100|100|,2;1;97|2;1;97|,0.0|0.0|,2;1;97|2;1;97|,2;1;97|2;1;97|,2;1;97|2;1;97|,100|100|,0;0;0|0;0;0|,100|100|,2;1;97|2;1;97|,2;1;97|2;1;97|,100|100|,100|100|
28,100|100|,2;1;97|2;1;97|,0.0|0.0|,2;1;97|2;1;97|,1;1;98|1;1;98|,1;1;98|1;1;98|,100|100|,0;0;0|0;0;0|,100|100|,1;1;98|1;1;98|,1;1;98|1;1;98|,100|100|,100|100|
29,100|100|,1;1;98|1;1;98|,0.0|0.0|,1;1;98|1;1;98|,1;1;98|1;1;98|,1;1;98|1;1;98|,100|100|,0;0;0|0;0;0|,100|100|,1;1;98|1;1;98|,1;1;98|1;1;98|,100|100|,100|100|
30,100|100|,1;1;98|1;1;98|,0.0|0.0|,1;1;98|1;1;98|,1;1;98|1;1;98|,1;1;98|1;1;98|,100|100|,0;0;0|0;0;0|,100|100|,1;1;98|1;1;98|,1;1;98|1;1;98|,100|100|,100|100|
31,100|100|,1;1;98|1;1;98|,0.0|0.0|,1;1;98|1;1;98|,1;1;98|1;1;98|,1;1;98|1;1;98|,100|100|,0;0;0|0;0;0|,100|100|,1;1;98|1;1;98|,1;1;98|1;1;98|,100|100|,100|100|
32,100|100|,1;1;98|1;1;98|,0.0|0.0|,1;1;98|1;1;98|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,0;0;0|0;0;0|,100|100|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,100|100|
33,100|100|,1;0;99|1;0;99|,0.0|0.0|,1;0;99|1;0;99|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,0;0;0|0;0;0|,100|100|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,100|100|
34,100|100|,1;0;99|1;0;99|,0.0|0.0|,1;0;99|1;0;99|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,0;0;0|0;0;0|,100|100|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,100|100|
35,100|100|,1;0;99|1;0;99|,0.0|0.0|,1;0;99|1;0;99|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,0;0;0|0;0;0|,100|100|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,100|100|
36,100|100|,1;0;99|1;0;99|,0.0|0.0|,1;0;99|1;0;99|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,0;0;0|0;0;0|,100|100|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,100|100|
37,100|100|,1;0;99|1;0;99|,0.0|0.0|,1;0;99|1;0;99|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,0;0;0|0;0;0|,100|100|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,100|100|
38,100|100|,1;0;99|1;0;99|,0.0|0.0|,1;0;99|1;0;99|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,0;0;0|0;0;0|,100|100|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,100|100|
39,100|100|,1;0;99|1;0;99|,0.0|0.0|,1;0;99|1;0;99|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,0;0;0|0;0;0|,100|100|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,100|100|
40,100|100|,1;0;99|1;0;99|,0.0|0.0|,1;0;99|1;0;99|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,0;0;0|0;0;0|,100|100|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,100|100|
41,100|100|,1;0;99|1;0;99|,0.0|0.0|,1;0;99|1;0;99|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,0;0;0|0;0;0|,100|100|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,100|100|
42,100|100|,1;0;99|1;0;99|,0.0|0.0|,1;0;99|1;0;99|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,0;0;0|0;0;0|,100|100|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,100|100|
43,100|100|,1;0;99|1;0;99|,0.0|0.0|,1;0;99|1;0;99|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,0;0;0|0;0;0|,100|100|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,100|100|
44,100|100|,1;0;99|1;0;99|,0.0|0.0|,1;0;99|1;0;99|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,0;0;0|0;0;0|,100|100|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,100|100|
45,100|100|,1;0;99|1;0;99|,0.0|0.0|,1;0;99|1;0;99|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,0;0;0|0;0;0|,100|100|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,100|100|
46,100|100|,1;0;99|1;0;99|,0.0|0.0|,1;0;99|1;0;99|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,0;0;0|0;0;0|,100|100|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,100|100|
47,100|100|,1;0;99|1;0;99|,0.0|0.0|,1;0;99|1;0;99|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,0;0;0|0;0;0|,100|100|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,100|100|
48,100|100|,1;0;99|1;0;99|,0.0|0.0|,1;0;99|1;0;99|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,0;0;0|0;0;0|,100|100|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,100|100|
49,100|100|,1;0;99|1;0;99|,0.0|0.0|,1;0;99|1;0;99|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,0;0;0|0;0;0|,100|100|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,100|100|
50,100|100|,1;0;99|1;0;99|,0.0|0.0|,1;0;99|1;0;99|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,0;0;0|0;0;0|,100|100|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,100|100|
51,100|100|,1;0;99|1;0;99|,0.0|0.0|,1;0;99|1;0;99|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,0;0;0|0;0;0|,100|100|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,100|100|
52,100|100|,1;0;99|1;0;99|,0.0|0.0|,1;0;99|1;0;99|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,0;0;0|0;0;0|,100|100|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,100|100|
53,100|100|,1;0;99|1;0;99|,0.0|0.0|,1;0;99|1;0;99|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,0;0;0|0;0;0|,100|100|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,100|100|
54,100|100|,1;0;99|1;0;99|,0.0|0.0|,1;0;99|1;0;99|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,0;0;0|0;0;0|,100|100|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,100|100|
55,100|100|,1;0;99|1;0;99|,0.0|0.0|,1;0;99|1;0;99|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,0;0;0|0;0;0|,100|100|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,100|100|
56,100|100|,1;0;99|1;0;99|,0.0|0.0|,1;0;99|1;0;99|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,0;0;0|0;0;0|,100|100|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,100|100|
57,100|100|,1;0;99|1;0;99|,0.0|0.0|,1;0;99|1;0;99|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,0;0;0|0;0;0|,100|100|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,100|100|
58,100|100|,1;0;99|1;0;99|,0.0|0.0|,1;0;99|1;0;99|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,0;0;0|0;0;0|,100|100|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,100|100|
59,100|100|,1;0;99|1;0;99|,0.0|0.0|,1;0;99|1;0;99|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,0;0;0|0;0;0|,100|100|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,100|100|
60,100|100|,1;0;99|1;0;99|,0.0|0.0|,1;0;99|1;0;99|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,0;0;0|0;0;0|,100|100|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,100|100|
61,100|100|,1;0;99|1;0;99|,0.0|0.0|,1;0;99|1;0;99|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,0;0;0|0;0;0|,100|100|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,100|100|
62,100|100|,1;0;99|1;0;99|,0.0|0.0|,1;0;99|1;0;99|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,0;0;0|0;0;0|,100|100|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,100|100|
63,100|100|,1;0;99|1;0;99|,0.0|0.0|,1;0;99|1;0;99|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,0;0;0|0;0;0|,100|100|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,100|100|
64,100|100|,1;0;99|1;0;99|,0.0|0.0|,1;0;99|1;0;99|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,0;0;0|0;0;0|,100|100|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,100|100|
65,100|100|,1;0;99|1;0;99|,0.0|0.0|,1;0;99|1;0;99|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,0;0;0|0;0;0|,100|100|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,100|100|
66,100|100|,1;0;99|1;0;99|,0.0|0.0|,1;0;99|1;0;99|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,0;0;0|0;0;0|,100|100|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,100|100|
67,100|100|,1;0;99|1;0;99|,0.0|0.0|,1;0;99|1;0;99|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,0;0;0|0;0;0|,100|100|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,100|100|
68,100|100|,1;0;99|1;0;99|,0.0|0.0|,1;0;99|1;0;99|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,0;0;0|0;0;0|,100|100|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,100|100|
69,100|100|,1;0;99|1;0;99|,0.0|0.0|,1;0;99|1;0;99|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,0;0;0|0;0;0|,100|100|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,100|100|
70,100|100|,1;0;99|1;0;99|,0.0|0.0|,1;0;99|1;0;99|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,0;0;0|0;0;0|,100|100|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,100|100|
71,100|100|,1;0;99|1;0;99|,0.0|0.0|,1;0;99|1;0;99|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,0;0;0|0;0;0|,100|100|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,100|100|
72,100|100|,1;0;99|1;0;99|,0.0|0.0|,1;0;99|1;0;99|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,0;0;0|0;0;0|,100|100|,1;0;99|1;0;99|,1;0;99|1;0;99|,100|100|,100|100|
