Year,N_Initial,States_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,88;0;12;0|88;0;12;0|,88;0;12;0|88;0;12;0|,84;4;9;3|84;4;9;3|,84;4;9;3|84;4;9;3|,100|100|,0;0;0;0|0;0;0;0|,100|100|,84;4;9;3|84;4;9;3|,84;4;9;3|84;4;9;3|,100|100|,100|100|
1,100|100|,84;4;9;3|84;4;9;3|,84;4;9;3|84;4;9;3|,83;3;9;5|83;3;9;5|,83;3;9;5|83;3;9;5|,100|100|,0;0;0;0|0;0;0;0|,100|100|,83;3;9;5|83;3;9;5|,83;3;9;5|83;3;9;5|,100|100|,100|100|
2,100|100|,83;3;9;5|83;3;9;5|,83;3;9;5|83;3;9;5|,81;4;8;7|81;4;8;7|,81;4;8;7|81;4;8;7|,100|100|,0;0;0;0|0;0;0;0|,100|100|,81;4;8;7|81;4;8;7|,81;4;8;7|81;4;8;7|,100|100|,100|100|
3,100|100|,81;4;8;7|81;4;8;7|,81;4;8;7|81;4;8;7|,76;6;9;9|76;6;9;9|,76;6;9;9|76;6;9;9|,100|100|,0;0;0;0|0;0;0;0|,100|100|,76;6;9;9|76;6;9;9|,76;6;9;9|76;6;9;9|,100|100|,100|100|
4,100|100|,76;6;9;9|76;6;9;9|,76;6;9;9|76;6;9;9|,74;4;12;10|74;4;12;10|,74;4;12;10|74;4;12;10|,100|100|,0;0;0;0|0;0;0;0|,100|100|,74;4;12;10|74;4;12;10|,74;4;12;10|74;4;12;10|,100|100|,100|100|
5,100|100|,74;4;12;10|74;4;12;10|,74;4;12;10|74;4;12;10|,69;8;11;12|69;8;11;12|,69;8;11;12|69;8;11;12|,100|100|,0;0;0;0|0;0;0;0|,100|100|,69;8;11;12|69;8;11;12|,69;8;11;12|69;8;11;12|,100|100|,100|100|
6,100|100|,69;8;11;12|69;8;11;12|,69;8;11;12|69;8;11;12|,67;7;13;13|67;7;13;13|,67;7;13;13|67;7;13;13|,100|100|,0;0;0;0|0;0;0;0|,100|100|,67;7;13;13|67;7;13;13|,67;7;13;13|67;7;13;13|,100|100|,100|100|
7,100|100|,67;7;13;13|67;7;13;13|,67;7;13;13|67;7;13;13|,64;6;13;17|64;6;13;17|,64;6;13;17|64;6;13;17|,100|100|,0;0;0;0|0;0;0;0|,100|100|,64;6;13;17|64;6;13;17|,64;6;13;17|64;6;13;17|,100|100|,100|100|
8,100|100|,64;6;13;17|64;6;13;17|,64;6;13;17|64;6;13;17|,58;10;9;23|58;10;9;23|,58;10;9;23|58;10;9;23|,100|100|,0;0;0;0|0;0;0;0|,100|100|,58;10;9;23|58;10;9;23|,58;10;9;23|58;10;9;23|,100|100|,100|100|
9,100|100|,58;10;9;23|58;10;9;23|,58;10;9;23|58;10;9;23|,57;6;12;25|57;6;12;25|,57;6;12;25|57;6;12;25|,100|100|,0;0;0;0|0;0;0;0|,100|100|,57;6;12;25|57;6;12;25|,57;6;12;25|57;6;12;25|,100|100|,100|100|
10,100|100|,57;6;12;25|57;6;12;25|,57;6;12;25|57;6;12;25|,51;11;10;28|51;11;10;28|,51;11;10;28|51;11;10;28|,100|100|,0;0;0;0|0;0;0;0|,100|100|,51;11;10;28|51;11;10;28|,51;11;10;28|51;11;10;28|,100|100|,100|100|
11,100|100|,51;11;10;28|51;11;10;28|,51;11;10;28|51;11;10;28|,50;6;14;30|50;6;14;30|,50;6;14;30|50;6;14;30|,100|100|,0;0;0;0|0;0;0;0|,100|100|,50;6;14;30|50;6;14;30|,50;6;14;30|50;6;14;30|,100|100|,100|100|
12,100|100|,50;6;14;30|50;6;14;30|,50;6;14;30|50;6;14;30|,48;7;13;32|48;7;13;32|,48;7;13;32|48;7;13;32|,100|100|,0;0;0;0|0;0;0;0|,100|100|,48;7;13;32|48;7;13;32|,48;7;13;32|48;7;13;32|,100|100|,100|100|
13,100|100|,48;7;13;32|48;7;13;32|,48;7;13;32|48;7;13;32|,42;9;15;34|42;9;15;34|,42;9;15;34|42;9;15;34|,100|100|,0;0;0;0|0;0;0;0|,100|100|,42;9;15;34|42;9;15;34|,42;9;15;34|42;9;15;34|,100|100|,100|100|
14,100|100|,42;9;15;34|42;9;15;34|,42;9;15;34|42;9;15;34|,41;8;14;37|41;8;14;37|,41;8;14;37|41;8;14;37|,100|100|,0;0;0;0|0;0;0;0|,100|100|,41;8;14;37|41;8;14;37|,41;8;14;37|41;8;14;37|,100|100|,100|100|
15,100|100|,41;8;14;37|41;8;14;37|,41;8;14;37|41;8;14;37|,38;5;18;39|38;5;18;39|,38;5;18;39|38;5;18;39|,100|100|,0;0;0;0|0;0;0;0|,100|100|,38;5;18;39|38;5;18;39|,38;5;18;39|38;5;18;39|,100|100|,100|100|
16,100|100|,38;5;18;39|38;5;18;39|,38;5;18;39|38;5;18;39|,35;6;16;43|35;6;16;43|,35;6;16;43|35;6;16;43|,100|100|,0;0;0;0|0;0;0;0|,100|100|,35;6;16;43|35;6;16;43|,35;6;16;43|35;6;16;43|,100|100|,100|100|
17,100|100|,35;6;16;43|35;6;16;43|,35;6;16;43|35;6;16;43|,32;5;17;46|32;5;17;46|,32;5;17;46|32;5;17;46|,100|100|,0;0;0;0|0;0;0;0|,100|100|,32;5;17;46|32;5;17;46|,32;5;17;46|32;5;17;46|,100|100|,100|100|
18,100|100|,32;5;17;46|32;5;17;46|,32;5;17;46|32;5;17;46|,30;4;16;50|30;4;16;50|,30;4;16;50|30;4;16;50|,100|100|,0;0;0;0|0;0;0;0|,100|100|,30;4;16;50|30;4;16;50|,30;4;16;50|30;4;16;50|,100|100|,100|100|
19,100|100|,30;4;16;50|30;4;16;50|,30;4;16;50|30;4;16;50|,28;5;13;54|28;5;13;54|,28;5;13;54|28;5;13;54|,100|100|,0;0;0;0|0;0;0;0|,100|100|,28;5;13;54|28;5;13;54|,28;5;13;54|28;5;13;54|,100|100|,100|100|
20,100|100|,28;5;13;54|28;5;13;54|,28;5;13;54|28;5;13;54|,28;4;10;58|28;4;10;58|,28;4;10;58|28;4;10;58|,100|100|,0;0;0;0|0;0;0;0|,100|100|,28;4;10;58|28;4;10;58|,28;4;10;58|28;4;10;58|,100|100|,100|100|
21,100|100|,28;4;10;58|28;4;10;58|,28;4;10;58|28;4;10;58|,25;4;12;59|25;4;12;59|,25;4;12;59|25;4;12;59|,100|100|,0;0;0;0|0;0;0;0|,100|100|,25;4;12;59|25;4;12;59|,25;4;12;59|25;4;12;59|,100|100|,100|100|
22,100|100|,25;4;12;59|25;4;12;59|,25;4;12;59|25;4;12;59|,25;2;11;62|25;2;11;62|,25;2;11;62|25;2;11;62|,100|100|,0;0;0;0|0;0;0;0|,100|100|,25;2;11;62|25;2;11;62|,25;2;11;62|25;2;11;62|,100|100|,100|100|
23,100|100|,25;2;11;62|25;2;11;62|,25;2;11;62|25;2;11;62|,25;2;10;63|25;2;10;63|,25;2;10;63|25;2;10;63|,100|100|,0;0;0;0|0;0;0;0|,100|100|,25;2;10;63|25;2;10;63|,25;2;10;63|25;2;10;63|,100|100|,100|100|
24,100|100|,25;2;10;63|25;2;10;63|,25;2;10;63|25;2;10;63|,24;2;11;63|24;2;11;63|,24;2;11;63|24;2;11;63|,100|100|,0;0;0;0|0;0;0;0|,100|100|,24;2;11;63|24;2;11;63|,24;2;11;63|24;2;11;63|,100|100|,100|100|
25,100|100|,24;2;11;63|24;2;11;63|,24;2;11;63|24;2;11;63|,20;4;12;64|20;4;12;64|,20;4;12;64|20;4;12;64|,100|100|,0;0;0;0|0;0;0;0|,100|100|,20;4;12;64|20;4;12;64|,20;4;12;64|20;4;12;64|,100|100|,100|100|
26,100|100|,20;4;12;64|20;4;12;64|,20;4;12;64|20;4;12;64|,20;1;11;68|20;1;11;68|,20;1;11;68|20;1;11;68|,100|100|,0;0;0;0|0;0;0;0|,100|100|,20;1;11;68|20;1;11;68|,20;1;11;68|20;1;11;68|,100|100|,100|100|
27,100|100|,20;1;11;68|20;1;11;68|,20;1;11;68|20;1;11;68|,19;1;10;70|19;1;10;70|,19;1;10;70|19;1;10;70|,100|100|,0;0;0;0|0;0;0;0|,100|100|,19;1;10;70|19;1;10;70|,19;1;10;70|19;1;10;70|,100|100|,100|100|
28,100|100|,19;1;10;70|19;1;10;70|,19;1;10;70|19;1;10;70|,19;0;9;72|19;0;9;72|,19;0;9;72|19;0;9;72|,100|100|,0;0;0;0|0;0;0;0|,100|100|,19;0;9;72|19;0;9;72|,19;0;9;72|19;0;9;72|,100|100|,100|100|
29,100|100|,19;0;9;72|19;0;9;72|,19;0;9;72|19;0;9;72|,18;1;8;73|18;1;8;73|,18;1;8;73|18;1;8;73|,100|100|,0;0;0;0|0;0;0;0|,100|100|,18;1;8;73|18;1;8;73|,18;1;8;73|18;1;8;73|,100|100|,100|100|
30,100|100|,18;1;8;73|18;1;8;73|,18;1;8;73|18;1;8;73|,18;0;6;76|18;0;6;76|,18;0;6;76|18;0;6;76|,100|100|,0;0;0;0|0;0;0;0|,100|100|,18;0;6;76|18;0;6;76|,18;0;6;76|18;0;6;76|,100|100|,100|100|
31,100|100|,18;0;6;76|18;0;6;76|,18;0;6;76|18;0;6;76|,18;0;6;76|18;0;6;76|,18;0;6;76|18;0;6;76|,100|100|,0;0;0;0|0;0;0;0|,100|100|,18;0;6;76|18;0;6;76|,18;0;6;76|18;0;6;76|,100|100|,100|100|
32,100|100|,18;0;6;76|18;0;6;76|,18;0;6;76|18;0;6;76|,18;0;4;78|18;0;4;78|,18;0;4;78|18;0;4;78|,100|100|,0;0;0;0|0;0;0;0|,100|100|,18;0;4;78|18;0;4;78|,18;0;4;78|18;0;4;78|,100|100|,100|100|
33,100|100|,18;0;4;78|18;0;4;78|,18;0;4;78|18;0;4;78|,18;0;3;79|18;0;3;79|,18;0;3;79|18;0;3;79|,100|100|,0;0;0;0|0;0;0;0|,100|100|,18;0;3;79|18;0;3;79|,18;0;3;79|18;0;3;79|,100|100|,100|100|
34,100|100|,18;0;3;79|18;0;3;79|,18;0;3;79|18;0;3;79|,18;0;2;80|18;0;2;80|,18;0;2;80|18;0;2;80|,100|100|,0;0;0;0|0;0;0;0|,100|100|,18;0;2;80|18;0;2;80|,18;0;2;80|18;0;2;80|,100|100|,100|100|
35,100|100|,18;0;2;80|18;0;2;80|,18;0;2;80|18;0;2;80|,17;1;2;80|17;1;2;80|,17;1;2;80|17;1;2;80|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;1;2;80|17;1;2;80|,17;1;2;80|17;1;2;80|,100|100|,100|100|
36,100|100|,17;1;2;80|17;1;2;80|,17;1;2;80|17;1;2;80|,17;1;1;81|17;1;1;81|,17;1;1;81|17;1;1;81|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;1;1;81|17;1;1;81|,17;1;1;81|17;1;1;81|,100|100|,100|100|
