Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,85;15;0|85;15;0|,0.0|0.0|,85;15;0|85;15;0|,76;20;4|76;20;4|,76;20;4|76;20;4|,100|100|,0;0;0|0;0;0|,100|100|,76;20;4|76;20;4|,76;20;4|76;20;4|,100|100|,100|100|
1,100|100|,76;20;4|76;20;4|,0.0|0.0|,76;20;4|76;20;4|,72;25;3|72;25;3|,72;25;3|72;25;3|,100|100|,0;0;0|0;0;0|,100|100|,72;25;3|72;25;3|,72;25;3|72;25;3|,100|100|,100|100|
2,100|100|,72;25;3|72;25;3|,0.0|0.0|,72;25;3|72;25;3|,68;26;6|68;26;6|,68;26;6|68;26;6|,100|100|,0;0;0|0;0;0|,100|100|,68;26;6|68;26;6|,68;26;6|68;26;6|,100|100|,100|100|
3,100|100|,68;26;6|68;26;6|,0.0|0.0|,68;26;6|68;26;6|,63;28;9|63;28;9|,63;28;9|63;28;9|,100|100|,0;0;0|0;0;0|,100|100|,63;28;9|63;28;9|,63;28;9|63;28;9|,100|100|,100|100|
4,100|100|,63;28;9|63;28;9|,0.0|0.0|,63;28;9|63;28;9|,58;28;14|58;28;14|,58;28;14|58;28;14|,100|100|,0;0;0|0;0;0|,100|100|,58;28;14|58;28;14|,58;28;14|58;28;14|,100|100|,100|100|
5,100|100|,58;28;14|58;28;14|,0.0|0.0|,58;28;14|58;28;14|,52;32;16|52;32;16|,52;32;16|52;32;16|,100|100|,0;0;0|0;0;0|,100|100|,52;32;16|52;32;16|,52;32;16|52;32;16|,100|100|,100|100|
6,100|100|,52;32;16|52;32;16|,0.0|0.0|,52;32;16|52;32;16|,45;37;18|45;37;18|,45;37;18|45;37;18|,100|100|,0;0;0|0;0;0|,100|100|,45;37;18|45;37;18|,45;37;18|45;37;18|,100|100|,100|100|
7,100|100|,45;37;18|45;37;18|,0.0|0.0|,45;37;18|45;37;18|,43;31;26|43;31;26|,43;31;26|43;31;26|,100|100|,0;0;0|0;0;0|,100|100|,43;31;26|43;31;26|,43;31;26|43;31;26|,100|100|,100|100|
8,100|100|,43;31;26|43;31;26|,0.0|0.0|,43;31;26|43;31;26|,41;31;28|41;31;28|,41;31;28|41;31;28|,100|100|,0;0;0|0;0;0|,100|100|,41;31;28|41;31;28|,41;31;28|41;31;28|,100|100|,100|100|
9,100|100|,41;31;28|41;31;28|,0.0|0.0|,41;31;28|41;31;28|,39;33;28|39;33;28|,39;33;28|39;33;28|,100|100|,0;0;0|0;0;0|,100|100|,39;33;28|39;33;28|,39;33;28|39;33;28|,100|100|,100|100|
10,100|100|,39;33;28|39;33;28|,0.0|0.0|,39;33;28|39;33;28|,34;37;29|34;37;29|,34;37;29|34;37;29|,100|100|,0;0;0|0;0;0|,100|100|,34;37;29|34;37;29|,34;37;29|34;37;29|,100|100|,100|100|
11,100|100|,34;37;29|34;37;29|,0.0|0.0|,34;37;29|34;37;29|,34;36;30|34;36;30|,34;36;30|34;36;30|,100|100|,0;0;0|0;0;0|,100|100|,34;36;30|34;36;30|,34;36;30|34;36;30|,100|100|,100|100|
12,100|100|,34;36;30|34;36;30|,0.0|0.0|,34;36;30|34;36;30|,30;30;40|30;30;40|,30;30;40|30;30;40|,100|100|,0;0;0|0;0;0|,100|100|,30;30;40|30;30;40|,30;30;40|30;30;40|,100|100|,100|100|
13,100|100|,30;30;40|30;30;40|,0.0|0.0|,30;30;40|30;30;40|,28;32;40|28;32;40|,28;32;40|28;32;40|,100|100|,0;0;0|0;0;0|,100|100|,28;32;40|28;32;40|,28;32;40|28;32;40|,100|100|,100|100|
14,100|100|,28;32;40|28;32;40|,0.0|0.0|,28;32;40|28;32;40|,30;34;36|30;34;36|,30;34;36|30;34;36|,100|100|,0;0;0|0;0;0|,100|100|,30;34;36|30;34;36|,30;34;36|30;34;36|,100|100|,100|100|
15,100|100|,30;34;36|30;34;36|,0.0|0.0|,30;34;36|30;34;36|,28;31;41|28;31;41|,28;31;41|28;31;41|,100|100|,0;0;0|0;0;0|,100|100|,28;31;41|28;31;41|,28;31;41|28;31;41|,100|100|,100|100|
16,100|100|,28;31;41|28;31;41|,0.0|0.0|,28;31;41|28;31;41|,32;32;36|32;32;36|,32;32;36|32;32;36|,100|100|,0;0;0|0;0;0|,100|100|,32;32;36|32;32;36|,32;32;36|32;32;36|,100|100|,100|100|
17,100|100|,32;32;36|32;32;36|,0.0|0.0|,32;32;36|32;32;36|,34;28;38|34;28;38|,34;28;38|34;28;38|,100|100|,0;0;0|0;0;0|,100|100|,34;28;38|34;28;38|,34;28;38|34;28;38|,100|100|,100|100|
18,100|100|,34;28;38|34;28;38|,0.0|0.0|,34;28;38|34;28;38|,32;30;38|32;30;38|,32;30;38|32;30;38|,100|100|,0;0;0|0;0;0|,100|100|,32;30;38|32;30;38|,32;30;38|32;30;38|,100|100|,100|100|
19,100|100|,32;30;38|32;30;38|,0.0|0.0|,32;30;38|32;30;38|,35;27;38|35;27;38|,35;27;38|35;27;38|,100|100|,0;0;0|0;0;0|,100|100|,35;27;38|35;27;38|,35;27;38|35;27;38|,100|100|,100|100|
20,100|100|,35;27;38|35;27;38|,0.0|0.0|,35;27;38|35;27;38|,39;28;33|39;28;33|,39;28;33|39;28;33|,100|100|,0;0;0|0;0;0|,100|100|,39;28;33|39;28;33|,39;28;33|39;28;33|,100|100|,100|100|
21,100|100|,39;28;33|39;28;33|,0.0|0.0|,39;28;33|39;28;33|,42;23;35|42;23;35|,42;23;35|42;23;35|,100|100|,0;0;0|0;0;0|,100|100|,42;23;35|42;23;35|,42;23;35|42;23;35|,100|100|,100|100|
