Year,N_Initial,States_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,86;14;0|86;14;0|,86;14;0|86;14;0|,79;18;3|79;18;3|,79;18;3|79;18;3|,100|100|,0;0;0|0;0;0|,100|100|,79;18;3|79;18;3|,79;18;3|79;18;3|,100|100|,100|100|
1,100|100|,79;18;3|79;18;3|,79;18;3|79;18;3|,71;25;4|71;25;4|,71;25;4|71;25;4|,100|100|,0;0;0|0;0;0|,100|100|,71;25;4|71;25;4|,71;25;4|71;25;4|,100|100|,100|100|
2,100|100|,71;25;4|71;25;4|,71;25;4|71;25;4|,61;27;12|61;27;12|,61;27;12|61;27;12|,100|100|,0;0;0|0;0;0|,100|100|,61;27;12|61;27;12|,61;27;12|61;27;12|,100|100|,100|100|
3,100|100|,61;27;12|61;27;12|,61;27;12|61;27;12|,55;29;16|55;29;16|,55;29;16|55;29;16|,100|100|,0;0;0|0;0;0|,100|100|,55;29;16|55;29;16|,55;29;16|55;29;16|,100|100|,100|100|
4,100|100|,55;29;16|55;29;16|,55;29;16|55;29;16|,55;27;18|55;27;18|,55;27;18|55;27;18|,100|100|,0;0;0|0;0;0|,100|100|,55;27;18|55;27;18|,55;27;18|55;27;18|,100|100|,100|100|
5,100|100|,55;27;18|55;27;18|,55;27;18|55;27;18|,51;30;19|51;30;19|,51;30;19|51;30;19|,100|100|,0;0;0|0;0;0|,100|100|,51;30;19|51;30;19|,51;30;19|51;30;19|,100|100|,100|100|
6,100|100|,51;30;19|51;30;19|,51;30;19|51;30;19|,49;27;24|49;27;24|,49;27;24|49;27;24|,100|100|,0;0;0|0;0;0|,100|100|,49;27;24|49;27;24|,49;27;24|49;27;24|,100|100|,100|100|
7,100|100|,49;27;24|49;27;24|,49;27;24|49;27;24|,50;30;20|50;30;20|,50;30;20|50;30;20|,100|100|,0;0;0|0;0;0|,100|100|,50;30;20|50;30;20|,50;30;20|50;30;20|,100|100|,100|100|
8,100|100|,50;30;20|50;30;20|,50;30;20|50;30;20|,45;38;17|45;38;17|,45;38;17|45;38;17|,100|100|,0;0;0|0;0;0|,100|100|,45;38;17|45;38;17|,45;38;17|45;38;17|,100|100|,100|100|
9,100|100|,45;38;17|45;38;17|,45;38;17|45;38;17|,40;37;23|40;37;23|,40;37;23|40;37;23|,100|100|,0;0;0|0;0;0|,100|100|,40;37;23|40;37;23|,40;37;23|40;37;23|,100|100|,100|100|
