Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,0.0|0.0|,90;10;0|90;10;0|,86;10;4|86;10;4|,86;10;4|86;10;4|,100|100|,0;0;0|0;0;0|,100|100|,86;10;4|86;10;4|,86;10;4|86;10;4|,100|100|,100|100|
1,100|100|,86;10;4|86;10;4|,0.0|0.0|,86;10;4|86;10;4|,81;17;2|81;17;2|,81;17;2|81;17;2|,100|100|,0;0;0|0;0;0|,100|100|,81;17;2|81;17;2|,81;17;2|81;17;2|,100|100|,100|100|
2,100|100|,81;17;2|81;17;2|,0.0|0.0|,81;17;2|81;17;2|,72;21;7|72;21;7|,72;21;7|72;21;7|,100|100|,0;0;0|0;0;0|,100|100|,72;21;7|72;21;7|,72;21;7|72;21;7|,100|100|,100|100|
3,100|100|,72;21;7|72;21;7|,0.0|0.0|,72;21;7|72;21;7|,67;26;7|67;26;7|,67;26;7|67;26;7|,100|100|,0;0;0|0;0;0|,100|100|,67;26;7|67;26;7|,67;26;7|67;26;7|,100|100|,100|100|
4,100|100|,67;26;7|67;26;7|,0.0|0.0|,67;26;7|67;26;7|,60;29;11|60;29;11|,60;29;11|60;29;11|,100|100|,0;0;0|0;0;0|,100|100|,60;29;11|60;29;11|,60;29;11|60;29;11|,100|100|,100|100|
5,100|100|,60;29;11|60;29;11|,0.0|0.0|,60;29;11|60;29;11|,56;30;14|56;30;14|,56;30;14|56;30;14|,100|100|,0;0;0|0;0;0|,100|100|,56;30;14|56;30;14|,56;30;14|56;30;14|,100|100|,100|100|
6,100|100|,56;30;14|56;30;14|,0.0|0.0|,56;30;14|56;30;14|,47;34;19|47;34;19|,47;34;19|47;34;19|,100|100|,0;0;0|0;0;0|,100|100|,47;34;19|47;34;19|,47;34;19|47;34;19|,100|100|,100|100|
7,100|100|,47;34;19|47;34;19|,0.0|0.0|,47;34;19|47;34;19|,42;42;16|42;42;16|,42;42;16|42;42;16|,100|100|,0;0;0|0;0;0|,100|100|,42;42;16|42;42;16|,42;42;16|42;42;16|,100|100|,100|100|
8,100|100|,42;42;16|42;42;16|,0.0|0.0|,42;42;16|42;42;16|,29;48;23|29;48;23|,29;48;23|29;48;23|,100|100|,0;0;0|0;0;0|,100|100|,29;48;23|29;48;23|,29;48;23|29;48;23|,100|100|,100|100|
9,100|100|,29;48;23|29;48;23|,0.0|0.0|,29;48;23|29;48;23|,31;46;23|31;46;23|,31;46;23|31;46;23|,100|100|,0;0;0|0;0;0|,100|100|,31;46;23|31;46;23|,31;46;23|31;46;23|,100|100|,100|100|
10,100|100|,31;46;23|31;46;23|,0.0|0.0|,31;46;23|31;46;23|,29;45;26|29;45;26|,29;45;26|29;45;26|,100|100|,0;0;0|0;0;0|,100|100|,29;45;26|29;45;26|,29;45;26|29;45;26|,100|100|,100|100|
11,100|100|,29;45;26|29;45;26|,0.0|0.0|,29;45;26|29;45;26|,30;44;26|30;44;26|,30;44;26|30;44;26|,100|100|,0;0;0|0;0;0|,100|100|,30;44;26|30;44;26|,30;44;26|30;44;26|,100|100|,100|100|
12,100|100|,30;44;26|30;44;26|,0.0|0.0|,30;44;26|30;44;26|,37;38;25|37;38;25|,37;38;25|37;38;25|,100|100|,0;0;0|0;0;0|,100|100|,37;38;25|37;38;25|,37;38;25|37;38;25|,100|100|,100|100|
13,100|100|,37;38;25|37;38;25|,0.0|0.0|,37;38;25|37;38;25|,33;37;30|33;37;30|,33;37;30|33;37;30|,100|100|,0;0;0|0;0;0|,100|100|,33;37;30|33;37;30|,33;37;30|33;37;30|,100|100|,100|100|
14,100|100|,33;37;30|33;37;30|,0.0|0.0|,33;37;30|33;37;30|,36;26;38|36;26;38|,36;26;38|36;26;38|,100|100|,0;0;0|0;0;0|,100|100|,36;26;38|36;26;38|,36;26;38|36;26;38|,100|100|,100|100|
15,100|100|,36;26;38|36;26;38|,0.0|0.0|,36;26;38|36;26;38|,38;25;37|38;25;37|,38;25;37|38;25;37|,100|100|,0;0;0|0;0;0|,100|100|,38;25;37|38;25;37|,38;25;37|38;25;37|,100|100|,100|100|
16,100|100|,38;25;37|38;25;37|,0.0|0.0|,38;25;37|38;25;37|,40;19;41|40;19;41|,40;19;41|40;19;41|,100|100|,0;0;0|0;0;0|,100|100|,40;19;41|40;19;41|,40;19;41|40;19;41|,100|100|,100|100|
