Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;0;10;0|90;0;10;0|,0.0|0.0|,90;0;10;0|90;0;10;0|,84;6;8;2|84;6;8;2|,84;6;8;2|84;6;8;2|,100|100|,0;0;0;0|0;0;0;0|,100|100|,84;6;8;2|84;6;8;2|,84;6;8;2|84;6;8;2|,100|100|,100|100|
1,100|100|,84;6;8;2|84;6;8;2|,0.0|0.0|,84;6;8;2|84;6;8;2|,77;9;10;4|77;9;10;4|,77;9;10;4|77;9;10;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,77;9;10;4|77;9;10;4|,77;9;10;4|77;9;10;4|,100|100|,100|100|
2,100|100|,77;9;10;4|77;9;10;4|,0.0|0.0|,77;9;10;4|77;9;10;4|,70;10;16;4|70;10;16;4|,70;10;16;4|70;10;16;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,70;10;16;4|70;10;16;4|,70;10;16;4|70;10;16;4|,100|100|,100|100|
3,100|100|,70;10;16;4|70;10;16;4|,0.0|0.0|,70;10;16;4|70;10;16;4|,63;11;20;6|63;11;20;6|,63;11;20;6|63;11;20;6|,100|100|,0;0;0;0|0;0;0;0|,100|100|,63;11;20;6|63;11;20;6|,63;11;20;6|63;11;20;6|,100|100|,100|100|
4,100|100|,63;11;20;6|63;11;20;6|,0.0|0.0|,63;11;20;6|63;11;20;6|,54;14;20;12|54;14;20;12|,54;14;20;12|54;14;20;12|,100|100|,0;0;0;0|0;0;0;0|,100|100|,54;14;20;12|54;14;20;12|,54;14;20;12|54;14;20;12|,100|100|,100|100|
5,100|100|,54;14;20;12|54;14;20;12|,0.0|0.0|,54;14;20;12|54;14;20;12|,46;20;18;16|46;20;18;16|,46;20;18;16|46;20;18;16|,100|100|,0;0;0;0|0;0;0;0|,100|100|,46;20;18;16|46;20;18;16|,46;20;18;16|46;20;18;16|,100|100|,100|100|
6,100|100|,46;20;18;16|46;20;18;16|,0.0|0.0|,46;20;18;16|46;20;18;16|,43;13;25;19|43;13;25;19|,43;13;25;19|43;13;25;19|,100|100|,0;0;0;0|0;0;0;0|,100|100|,43;13;25;19|43;13;25;19|,43;13;25;19|43;13;25;19|,100|100|,100|100|
7,100|100|,43;13;25;19|43;13;25;19|,0.0|0.0|,43;13;25;19|43;13;25;19|,39;16;21;24|39;16;21;24|,39;16;21;24|39;16;21;24|,100|100|,0;0;0;0|0;0;0;0|,100|100|,39;16;21;24|39;16;21;24|,39;16;21;24|39;16;21;24|,100|100|,100|100|
8,100|100|,39;16;21;24|39;16;21;24|,0.0|0.0|,39;16;21;24|39;16;21;24|,34;14;22;30|34;14;22;30|,34;14;22;30|34;14;22;30|,100|100|,0;0;0;0|0;0;0;0|,100|100|,34;14;22;30|34;14;22;30|,34;14;22;30|34;14;22;30|,100|100|,100|100|
9,100|100|,34;14;22;30|34;14;22;30|,0.0|0.0|,34;14;22;30|34;14;22;30|,30;11;19;40|30;11;19;40|,30;11;19;40|30;11;19;40|,100|100|,0;0;0;0|0;0;0;0|,100|100|,30;11;19;40|30;11;19;40|,30;11;19;40|30;11;19;40|,100|100|,100|100|
10,100|100|,30;11;19;40|30;11;19;40|,0.0|0.0|,30;11;19;40|30;11;19;40|,27;10;20;43|27;10;20;43|,27;10;20;43|27;10;20;43|,100|100|,0;0;0;0|0;0;0;0|,100|100|,27;10;20;43|27;10;20;43|,27;10;20;43|27;10;20;43|,100|100|,100|100|
11,100|100|,27;10;20;43|27;10;20;43|,0.0|0.0|,27;10;20;43|27;10;20;43|,27;4;24;45|27;4;24;45|,27;4;24;45|27;4;24;45|,100|100|,0;0;0;0|0;0;0;0|,100|100|,27;4;24;45|27;4;24;45|,27;4;24;45|27;4;24;45|,100|100|,100|100|
12,100|100|,27;4;24;45|27;4;24;45|,0.0|0.0|,27;4;24;45|27;4;24;45|,21;7;23;49|21;7;23;49|,21;7;23;49|21;7;23;49|,100|100|,0;0;0;0|0;0;0;0|,100|100|,21;7;23;49|21;7;23;49|,21;7;23;49|21;7;23;49|,100|100|,100|100|
13,100|100|,21;7;23;49|21;7;23;49|,0.0|0.0|,21;7;23;49|21;7;23;49|,21;2;22;55|21;2;22;55|,21;2;22;55|21;2;22;55|,100|100|,0;0;0;0|0;0;0;0|,100|100|,21;2;22;55|21;2;22;55|,21;2;22;55|21;2;22;55|,100|100|,100|100|
14,100|100|,21;2;22;55|21;2;22;55|,0.0|0.0|,21;2;22;55|21;2;22;55|,19;3;19;59|19;3;19;59|,19;3;19;59|19;3;19;59|,100|100|,0;0;0;0|0;0;0;0|,100|100|,19;3;19;59|19;3;19;59|,19;3;19;59|19;3;19;59|,100|100|,100|100|
15,100|100|,19;3;19;59|19;3;19;59|,0.0|0.0|,19;3;19;59|19;3;19;59|,17;3;17;63|17;3;17;63|,17;3;17;63|17;3;17;63|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;3;17;63|17;3;17;63|,17;3;17;63|17;3;17;63|,100|100|,100|100|
16,100|100|,17;3;17;63|17;3;17;63|,0.0|0.0|,17;3;17;63|17;3;17;63|,16;3;16;65|16;3;16;65|,16;3;16;65|16;3;16;65|,100|100|,0;0;0;0|0;0;0;0|,100|100|,16;3;16;65|16;3;16;65|,16;3;16;65|16;3;16;65|,100|100|,100|100|
17,100|100|,16;3;16;65|16;3;16;65|,0.0|0.0|,16;3;16;65|16;3;16;65|,15;3;12;70|15;3;12;70|,15;3;12;70|15;3;12;70|,100|100|,0;0;0;0|0;0;0;0|,100|100|,15;3;12;70|15;3;12;70|,15;3;12;70|15;3;12;70|,100|100|,100|100|
18,100|100|,15;3;12;70|15;3;12;70|,0.0|0.0|,15;3;12;70|15;3;12;70|,15;1;11;73|15;1;11;73|,15;1;11;73|15;1;11;73|,100|100|,0;0;0;0|0;0;0;0|,100|100|,15;1;11;73|15;1;11;73|,15;1;11;73|15;1;11;73|,100|100|,100|100|
19,100|100|,15;1;11;73|15;1;11;73|,0.0|0.0|,15;1;11;73|15;1;11;73|,14;2;11;73|14;2;11;73|,14;2;11;73|14;2;11;73|,100|100|,0;0;0;0|0;0;0;0|,100|100|,14;2;11;73|14;2;11;73|,14;2;11;73|14;2;11;73|,100|100|,100|100|
20,100|100|,14;2;11;73|14;2;11;73|,0.0|0.0|,14;2;11;73|14;2;11;73|,14;1;10;75|14;1;10;75|,14;1;10;75|14;1;10;75|,100|100|,0;0;0;0|0;0;0;0|,100|100|,14;1;10;75|14;1;10;75|,14;1;10;75|14;1;10;75|,100|100|,100|100|
21,100|100|,14;1;10;75|14;1;10;75|,0.0|0.0|,14;1;10;75|14;1;10;75|,14;1;9;76|14;1;9;76|,14;1;9;76|14;1;9;76|,100|100|,0;0;0;0|0;0;0;0|,100|100|,14;1;9;76|14;1;9;76|,14;1;9;76|14;1;9;76|,100|100|,100|100|
22,100|100|,14;1;9;76|14;1;9;76|,0.0|0.0|,14;1;9;76|14;1;9;76|,14;1;5;80|14;1;5;80|,14;1;5;80|14;1;5;80|,100|100|,0;0;0;0|0;0;0;0|,100|100|,14;1;5;80|14;1;5;80|,14;1;5;80|14;1;5;80|,100|100|,100|100|
23,100|100|,14;1;5;80|14;1;5;80|,0.0|0.0|,14;1;5;80|14;1;5;80|,13;1;6;80|13;1;6;80|,13;1;6;80|13;1;6;80|,100|100|,0;0;0;0|0;0;0;0|,100|100|,13;1;6;80|13;1;6;80|,13;1;6;80|13;1;6;80|,100|100|,100|100|
24,100|100|,13;1;6;80|13;1;6;80|,0.0|0.0|,13;1;6;80|13;1;6;80|,13;0;6;81|13;0;6;81|,13;0;6;81|13;0;6;81|,100|100|,0;0;0;0|0;0;0;0|,100|100|,13;0;6;81|13;0;6;81|,13;0;6;81|13;0;6;81|,100|100|,100|100|
25,100|100|,13;0;6;81|13;0;6;81|,0.0|0.0|,13;0;6;81|13;0;6;81|,12;1;4;83|12;1;4;83|,12;1;4;83|12;1;4;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,12;1;4;83|12;1;4;83|,12;1;4;83|12;1;4;83|,100|100|,100|100|
26,100|100|,12;1;4;83|12;1;4;83|,0.0|0.0|,12;1;4;83|12;1;4;83|,12;0;3;85|12;0;3;85|,12;0;3;85|12;0;3;85|,100|100|,0;0;0;0|0;0;0;0|,100|100|,12;0;3;85|12;0;3;85|,12;0;3;85|12;0;3;85|,100|100|,100|100|
27,100|100|,12;0;3;85|12;0;3;85|,0.0|0.0|,12;0;3;85|12;0;3;85|,12;0;1;87|12;0;1;87|,12;0;1;87|12;0;1;87|,100|100|,0;0;0;0|0;0;0;0|,100|100|,12;0;1;87|12;0;1;87|,12;0;1;87|12;0;1;87|,100|100|,100|100|
28,100|100|,12;0;1;87|12;0;1;87|,0.0|0.0|,12;0;1;87|12;0;1;87|,12;0;1;87|12;0;1;87|,12;0;1;87|12;0;1;87|,100|100|,0;0;0;0|0;0;0;0|,100|100|,12;0;1;87|12;0;1;87|,12;0;1;87|12;0;1;87|,100|100|,100|100|
29,100|100|,12;0;1;87|12;0;1;87|,0.0|0.0|,12;0;1;87|12;0;1;87|,12;0;0;88|12;0;0;88|,12;0;0;88|12;0;0;88|,100|100|,0;0;0;0|0;0;0;0|,100|100|,12;0;0;88|12;0;0;88|,12;0;0;88|12;0;0;88|,100|100|,100|100|
30,100|100|,12;0;0;88|12;0;0;88|,0.0|0.0|,12;0;0;88|12;0;0;88|,12;0;0;88|12;0;0;88|,12;0;0;88|12;0;0;88|,100|100|,0;0;0;0|0;0;0;0|,100|100|,12;0;0;88|12;0;0;88|,12;0;0;88|12;0;0;88|,100|100|,100|100|
31,100|100|,12;0;0;88|12;0;0;88|,0.0|0.0|,12;0;0;88|12;0;0;88|,12;0;0;88|12;0;0;88|,12;0;0;88|12;0;0;88|,100|100|,0;0;0;0|0;0;0;0|,100|100|,12;0;0;88|12;0;0;88|,12;0;0;88|12;0;0;88|,100|100|,100|100|
32,100|100|,12;0;0;88|12;0;0;88|,0.0|0.0|,12;0;0;88|12;0;0;88|,12;0;0;88|12;0;0;88|,12;0;0;88|12;0;0;88|,100|100|,0;0;0;0|0;0;0;0|,100|100|,12;0;0;88|12;0;0;88|,12;0;0;88|12;0;0;88|,100|100|,100|100|
33,100|100|,12;0;0;88|12;0;0;88|,0.0|0.0|,12;0;0;88|12;0;0;88|,12;0;0;88|12;0;0;88|,12;0;0;88|12;0;0;88|,100|100|,0;0;0;0|0;0;0;0|,100|100|,12;0;0;88|12;0;0;88|,12;0;0;88|12;0;0;88|,100|100|,100|100|
34,100|100|,12;0;0;88|12;0;0;88|,0.0|0.0|,12;0;0;88|12;0;0;88|,12;0;0;88|12;0;0;88|,12;0;0;88|12;0;0;88|,100|100|,0;0;0;0|0;0;0;0|,100|100|,12;0;0;88|12;0;0;88|,12;0;0;88|12;0;0;88|,100|100|,100|100|
35,100|100|,12;0;0;88|12;0;0;88|,0.0|0.0|,12;0;0;88|12;0;0;88|,12;0;0;88|12;0;0;88|,12;0;0;88|12;0;0;88|,100|100|,0;0;0;0|0;0;0;0|,100|100|,12;0;0;88|12;0;0;88|,12;0;0;88|12;0;0;88|,100|100|,100|100|
36,100|100|,12;0;0;88|12;0;0;88|,0.0|0.0|,12;0;0;88|12;0;0;88|,12;0;0;88|12;0;0;88|,12;0;0;88|12;0;0;88|,100|100|,0;0;0;0|0;0;0;0|,100|100|,12;0;0;88|12;0;0;88|,12;0;0;88|12;0;0;88|,100|100|,100|100|
37,100|100|,12;0;0;88|12;0;0;88|,0.0|0.0|,12;0;0;88|12;0;0;88|,12;0;0;88|12;0;0;88|,12;0;0;88|12;0;0;88|,100|100|,0;0;0;0|0;0;0;0|,100|100|,12;0;0;88|12;0;0;88|,12;0;0;88|12;0;0;88|,100|100|,100|100|
38,100|100|,12;0;0;88|12;0;0;88|,0.0|0.0|,12;0;0;88|12;0;0;88|,12;0;0;88|12;0;0;88|,12;0;0;88|12;0;0;88|,100|100|,0;0;0;0|0;0;0;0|,100|100|,12;0;0;88|12;0;0;88|,12;0;0;88|12;0;0;88|,100|100|,100|100|
39,100|100|,12;0;0;88|12;0;0;88|,0.0|0.0|,12;0;0;88|12;0;0;88|,12;0;0;88|12;0;0;88|,12;0;0;88|12;0;0;88|,100|100|,0;0;0;0|0;0;0;0|,100|100|,12;0;0;88|12;0;0;88|,12;0;0;88|12;0;0;88|,100|100|,100|100|
40,100|100|,12;0;0;88|12;0;0;88|,0.0|0.0|,12;0;0;88|12;0;0;88|,12;0;0;88|12;0;0;88|,12;0;0;88|12;0;0;88|,100|100|,0;0;0;0|0;0;0;0|,100|100|,12;0;0;88|12;0;0;88|,12;0;0;88|12;0;0;88|,100|100|,100|100|
41,100|100|,12;0;0;88|12;0;0;88|,0.0|0.0|,12;0;0;88|12;0;0;88|,12;0;0;88|12;0;0;88|,12;0;0;88|12;0;0;88|,100|100|,0;0;0;0|0;0;0;0|,100|100|,12;0;0;88|12;0;0;88|,12;0;0;88|12;0;0;88|,100|100|,100|100|
42,100|100|,12;0;0;88|12;0;0;88|,0.0|0.0|,12;0;0;88|12;0;0;88|,12;0;0;88|12;0;0;88|,12;0;0;88|12;0;0;88|,100|100|,0;0;0;0|0;0;0;0|,100|100|,12;0;0;88|12;0;0;88|,12;0;0;88|12;0;0;88|,100|100|,100|100|
43,100|100|,12;0;0;88|12;0;0;88|,0.0|0.0|,12;0;0;88|12;0;0;88|,12;0;0;88|12;0;0;88|,12;0;0;88|12;0;0;88|,100|100|,0;0;0;0|0;0;0;0|,100|100|,12;0;0;88|12;0;0;88|,12;0;0;88|12;0;0;88|,100|100|,100|100|
