Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,0.0|0.0|,90;10;0|90;10;0|,82;15;3|82;15;3|,82;15;3|82;15;3|,100|100|,0;0;0|0;0;0|,100|100|,82;15;3|82;15;3|,82;15;3|82;15;3|,100|100|,100|100|
1,100|100|,82;15;3|82;15;3|,0.0|0.0|,82;15;3|82;15;3|,77;19;4|77;19;4|,77;19;4|77;19;4|,100|100|,0;0;0|0;0;0|,100|100|,77;19;4|77;19;4|,77;19;4|77;19;4|,100|100|,100|100|
2,100|100|,77;19;4|77;19;4|,0.0|0.0|,77;19;4|77;19;4|,65;23;12|65;23;12|,65;23;12|65;23;12|,100|100|,0;0;0|0;0;0|,100|100|,65;23;12|65;23;12|,65;23;12|65;23;12|,100|100|,100|100|
3,100|100|,65;23;12|65;23;12|,0.0|0.0|,65;23;12|65;23;12|,58;23;19|58;23;19|,58;23;19|58;23;19|,100|100|,0;0;0|0;0;0|,100|100|,58;23;19|58;23;19|,58;23;19|58;23;19|,100|100|,100|100|
4,100|100|,58;23;19|58;23;19|,0.0|0.0|,58;23;19|58;23;19|,51;25;24|51;25;24|,51;25;24|51;25;24|,100|100|,0;0;0|0;0;0|,100|100|,51;25;24|51;25;24|,51;25;24|51;25;24|,100|100|,100|100|
5,100|100|,51;25;24|51;25;24|,0.0|0.0|,51;25;24|51;25;24|,45;25;30|45;25;30|,45;25;30|45;25;30|,100|100|,0;0;0|0;0;0|,100|100|,45;25;30|45;25;30|,45;25;30|45;25;30|,100|100|,100|100|
6,100|100|,45;25;30|45;25;30|,0.0|0.0|,45;25;30|45;25;30|,39;29;32|39;29;32|,39;29;32|39;29;32|,100|100|,0;0;0|0;0;0|,100|100|,39;29;32|39;29;32|,39;29;32|39;29;32|,100|100|,100|100|
7,100|100|,39;29;32|39;29;32|,0.0|0.0|,39;29;32|39;29;32|,35;28;37|35;28;37|,35;28;37|35;28;37|,100|100|,0;0;0|0;0;0|,100|100|,35;28;37|35;28;37|,35;28;37|35;28;37|,100|100|,100|100|
8,100|100|,35;28;37|35;28;37|,0.0|0.0|,35;28;37|35;28;37|,34;21;45|34;21;45|,34;21;45|34;21;45|,100|100|,0;0;0|0;0;0|,100|100|,34;21;45|34;21;45|,34;21;45|34;21;45|,100|100|,100|100|
9,100|100|,34;21;45|34;21;45|,0.0|0.0|,34;21;45|34;21;45|,32;17;51|32;17;51|,32;17;51|32;17;51|,100|100|,0;0;0|0;0;0|,100|100|,32;17;51|32;17;51|,32;17;51|32;17;51|,100|100|,100|100|
10,100|100|,32;17;51|32;17;51|,0.0|0.0|,32;17;51|32;17;51|,28;17;55|28;17;55|,28;17;55|28;17;55|,100|100|,0;0;0|0;0;0|,100|100|,28;17;55|28;17;55|,28;17;55|28;17;55|,100|100|,100|100|
