Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,94;6;0|94;6;0|,0.0|0.0|,94;6;0|94;6;0|,93;5;2|93;5;2|,93;5;2|93;5;2|,100|100|,0;0;0|0;0;0|,100|100|,93;5;2|93;5;2|,93;5;2|93;5;2|,100|100|,100|100|
1,100|100|,93;5;2|93;5;2|,0.0|0.0|,93;5;2|93;5;2|,90;6;4|90;6;4|,90;6;4|90;6;4|,100|100|,0;0;0|0;0;0|,100|100|,90;6;4|90;6;4|,90;6;4|90;6;4|,100|100|,100|100|
2,100|100|,90;6;4|90;6;4|,0.0|0.0|,90;6;4|90;6;4|,88;7;5|88;7;5|,88;7;5|88;7;5|,100|100|,0;0;0|0;0;0|,100|100|,88;7;5|88;7;5|,88;7;5|88;7;5|,100|100|,100|100|
3,100|100|,88;7;5|88;7;5|,0.0|0.0|,88;7;5|88;7;5|,85;6;9|85;6;9|,85;6;9|85;6;9|,100|100|,0;0;0|0;0;0|,100|100|,85;6;9|85;6;9|,85;6;9|85;6;9|,100|100|,100|100|
4,100|100|,85;6;9|85;6;9|,0.0|0.0|,85;6;9|85;6;9|,83;7;10|83;7;10|,83;7;10|83;7;10|,100|100|,0;0;0|0;0;0|,100|100|,83;7;10|83;7;10|,83;7;10|83;7;10|,100|100|,100|100|
5,100|100|,83;7;10|83;7;10|,0.0|0.0|,83;7;10|83;7;10|,81;7;12|81;7;12|,81;7;12|81;7;12|,100|100|,0;0;0|0;0;0|,100|100|,81;7;12|81;7;12|,81;7;12|81;7;12|,100|100|,100|100|
6,100|100|,81;7;12|81;7;12|,0.0|0.0|,81;7;12|81;7;12|,77;10;13|77;10;13|,77;10;13|77;10;13|,100|100|,0;0;0|0;0;0|,100|100|,77;10;13|77;10;13|,77;10;13|77;10;13|,100|100|,100|100|
7,100|100|,77;10;13|77;10;13|,0.0|0.0|,77;10;13|77;10;13|,74;13;13|74;13;13|,74;13;13|74;13;13|,100|100|,0;0;0|0;0;0|,100|100|,74;13;13|74;13;13|,74;13;13|74;13;13|,100|100|,100|100|
8,100|100|,74;13;13|74;13;13|,0.0|0.0|,74;13;13|74;13;13|,68;16;16|68;16;16|,68;16;16|68;16;16|,100|100|,0;0;0|0;0;0|,100|100|,68;16;16|68;16;16|,68;16;16|68;16;16|,100|100|,100|100|
9,100|100|,68;16;16|68;16;16|,0.0|0.0|,68;16;16|68;16;16|,66;15;19|66;15;19|,66;15;19|66;15;19|,100|100|,0;0;0|0;0;0|,100|100|,66;15;19|66;15;19|,66;15;19|66;15;19|,100|100|,100|100|
10,100|100|,66;15;19|66;15;19|,0.0|0.0|,66;15;19|66;15;19|,64;14;22|64;14;22|,64;14;22|64;14;22|,100|100|,0;0;0|0;0;0|,100|100|,64;14;22|64;14;22|,64;14;22|64;14;22|,100|100|,100|100|
11,100|100|,64;14;22|64;14;22|,0.0|0.0|,64;14;22|64;14;22|,63;11;26|63;11;26|,63;11;26|63;11;26|,100|100|,0;0;0|0;0;0|,100|100|,63;11;26|63;11;26|,63;11;26|63;11;26|,100|100|,100|100|
